ACCESSION_NUMBER	REGULATORYAGENCY	ENTITYNAME	PREVIOUSENTITYNAME	FINSNUMBER	DIFFERENTMAILINGADDRESS	TELEPHONENUMBER	CONDUCTBUSINESSINOTHERLOCATION	SELFTRANSFERAGENT	ENGAGEDSERVICECOMPANY	ENGAGEDASSERVICECOMPANY	REGISTRANTTYPE	REGISTRANTTYPEDESCRIPTION	OTHERCONTROLMANAGEMENT	OTHERCONTROLFINANCE	FELONYORMISDEMEANOR	OTHERFELONY	ENJOINEDINVESTRELATEDACTIVITY	VIOLATIONINVRELATEDREGULATION	FALSESTATEMENTOROMISSION	VIOLATIONOFREGULATIONS	AUTHORIZATIONDENIEDORSUSPENDED	REGISTRATIONDENIEDORSUSPENDED	FSRFALSESTATEMENTOROMISSION	FSRVIOLATEINVRELATEDREGULATION	FSRAUTHORIZEDENIEDORSUSPENDED	FSRFOUNDORDERAGAINSTAPPLICANT	FSRREGISTRATIONDENIEDSUSPENDED	FSRREVOKEDSUSPENDEDLICENSE	SRAFALSESTATEMENTOROMISSION	SRAVIOLATIONOFRULES	SRAAUTHORIZEDENIEDORSUSPENDED	SRAREVOKEDSUSPENDEDLICENSE	FOREIGNAGENCY	SUBJECTOFPROCEEDINGS	REVOKEDBOND	UNSATISFIEDJUDGEMENTSORLIENS
0000275143-19-000003	SEC	DST ASSET MANAGER SOLUTIONS, INC./TA	BOSTON FINANCIAL DATA SERVICES, INC. /TA	401588	N	617-483-5000	Y	N	Y	Y	Corporation		N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
0000027048-19-000003	SEC	DST SYSTEMS INC                                         /TA	DST INC	401588	Y	816-435-1000	Y	N	Y	Y	Corporation		N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
0000913181-19-000003	SEC	MUFG Investor Services (US) LLC	MUFG Investor Services (US), LLC	269647	N	240-614-4800	N	N	N	Y	Other	Limited Liability Company	Y	N	N	N	N	N	N	Y	N	N	N	Y	N	N	N	N	N	Y	N	N	Y	N	N	N
0001782622-19-000002	SEC	Envision Financial Systems, Inc.		003642	N	(714) 247-0030	N	N	N	N	Corporation		Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
0001285911-19-000007	SEC	BNY MELLON TRANSFER INC	BNY Mellon Transfer, Inc.	482448	Y	212-922-7075	N	N	Y	N	Corporation		N	N	N	N	Y	N	Y	Y	Y	Y	N	Y	N	Y	Y	N	Y	Y	N	Y	Y	Y	N	N
0001568437-19-000004	SEC	ESHARES INC DBA Carta INC	ESHARES INC	355289	N	6506698381	Y	Y	N	N	Corporation		N	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
0001007444-19-000021	SEC	LPL Financial LLC /TA	LPL Financial CORP /TA	008698	Y	800-877-7210	N	N	N	N	Other	LLC	Y	N	N	N	N	N	Y	Y	N	Y	Y	Y	N	Y	Y	N	Y	Y	N	N	N	N	Y	N
0001783498-19-000001	SEC	Endeavor Trust Corp		364182	N	604-559-8880	N	N	Y	Y	Corporation		N	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
0001488312-19-000005	SEC	FINANCIAL DATA SERVICES, LLC	FINANCIAL DATA SERVICES, INC.	436998	N	609-274-6537	N	N	N	N	Other	Limited Liability Company	N	N	N	N	Y	Y	Y	Y	N	Y	Y	Y	N	Y	Y	N	Y	Y	N	Y	Y	Y	N	N
0000920493-19-000004	SEC	LEE FINANCIAL RECORDKEEPING INC /HI/ /TA	FIRST PACIFIC RECORDKEEPING INC /HI/ /TA	845982	N	(808) 988-8088	N	Y	Y	N	Not Applicable		N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
0001073944-19-000004	SEC	UMB FUND SERVICES INC		852947	N	414-299-2000	Y	N	N	Y	Corporation		N	N	N	N	N	N	N	Y	N	N	N	N	N	Y	N	N	N	N	N	N	N	N	N	N
0001782266-19-000001	SEC	Securitize LLC		003641	N	4154138993	Y	N	N	N	Other	Limited Liability Company	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
0000908695-19-000011	SEC	Victory Capital Transfer Agency, Inc.	USAA TRANSFER AGENCY CO /TA/	363945	N	877-660-4400	N	N	Y	N	Corporation		N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
0000849542-19-000008	SEC	BNY Mellon Investment Servicing (US) Inc.	PNC Global Investment Servicing (U.S.) Inc.	418772	N	508-871-8500	Y	N	Y	Y	Corporation		N	N	N	N	Y	N	Y	Y	Y	Y	N	Y	N	Y	Y	N	Y	Y	N	Y	Y	Y	N	N
0000950123-19-006403	SEC	Columbia Management Investment Services Corp. /TA	Columbia Management Investment Services Corp /TA	754721	Y	612-671-3242	Y	Y	Y	Y	Not Applicable				N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
0000817712-19-000014	SEC	THRIVENT FINANCIAL INVESTOR SERVICES INC /TA		473165	Y	612-844-4581	N	Y	Y	N	Corporation		Y	N	N	N	N	N	N	N	N	N	N	Y	N	N	N	N	N	Y	N	N	N	Y	N	N
0001049169-19-000006	SEC	ALPS FUND SERVICES, INC.	ALPS FUNDS SERVICES INC /CO/ /TA	332981	N	303-623-2577	N	N	N	N	Corporation		Y	N	N	N	N	N	N	Y	N	N	N	Y	N	N	Y	N	N	Y	N	N	N	N	N	N
0000950123-19-006227	SEC	WADDELL & REED SERVICES Co (dba WI Services Company)/TA	WADDELL & REED SERVICES CO                              /TA	407916	N	913-236-2000	N	N	Y	N	Corporation		N	N	N	N	N	N	N	Y	N	N	Y	Y	N	Y	Y	N	N	Y	N	N	N	N	Y	N
0001146230-19-000007	SEC	Computershare Inc /TA	Computershare Shareholder Services Inc /TA	260539	N	781-575-2000	Y	N	Y	Y	Corporation		N	N	N	N	N	N	N	Y	N	Y	N	N	N	N	Y	N	N	Y	N	N	N	Y	N	N
0001557183-19-000005	SEC	ASCENSUS COLLEGE SAVINGS RECORDKEEPING SERVICES LLC	UPROMISE INVESTMENTS RECORDKEEPING SERVICES LLC	347856	N	215-648-1272	Y	N	Y	N	Other	LLC	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
