ACCESSION_NUMBER	CORP_PARTNER_TYPE	CORP_PARTNER_ID	ENTITYNAME	RELATIONSHIPSTARTDATE	TITLEORSTATUS	OWNERSHIPCODE	CONTROLPERSON	AUTHORITYDESCRIPTION	RELATIONSHIPENDDATE
0000817712-17-000017	corporationPartnership	1	Russell W. Swansen	05-DEC-2008	Director	NA	true		30-JUN-2017
0000817712-17-000017	corporationPartnership	19	Shannon M. Delise	02-JUN-2015	Assistant Operations Officer	NA	true		
0000817712-17-000017	corporationPartnership	18	Jason D. Sterling	02-JUN-2015	Assistant Operations Officer	NA	true		
0000817712-17-000017	corporationPartnership	17	Gerard V. Vaillancourt	01-JAN-2015	Director and Chief Financial Officer	NA	true		
0000817712-17-000017	corporationPartnership	16	Edward S. Dryden	20-MAR-2015	Chief Compliance Officer	NA	true		
0000817712-17-000017	corporationPartnership	15	David S. Royal	12-DEC-2014	Director and President	NA	true		
0000817712-17-000017	corporationPartnership	14	Jody A. Rose	01-NOV-2014	Assistant Secretary	NA			
0000817712-17-000017	corporationPartnership	13	Carolyn A. Tuohy	01-NOV-2014	General Counsel and Secretary	NA	true		06-JAN-2017
0000817712-17-000017	corporationPartnership	12	Kathryn A. Stelter	16-JUN-2014	Director; VP & Chief Operations Officer	NA	true		
0000817712-17-000017	corporationPartnership	11	Bruce J. Kornaus	16-JUN-2014	Director	NA	true		08-JUN-2015
0000817712-17-000017	corporationPartnership	10	Michael W. Kremenak	05-JUN-2013	Assistant Secretary	NA			
0000817712-17-000017	corporationPartnership	9	Kathleen M. Koelling	27-JUN-2011	Privacy & Anti-Money Laundering Officer	NA	true		
0000817712-17-000017	corporationPartnership	8	Karen L. Larson	08-DEC-2010	Director	NA	true		08-JUN-2015
0000817712-17-000017	corporationPartnership	7	Thrivent Financial Holdings, Inc.	01-JAN-2002	Parent Company	E	true		
0000817712-17-000017	corporationPartnership	6	Rebecca A. Paulzine	21-JUN-2010	General Counsel and Secretary	NA	true		22-AUG-2014
0000817712-17-000017	corporationPartnership	5	Cynthia J. Nigbur	01-OCT-2002	Assistant Secretary	NA			
0000817712-17-000017	corporationPartnership	4	Kurt S. Tureson	01-JUN-2004	Treasurer	NA	true		01-JAN-2015
0000817712-17-000017	corporationPartnership	3	Jody L. Bancroft	31-MAR-2009	Director of Investment Field Operations	NA	true		01-OCT-2014
0000817712-17-000017	corporationPartnership	2	Randall L. Boushek	05-DEC-2008	Director	NA	true		12-DEC-2014
0000817712-17-000017	corporationPartnership	20	Ryan F. Conroy	20-JUN-2016	Assistant Operations Officer	NA	true		
0001419454-17-000006	corporationPartnership	14	Anmarie Ciccolo	01-AUG-2010	Transfer Agent CCO	NA			01-JUL-2017
0001419454-17-000006	corporationPartnership	13	Saikat Bhattacharya	20-JUL-2010	Director	NA	true		30-APR-2013
0001419454-17-000006	corporationPartnership	16	Steven Lee Kuhlman	12-AUG-2010	Director	NA	true		02-JUL-2012
0001419454-17-000006	corporationPartnership	17	FMR Holdings Mauritius Limited	31-MAR-2012	Shareholder	E	true		09-OCT-2013
0001419454-17-000006	corporationPartnership	18	Water Street Holdings BV	31-MAR-2012	Shareholder	NA	true		09-OCT-2013
0001419454-17-000006	corporationPartnership	19	James Blair Burlingame	02-JUL-2012	Director	NA	true		01-JUN-2014
0001419454-17-000006	corporationPartnership	20	Robert W. Hess	29-AUG-2013	Director	NA	true		17-DEC-2015
0001419454-17-000006	corporationPartnership	21	Water Street Holdings BV-Netherlands	09-OCT-2013	Shareholder	E	true		05-FEB-2014
0001419454-17-000006	corporationPartnership	22	Fidelity Investment Systems India Inc - USA	09-OCT-2013	Shareholder	E	true		
0001419454-17-000006	corporationPartnership	23	Fidelity China LLC	05-FEB-2014	Shareholder	NA	true		
0001419454-17-000006	corporationPartnership	24	James Andrew Amrein	10-NOV-2014	Director	NA			
0001419454-17-000006	corporationPartnership	25	Ramaswamy Balasubramanya	17-DEC-2015	Director	NA	true		
0001419454-17-000006	corporationPartnership	1	FID Holdings (Mauritius) Limited	08-OCT-2004	Shareholder	E	true		31-MAR-2012
0001419454-17-000006	corporationPartnership	2	Fidelity India Shared Services Partnership	26-OCT-2004	Shareholder	NA			31-MAR-2012
0001419454-17-000006	corporationPartnership	3	Fidelity International Services Limited	29-MAR-2007	Shareholder	NA			24-MAR-2009
0001419454-17-000006	corporationPartnership	4	Surinder Singh	01-DEC-2005	Director	NA	true		31-AUG-2008
0001419454-17-000006	corporationPartnership	5	Caron McDonald	07-SEP-2006	Director	NA	true		15-DEC-2008
0001419454-17-000006	corporationPartnership	6	Yash Pal Syngal	14-AUG-2006	Director	NA	true		19-AUG-2008
0001419454-17-000006	corporationPartnership	7	Richard Siegelman	04-FEB-2008	Transfer Agent CCO	NA			31-JUL-2010
0001419454-17-000006	corporationPartnership	8	Gurpal Singh	09-SEP-2008	Director	NA	true		19-DEC-2008
0001419454-17-000006	corporationPartnership	9	Mahesh Muzumdar	01-DEC-2008	Director	NA	true		31-JUL-2010
0001419454-17-000006	corporationPartnership	10	Arijit Mukherji	01-DEC-2008	Director	NA	true		16-APR-2010
0001419454-17-000006	corporationPartnership	11	Kevin Smith	16-DEC-2008	Director	NA	true		08-APR-2009
0001419454-17-000006	corporationPartnership	12	Sunil Kunte	20-MAY-2009	Director	NA	true		
0001419454-17-000006	corporationPartnership	15	John D. Walsh	02-AUG-2010	Director	NA	true		30-SEP-2013
0001511164-17-000531	corporationPartnership	1	Cindie Reed	01-NOV-2005	Manager of Colorado Operations	NA			18-AUG-2017
0001511164-17-000531	corporationPartnership	4	Mark A. Bogani	01-FEB-2005	Chief Executive Officer	NA			18-AUG-2017
0001511164-17-000531	corporationPartnership	3	Olessia Kritskaia	21-AUG-2017	Manager	NA	true		
0001511164-17-000531	corporationPartnership	2	Kimberly Whiteside	21-AUG-2017	Supervisor	NA	true		
0001535872-17-000003	corporationPartnership	2	Angela L. Lamb	31-MAR-2013	Vice President	C	true		
0001535872-17-000003	corporationPartnership	1	Robert Winterle	10-NOV-2011	President	E	true		
0001380486-17-000009	corporationPartnership	1	Yates, William Thomas	04-APR-2006	Treasuer	NA	true		
0001380486-17-000009	corporationPartnership	2	TD Ameritrade Online Holding Corp	01-APR-2006	owner	E			
0001380486-17-000009	corporationPartnership	3	Campanella, Janice	27-AUG-2007	Secretary	NA	true		
0001380486-17-000009	corporationPartnership	7	Walter M March	01-APR-2016	MD, CCO - TDAC and Technology	NA	true		
0001380486-17-000009	corporationPartnership	5	RICKETTS, JUDITH K	31-JAN-2015	President, Director	NA	true		
0001380486-17-000009	corporationPartnership	6	Boyle, Stephen J	01-OCT-2015	Chief Financial Officer/FINOP/Director	NA	true		
0001380486-17-000009	corporationPartnership	4	Kimm, David	01-JAN-2010	Chief Risk Officer	NA	true		
0001380486-17-000008	corporationPartnership	1	Yates, William Thomas	04-APR-2006	Treasuer	NA	true		
0001380486-17-000008	corporationPartnership	2	TD Ameritrade Online Holding Corp	01-APR-2006	owner	E			
0001380486-17-000008	corporationPartnership	3	Campanella, Janice	27-AUG-2007	Secretary	NA	true		
0001380486-17-000008	corporationPartnership	7	Walter M March	01-APR-2016	MD, CCO - TDAC and Technology	NA	true		
0001380486-17-000008	corporationPartnership	5	RICKETTS, JUDITH K	31-JAN-2015	President, Director	NA	true		
0001380486-17-000008	corporationPartnership	6	Boyle, Stephen J	01-OCT-2015	Chief Financial Officer/FINOP/Director	NA	true		
0001380486-17-000008	corporationPartnership	4	Kimm, David	01-JAN-2010	Chief Risk Officer	NA	true		
0001062993-17-003812	corporationPartnership	8	Margot Jordan	15-SEP-2015	Director	NA	true		
0001062993-17-003812	corporationPartnership	9	Alex Ovchar	30-JUN-2017	Director	NA	true		
0001062993-17-003812	corporationPartnership	1	Canadian Stock Transfer Holdings LLC	26-JUL-2010	Shareholder	E	true		
0001062993-17-003812	corporationPartnership	7	Brian Longe	29-JAN-2016	Director	NA	true		
0001062993-17-003812	corporationPartnership	2	Mark Healy	26-JUL-2010	Director	NA	true		30-JUL-2015
0001062993-17-003812	corporationPartnership	5	Laurel Savoy	10-FEB-2010	EVP	NA	true		17-SEP-2015
0001062993-17-003812	corporationPartnership	4	Rohan Wolfers	02-JAN-2015	Director	NA	true		30-JUN-2017
0001062993-17-003812	corporationPartnership	3	Martin G. Flanigan	31-JUL-2015	Director	NA	true		29-JAN-2016
0001062993-17-003812	corporationPartnership	6	Jacob Haines	26-JUL-2010	Director	NA	true		
0001062993-17-003811	corporationPartnership	4	Martin G. Flanigan	31-JUL-2015	Chair	NA	true		29-JAN-2016
0001062993-17-003811	corporationPartnership	3	Sarah Kavanagh	04-APR-2013	Director	NA	true		
0001062993-17-003811	corporationPartnership	1	AST Investor Services Inc. (Canada)	30-AUG-2013	Sole Shareholder	E			
0001062993-17-003811	corporationPartnership	2	Mark Healy	04-APR-2013	Chair	NA			30-JUL-2015
0001062993-17-003811	corporationPartnership	12	Margot Jordan	14-MAR-2016	Director	NA	true		
0001062993-17-003811	corporationPartnership	11	Brian Longe	29-JAN-2016	Chair	NA	true		
0001062993-17-003811	corporationPartnership	10	Samir Zabaneh	04-APR-2013	Director	NA	true		
0001062993-17-003811	corporationPartnership	9	Alex Ovchar	28-JUN-2017	Director	NA	true		
0001062993-17-003811	corporationPartnership	8	Jacob Haines	04-APR-2013	Director	NA	true		
0001062993-17-003811	corporationPartnership	7	Laurel Savoy	04-APR-2013	Director	NA			28-MAR-2016
0001062993-17-003811	corporationPartnership	6	Rohan Wolfers	08-DEC-2014	Director	NA			28-JUN-2017
0001062993-17-003811	corporationPartnership	5	Stanley Pasternak	04-APR-2013	Director	NA	true		
0000842657-17-000022	corporationPartnership	11	Deutsche Bank Americas Holding Corporation (DBAHC)	01-APR-2001	100% owner of DIMA	E	true		30-NOV-2016
0000842657-17-000022	corporationPartnership	13	Leah Mizer	10-OCT-2006	Director	NA	true		08-AUG-2014
0000842657-17-000022	corporationPartnership	9	Deutsche Bank AG	01-APR-2002	100% owner of DB USA Corporation	E	true		
0000842657-17-000022	corporationPartnership	8	Deutsche Investment Management Americas Inc. (DIMA)	06-FEB-1998	100% owner of Registrant	E	true		
0000842657-17-000022	corporationPartnership	7	Anjie Larocca	11-JUL-2006	Assistant Secretary	NA	true		
0000842657-17-000022	corporationPartnership	6	Caroline Pearson	22-JUN-2010	Secretary	NA	true		
0000842657-17-000022	corporationPartnership	5	Fred Ill	13-MAR-2007	Vice President	NA	true		28-FEB-2015
0000842657-17-000022	corporationPartnership	4	Nancy Tanzil	13-MAY-2014	Chief Financial Officer and Treasurer	NA	true		
0000842657-17-000022	corporationPartnership	2	Kristine Lyons	22-SEP-2005	Director	NA	true		
0000842657-17-000022	corporationPartnership	3	Michael Sharkey	08-AUG-2014	Director	NA	true		
0000842657-17-000022	corporationPartnership	1	John Dorogoff	01-MAY-2014	Director and President	NA	true		24-MAY-2016
0000842657-17-000022	corporationPartnership	12	Barbara Wizer	05-JAN-2005	Director and President	NA	true		01-MAY-2014
0000842657-17-000022	corporationPartnership	20	Deutsche Asset Management USA Corporation (DAM USA)	01-AUG-2017	100% owner of DeAM US Holding Corp.	E	true		
0000842657-17-000022	corporationPartnership	19	Deutsche Asset Management US Holding Corporation (DeAM US Holding Corp.)	01-AUG-2017	100% owner of DIMA	E	true		
0000842657-17-000022	corporationPartnership	18	DB U.S. Financial Markets Holding Corp. (DBUSH)	30-NOV-2016	Joint parent of DAM USA	A	true		
0000842657-17-000022	corporationPartnership	17	Deutsche Bank Americas Holding Corporation (DBAHC)	30-NOV-2016	Joint parent of DAM USA	E	true		
0000842657-17-000022	corporationPartnership	16	Deutsche Asset Management USA Corporation (DAM USA)	30-NOV-2016	100% owner of DIMA	E	true		01-AUG-2017
0000842657-17-000022	corporationPartnership	15	Brian Binder	25-MAY-2016	Director and President	NA	true		
0000842657-17-000022	corporationPartnership	14	Michael Sharkey	13-MAR-2007	Vice President	NA	true		07-AUG-2014
0000842657-17-000022	corporationPartnership	10	DB USA Corporation	01-APR-2002	100% owner of DB Americas Holding Corp.	E	true		
0001018490-17-000025	corporationPartnership	5	Deutsche Bank Trust Corporation (DBTC)	31-MAR-1990	Owner of 100% DBHold	E			
0001018490-17-000025	corporationPartnership	6	DB USA Corporation	04-JUN-1999	Owner of 100% of DBTC	E			01-FEB-2012
0001018490-17-000025	corporationPartnership	7	Deutsche Bank AG	04-JUN-1999	Owner of 100% DB USA Corporation	E			
0001018490-17-000025	corporationPartnership	8	Alec Gurdeep Singh	05-AUG-2008	Director and President	NA	true		
0001018490-17-000025	corporationPartnership	9	Deutsche Bank AG	01-FEB-2012	Owner of 100% of DBTC	E			
0001018490-17-000025	corporationPartnership	1	Foy Benton Hester	01-JUL-1999	Director	NA	true		31-MAR-2015
0001018490-17-000025	corporationPartnership	2	Michael Seamus Moran	31-AUG-2004	Director	NA	true		31-JUL-2009
0001018490-17-000025	corporationPartnership	3	Scott Allan Muirhead	05-FEB-2003	Director and President	NA	true		25-JUL-2008
0001018490-17-000025	corporationPartnership	4	Deutsche Bank Holdings, Inc. (DBHold)	12-DEC-1991	Owner of 100% Registrant	E			
0000842657-17-000021	corporationPartnership	1	John Dorogoff	01-MAY-2014	Director and President	NA	true		24-MAY-2016
0000842657-17-000021	corporationPartnership	18	DB U.S. Financial Markets Holding Corp. (DBUSH)	30-NOV-2016	Joint parent of DAM USA	A	true		
0000842657-17-000021	corporationPartnership	3	Michael Sharkey	08-AUG-2014	Director	NA	true		
0000842657-17-000021	corporationPartnership	4	Nancy Tanzil	13-MAY-2014	Chief Financial Officer and Treasurer	NA	true		
0000842657-17-000021	corporationPartnership	5	Fred Ill	13-MAR-2007	Vice President	NA	true		28-FEB-2015
0000842657-17-000021	corporationPartnership	6	Caroline Pearson	22-JUN-2010	Secretary	NA	true		
0000842657-17-000021	corporationPartnership	7	Anjie Larocca	11-JUL-2006	Assistant Secretary	NA	true		
