ACCESSION_NUMBER	PERIODOFREPORT	ENTITYNAME	SERVICECOMPANY	REGISTRANTENGAGEDSERVICE	REGULATORYAGENCY	AMENDMENTFILED	ADDITIONALINFORMATION	NUMBERITEMSRECEIVEDFORTRANSFER	NUMMASTERSECURITYHOLDERFILINGS	NUMBERINDIVIDUALACCOUNTS	NUMDIVREINVDIRPURPLANACCOUNTS	NUMDIRECTREGISTSYSTEMACCOUNTS	NUMBERFILED	FILEALL	SECHOLDERADDITIONALINFO	ALWAYSCOMPLIANT	NUMBERMONTHSNOTCOMPLIANT	NUMBERNOTICENONCOMPLIANCEFILED	TOTAL	TOTALOTHERTHANRECEIPTORDERDATE	NUMLOSTACCTSREMITTEDTOSTATES
0001390212-09-000005	31-DEC-2008	Accurate Stock Transfer, Inc.	NONE	N	SEC	Not applicable		222	1	641	0	1									0
0001295046-09-000007	31-DEC-2008	DST TASS LLC	NONE	N	SEC	Not applicable		9658	0	0	0	0	0			Yes			793606	0	0
0000950144-09-002766	31-DEC-2008	MidSouth Bank	NONE	N	BGFRS	Not applicable		57	1815	0	0	0	0			No	1	0	0	0	0
0000878029-09-000004	31-DEC-2008	Millburn Ridgefield Corporation	NONE	N	SEC	Not applicable		171	24697	24697	0	24697	0			Yes			11034	0	0
0000899635-09-000003	31-DEC-2008	Integrity Fund Services, Inc.	NONE	N	SEC	Not applicable		2686	102179	12257	3741	0	0			Yes			15339	0	0
0000734924-09-000003	31-DEC-2008	Kansas City Life Insurance Company	NONE	N	SEC	Not applicable		43	491	0	0	0									0
0000027048-09-000007	31-DEC-2008	DST Systems, Inc.	SOME	Y	SEC	No, failed to file amendment(s)	While DST Systems, Inc. filed an amendment within 60 day of notice of a change in File Number of Morgan Stanley Trust Company, Morgan Stanley Trust Company changed their File Number, 085-15003 more than 60 days prior to notice to DST Systems, Inc.	0	6554285	6554285	6062133	0	0			Yes			32242314	186357	1346
0000735383-09-000002	31-DEC-2008	Hartford Administrative Services Company	SOME	Y	SEC	Yes, filed amendment(s)		401001	2015280	2015280	1933890	0	0			Not Applicable			6753284	41533	42
0001104659-09-021678	31-DEC-2008	Pacific Global Investor Services, Inc.	NONE	N	SEC	Not applicable		689	8533	8533	7815	0	0			Yes			19314	50	3
0000879089-09-000005	31-DEC-2008	Hancock Bank of Louisiana	ALL	N	FDIC	Not applicable															
0000839287-09-000001	31-DEC-2008	State Street Bank and Trust Company	SOME	Y	BGFRS	Yes, filed amendment(s)		1369	88228	88228	122	1	0			Yes			1157027	2194	0
0001204459-09-000541	31-DEC-2008	Olympia Trust Company	SOME	Y	SEC	No, failed to file amendment(s)	Two new Directors were added to the Board and we missed filing the amendment.	1045	1498	0	0	0	0			Yes			0	0	0
0000769810-09-000003	31-DEC-2008	SEI Investments Management Corporation	SOME	N	SEC	No, failed to file amendment(s)	Registrant did not timely file an amendment to reflect certain changes to management personnel. Registrant intends to file a TA-W once operations are transferred to SEI Institutional Transfer Agent, Inc., which filed a TA-1 on March 9, 2009.	3493	20036	20036	17339	0	0			Yes			685438	1300	0
0001433490-09-000005	31-DEC-2008	Hancock Bank of Florida	ALL	N	FDIC	Not applicable															
0000913801-09-000002	31-DEC-2008	Advance Capital Group, Inc.	NONE	N	SEC	Not applicable		0	0	13814	13738	13814									0
0000939057-09-000102	31-DEC-2008	Security Federal Corp.	NONE	N	OTS	Not applicable		103	0	301	0	301									7
0001218371-09-000012	31-DEC-2008	Harford Bank	NONE	N	FDIC	Not applicable		107	617	775	517	158									0
0001410382-09-000002	31-DEC-2008	ROLLOVER SHAREHOLDER SERVICES LLC	NONE	N	SEC	Yes, filed amendment(s)		0	15652	15652	15652	0	0			Yes			18900	0	0
0001077223-09-000005	31-DEC-2008	Vantagepoint Transfers Agent, LLC	SOME	N	SEC	Not applicable		0	54318	54318	0	0	0			Yes			460628	1502	0
0001438957-09-000002	31-DEC-2008	Forward Management, LLC	SOME	N	SEC	Not applicable		0	18063	0	17304	0	0			Not Applicable			32877	29	0
0000950133-09-000914	31-DEC-2008	Pendleton Community Bank	NONE	N	FDIC	Not applicable		79	735	0	0	0									0
0001397265-09-000003	31-DEC-2008	bancfirst	NONE	N	FDIC	Not applicable		139	2712	2712	0	1	0			Yes			0	0	0
0001397444-09-000005	31-DEC-2008	Harris N.A.	NONE	N	OCC	Not applicable		93	93	93	93	93									0
0000854729-09-000002	31-DEC-2008	UMB Bank, National Association	NONE	Y	OCC	Not applicable		169	21450	0	0	0	0			No	1	0	0	0	302
0001370414-09-000002	31-DEC-2008	EDS Administrative Services LLC	NONE	N	SEC	Not applicable		0	0	0	0	0									0
0001398344-09-000348	31-DEC-2008	Matrix Capital Group Inc.	NONE	N	SEC	Yes, filed amendment(s)		15680	11693	11693	11693	11693	0			Yes			8338	3	0
0000950134-09-006548	31-DEC-2008	FREEDOM FUNDS MANAGEMENT COMPANY	NONE	N	SEC	Not applicable		290	8415	7376	6392	0	0			Yes			8805	34	0
0001111830-09-000357	31-DEC-2008	Stralem Fund	SOME	N	SEC	Not applicable		0	271	0	0	0									0
0000838141-09-000006	31-DEC-2008	Hancock Bank	NONE	Y	FDIC	Not applicable		1735	21170	21170	11347	70	0			Yes			21383	0	112
0001049169-09-000005	31-DEC-2008	ALPS Fund Services, Inc.	NONE	Y	SEC	Yes, filed amendment(s)		56053	221662	221662	206373	221662	0			Not Applicable			1073499	116879	46
0001104659-09-021576	31-DEC-2008	CH2M HILL Companies, Ltd.	NONE	N	SEC	Not applicable		48950	9204	9204	5100	0	0			Yes			0	0	0
0001140361-09-008272	31-DEC-2008	Trustmark National Bank	NONE	N	OCC	Not applicable		561	4879	4879	782	14	0			Yes			0	0	0
0000854922-09-000003	31-DEC-2008	The Bank of New York Mellon	SOME	Y	BGFRS	Not applicable		134257	1614261	1614261	214904	58	0			Yes			0	0	45518
0001428661-09-000004	31-DEC-2008	DST Stock Transfer Corp.	NONE	N	SEC	Not applicable		0	0	0	0	0									0
0000019617-09-000586	31-DEC-2008	JPMorgan Chase Bank, National Association	SOME	N	OCC	Yes, filed amendment(s)		100148	469645	469169	277072	0	0			Yes			1163762	48307	30
0001302656-09-000005	31-DEC-2008	Routh Stock Transfer Inc	NONE	N	SEC	Not applicable		956	7614	0	0	0	0			No	4	0	0	0	0
0000751448-09-000004	31-DEC-2008	Charles Schwab & Co., Inc.	SOME	N	SEC	Not applicable		0	3090236	3090236	3090236	0	0			Yes			82282651	2204289	222
0001380486-09-000001	31-DEC-2008	TD Ameritrade Clearing, Inc	NONE	N	SEC	Yes, filed amendment(s)		0	0	12	0	0									0
0001394641-09-000003	31-DEC-2008	FINANCIAL DATA SERVICES, INC.	NONE	N	FDIC	Not applicable		28	3560	3560	3560	0	0			Yes			91730	0	0
0001133702-09-000005	31-DEC-2008	National Financial Services LLC	NONE	Y	SEC	No, failed to file amendment(s)	Primary site of transfer agent relocated from New York to Jersey City NJ. TA1 change filed after 60 day window expired.	1047236	24477841	24477841	23766801	0	0			Not Applicable			135936971	1479730	1388
0000769188-09-000002	31-DEC-2008	MFS Service Center, Inc.	NONE	N	SEC	Yes, filed amendment(s)		270707	3021963	3021963	2818835	0	0			Yes			8805790	369415	670
0000734611-09-000005	31-DEC-2008	Cincinnati Financial Corporation	SOME	N	SEC	Yes, filed amendment(s)		1858	11493	19432	4271	3668	0			Yes			0	0	1177
0000717511-09-000003	31-DEC-2008	Intercontinental Registrar & Transfer Agency, Inc.	NONE	N	SEC	Not applicable		822	23638	23638	0	0	0			Yes			0	0	0
0001004224-09-000001	31-DEC-2008	The Walt Disney Company	NONE	N	SEC	Not applicable		25736	1011564	1011564	166022	10942	0			Yes			0	0	4998
0001362479-09-000004	31-DEC-2008	Guardian Registrar & transfer, Inc.	NONE	N	SEC	Not applicable		454	23522	23522	0	0	0			Yes			0	0	0
0001077455-09-000003	31-DEC-2008	Trautmann, Maher & Associates, Inc.	NONE	Y	SEC	Not applicable		0	0	1925	0	0									0
0001202048-09-000003	31-DEC-2008	AIG Retirement Services Company	SOME	N	SEC	Yes, filed amendment(s)		557	597870	597870	0	0	0			Yes			14956602	1569115	0
0001178677-09-000007	31-DEC-2008	BNY Mellon Trust Company of Illinois	ALL	N	BGFRS	Yes, filed amendment(s)															
0001146230-09-000002	31-DEC-2008	Computershare Inc.	SOME	Y	SEC	Yes, filed amendment(s)		1214186	15900917	15914586	5186829	7911266	0			Yes			0	0	129798
0001458661-09-000004	31-DEC-2008	Wilmington Trust Company	NONE	N	BGFRS	Not applicable		3190	21000	21000	0	0	0			Yes			0	0	0
0001169743-09-000018	31-DEC-2008	J.D. Clark & Co.	NONE	N	SEC	Not applicable		20063	0	15614	0	0	0			Yes			0	0	0
0001103598-09-000007	31-DEC-2008	NYLIM Service Company LLC	SOME	N	SEC	Not applicable		16454	0	0	0	0	0			Yes			4839833	14324	0
0000773568-09-000005	31-DEC-2008	EQUITRUST INVESTMENT MANAGEMENT SERVICES, INC.	NONE	N	SEC	Yes, filed amendment(s)		441	26218	26243	26060	0	0			Yes			224871	951	0
0001372678-09-000002	31-DEC-2008	Western Reserve Bank	NONE	N	BGFRS	Not applicable		22	478	513	29	0									0
0001133702-09-000004	31-DEC-2008	National Financial Services LLC	NONE	Y	SEC	No, failed to file amendment(s)	Primary site of transfer agent relocated from New York to Jersey City NJ. TA1 change filed after 60 day window expired.	1047236	24477841	24477841	23766801	0	0			Not Applicable			135936971	1479730	1388
0001000952-09-000002	31-DEC-2008	ACS Securities Services, Inc.	NONE	N	SEC	Not applicable		3138	120807	0	0	0	0			Yes			0	0	8393
0001258897-09-000076	31-DEC-2008	Seligman Data Corp.	SOME	Y	SEC	Not applicable		40679	488698	488698	479246	0	0			Yes			1241448	8014	99
0001258897-09-000072	31-DEC-2008	Seligman New Technologies Fund II, Inc.	ALL	N	SEC	Not applicable															
0000107034-09-000002	31-DEC-2008	Wien & Malkin LLC	NONE	N	SEC	Not applicable		530	0	12776	0	0									0
0001258897-09-000071	31-DEC-2008	Seligman New Technologies Fund, Inc.	ALL	N	SEC	Not applicable															
0001258897-09-000070	31-DEC-2008	Seligman Core Fixed Income Fund, Inc.	ALL	N	SEC	Not applicable															
0001258897-09-000069	31-DEC-2008	Seligman Value Fund Series, Inc.	ALL	N	SEC	Not applicable															
0001258897-09-000068	31-DEC-2008	Tri-Continental Corporation	ALL	N	SEC	Not applicable															
0001258897-09-000067	31-DEC-2008	Seligman Asset Allocation Series, Inc.	ALL	N	SEC	Not applicable															
0001258897-09-000066	31-DEC-2008	Seligman TargetHorizon ETF Portfolios, Inc.	ALL	N	SEC	Not applicable															
0001258897-09-000065	31-DEC-2008	Seligman Municipal Series Trust	ALL	N	SEC	Not applicable															
0000911282-09-000006	31-DEC-2008	Phoneix Transfer, Inc.	NONE	N	SEC	Yes, filed amendment(s)		16899	207314	264613	76177	0	0			Yes			0	0	438
0001258897-09-000064	31-DEC-2008	Seligman Municipal Fund Series, Inc.	ALL	N	SEC	Not applicable															
0000019617-09-000584	31-DEC-2008	JP Morgan Investor Services Co.	SOME	N	OCC	Yes, filed amendment(s)		11	0	0	0	0									0
0001258897-09-000063	31-DEC-2008	Seligman Select Municipal Fund, Inc.	ALL	N	SEC	Not applicable															
0001258897-09-000062	31-DEC-2008	Seligman Pennsylvania Municipal Fund Series	ALL	N	SEC	Not applicable															
0001258897-09-000061	31-DEC-2008	Seligman New Jersey Municipal Fund, Inc.	ALL	N	SEC	Not applicable															
0001258897-09-000060	31-DEC-2008	Seligman LaSalle Real Estate Fund Series, Inc.	ALL	N	SEC	Not applicable															
0001258897-09-000059	31-DEC-2008	Seligman Income and Growth Fund, Inc.	ALL	N	SEC	Not applicable															
0001258897-09-000058	31-DEC-2008	Seligman High Income Fund Series	ALL	N	SEC	Not applicable															
0001258897-09-000057	31-DEC-2008	Seligman Global Fund Series, Inc.	ALL	N	SEC	Not applicable															
0001258897-09-000056	31-DEC-2008	Seligman Growth Fund, Inc.	ALL	N	SEC	Not applicable															
0001258897-09-000055	31-DEC-2008	Seligman Frontier Fund, Inc.	ALL	N	SEC	Not applicable															
0001258897-09-000054	31-DEC-2008	Seligman Communications & Information, Inc.	ALL	N	SEC	Not applicable															
0001258897-09-000053	31-DEC-2008	Seligman Common Stock Fund, Inc.	ALL	N	SEC	Not applicable															
0001258897-09-000052	31-DEC-2008	Seligman Cash Management Fund, Inc.	ALL	N	SEC	Not applicable															
0000883757-09-000004	31-DEC-2008	Equity Transfer & Trust Company	NONE	Y	SEC	No, failed to file amendment(s)	In September 2008, we noted that our TA-1 filing omitted information about certain directors since some new directors were added in June 2006.  We filed a TA-1 Amendment on September 8, 2008 to correct the information.	21069	218059	218059	16	0	0			Yes			0	0	0
0001258897-09-000051	31-DEC-2008	Seligman Capital Fund, Inc.	ALL	N	SEC	Not applicable															
0001030030-09-000001	31-DEC-2008	Nottingham Shareholder Services LLC	NONE	N	SEC	Yes, filed amendment(s)		0	8469	8469	8469	4382	0			Yes			27193	30	0
0000005076-09-000001	31-DEC-2008	American Funds Service Company	NONE	N	SEC	Yes, filed amendment(s)		590308	37776093	37776093	36964210	0	0			Not Applicable			233526390	423757	1221
0000794265-09-000003	31-DEC-2008	American Century Services, LLC	SOME	N	SEC	Not applicable		65174	1967204	1967204	1921860	0	0			Not Applicable			6929990	153341	90
0001038199-09-000002	31-DEC-2008	Bullfinch Fund, Inc.	NONE	N	SEC	Not applicable		0	197	197	197	0									0
0000024179-09-000002	31-DEC-2008	Continental Stock Transfer & Trust Company	NONE	Y	SEC	Not applicable		57660	1625143	1625143	7290	30945	0			Yes			0	0	10664
0001139576-09-000003	31-DEC-2008	LEAF Financial Corporation	NONE	N	SEC	Not applicable		151	8495	14453	331	0	0			Yes			0	0	0
0000002380-09-000002	31-DEC-2008	Administrative Data Management, Corp.	NONE	N	SEC	Not applicable		7546	512717	512717	498006	0	0			Yes			2370224	19798	261
0001394833-09-000002	31-DEC-2008	First Farmers and Merchants Bank	NONE	N	BGFRS	Not applicable		262	2200	2200	0	0	0			Yes			0	0	0
0000862124-09-000004	31-DEC-2008	Fidelity Investments Institutional Operations Company, Inc.	SOME	Y	SEC	Yes, filed amendment(s)		454504	29255418	29255418	28973109	0	0			Not Applicable			601361791	1854137	334
0000092122-09-000027	31-DEC-2008	Southern Company Serivices, Inc.	NONE	N	SEC	Not applicable		17642	173756	173756	128525	3939	0			Yes			0	0	842
0001169232-09-001761	31-DEC-2008	Graybar Electric Company, Inc.	ALL	N	SEC	Not applicable															
0000759458-09-000019	31-DEC-2008	The Canandaigua National Bank and Trust Company	NONE	N	OCC	Not applicable		369	1	1249	0	0									0
0000810704-09-000005	31-DEC-2008	Primerica Shareholder Services	SOME	Y	SEC	Yes, filed amendment(s)		0	0	0	0	0									0
0000896852-09-000002	31-DEC-2008	Invesco Trimark Ltd./Invesco Trimark Ltee, doing business as Invesco Enterprise Services / Services Entreprise Invesco, Invesco and Invesco Aim	NONE	Y	SEC	Yes, filed amendment(s)		2428	3207190	3207190	3111330	0	0			Not Applicable			48498	1454	1102
0001146032-09-000005	31-DEC-2008	Banco Popular de PR	SOME	N	BGFRS	Not applicable		3810	20120	20120	9683	30	0			Yes			2455	0	0
0000896852-09-000001	31-DEC-2008	Invesco Aim Investment Services, Inc.	SOME	N	SEC	Yes, filed amendment(s)		419222	3242341	3242341	3144901	0	0			Yes			17499348	233562	1102
0001359797-09-000001	31-DEC-2008	M & K Produce Inc.	ALL	N	SEC	Not applicable															
0001352392-09-000051	31-DEC-2008	PacWest Transfer, LLC	SOME	N	SEC	Not applicable		3023	91101	18	0	18	0			No	2	0	10	45	0
0000817712-09-000007	31-DEC-2008	Thrivent Financial Investor Services, Inc.	SOME	N	SEC	No, failed to file amendment(s)	The oversight was the result of internal miscommunication.  We are in the process of preparing an amendment to Form TA-1 to update the information contained in that Form.	25448	0	1020426	1008827	0	0			Yes			159836	0	0
0001419454-09-000003	31-DEC-2008	Fidelity Business Services India Private Limited	NONE	Y	SEC	Yes, filed amendment(s)		0	0	0	0	0									0
0000733598-09-000002	31-DEC-2008	AllianceBernstein Investor Services, Inc.	NONE	N	SEC	Yes, filed amendment(s)		21799	1813816	1813816	1744471	1066798	0			Yes			12235747	253701	385
0001327398-09-000002	31-DEC-2008	Citigroup Fund Services, LLC, dba Forum Shareholder Services	ALL	Y	OCC	Not applicable															
0000734846-09-000002	31-DEC-2008	Ameren Services Company	NONE	N	SEC	Not applicable		7024	76603	76603	51014	86	0			Yes			0	0	167
0001012709-09-000004	31-DEC-2008	Mutual Funds Service Co.	NONE	N	SEC	Not applicable		645	7999	7999	7886	7999	0			Yes			62746	401	0
0000950144-09-002686	31-DEC-2008	Transamerica Fund Services, Inc.	SOME	N	SEC	Not applicable		8586	639091	639091	621963	342560	0			Yes			2862136	4744	143
0001450848-09-000003	31-DEC-2008	Bank of Kansas City, N.A.	ALL	N	OCC	Not applicable															
0000868275-09-000003	31-DEC-2008	Saturna Capital Corporation	NONE	N	SEC	Not applicable		0	38887	38887	38887	0	0			Not Applicable			98574	78	13
0000088525-09-000294	31-DEC-2008	Security Benefit Life Insurance Company	NONE	N	SEC	Not applicable		18705	231651	0	0	0	0			Not Applicable			0	0	174
0000088525-09-000295	31-DEC-2008	se2, Inc.	NONE	N	SEC	No, failed to file amendment(s)	Some officer changes occurred that were not reported within 60 days.	23134	190893	190893	0	0	0			Not Applicable			0	0	3
0000005732-09-000004	31-DEC-2008	AMERICAN REGISTRAR & TRANSFER CO	NONE	N	SEC	Not applicable		4887	123938	0	0	0	0			Yes			0	0	0
0000230234-09-000003	31-DEC-2008	First Tennessee Bank National Association	ALL	N	OCC	Not applicable															
0000088525-09-000297	31-DEC-2008	Security Investors, LLC	NONE	N	SEC	Yes, filed amendment(s)		7246	157160	157160	49999	100063	0			Not Applicable			954751	4731	125
0001002105-09-000113	31-DEC-2008	Highlands Union Bank	NONE	N	BGFRS	Not applicable		133	1472	0	498	0	0			Not Applicable			0	0	0
0000842657-09-000012	31-DEC-2008	DWS Investments Service Company	ALL	N	SEC	Yes, filed amendment(s)															
0001041134-09-000002	31-DEC-2008	EPIC Advisors Inc	NONE	N	SEC	Not applicable		0	0	0	0	0									0
0001111830-09-000339	31-DEC-2008	Ultimus Fund Solutions, LLC	NONE	Y	SEC	Not applicable		0	363794	368108	288439	0	0			Yes			375398	613	96
0001145959-09-000002	31-DEC-2008	UMB Bank & Treust National Association	ALL	N	OCC	Not applicable															
0001050311-09-000002	31-DEC-2008	Old Mutual Fund Services	ALL	N	SEC	Not applicable															
0001295361-09-000007	31-DEC-2007	Capital Transfer Agency, Inc.	NONE	N	SEC	Not applicable		1184	10508	10508	0	0	0			Yes			0	0	0
0001295361-09-000006	31-DEC-2008	Capital Transfer Agency Inc	SOME	N	SEC	Not applicable		1088	11513	0	0	1	0			Yes			0	0	0
0001105607-09-000061	31-DEC-2008	Waddell & Reed Services Company	NONE	N	SEC	Yes, filed amendment(s)		46000	3669838	3669838	3597654	0	0			Yes			14853369	92207	611
0000853452-09-000001	31-DEC-2008	National Bank of Middlebury	NONE	N	OCC	Not applicable		55	367	367	0	0									0
0000913181-09-000003	31-DEC-2008	Rydex Fund Services, Inc.	NONE	Y	SEC	Yes, filed amendment(s)		0	178787	178787	176640	0	0			Not Applicable			6593429	16482	5
0000352083-09-000002	31-DEC-2008	Jersey Transfer and Trust Co.	NONE	Y	SEC	Not applicable		1472	65791	65791	0	0	0			Yes			0	0	0
0000826613-09-000003	31-DEC-2008	Dominion Resources Services, Inc.	SOME	N	SEC	Not applicable		725	151968	211547	121562	31759	0			Yes			0	0	177
0000828403-09-000005	31-DEC-2008	Van Kampen Investor Services Inc/TA	SOME	Y	SEC	No, failed to file amendment(s)	Form TA-1 amendments were not filed timely to reflect changes in those designated officers that are considered control persons for purposes of TA filings.	294493	1397030	1397030	1319779	0	0			Yes			8160335	56177	770
0001459239-09-000002	31-DEC-2008	Morgan Stanley Trust	SOME	Y	OTS	Yes, filed amendment(s)		96850	204418	204418	182711	0	0			Yes			21247368	7644	1012
0001169232-09-001743	31-DEC-2008	State Farm Investment Management Corp.	SOME	N	SEC	Not applicable		9216	36	36	36	0	0			Not Applicable			0	0	0
0001413398-09-000007	31-DEC-2008	Morgan Stanley Services Co. Inc.	SOME	N	SEC	No, failed to file amendment(s)	Form TA-1 amendments were not filed timely to reflect changes in those designated officers that are considered control persons for purposes of TA filings.	8305	16279	16279	15667	0	0			Yes			333185	1075	2
0001096906-09-000250	31-DEC-2008	Progressive Transfer Corp.	NONE	N	SEC	Not applicable		459	8935	8935	0	0	0			Yes			0	0	0
0001029661-09-000006	31-DEC-2008	FASCore, LLC	NONE	N	SEC	Yes, filed amendment(s)		0	3229	3229	3229	0	0			Yes			419206	456	0
0001431194-09-000003	31-DEC-2008	Bank Services of Virginia, Inc.	NONE	N	FDIC	Not applicable		498	3772	3772	0	0	0			Yes			0	0	0
0000838935-09-000002	31-DEC-2008	NBT Bank, National Association	NONE	N	OCC	Not applicable		1817	7268	7268	3950	6	0			Yes			0	0	3
0001096906-09-000249	31-DEC-2008	Interwest Transfer Co., Inc.	NONE	N	SEC	Not applicable		17948	202537	202537	0	0	0			Yes			0	0	0
0001020337-09-000002	31-DEC-2008	Principal Shareholder Services, Inc.	SOME	N	SEC	Yes, filed amendment(s)		2328	1816765	1816765	1750343	0	0			Yes			1354672	9313	458
0000838981-09-000005	31-DEC-2008	The Northern Trust Company	NONE	N	BGFRS	Not applicable		14151	360226	360226	129088	0	0			Yes	0	0	1182055	4284	28
0001145896-09-000008	31-DEC-2008	MVB Bank, Inc.	NONE	N	FDIC	Not applicable		162	1081	1081	0	0	0			Yes			0	0	0
0001319791-09-000005	31-DEC-2008	STATE STREET SYNTEL SERVICES PRIVATE LIMITED (f.k.a Syntel Sourcing Private Limited).	NONE	Y	SEC	Not applicable		0	4405473	4405473	4157241	0	0			Yes			190981	0	0
0000950137-09-002283	31-DEC-2008	RiverSource Service Corporation	SOME	N	SEC	Yes, filed amendment(s)		112607	4806811	3733423	3325478	0	0			Not Applicable			11389962	417521	3
0000737074-09-000003	31-DEC-2008	USAA Transfer Agency Company, dba USAA Shareholder Account Services	NONE	N	SEC	Yes, filed amendment(s)		0	2941211	2941211	2896426	0	0			Yes			12040720	23517	51
0000874230-09-000007	31-DEC-2008	Publix Super Markets, Inc.	NONE	N	SEC	Not applicable		45693	89531	89531	0	0	0			Yes			0	0	3741
0000839303-09-000001	31-DEC-2008	First Merit Bank, NA	NONE	N	OCC	Not applicable		2	261	261	0	0									1
0001060257-09-000001	31-DEC-2008	BANCO SANTANDER PUERTO RICO	SOME	N	FDIC	No, failed to file amendment(s)	FORM TA-1 WAS RECENTLY AMENDED ON 03/03/09 WITH THE FDIC DUE TO A CHANGE IN THE PRINCIPAL LOCATION WHERE TRANSFER AGENT ACTIVITIES ARE CONDUCTED.	2956	901	901	77	1	0			Yes			0	0	0
0001230501-09-000002	31-DEC-2008	Blankinship Corporation	NONE	N	SEC	Not applicable		5	10	10	7	0									0
0001136830-09-000002	31-DEC-2008	Investors Real Estate Trust	NONE	N	SEC	Not applicable		837	4547	4547	3785	113	0			Yes			0	0	0
0001431480-09-000002	31-DEC-2008	Northwest Bancorporation, Inc	NONE	N	BGFRS	Not applicable		31	413	413	0	0									2
0000823579-09-000013	31-DEC-2008	Colonial Stock Transfer Co., Inc.	SOME	N	SEC	Not applicable		2021	50426	0	0	0	0			Yes			0	0	0
0001104659-09-020400	31-DEC-2008	SECURITY LAND AND DEVELOPMENT CORPORATION	NONE	N	SEC	Not applicable		33	0	728	0	1									0
0000950144-09-002603	31-DEC-2008	Synovus Trust Company, N.A.	NONE	N	OCC	Not applicable		9829	0	0	0	0	0			Yes			0	0	0
0001037194-09-000002	31-DEC-2008	Matthew 25 Fund, Inc.	SOME	N	SEC	Not applicable		0	1161	0	0	0	0			Yes			654	2	0
0000854890-09-000002	31-DEC-2008	Boston Trust and Investment Management Company	NONE	N	FDIC	Not applicable		0	73	0	0	73									0
0000752336-09-000003	31-DEC-2008	United Shareholder Services, Inc.	NONE	N	SEC	Not applicable		3945	91579	0	86892	0	0			Not Applicable			524745	993	139
0001277690-09-000002	31-DEC-2008	CIBC Mellon Trust Company	SOME	N	SEC	Yes, filed amendment(s)		103816	1144092	1217745	73653	0	0			Yes			0	0	0
0001431217-09-000004	31-DEC-2008	Citi Fund Services, Inc.	ALL	N	OCC	Yes, filed amendment(s)															
0001319884-09-000003	31-DEC-2008	Responsive Transfers, Inc.	NONE	N	SEC	Not applicable		0	0	0	0	0									0
0000831495-09-000002	31-DEC-2008	Delaware Service Company Inc	SOME	N	SEC	Not applicable		9412	999171	999171	929229	0	0			Yes			3054236	23526	247
0001242588-09-000004	31-DEC-2008	Wells Capital. Inc.	SOME	N	SEC	Yes, filed amendment(s)		14083	13325	13325	0	0	0			Not Applicable			0	0	0
0001146277-09-000004	31-DEC-2008	The Colbent Corporation	NONE	Y	SEC	Not applicable		656	0	976250	0	0									2
0001108200-09-000004	31-DEC-2008	Computershare Investor Services, LLC	ALL	N	SEC	Not applicable															
