ACCESSION_NUMBER	CORP_PARTNER_TYPE	CORP_PARTNER_ID	ENTITYNAME	RELATIONSHIPSTARTDATE	TITLEORSTATUS	OWNERSHIPCODE	CONTROLPERSON	AUTHORITYDESCRIPTION	RELATIONSHIPENDDATE
0000088525-09-000299	soleProprietorship	12	Security Benefit Corporation	31-DEC-2008	Managing Member			100 % ea Capital & Profits Class mbrshp	
0000088525-09-000299	soleProprietorship	9	Security Benefit Corporation	01-JAN-2005	Managing Member			10% ea Capital & Profits Class Mmbrshp	31-DEC-2008
0000088525-09-000299	soleProprietorship	11	Security Benefit Life Insurance Company	01-JUL-1998	Managing Member			90% ea Capital & Profits Class Mmbrshp	31-DEC-2008
0000088525-09-000299	soleProprietorship	10	Security Benefit Mutual Holding Company	01-JUL-1998	Shareholder of Security Benefit Corp.			Owns 100% outstanding stock of SBC	
0000088525-09-000299	soleProprietorship	7	Cindy L. Shields	16-OCT-2002	VP & Head of Equity Asset Management			Officer	16-JAN-2009
0000088525-09-000299	soleProprietorship	6	Frank J. Rosa	01-AUG-2007	Vice President			Officer	
0000088525-09-000299	soleProprietorship	5	Christopher D. Swickard	01-FEB-1996	Assistant Secretary			Officer	
0000088525-09-000299	soleProprietorship	4	Amy J. Lee	30-APR-1996	Secretary			Officer	
0000088525-09-000299	soleProprietorship	3	Thomas R. Kaehr	14-MAR-2007	Treasurer			Officer	
0000088525-09-000299	soleProprietorship	2	Brenda M. Harwood	05-DEC-2005	VP & Chief Compliance Officer			Officer	
0000088525-09-000299	soleProprietorship	1	Richard M. Goldman	01-AUG-2007	President			Officer	
0000889231-09-000013	corporationPartnership	9	Caisse Nationale des Caisses d'Epargne ('CNCE')	17-NOV-2006	Shareholder of Natixis	C	true		
0000889231-09-000013	corporationPartnership	16	NATIXIS Global Asset Managment Corporation	01-OCT-2000	Member of NATIXIS GAM, LLC	E	true		
0000889231-09-000013	corporationPartnership	7	Caisse des Depots et Consignations ('CDC')	01-JAN-2002	Shareholder of CDC Holding Finance	C	true		29-JAN-2007
0000889231-09-000013	corporationPartnership	6	Jeffrey Dunbar Plunkett	04-SEP-2004	Director	NA	true		01-MAR-2007
0000889231-09-000013	corporationPartnership	5	Richard DeSanctis	01-DEC-1997	Director, EVP & Chief Operating Officer	NA	true		
0000889231-09-000013	corporationPartnership	4	Richard I. Weiner	01-DEC-1997	Vice President	NA	true		31-DEC-2006
0000889231-09-000013	corporationPartnership	3	Steven W. Duff	01-DEC-1997	Director	NA	true		
0000889231-09-000013	corporationPartnership	2	Richard E. Smith III	01-DEC-1997	President	NA	true		31-JAN-2008
0000889231-09-000013	corporationPartnership	1	G. Neal Ryland	01-DEC-1997	Director	NA	true		05-DEC-2007
0000889231-09-000013	corporationPartnership	24	Christopher Gill	26-MAR-2008	Director & Senior Vice President	NA	true		
0000889231-09-000013	corporationPartnership	23	Christopher J. Brancazio	04-SEP-2007	Senior Vice President, CCO & AML Officer	NA	true		
0000889231-09-000013	corporationPartnership	22	Joseph Jerkovich	26-MAR-2008	Senior Vice President & CFO	NA	false		
0000889231-09-000013	corporationPartnership	21	Michael Lydon	26-MAR-2008	President & Chief Executive Officer	NA	true		
0000889231-09-000013	corporationPartnership	20	Natixis Participations 1	01-JUN-2007	Shareholder of Natixis Global Asset Man.	E	true		
0000889231-09-000013	corporationPartnership	19	Reich & Tang Asset Managment, LLC ('RTAM, LLC')	31-MAR-2006	Parent Company of Applicant	E	true		
0000889231-09-000013	corporationPartnership	18	NATIXIS Global Asset Managment L.P.	01-AUG-1994	Shareholder of RTAM, LLC	E	true		
0000889231-09-000013	corporationPartnership	17	NATIXIS Global Asset Management LLC	01-OCT-2000	General Partner of NATIXIS GAM, L.P.	NA	true		
0000889231-09-000013	corporationPartnership	10	Banque Federale des Banques Populaires	17-NOV-2006	Shareholder of Natixis	C	true		
0000889231-09-000013	corporationPartnership	11	Natixis	17-NOV-2006	Shareholder of Natixis Participations 1	E	true		
0000889231-09-000013	corporationPartnership	12	NATIXIS Global Asset Management	17-AUG-2004	Shareholder: NATIXIS GAM Participations1	E	true		
0000889231-09-000013	corporationPartnership	13	NATIXIS Global Asset Management Participations 1	01-JUN-2005	Shareholder: NATIXIS GAM Corp	E	true		
0000889231-09-000013	corporationPartnership	14	NATIXIS Global Asset Management Participations 1	14-SEP-2006	Shareholder: NATIXIS GAM, Corp.	E	true		
0000889231-09-000013	corporationPartnership	15	NATIXIS Global Asset Managment Corporation	01-OCT-2000	Limited Partner of NATIXIS GAM, L.P.	E	true		
0000889231-09-000013	corporationPartnership	8	CDC Holding Finance	01-JAN-2002	Shareholder of CNCE	C	true		29-JAN-2007
0000088525-09-000292	corporationPartnership	4	James Michael Keefer	01-FEB-2003	Senior VP, General Counsel & Director	NA	true		30-JUN-2008
0000088525-09-000292	corporationPartnership	2	Security Benefit Mutual Holding Company	01-JUL-1998	Indirect Shareholder	E	true		
0000088525-09-000292	corporationPartnership	3	Kris Alan Robbins	01-JUL-1997	CEO/Director	NA	true		
0000088525-09-000292	corporationPartnership	5	Thomas Anthony Swank	01-NOV-1992	Senior VP, COO & Director	NA	true		16-JAN-2009
0000088525-09-000292	corporationPartnership	6	David John Keith	01-OCT-1999	Senior Vice President	NA	true		
0000088525-09-000292	corporationPartnership	7	Carmen Renee Hill	01-JAN-1988	AVP & Chief Compliance Officer	NA	true		
0000088525-09-000292	corporationPartnership	8	Thomas R. Kaehr	06-MAR-2007	VP, Controller & Treasurer	NA	true		
0000088525-09-000292	corporationPartnership	9	John F. Guyot	02-JUL-2008	Sr VP, General Counsel & Secretary	NA	true		
0000088525-09-000292	corporationPartnership	10	John F. Frye	14-JUL-2008	Sr VP and CFO	NA	true		
0000088525-09-000293	corporationPartnership	8	Kalman Bakk, Jr.	14-MAR-2007	Director	NA	true		
0000088525-09-000293	corporationPartnership	7	Anne M. Trebino	14-MAR-2007	Director	NA	true		
0000088525-09-000293	corporationPartnership	6	John F. Guyot	02-JUL-2008	Secretary	NA	true		
0000088525-09-000293	corporationPartnership	5	Eric F. Rea	30-MAY-2008	President & Director	NA	true		
0000088525-09-000293	corporationPartnership	4	Thomas R. Kaehr	07-MAR-2007	Treasurer	NA	true		
0000088525-09-000293	corporationPartnership	3	David J. Keith	28-MAR-2005	Director, Chairman of the Board	NA	true		
0000088525-09-000292	corporationPartnership	1	Security Benefit Corporation	01-JUL-1998	Shareholder	E	true		
0000088525-09-000293	corporationPartnership	1	Security Benefit Mutual Holding Company	14-FEB-2005	Shareholder	E	true		
0000088525-09-000293	corporationPartnership	2	Security Benefit Corporation	14-FEB-2005	Shareholder	E	true		
0000842657-09-000010	corporationPartnership	1	Barbara Wizer	03-JAN-2005	Director and President	NA	true		
0000842657-09-000010	corporationPartnership	16	Michael Donohue	02-AUG-2007	Vice President	NA	true		
0000842657-09-000010	corporationPartnership	3	Kristine Lyons	22-SEP-2005	Director and Vice President	NA	true		
0000842657-09-000010	corporationPartnership	4	Michael Sharkey	13-MAR-2007	Vice President	NA	true		
0000842657-09-000010	corporationPartnership	5	Michael Interrante	17-MAY-2005	Chief Financial Officer and Treasurer	NA	true		
0000842657-09-000010	corporationPartnership	6	Oliver Poncet	01-MAR-2007	Vice President	NA	true		
0000842657-09-000010	corporationPartnership	7	Fred Ill	13-MAR-2007	Vice President	NA	true		
0000842657-09-000010	corporationPartnership	8	Christopher Jackson	08-DEC-2006	Secretary	NA	true		
0000842657-09-000010	corporationPartnership	9	Anjie Larocca	11-JUL-2006	Assistant Secretary	NA	true		
0000842657-09-000010	corporationPartnership	10	Deutsche Investment Management Americas Inc. (DIMA)	06-FEB-1998	50% owner of Registrant	D	true		
0000842657-09-000010	corporationPartnership	11	Deutsche Capital Planning Corporation (DCPC)	06-FEB-1998	50% owner of Registrant	D	true		
0000842657-09-000010	corporationPartnership	12	Deutsche Bank AG	01-APR-2002	100% owner of Taunus Corporation	E	true		
0000842657-09-000010	corporationPartnership	13	Taunus Corporation	01-APR-2002	100% owner of DB Americas Holding Corp.	E	true		
0000842657-09-000010	corporationPartnership	14	Deutsche Bank Americas Holding Corporation (DBAHC)	01-APR-2002	100% owner of DIMA	E	true		
0000842657-09-000010	corporationPartnership	15	Deutsche Capital Stock Corporation	01-JAN-1996	50% owner of DCPC	D	true		
0000842657-09-000010	corporationPartnership	2	Leah Mizer	10-OCT-2006	Director and Vice President	NA	true		
0001283467-09-000001	corporationPartnership	10	Robert L. Phillips	02-DEC-2004	Director	NA	false		
0001283467-09-000001	corporationPartnership	9	Howard E. Pechet	02-DEC-2004	Director	NA	false		
0001283467-09-000001	corporationPartnership	12	Alan M. Rowe	02-DEC-2004	Director	NA	false		
0001283467-09-000001	corporationPartnership	13	Arnold J. Shell	02-DEC-2004	Director	NA	false		
0001283467-09-000001	corporationPartnership	14	Adrian M. Baker	29-APR-2004	President	NA	false		
0001283467-09-000001	corporationPartnership	15	J. Robert Morris	05-SEP-2006	Managing Director	NA	false		31-DEC-2007
0001283467-09-000001	corporationPartnership	16	Matthew K. Colpitts	05-SEP-2006	General Manager	NA	false		
0001283467-09-000001	corporationPartnership	17	Sandra A. Almond	04-JAN-2005	Compliance Officer	NA	false		31-AUG-2007
0001283467-09-000001	corporationPartnership	18	Lisa S. Scotland	02-JUN-2008	Director, Compliance	NA	false		
0001283467-09-000001	corporationPartnership	19	Dianna M. Reimer	18-SEP-2006	Managing Director, Operations	NA	false		
0001283467-09-000001	corporationPartnership	20	Philip Menard	01-NOV-2003	Director, Client Relations	NA	false		
0001283467-09-000001	corporationPartnership	21	Janet M. Brown	22-NOV-2004	Managing Director, Client Services	NA	false		
0001283467-09-000001	corporationPartnership	22	Jeff Lunshof	04-FEB-2008	Director, Securities	NA	false		
0001283467-09-000001	corporationPartnership	23	Raymond J. Protti	05-MAR-2009	Director	NA	false		
0000071138-09-000005	corporationPartnership	1	Amanda Cardinalli	21-JUL-2003	President	D	true		
0000071138-09-000005	corporationPartnership	2	Alexander H Walker III	21-JUL-2003	Owner	D	true		
0001283467-09-000001	corporationPartnership	4	Jack C. Donald	02-DEC-2004	Director	NA	false		
0001283467-09-000001	corporationPartnership	1	Canadian Western Bank	29-APR-2004	Full Owner	E	true		
0001283467-09-000001	corporationPartnership	2	Charles R. Allard	02-DEC-2004	Director	NA	false		
0001283467-09-000001	corporationPartnership	3	Albrecht S. A. Bellstedt	02-DEC-2004	Director	NA	false		
0001283467-09-000001	corporationPartnership	5	Allan W. Jackson	02-DEC-2004	Director	NA	false		
0001283467-09-000001	corporationPartnership	6	Wendy Leaney	02-DEC-2004	Director	NA	false		
0001283467-09-000001	corporationPartnership	7	Robert A. Manning	02-DEC-2004	Director	NA	false		
0001283467-09-000001	corporationPartnership	8	Gerald A. B. McGavin	02-DEC-2004	Director	NA	false		
0001283467-09-000001	corporationPartnership	11	Larry M. Pollock	29-APR-2004	Director	NA	false		
0001096906-09-000233	corporationPartnership	1	Shirrell W. Hughes	01-JAN-1970	President	D	true		
0001096906-09-000233	corporationPartnership	2	Kurtis D. Hughes	01-JAN-1980	Vice President & Secretary	D	true		
0001146230-09-000001	corporationPartnership	4	Nancy R. Greer	27-JUN-2005	Executive Vice President, Human Resource	NA	true		
0001146230-09-000001	corporationPartnership	5	Paul R. Griffith	27-JUN-2005	Vice President, Operations	NA	true		
0001146230-09-000001	corporationPartnership	6	Barbara Y. Hall	27-JUN-2005	Director	NA	true		
0001146230-09-000001	corporationPartnership	7	Blanche O. Hurt	27-JUN-2005	Director	NA	true		
0001146230-09-000001	corporationPartnership	8	Richard L. Johnson, Jr.	09-NOV-2001	Chief Compliance Officer	NA	true		
0001146230-09-000001	corporationPartnership	9	Gerard M. Mullins	23-AUG-2006	Comptroller	NA	true		
0001146230-09-000001	corporationPartnership	10	Charles V. Rossi	09-NOV-2001	Executive Vice President	NA	true		
0001146230-09-000001	corporationPartnership	11	Sharon L. Sritong	23-AUG-2006	Chief Financial Officer and Treasurer	NA	true		
0001146230-09-000001	corporationPartnership	12	Computershare US Services Inc.	14-MAR-2007	Shareowner (100%)	E	true		
0001146230-09-000001	corporationPartnership	13	Joseph F. Spadaford	16-JUL-2007	Executive Vice President, Operations	NA	true		
0001146230-09-000001	corporationPartnership	14	Martin J. McHale, Jr.	13-AUG-2007	President,Computershare US Services Inc.	NA	true		
0001146230-09-000001	corporationPartnership	15	Steven R. Rothbloom	04-OCT-2007	President	NA	true		
0001146230-09-000001	corporationPartnership	16	Irvin J. Steltz	22-JAN-2008	Chief Information Officer	NA	true		
0001146230-09-000001	corporationPartnership	3	Computershare Limited	27-JUN-2005	Indirect Owner	E	true		
0001146230-09-000001	corporationPartnership	1	Stephen Cesso	09-NOV-2001	U.S. General Counsel and Secretary	NA	true		
0001146230-09-000001	corporationPartnership	2	Computershare (US)	27-JUN-2005	Indirect Owner	E	true		
0000915794-09-000006	corporationPartnership	1	Virtus Investment Partners, Inc	31-DEC-2008	Shareholder	E	true		
0000915794-09-000006	corporationPartnership	2	Frank Waltman	31-DEC-2006	President	NA	true		14-DEC-2007
0000915794-09-000006	corporationPartnership	3	Steve Neamtz	14-DEC-2007	President	NA	true		
0000915794-09-000006	corporationPartnership	4	Heidi Griswold	30-JUN-2004	Vice President Mutual Fund Services	NA	true		
0000915794-09-000006	corporationPartnership	9	George Aylward	31-DEC-2008	Executive Vice President	NA	true		
0000915794-09-000006	corporationPartnership	6	David Hanley	15-NOV-2007	Vice President Corporate Finance	NA	true		
0000915794-09-000006	corporationPartnership	7	David Martin	31-JAN-2004	Vice President, Chief Compliance Officer	NA	true		
0000915794-09-000006	corporationPartnership	8	Daniel Geraci	31-MAY-2003	Chairman and President	NA	true		31-DEC-2006
0000915794-09-000006	corporationPartnership	5	Glenn Pease	31-MAY-2003	Vice President Corporate Finance	NA	true		16-JUL-2007
0001242588-09-000002	corporationPartnership	2	Douglas Paul Williams	30-JUL-1999	Senior Vice President	NA	true		
0001242588-09-000002	corporationPartnership	1	Leo Fred Wells III	26-APR-1984	President	E	true		
0001104659-09-018529	soleProprietorship	14	Edmund Bergan	31-MAY-2006	General Counsel, SVP, Secretary			May own shares of one or more portfolios	01-JUN-2007
0001104659-09-018529	soleProprietorship	15	Catherine Crowley	10-SEP-2007	Secretary			May own shares of one or more portfolios	
0001104659-09-018529	soleProprietorship	12	Santa Albicocco	17-APR-2007	Trustee			May own shares of one or more portfolios	
0001104659-09-018529	soleProprietorship	11	Ronald Artinian	17-APR-2007	Trustee			May own shares of one or more portfolios	
0001104659-09-018529	soleProprietorship	10	Frank Stalzer	17-APR-2007	Trustee			May own shares of one or more portfolios	
0001104659-09-018529	soleProprietorship	9	Joseph Donnelly	17-APR-2007	Trustee			May own shares of one or more portfolios	12-JUN-2008
0001104659-09-018529	soleProprietorship	8	William Viklund	17-APR-2007	Trustee			May own shares of one or more portfolios	
0001104659-09-018529	soleProprietorship	7	Patrick Joseph Farrell	06-FEB-2006	Chief Financial Officer			May own shares of one or more portfolios	02-FEB-2009
0001104659-09-018529	soleProprietorship	6	Christina Maria Massaro	24-JAN-2005	Chief Compliance Officer			May own shares of one or more portfolios	
0001104659-09-018529	soleProprietorship	5	William Montgoris	01-JAN-2005	Trustee			May own shares of one or more portfolios	
0001104659-09-018529	soleProprietorship	4	Edwin Ehlert	01-JAN-2005	Trustee			May own shares of one or more portfolios	
0001104659-09-018529	soleProprietorship	3	Arthur Thomas Bent III	01-JAN-2005	Co-CEO, SVP, Asst Treasurer			May own shares of one or more portfolios	
0001104659-09-018529	soleProprietorship	2	Bruce Roger Bent II	01-JAN-2005	Co-CEO, SVP, Asst Treasurer			May own shares of one or more portfolios	
0001104659-09-018529	soleProprietorship	1	Bruce Roger Bent	01-JAN-2005	Chairman, President, Treasurer			May own shares of one or more portfolios	
0001104659-09-018529	soleProprietorship	13	Stephen Zieniewicz	17-APR-2007	Trustee			May own shares of one or more portfolios	14-JAN-2009
0001104659-09-018438	soleProprietorship	7	Patrick Joseph Farrell	06-FEB-2006	Chief Financial Officer			May own shares of one or more portfolios	02-FEB-2009
0001104659-09-018438	soleProprietorship	15	Catherine Crowley	10-SEP-2007	Secretary			May own shares of one or more portfolios	
0001104659-09-018438	soleProprietorship	14	Edmund Bergan	31-MAY-2006	General Counsel, SVP, Secretary			May own shares of one or more portfolios	01-JUN-2007
0001104659-09-018438	soleProprietorship	13	Stephen Zieniewicz	17-APR-2007	Trustee			May own shares of one or more portfolios	14-JAN-2009
0001104659-09-018438	soleProprietorship	12	Santa Albicocco	17-APR-2007	Trustee			May own shares of one or more portfolios	
0001104659-09-018438	soleProprietorship	11	Ronald Artinian	17-APR-2007	Trustee			May own shares of one or more portfolios	
0001104659-09-018438	soleProprietorship	10	Frank Stalzer	17-APR-2007	Trustee			May own shares of one or more portfolios	
0001104659-09-018438	soleProprietorship	9	Joseph Donnelly	17-APR-2007	Trustee			May own shares of one or more portfolios	12-JUN-2008
0001104659-09-018438	soleProprietorship	8	William Viklund	17-APR-2007	Trustee			May own shares of one or more portfolios	
0001104659-09-018438	soleProprietorship	6	Christina Maria Massaro	24-JAN-2005	Chief Compliance Officer			May own shares of one or more portfolios	
0001104659-09-018438	soleProprietorship	5	William Montgoris	01-JAN-2005	Trustee			May own shares of one or more portfolios	
0001104659-09-018438	soleProprietorship	4	Edwin Ehlert	01-JAN-2005	Trustee			May own shares of one or more portfolios	
0001104659-09-018438	soleProprietorship	3	Arthur Thomas Bent III	01-JAN-2005	Co-CEO, SVP, Asst Treasurer			May own shares of one or more portfolios	
0001104659-09-018438	soleProprietorship	2	Bruce Roger Bent II	01-JAN-2005	Co-CEO, SVP, Asst Treasurer			May own shares of one or more portfolios	
0001104659-09-018438	soleProprietorship	1	Bruce Roger Bent	01-JAN-2005	Chairman, President, Treasurer			May own shares of one or more portfolios	
0001104659-09-018435	soleProprietorship	1	Bruce Roger Bent	01-JAN-2005	Chairman, President, Treasurer			May own shares of one or more portfolios	
0001104659-09-018435	soleProprietorship	15	Catherine Crowley	10-SEP-2007	Secretary			May own shares of one or more portfolios	
0001104659-09-018435	soleProprietorship	2	Bruce Roger Bent II	01-JAN-2005	Co-CEO, SVP, Asst Treasurer			May own shares of one or more portfolios	
0001104659-09-018435	soleProprietorship	3	Arthur Thomas Bent III	01-JAN-2005	Co-CEO, SVP, Asst Treasurer			May own shares of one or more portfolios	
0001104659-09-018435	soleProprietorship	8	Patrick Joseph Farrell	06-FEB-2006	Chief Financial Officer			May own shares of one or more portfolios	02-FEB-2009
0001104659-09-018435	soleProprietorship	4	Edwin Ehlert	01-JAN-2005	Trustee			May own shares of one or more portfolios	
0001104659-09-018435	soleProprietorship	5	William Montgoris	01-JAN-2005	Trustee			May own shares of one or more portfolios	
0001104659-09-018435	soleProprietorship	6	Joseph Donnelly	01-JAN-2005	Trustee			May own shares of one or more portfolios	12-JUN-2008
0001104659-09-018435	soleProprietorship	14	Edmund Bergan	31-MAY-2006	General Counsel, SVP, Secretary			May own shares of one or more portfolios	01-JUN-2007
0001104659-09-018435	soleProprietorship	7	Christina Maria Massaro	24-JAN-2005	Chief Compliance Officer			May own shares of one or more portfolios	
0001104659-09-018435	soleProprietorship	9	William Viklund	17-APR-2007	Trustee			May own shares of one or more portfolios	
0001104659-09-018435	soleProprietorship	10	Ronald Artinian	17-APR-2007	Trustee			May own shares of one or more portfolios	
0001104659-09-018435	soleProprietorship	11	Santa Albicocco	17-APR-2007	Trustee			May own shares of one or more portfolios	
0001104659-09-018435	soleProprietorship	12	Stephen Zieniewicz	17-APR-2007	Trustee			May own shares of one or more portfolios	14-JAN-2009
0001104659-09-018435	soleProprietorship	13	Frank Stalzer	17-APR-2007	Trustee			May own shares of one or more portfolios	
0001458682-09-000001	soleProprietorship	1	Juan Carlos Osorio	06-MAR-2009	Managing Member			Owner, Manager	
0001295361-09-000005	corporationPartnership	1	Lisa Cripps	01-APR-2004	President	E	true		
0000350751-09-000003	corporationPartnership	1	Jonathan Elliot Miller	06-JUL-2006	President	E	true		
0000350751-09-000003	corporationPartnership	2	Christina M Miller	01-JAN-2003	Vice President Director	NA	false		
0000909567-09-000253	corporationPartnership	1	Philip Alexander Taylor	01-AUG-2000	Director	NA	true		
0000909567-09-000253	corporationPartnership	19	Eric Jeffrey Adelson	08-SEP-2008	Secretary	NA	true		
0000909567-09-000253	corporationPartnership	3	Pietro (Peter) Intraligi	01-JUN-2004	Director	NA	true		
0000909567-09-000253	corporationPartnership	4	Wayne John Bolton	16-MAY-2005	Chief Compliance Officer & VP,Compliance	NA	true		
0000909567-09-000253	corporationPartnership	5	Invesco Canada Holdings Inc.	01-AUG-2000	Sole Voting Shareholder	E	true		
0000909567-09-000253	corporationPartnership	6	Philip Alexander Taylor	08-JAN-2002	Chief Executive Officer	NA	true		
0000909567-09-000253	corporationPartnership	7	Pietro (Peter) Intraligi	21-SEP-2007	Chief Operating Officer	NA	true		
0000909567-09-000253	corporationPartnership	8	Graham Stewart Anderson	19-NOV-2007	Director	NA	true		
0000909567-09-000253	corporationPartnership	9	Pietro (Peter) Intraligi	18-MAR-2008	President	NA	true		
0000909567-09-000253	corporationPartnership	10	Graham Stewart Anderson	18-MAR-2008	Chief Investment Officer	NA	true		
0000909567-09-000253	corporationPartnership	11	Annie Ping-Ting Chong-Chew	20-JUL-2007	Senior VP, Global Investments Data Mgmt	NA	true		
0000909567-09-000253	corporationPartnership	12	Harsh Damani	20-JUL-2007	Senior Vice President, Finance	NA	true		
0000909567-09-000253	corporationPartnership	13	Bruce Erwin Winch	24-JAN-2008	Sr. VP, Pension & Alliance Distribution	NA	true		
0000909567-09-000253	corporationPartnership	14	Scott Robert McLean	24-JAN-2008	Senior Vice President, Retail Sales	NA	true		
0000909567-09-000253	corporationPartnership	15	Theodor Constantin Heldman	29-JUL-2008	Chief Financial Officer, Funds	NA	true		
0000909567-09-000253	corporationPartnership	16	Theodor Constantin Heldman	29-JUL-2008	Vice President, Fund Accounting	NA	true		
0000909567-09-000253	corporationPartnership	17	Eric Jeffrey Adelson	08-SEP-2008	Director	NA	true		
0000909567-09-000253	corporationPartnership	18	Eric Jeffrey Adelson	08-SEP-2008	Senior Vice President, Legal	NA	true		
0000909567-09-000253	corporationPartnership	2	David Colvin Warren	01-AUG-2000	Director, CFO and Executive VP	NA	true		
0001104659-09-017819	soleProprietorship	11	Ronald Artinian	01-MAY-2007	Trustee			May own shares of one or more portfolios	
0001104659-09-017819	soleProprietorship	12	Santa Albicocco	01-MAY-2007	Trustee			May own shares of one or more portfolios	
0001104659-09-017819	soleProprietorship	13	Stephen Zieniewicz	17-APR-2007	Trustee			May own shares of one or more portfolios	14-JAN-2009
0001104659-09-017819	soleProprietorship	14	Edmund Bergan	31-MAY-2006	General Counsel, SVP, Secretary			May own shares of one or more portfolios	01-JUN-2007
0001104659-09-017819	soleProprietorship	15	Catherine Crowley	10-SEP-2007	Secretary			May own shares of one or more portfolios	
0001104659-09-017819	soleProprietorship	1	Bruce Roger Bent	01-JAN-2005	Chairman, President, Treasurer			May own shares of one or more portfolios	
0001104659-09-017819	soleProprietorship	2	Bruce Roger Bent II	01-JAN-2005	Co-CEO, SVP, Asst Treasurer			May own shares of one or more portfolios	
0001104659-09-017819	soleProprietorship	3	Arthur Thomas Bent III	01-JAN-2005	Co-CEO, SVP, Asst Treasurer			May own shares of one or more portfolios	
0001104659-09-017819	soleProprietorship	4	Edwin Ehlert	01-JAN-2005	Trustee			May own shares of one or more portfolios	
0001104659-09-017819	soleProprietorship	5	William Montgoris	01-JAN-2005	Trustee			May own shares of one or more portfolios	
