ACCESSION_NUMBER	CORP_PARTNER_TYPE	CORP_PARTNER_ID	ENTITYNAME	RELATIONSHIPSTARTDATE	TITLEORSTATUS	OWNERSHIPCODE	CONTROLPERSON	AUTHORITYDESCRIPTION	RELATIONSHIPENDDATE
0000088525-07-000320	soleProprietorship	19	Craig D. West	22-SEP-2006	Vice President			Officer	
0000088525-07-000320	soleProprietorship	17	Gregg A. Strohkorb	22-SEP-2006	Vice President			Officer	
0000088525-07-000320	soleProprietorship	18	Eric J. Welt	22-SEP-2006	Vice President			Officer	
0000823579-07-000026	corporationPartnership	1	Kathleen G. Carter	01-JAN-2004	President	C	true		
0000823579-07-000026	corporationPartnership	2	Elly Mindy Carter	01-OCT-2003	Secretary/Treasurer	NA	false		
0000823579-07-000026	corporationPartnership	5	Daniel Carter	01-JAN-2004	Shareholder	B	false		
0000823579-07-000026	corporationPartnership	4	Jason Robert Carter	01-JAN-2004	Shareholder	B	false		
0000823579-07-000026	corporationPartnership	3	Jennifer Christensen	01-JAN-2004	Vice President/Shareholder	B	false		
0001144204-07-033754	soleProprietorship	2	Eva Lui	01-MAR-2002	VP, Treasurer			Limited to Financial Reporting	
0001144204-07-033754	soleProprietorship	1	Christopher Francis Anci	01-MAR-2002	President, CCO,CEO,COO,CFO			Full Authority	
0001144204-07-033754	soleProprietorship	4	Estate of Lorna M. Anderson	01-MAR-2002	Estate			None	
0001144204-07-033754	soleProprietorship	3	Rachel Klauberspeiden	01-MAR-2002	Executrix, Estate of Lorna Anderson			None	
0000746972-07-000002	corporationPartnership	1	Robert E Roach	01-JAN-2003	Vice President	NA	true		
0000276398-07-000003	corporationPartnership	9	OppenheimerFunds, Inc.	16-SEP-1987	Parent Company	E	true		
0000276398-07-000003	corporationPartnership	7	Susan Cornwell	15-JAN-2003	Senior Vice President OFI and SSI	NA	true		
0000276398-07-000003	corporationPartnership	8	Stacy Roode	13-JAN-2007	Vice President OFI	NA	true		
0000276398-07-000003	corporationPartnership	6	Dave Pfeffer	23-FEB-2004	Senior VP and Chief Financial Officer OF	NA	true		
0000276398-07-000003	corporationPartnership	5	Michael Baldwin	13-JUN-2005	EVP OFI, President & Director SSI	NA	true		29-APR-2007
0000276398-07-000003	corporationPartnership	4	Kurt Wolfgruber	13-MAR-2007	President OFI	NA	true		
0000276398-07-000003	corporationPartnership	3	Phillip Gillespie	13-SEP-2004	Senior VP and Deputy General Counsel OFI	NA	true		
0000276398-07-000003	corporationPartnership	2	Robert Zack	01-JAN-2004	EVP and General Counsel OFI, SVP SSI	NA	true		
0000276398-07-000003	corporationPartnership	1	John Murphy	01-JUL-2001	CEO OFI, Chairman & Director SSI	NA	true		
0000857468-07-000004	corporationPartnership	8	Stacy Roode	13-JAN-2007	VP OFI	NA	true		
0000857468-07-000004	corporationPartnership	9	OppenheimerFunds, Inc.	18-JAN-1989	parent company	E	true		
0000857468-07-000004	corporationPartnership	7	Susan Cornwell	15-JAN-2003	SVP OFI and SFSI	NA	true		
0000857468-07-000004	corporationPartnership	6	Dave Pfeffer	23-FEB-2004	SVP and Chief Financial Officer OFI	NA	true		
0000857468-07-000004	corporationPartnership	1	John Murphy	01-JUL-2001	CEO OFI, Chairman and Director SFSI	NA	true		
0000857468-07-000004	corporationPartnership	4	Michael Baldwin	13-JUN-2005	EVP OFI, President & Director SFSI	NA	true		29-APR-2007
0000857468-07-000004	corporationPartnership	3	Robert Zack	01-JAN-2004	EVP and GC OFI, SVP, GC & director SFSI	NA	true		
0000857468-07-000004	corporationPartnership	2	Kurt Wolfgruber	13-MAR-2007	President OFI	NA	true		
0000857468-07-000004	corporationPartnership	5	Phillip Gillespie	13-SEP-2004	SVP and Deputy General Counsel OFI	NA	true		
0000820031-07-000003	corporationPartnership	7	Susan Cornwell	15-JAN-2003	Senior Vice President	NA	true		
0000820031-07-000003	corporationPartnership	8	Stacy Roode	13-JAN-2007	Vice President	NA	true		
0000820031-07-000003	corporationPartnership	9	Oppenheimer Aquistion Corp.	21-JUN-1990	parent company	E	true		
0000820031-07-000003	corporationPartnership	1	John Murphy	01-JUL-2001	Chairman, CEO and Director	NA	true		
0000820031-07-000003	corporationPartnership	2	Kurt Wolfgruber	13-MAR-2007	President and Director	NA	true		
0000820031-07-000003	corporationPartnership	3	Robert Zack	01-JAN-2004	Executive VP and General Counsel	NA	true		
0000820031-07-000003	corporationPartnership	4	Michael Baldwin	13-JUN-2005	Executive Vice President	NA	true		29-APR-2007
0000820031-07-000003	corporationPartnership	5	Phillip Gillespie	13-SEP-2004	Senior VP and Deputy General Counsel	NA	true		
0000820031-07-000003	corporationPartnership	6	Dave Pfeffer	23-FEB-2004	Senior VP and Chief Financial Officer	NA	true		
0000724935-07-000002	corporationPartnership	1	Michelle King	01-SEP-2000	President	E	true		
0001385752-07-000004	corporationPartnership	2	John Ahearn	06-MAY-2003	Partner	C	false		
0001385752-07-000004	corporationPartnership	1	Hector Cruz	01-JAN-1983	Partner	C	true		
0001144204-07-032675	corporationPartnership	1	Citco (USA) Holdings Inc.	04-SEP-2006	Sole Stockholder	E	true		
0001007444-07-000006	corporationPartnership	2	Mark Stephen Casady	01-DEC-2005	CEO, Chairman of the Board	NA	true		
0001007444-07-000006	corporationPartnership	1	Stephanie Leigh Brown	01-MAR-2004	General Counsel, Managing Director	NA	true		
0001007444-07-000006	corporationPartnership	3	Esther Marion Stearns	01-MAR-2007	Chief Operating Officer, President	NA	true		
0001007444-07-000006	corporationPartnership	4	Lincoln Forest Anderson	01-MAY-1999	Managing Director, Chief Inv Officer	NA	true		
0001007444-07-000006	corporationPartnership	5	Steven Mark Black	01-MAY-2006	Managing Director, Chief Risk Officer	NA	true		
0001007444-07-000006	corporationPartnership	6	Gina Canella	01-JAN-2007	Managing Director	NA	true		
0001007444-07-000006	corporationPartnership	14	LPL Holdings, Inc.	01-APR-1989	Parent Company	E	true		
0001007444-07-000006	corporationPartnership	8	William Edward Dwyer III	01-JAN-2004	Managing Director	NA	true		
0001007444-07-000006	corporationPartnership	9	Leon Lee	01-JAN-2007	Managing Director	NA	true		
0001007444-07-000006	corporationPartnership	10	Charles William Maher	01-JAN-2006	CFO, Managing Director	NA	true		
0001007444-07-000006	corporationPartnership	11	Donna Lynne Houston Nauss	01-JAN-2006	SVP, CCO - Advisory	NA	true		
0001007444-07-000006	corporationPartnership	12	Joseph Paul Tuorto	01-JAN-2005	Managing Director - CCO - Brokerage	NA	true		
0001007444-07-000006	corporationPartnership	13	Rochelle Lea Putnam	01-JAN-2007	Managing Director	NA	true		
0001007444-07-000006	corporationPartnership	7	Andrew James Duggan	01-JUL-2005	Chief Information Officer	NA	true		
0001090198-07-000016	soleProprietorship	1	Allan Dean Engel	01-MAY-1999	President			President	
0001090198-07-000016	soleProprietorship	2	G2 Capital, LLC (G2)	01-MAY-1999	Indirect Owner			50% Owner Activa Mgt. Svcs. LLC	
0001090198-07-000016	soleProprietorship	3	Richard Marvin DeVos, Jr.	01-MAY-1999	Indirect Owner			25% Owner G2	
0001090198-07-000016	soleProprietorship	4	Suzanne Cheryl VanderWeide	01-MAY-1999	Indirect Owner			25% Owner G2	
0001090198-07-000016	soleProprietorship	5	Daniel George DeVos	01-MAY-1999	Indirect Owner			25% Owner G2	
0001090198-07-000016	soleProprietorship	6	Douglas Lee DeVos	01-MAY-1999	Indirect Owner			25% Owner G2	
0001090198-07-000016	soleProprietorship	7	JVA Enterprises Holdings LLC	01-JAN-2003	Indirect Owner			50% Owner Activa Mgt. Svcs. LLC	
0001090198-07-000016	soleProprietorship	8	Jay VanAndel Trust U/A/D 8-28-78	01-NOV-2002	Indirect Owner			99% Owner JVA Enterprises Holdings LLC	
0001090198-07-000016	soleProprietorship	9	David Lee VanAndel	01-DEC-2004	Trustee			Trustee of Jay VanAndel Trst UAD 8-28-78	
0001090198-07-000016	soleProprietorship	10	Activa Management Services, LLC	01-AUG-2000	Owner			Sole Member of Applicant	
0001090198-07-000016	soleProprietorship	11	Activa Holdings Corp.	01-AUG-2000	Indirect Owner			Manager for Activa Mgt. Svcs. LLC	
0001090198-07-000016	soleProprietorship	12	Julia Dutton Smith	01-MAR-2004	Asst. Secretary and Asst. Treasurer			NASD Principal	
0001090198-07-000016	soleProprietorship	13	Allan Dean Engel	01-SEP-2004	President			Chief Compliance Officer	
0000927395-07-000003	corporationPartnership	1	Wilfred N. Cooper, Sr.	01-MAY-1971	Chairman/Director	D	true		
0000927395-07-000003	corporationPartnership	4	Thomas J. Riha	01-SEP-1994	CFO	NA	true		
0000927395-07-000003	corporationPartnership	3	David N. Shafer	01-APR-1990	Exective Vice President/Director	NA	true		
0000927395-07-000003	corporationPartnership	2	Wilfred N. Cooper, Jr.	01-DEC-1988	President/CEO/COO/Director	C	true		
0001104659-07-046137	corporationPartnership	2	Bruce Roger Bent II	01-AUG-1990	SVP, Secretary, Assistant Treasurer	C	true		
0001104659-07-046137	corporationPartnership	1	Bruce Roger Bent	01-SEP-1981	Chairman, Chief Executive Officer	C	true		
0001104659-07-046137	corporationPartnership	6	Edmund Bergan	31-MAY-2006	General Counsel, SVP, Secretary	NA	false		01-JUN-2007
0001104659-07-046137	corporationPartnership	5	Patrick Joseph Farrell	06-FEB-2006	Chief Financial Officer	NA	false		
0001104659-07-046137	corporationPartnership	3	Arthur Thomas Bent III	01-JUL-1997	President, Assistant Treasurer	C	true		
0001104659-07-046137	corporationPartnership	4	Christina Maria Massaro	24-JAN-2005	Chief Compliance Officer	NA	false		
0001104659-07-046136	soleProprietorship	7	Patrick Joseph Farrell	06-FEB-2006	Chief Financial Officer			May own shares of one or more portfolios	
0001104659-07-046136	soleProprietorship	8	William Viklund	01-MAY-2007	Trustee			May own shares of one or more portfolios	
0001104659-07-046136	soleProprietorship	9	Joseph Donnelly	01-MAY-2007	Trustee			May own shares of one or more portfolios	
0001104659-07-046136	soleProprietorship	10	Frank Stalzer	01-MAY-2007	Trustee			May own shares of one or more portfolios	
0001104659-07-046136	soleProprietorship	11	Ronald Artinian	01-MAY-2007	Trustee			May own shares of one or more portfolios	
0001104659-07-046136	soleProprietorship	12	Santa Albicocco	01-MAY-2007	Trustee			May own shares of one or more portfolios	
0001104659-07-046136	soleProprietorship	13	Stephen Zieniewicz	17-APR-2007	Trustee			May own shares of one or more portfolios	
0001104659-07-046136	soleProprietorship	6	Christina Maria Massaro	24-JAN-2005	Chief Compliance Officer			May own shares of one or more portfolios	
0001104659-07-046136	soleProprietorship	5	William Montgoris	01-JAN-2005	Trustee			May own shares of one or more portfolios	
0001104659-07-046136	soleProprietorship	4	Edwin Ehlert	01-JAN-2005	Trustee			May own shares of one or more portfolios	
0001104659-07-046136	soleProprietorship	3	Arthur Thomas Bent III	01-JAN-2005	Co-CEO, SVP, Asst Treasurer			May own shares of one or more portfolios	
0001104659-07-046136	soleProprietorship	2	Bruce Roger Bent II	01-JAN-2005	Co-CEO, SVP, Asst Treasurer			May own shares of one or more portfolios	
0001104659-07-046136	soleProprietorship	1	Bruce Roger Bent	01-JAN-2005	Chairman, President, Treasurer			May own shares of one or more portfolios	
0001104659-07-046136	soleProprietorship	14	Edmund Bergan	31-MAY-2006	General Counsel, SVP, Secretary			May own shares of one or more portfolios	01-JUN-2007
0001104659-07-046135	soleProprietorship	1	Bruce Roger Bent	01-JAN-2005	Chairman, President, Treasurer			May own shares of one or more portfolios	
0001104659-07-046135	soleProprietorship	2	Bruce Roger Bent II	01-JAN-2005	Co-CEO, SVP, Asst Treasurer			May own shares of one or more portfolios	
0001104659-07-046135	soleProprietorship	3	Arthur Thomas Bent III	01-JAN-2005	Co-CEO, SVP, Asst Treasurer			May own shares of one or more portfolios	
0001104659-07-046135	soleProprietorship	4	Edwin Ehlert	01-JAN-2005	Trustee			May own shares of one or more portfolios	
0001104659-07-046135	soleProprietorship	5	William Montgoris	01-JAN-2005	Trustee			May own shares of one or more portfolios	
0001104659-07-046135	soleProprietorship	6	Christina Maria Massaro	24-JAN-2005	Chief Compliance Officer			May own shares of one or more portfolios	
0001104659-07-046135	soleProprietorship	14	Edmund Bergan	31-MAY-2006	General Counsel, SVP, Secretary			May own shares of one or more portfolios	01-JUN-2007
0001104659-07-046135	soleProprietorship	8	William Viklund	17-APR-2007	Trustee			May own shares of one or more portfolios	
0001104659-07-046135	soleProprietorship	9	Joseph Donnelly	17-APR-2007	Trustee			May own shares of one or more portfolios	
0001104659-07-046135	soleProprietorship	10	Frank Stalzer	17-APR-2007	Trustee			May own shares of one or more portfolios	
0001104659-07-046135	soleProprietorship	11	Ronald Artinian	17-APR-2007	Trustee			May own shares of one or more portfolios	
0001104659-07-046135	soleProprietorship	13	Stephen Zieniewicz	17-APR-2007	Trustee			May own shares of one or more portfolios	
0001104659-07-046135	soleProprietorship	12	Santa Albicocco	17-APR-2007	Trustee			May own shares of one or more portfolios	
0001104659-07-046135	soleProprietorship	7	Patrick Joseph Farrell	06-FEB-2006	Chief Financial Officer			May own shares of one or more portfolios	
0001104659-07-046134	soleProprietorship	2	Bruce Roger Bent II	01-JAN-2005	Co-CEO, SVP, Asst Treasurer			May own shares of one or more portfolios	
0001104659-07-046134	soleProprietorship	3	Arthur Thomas Bent III	01-JAN-2005	Co-CEO, SVP, Asst Treasurer			May own shares of one or more portfolios	
0001104659-07-046134	soleProprietorship	5	William Montgoris	01-JAN-2005	Trustee			May own shares of one or more portfolios	
0001104659-07-046134	soleProprietorship	6	Christina Maria Massaro	24-JAN-2005	Chief Compliance Officer			May own shares of one or more portfolios	
0001104659-07-046134	soleProprietorship	7	Patrick Joseph Farrell	06-FEB-2006	Chief Financial Officer			May own shares of one or more portfolios	
0001104659-07-046134	soleProprietorship	8	William Viklund	17-APR-2007	Trustee			May own shares of one or more portfolios	
0001104659-07-046134	soleProprietorship	9	Ronald Artinian	17-APR-2007	Trustee			May own shares of one or more portfolios	
0001104659-07-046134	soleProprietorship	13	Edmund Bergan	31-MAY-2006	General Counsel, SVP, Secretary			May own shares of one or more portfolios	01-JUN-2007
0001104659-07-046134	soleProprietorship	10	Santa Albicocco	17-APR-2007	Trustee			May own shares of one or more portfolios	
0001104659-07-046134	soleProprietorship	11	Stephen Zieniewicz	17-APR-2007	Trustee			May own shares of one or more portfolios	
0001104659-07-046134	soleProprietorship	12	Frank Stalzer	17-APR-2007	Trustee			May own shares of one or more portfolios	
0001104659-07-046134	soleProprietorship	4	Edwin Ehlert	01-JAN-2005	Trustee			May own shares of one or more portfolios	
0001104659-07-046134	soleProprietorship	1	Bruce Roger Bent	01-JAN-2005	Chairman, President, Treasurer			May own shares of one or more portfolios	
0001104659-07-046133	soleProprietorship	7	Frank Stalzer	01-JAN-2005	Trustee			May own shares of one or more portfolio	
0001104659-07-046133	soleProprietorship	2	Bruce Roger Bent II	01-JAN-2005	Co-CEO, SVP, Asst Treasurer			May own shares of one or more portfolio	
0001104659-07-046133	soleProprietorship	5	William Montgoris	01-JAN-2005	Trustee			May own shares of one or more portfolio	
0001104659-07-046133	soleProprietorship	4	Edwin Ehlert	01-JAN-2005	Trustee			May own shares of one or more portfolioM	
0001104659-07-046133	soleProprietorship	3	Arthur Thomas Bent III	01-JAN-2005	Co-/CEO, SVP, Asst Treasurer			May own shares of one or more portfolio	
0001104659-07-046133	soleProprietorship	6	Joseph Donnelly	01-JAN-2005	Trustee			May own shares of one or more portfolio	
0001104659-07-046133	soleProprietorship	1	Bruce Roger Bent	01-JAN-2005	Chairman, President, Treasurer			May own shares of one or more portfolio	
0001104659-07-046133	soleProprietorship	8	Christina Maria Massaro	24-JAN-2005	Chief Compliance Officer			May own shares of one or more portfolio	
0001104659-07-046133	soleProprietorship	9	Patrick Joseph Farrell	06-FEB-2006	Chief Financial Officer			May own shares of one or more portfolio	
0001104659-07-046133	soleProprietorship	10	William Viklund	17-APR-2007	Trustee			May own shares of one or more portfolios	
0001104659-07-046133	soleProprietorship	11	Ronald Artinian	17-APR-2007	Trustee			May own shares of one or more portfolios	
0001104659-07-046133	soleProprietorship	12	Santa Albicocco	17-APR-2007	Trustee			May own shares of one or more portfolios	
0001104659-07-046133	soleProprietorship	13	Stephen Zieniewicz	17-APR-2007	Trustee			May own shares of one or more portfolios	
0001104659-07-046133	soleProprietorship	14	Edmund Bergan	31-MAY-2006	General Counsel, SVP, Secretary			May own shares of one or more portfolios	01-JUN-2007
0001104659-07-046132	soleProprietorship	14	Edmund Bergan	31-MAY-2006	General Counsel, SVP, Secretary			May own shares of one or more portfolios	01-JUN-2007
0001104659-07-046132	soleProprietorship	1	Bruce Roger Bent	01-JAN-2005	Chairman, President, Treasurer			May own shares of one or more portfolios	
0001104659-07-046132	soleProprietorship	2	Bruce Roger Bent II	01-JAN-2005	Co-CEO, SVP, Asst Treasurer			May own shares of one or more portfolios	
0001104659-07-046132	soleProprietorship	6	Christina Maria Massaro	24-JAN-2005	Chief Compliance Officer			May own shares of one or more portfolios	
0001104659-07-046132	soleProprietorship	7	Patrick Joseph Farrell	06-FEB-2006	Chief Financial Officer			May own shares of one or more portfolios	
0001104659-07-046132	soleProprietorship	13	Stephen Zieniewicz	17-APR-2007	Trustee			May own shares of one or more portfolios	
0001104659-07-046132	soleProprietorship	3	Arthur Thomas Bent III	01-JAN-2005	Co-CEO, SVP, Asst Treasurer			May own shares of one or more portfolios	
0001104659-07-046132	soleProprietorship	11	Ronald Artinian	17-APR-2007	Trustee			May own shares of one or more portfolios	
0001104659-07-046132	soleProprietorship	10	Frank Stalzer	17-APR-2007	Trustee			May own shares of one or more portfolios	
0001104659-07-046132	soleProprietorship	9	Joseph Donnelly	17-APR-2007	Trustee			May own shares of one or more portfolios	
0001104659-07-046132	soleProprietorship	8	William Viklund	17-APR-2007	Trustee			May own shares of one or more portfolios	
0001104659-07-046132	soleProprietorship	5	William Montgoris	01-JAN-2005	Trustee			May own shares of one or more portfolios	
0001104659-07-046132	soleProprietorship	4	Edwin Ehlert	01-JAN-2005	Trustee			May own shares of one or more portfolios	
0001104659-07-046132	soleProprietorship	12	Santa Albicocco	17-APR-2007	Trustee			May own shares of one or more portfolios	
0001104659-07-046131	soleProprietorship	2	Bruce Roger Bent II	01-JAN-2005	Co-CEO, SVP, Asst Treasurer			May own shares of one or more portfolios	
0001104659-07-046131	soleProprietorship	1	Bruce Roger Bent	01-JAN-2005	Chairman, President, Treasurer			May own shares of one or more portfolios	
0001104659-07-046131	soleProprietorship	14	Edmund Bergan	31-MAY-2006	General Counsel, SVP, Secretary			May own shares of one or more portfolios	01-JUN-2007
0001104659-07-046131	soleProprietorship	11	Ronald Artinian	23-MAR-2007	Trustee			May own shares of one or more portfolios	
0001104659-07-046131	soleProprietorship	12	Santa Albicocco	23-MAR-2007	Trustee			May own shares of one or more portfolios	
0001104659-07-046131	soleProprietorship	13	Stephen Zieniewicz	23-MAR-2007	Trustee			May own shares of one or more portfolios	
0001104659-07-046131	soleProprietorship	10	Frank Stalzer	23-MAR-2007	Trustee			May own shares of one or more portfolios	
0001104659-07-046131	soleProprietorship	9	Joseph Donnelly	23-MAR-2007	Trustee			May own shares of one or more portfolios	
0001104659-07-046131	soleProprietorship	8	William Viklund	23-MAR-2007	Trustee			May own shares of one or more portfolios	
0001104659-07-046131	soleProprietorship	7	Patrick Joseph Farrell	06-FEB-2006	Chief Financial Officer			May own shares of one or more portfolios	
0001104659-07-046131	soleProprietorship	6	Christina Maria Massaro	24-JAN-2005	Chief Compliance Officer			May own shares of one or more portfolios	
0001104659-07-046131	soleProprietorship	5	William Montgoris	01-JAN-2005	Trustee			May own shares of one or more portfolios	
0001104659-07-046131	soleProprietorship	4	Edwin Ehlert	01-JAN-2005	Trustee			May own shares of one or more portfolios	
0001104659-07-046131	soleProprietorship	3	Arthur Thomas Bent III	01-JAN-2005	Co-CEO, SVP, Asst Treasurer			May own shares of one or more portfolios	
0001104659-07-046130	soleProprietorship	3	Arthur Thomas Bent III	01-JAN-2005	Co-CEO, SVP, Asst Treasurer			May own shares of one or more portfolios	
0001104659-07-046130	soleProprietorship	4	Edwin Ehlert	01-JAN-2005	Trustee			May own shares of one or more portfolios	
0001104659-07-046130	soleProprietorship	5	William Montgoris	01-JAN-2005	Trustee			May own shares of one or more portfolios	
0001104659-07-046130	soleProprietorship	6	Christina Maria Massaro	24-JAN-2005	Chief Compliance Officer			May own shares of one or more portfolios	
0001104659-07-046130	soleProprietorship	7	Patrick Joseph Farrell	06-FEB-2006	Chief Financial Officer			May own shares of one or more portfolios	
0001104659-07-046130	soleProprietorship	2	Bruce Roger Bent II	01-JAN-2005	Co-CEO, SVP, Asst Treasurer			May own shares of one or more portfolios	
0001104659-07-046130	soleProprietorship	14	Edmund Bergan	31-MAY-2006	General Counsel, SVP, Secretary			May own shares of one or more portfolios	01-JUN-2007
0001104659-07-046130	soleProprietorship	8	William Viklund	23-MAR-2007	Trustee			May own shares of one or more portfolios	
0001104659-07-046130	soleProprietorship	9	Joseph Donnelly	23-MAR-2007	Trustee			May own shares of one or more portfolios	
0001104659-07-046130	soleProprietorship	10	Frank Stalzer	23-MAR-2007	Trustee			May own shares of one or more portfolios	
0001104659-07-046130	soleProprietorship	11	Ronald Artinian	23-MAR-2007	Trustee			May own shares of one or more portfolios	
0001104659-07-046130	soleProprietorship	12	Santa Albicocco	23-MAR-2007	Trustee			May own shares of one or more portfolios	
0001104659-07-046130	soleProprietorship	13	Stephen Zieniewicz	23-MAR-2007	Trustee			May own shares of one or more portfolios	
0001104659-07-046130	soleProprietorship	1	Bruce Roger Bent	01-JAN-2005	Chairman, President, Treasurer			May own shares of one or more portfolios	
0000909012-07-000889	corporationPartnership	5	John Birch	31-MAR-2006	Chief Operating Officer	NA	true		
0000909012-07-000889	corporationPartnership	1	John Edward Bonach	01-JUN-2004	Director	NA	true		26-APR-2007
0000909012-07-000889	corporationPartnership	2	Gregory Henry Doremus	01-JUN-2000	Director	NA	true		
0000909012-07-000889	corporationPartnership	3	Christian William Thwaites	01-FEB-2005	Director, Chair, President & CEO	NA	true		
0000909012-07-000889	corporationPartnership	4	Michael Domenic Dellipriscoli	09-JUN-2005	Vice President & Chief Financial Officer	NA	true		
0000909012-07-000889	corporationPartnership	10	National Life Holding Co.	01-JAN-1999	Sole Owner NLV Financial Corporation	E	true		
0000909012-07-000889	corporationPartnership	6	John Kevin Landy	31-MAR-2006	Senior Vice President	NA	false		
0000909012-07-000889	corporationPartnership	7	Kerry Anne Jung	31-MAR-2006	Counsel	NA	false		
