ACCESSION_NUMBER	ENTITY_TYPE	ENT_ID	ENTITYNAME	AGREEMENTDESCRIPTION
0000810417-23-000005	otherControlManagement	17	Lisa Murphy Bertain	Interim General Counsel
0000810417-23-000005	otherControlManagement	16	Hasan A Malik	Chief Strategy Officer
0000810417-23-000005	otherControlManagement	15	Suzan Leigh McDaniel	Chief Human Resources Officer
0000810417-23-000005	otherControlManagement	1	Penelope Pennington	Chief Executive Officer
0000810417-23-000005	otherControlManagement	2	Andrew Timothy Miedler	Chief Financial Officer
0000810417-23-000005	otherControlManagement	3	Timothy James Ney	Principal Operations Officer
0000810417-23-000005	otherControlManagement	4	Kenneth Ray Cella Jr	Head of External Affairs and Community Engagement
0000810417-23-000005	otherControlManagement	5	Lisa Marie Dolan	Head of Branch Operations and Shared Services
0000810417-23-000005	otherControlManagement	6	Tina Marie Hrevus	Chief of Staff to the Managing Partner
0000810417-23-000005	otherControlManagement	7	Kristin Michele Johnson	Chief Transformation Officer
0000810417-23-000005	otherControlManagement	9	Richard David Link	Chief Compliance Officer
0000810417-23-000005	otherControlManagement	10	Timothy Andrew Rea	Chief Experience, Brand and Marketing Officer
0000810417-23-000005	otherControlManagement	11	Wayne Allen Roberts	Head of New Market Opportunities
0000810417-23-000005	otherControlManagement	12	David Barry Chubak	Head of U.S. Business Unit
0000810417-23-000005	otherControlManagement	13	David Alexander Gunn	President of Edward Jones (an Ontario Limited Partnership)
0000810417-23-000005	otherControlManagement	14	Lena Haas	Head of Wealth Management Advice and Solutions
0001049169-23-000013	otherControlManagement	3	SS&C Technologies Holdings, Inc.	ALPS Fund Services, Inc. is a wholly owned indirect subsidiary of SS&C Technologies Holdings, Inc.
0001049169-23-000013	otherControlManagement	1	ALPS Holdings Inc., a DST Systems, Inc. company	ALPS Fund Services, Inc. is a wholly owned subsidiary of ALPS Holdings, Inc., which is a subsidiary of DST Systems, Inc.
0001049169-23-000013	otherControlManagement	2	DST Systems, Inc.	ALPS Fund Services, Inc. is a wholly owned indirect subsidiary of DST Systems, Inc.
0001568437-23-000003	otherControlFinance	1	K9 Ventures, Union Square Ventures, Spark Capital, AH Capital Management, LLC, Lightspeed Venture Partners	Principal Venture Investors
