ACCESSION_NUMBER	REGULATORYAGENCY	ENTITYNAME	PREVIOUSENTITYNAME	FINSNUMBER	DIFFERENTMAILINGADDRESS	TELEPHONENUMBER	CONDUCTBUSINESSINOTHERLOCATION	SELFTRANSFERAGENT	ENGAGEDSERVICECOMPANY	ENGAGEDASSERVICECOMPANY	REGISTRANTTYPE	REGISTRANTTYPEDESCRIPTION	OTHERCONTROLMANAGEMENT	OTHERCONTROLFINANCE	FELONYORMISDEMEANOR	OTHERFELONY	ENJOINEDINVESTRELATEDACTIVITY	VIOLATIONINVRELATEDREGULATION	FALSESTATEMENTOROMISSION	VIOLATIONOFREGULATIONS	AUTHORIZATIONDENIEDORSUSPENDED	REGISTRATIONDENIEDORSUSPENDED	FSRFALSESTATEMENTOROMISSION	FSRVIOLATEINVRELATEDREGULATION	FSRAUTHORIZEDENIEDORSUSPENDED	FSRFOUNDORDERAGAINSTAPPLICANT	FSRREGISTRATIONDENIEDSUSPENDED	FSRREVOKEDSUSPENDEDLICENSE	SRAFALSESTATEMENTOROMISSION	SRAVIOLATIONOFRULES	SRAAUTHORIZEDENIEDORSUSPENDED	SRAREVOKEDSUSPENDEDLICENSE	FOREIGNAGENCY	SUBJECTOFPROCEEDINGS	REVOKEDBOND	UNSATISFIEDJUDGEMENTSORLIENS
0001380486-13-000007	SEC	TD Ameritrade Clearing, Inc		200060	Y	201-369-8804	Y	Y	N	N	Corporation		N	N	N	N	N	N	N	Y	N	Y	N	Y	N	Y	Y	N	N	Y	N	N	N	N	N	N
0000889231-13-000006	SEC	Reich & Tang Services, Inc.		032847	N	212-830-5200	N	N	Y	N	Corporation		N	N	N	N	N	N	N	N	N	N	N	Y	N	N	N	N	N	N	N	N	Y	N	N	N
0001295361-13-000001	SEC	Capital Transfer Agency, Inc		292110	N	416-350-5007	N	Y	Y	N	Corporation		N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
0000817712-13-000005	SEC	Thrivent Financial Investor Services Inc.		473165	Y	612-844-5168	N	Y	Y	N	Corporation		Y	N	N	N	N	N	N	N	N	N	N	Y	N	N	N	N	N	N	N	N	N	N	N	N
0000950123-13-001585	SEC	Broadridge Corporate Issuer Solutions, Inc.		404400	N	215-553-5400	Y	N	N	N	Corporation		N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
0001354488-13-001176	SEC	Mountain Share Transfer, Inc.		245787	Y	303-460-1149	N	N	Y	N	Corporation		N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
0000896852-13-000004	SEC	Invesco Canada Ltd Invesco Canada Ltee, doing business as Invesco Enterprise Services,Services Entreprise Invesco and Invesco		331819	Y	1-800-874-6275	N	N	N	Y	Corporation		N	N	N	N	N	N	Y	Y	N	Y	Y	Y	N	Y	N	N	N	Y	N	N	N	Y	N	N
0001020337-13-000003	SEC	Principal Shareholder Services, Inc.		036558	N	916-941-4622	Y	Y	Y	N	Not Applicable		N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
0001380486-13-000003	SEC	TD Ameritrade Clearing, Inc		200060	Y	201-369-8804	Y	Y	N	N	Corporation		N	N	N	N	N	N	N	Y	N	Y	N	Y	N	Y	Y	N	N	Y	N	N	N	N	N	N
0000948010-13-000015	SEC	ISTC CORPORATION		275958	N	864-239-1029	N	N	Y	N	Not Applicable		N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
0001474589-13-000004	SEC	Diamond Hill Capital Management, Inc. TA		076290	N	614-255-3333	N	N	Y	N	Not Applicable		N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
0000710386-13-000001	SEC	Western States Transfer & Registrar, Inc		406785	N	801-523-1547	N	N	N	N	Corporation		N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y
0001104659-13-016871	SEC	ESHARES INC		348375	Y	512-522-7149	N	N	N	N	Corporation		N	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
0001227021-13-000006	SEC	Brown Brothers Harriman & Co.		269159	Y	617.742.1818	Y	N	N	N	Partnership		N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	N	N	N	N	N
0001372934-13-000005	SEC	Kingsdale Shareholder Services Inc.		325985	N	416-644-4031	N	N	N	N	Corporation		N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
0001372934-13-000004	SEC	Kingsdale Shareholder Services Inc.		325985	N	416-644-4031	N	N	N	N	Corporation		N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
0000027048-13-000002	SEC	DST Systems, Inc.		401588	Y	816-435-1000	Y	N	Y	Y	Corporation		N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
0001253179-13-000019	SEC	Gemini Fund Services, LLC		277186	N	402-896-7197	Y	N	Y	N	Other	Limited Liability Company	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	Y	N	N	Y	N	Y	N	N	N	N
0000948010-13-000012	SEC	ISTC CORPORATION		275958	N	864-239-1029	N	N	Y	N	Not Applicable		N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
0001354488-13-000833	SEC	Manhattan Transfer Registrar Company		432708	N	631-928-7655	Y	N	N	N	Partnership		Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
0000735383-13-000003	SEC	Hartford Administrative Services Company		401778	Y	(888) 843-7824	N	Y	N	N	Not Applicable																									
0001380486-13-000002	SEC	TD Ameritrade Clearing, Inc		200060	Y	201-369-8804	Y	Y	N	N	Corporation		N	N	N	N	N	N	N	Y	N	Y	N	Y	N	Y	Y	N	N	Y	N	N	N	Y	N	N
0000735383-13-000002	SEC	Hartford Administrative Services Company		401778	Y	(888) 843-7824	N	Y	N	N	Not Applicable																									
0001283467-13-000001	SEC	Valiant Trust Company		337378	N	403-233-2801	Y	N	Y	N	Corporation		N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
0000275143-13-000007	SEC	Boston Financial Data Services, Inc.		209809	N	617-483-5000	Y	N	Y	Y	Corporation		N	N	N	N	N	N	Y	Y	N	N	Y	Y	N	Y	N	N	N	Y	N	N	Y	Y	N	N
0000734700-13-000011	SEC	Goldman, Sachs & Co		900050	N	312-655-4400	N	Y	Y	N	Not Applicable																									
0001557183-13-000007	SEC	UPROMISE INVESTMENTS RECORDKEEPING SERVICES LLC		347856	N	617-454-6400	Y	N	Y	Y	Corporation		N	N	N	N	N	N	N	N	N	N	Y	Y	N	Y	N	N	N	N	N	N	N	N	N	N
0001018490-13-000004	SEC	DB Services Americas, Inc.		955203	N	(800) 735-7777	N	N	N	Y	Corporation		Y	Y	Y	N	Y	Y	Y	Y	N	Y	Y	Y	N	Y	N	N	Y	Y	N	N	Y	Y	N	N
0001169743-13-000003	SEC	J. D. Clark & Co., Inc.		266437	N	801-737-4000	Y	N	Y	Y	Corporation		N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
0000950123-13-000897	SEC	Waddell & Reed Services Company (dba WI Services Company)		407916	N	913-236-2000	N	N	N	N	Corporation		N	N	N	N	N	N	N	Y	N	N	Y	Y	N	Y	Y	N	N	Y	N	N	N	N	Y	N
0001000952-13-000002	SEC	ACS Securities Services, Inc.		000000	N	214-887-7134	N	N	N	N	Corporation		N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
0000896852-13-000002	SEC	Invesco Canada Ltd Invesco Canada Ltee, doing business as Invesco Enterprise Services,Services Entreprise Invesco and Invesco		331819	Y	1-800-874-6275	N	N	N	Y	Corporation		N	N	N	N	N	N	Y	Y	N	Y	Y	Y	N	Y	N	N	N	Y	N	N	N	Y	N	N
0001261763-13-000001	SEC	Law Debenture Trust Company of New York		279026	N	212-750-6474	N	N	N	N	Corporation		N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
0001144204-13-004108	SEC	Campbell & Company, Inc.		508697	N	410-413-2600	N	Y	N	N	Corporation		N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
0001424537-13-000001	SEC	Presidents Stock Transfer, Inc		336461	N	604-876-5526	N	N	N	N	Corporation		N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
0000027048-13-000001	SEC	DST Systems, Inc.		401588	Y	816-435-1000	Y	N	Y	Y	Corporation		N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
0000216108-13-000001	SEC	Nationwide Fund Management LLC		084825	N	610-230-2835	N	Y	Y	N	Not Applicable		N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
0001352156-13-000002	SEC	Sentinel Administrative Services, Inc.		422469	N	802-229-7402	N	N	Y	Y	Corporation		N	N	N	N	N	N	N	Y	N	N	N	Y	N	Y	Y	N	N	Y	N	N	N	N	Y	N
0001073944-13-000002	SEC	UMB Fund Services, Inc.		852947	N	414-299-2000	N	N	N	Y	Corporation		N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
0000002380-13-000004	SEC	Administrative Data Management Corp.		402941	Y	732-855-2500	N	Y	N	N	Not Applicable																									
0001557183-13-000004	SEC	UPROMISE INVESTMENTS RECORDKEEPING SERVICES LLC		347856	N	617-454-6400	Y	N	Y	Y	Corporation		N	N	N	N	N	N	N	N	N	N	Y	Y	N	Y	Y	N	N	N	N	N	N	N	N	N
0001146230-13-000001	SEC	Computershare Inc.		260539	N	781-575-2000	Y	N	Y	Y	Corporation		N	N	N	N	N	N	N	Y	N	N	N	N	N	N	Y	N	N	Y	N	N	N	N	N	N
0001202048-13-000004	SEC	VALIC Retirement Services Company		502575	N	713-831-3150	Y	N	N	N	Corporation		Y	N	N	N	Y	N	Y	Y	N	N	Y	Y	N	Y	N	N	N	N	N	N	N	N	N	N
0001380486-13-000001	SEC	TD Ameritrade Clearing, Inc		200060	Y	201-369-8804	Y	Y	N	N	Corporation		N	N	N	N	N	N	N	Y	N	Y	N	Y	N	Y	Y	N	N	Y	N	N	N	N	N	N
