ACCESSION_NUMBER	ACTION_TYPE	ACTION_ID	ENTITYNAME	ACTIONTITLE	ACTIONDATE	COURTORBODYNAMEANDLOCATION	ACTIONDESCRIPTION	DISPOSITIONOFPROCEEDING
0000950123-13-001756	registrationDeniedOrSuspended	1	N/A	SEC order against MidAmerica Management Corporation	15-JUN-1977	Securities and Exchange Commission	Please see Correspondence Letter attached (Attachment 2).	Please see Correspondence Letter attached (Attachment 2).
0000950123-13-001756	sraViolationOfRules	7	James A. Shepherdson	NASD, Inc. - Complaint n. LA-4027	19-MAY-1986	NASD	Please see Correspondence Letter attached (Attachment R).	Please see Correspondence Letter attached (Attachment R).
0000950123-13-001756	fsrViolationOfInvestmentRelatedRegulation	6	Gregory Brown	Order and Consent against InterSecurities, Inc.	06-MAY-2003	Securities Division of the Arizona Corporation Commission	Please see Correspondence Letter attached (Attachment H).	Please see Correspondence Letter attached (Attachment H).
0000950123-13-001756	fsrViolationOfInvestmentRelatedRegulation	5	N/A	Consent Order in the Matter of InterSecurities, Inc.	26-FEB-2009	State of North Dakota Securities Department	Please see Correspondence Letter attached (Attachment G).	Please see Correspondence Letter attached (Attachment G).
0000950123-13-001756	fsrViolationOfInvestmentRelatedRegulation	4	N/A	Administrative Proceeding against InterSecurities, Inc.	12-JUL-2006	Pennsylvania Securities Commission	Please see Correspondence Letter attached (Attachment F).	Please see Correspondence Letter attached (Attachment F).
0000950123-13-001756	fsrViolationOfInvestmentRelatedRegulation	3	Bruce Sando	Consent Order against InterSecurities, Inc.	09-FEB-2006	Maryland Securities Commissioner	Please see Correspondence Letter attached (Attachment E).	Please see Correspondence Letter attached (Attachment E).
0000950123-13-001756	fsrViolationOfInvestmentRelatedRegulation	2	Richard Colling	Consent Order against InterSecurities, Inc.	12-AUG-2004	North Dakota, Office of the Securities Commission	Please see Correspondence Letter attached (Attachment D).	Please see Correspondence Letter attached (Attachment D).
0000950123-13-001756	fsrViolationOfInvestmentRelatedRegulation	1	William R. Weaver	Consent Order against InterSecurities, Inc.	30-MAR-2000	Alabama Securities Commission	Please see Correspondence Letter attached (Attachment C).	Please see Correspondence Letter attached (Attachment C).
0000950123-13-001756	fsrFoundOrderAgainstApplicant	3	Transamerica Financial Advisors, Inc. ('TFA') f/k/a Intersecurities, Inc. and Michael Traynor	State of Florida against TFA and Michael Traynor	02-AUG-2011	State of Florida Office of Financial Regulation, Tallahassee, Florida	Please see Correspondence Letter attached (Attachment X).	Please see Correspondence Letter attached (Attachment X).
0000950123-13-001756	fsrFoundOrderAgainstApplicant	2	Christopher John Jacob, Registered Representative, CRD # 1501352	Missouri Securities Division against Transamerica Financial Advisors, Inc. (TFA)	18-OCT-2004	State of Missouri Securities Division	Please see Correspondence Letter attached (Attachment J).	Please see Correspondence Letter attached (Attachment J).
0000950123-13-001756	fsrFoundOrderAgainstApplicant	1	Roy Strong	Order Granting Motion For Dismissal	28-OCT-2003	Securities Division of the Indiana Office of the Secretary of State	Please see Correspondence Letter attached (Attachment I).	Please see Correspondence Letter attached (Attachment I).
0000950123-13-001756	fsrRegistrationDeniedOrSuspended	1	N/A	California Decision Against Providian Securities Corporation	05-SEP-1997	State of California	Please see Correspondence Letter attached (Attachment K).	Please see Correspondence Letter attached (Attachment K).
0000950123-13-001756	fsrFalseStatementOrOmission	2	N/A	State of Missouri Consent Order against WGS	27-NOV-2006	State of Missouri Securities Division	Please see Correspondence Letter attached (Attachment B).	Please see Correspondence Letter attached (Attachment B).
0000950123-13-001756	fsrFalseStatementOrOmission	1	N/A	State of Idaho Consent Order against WGS	29-JAN-2004	State of Idaho, Department of Finance, Securities Bureau	Please see Correspondence Letter attached (Attachment A).	Please see Correspondence Letter attached (Attachment A).
0000950123-13-001756	falseStatementOrOmission	1	N/A	SEC order against AEGON Nederland N.V.	04-FEB-1982	Securities and Exchange Commission	Please see Correspondence Letter attached (Attachment 1).	Please see Correspondence Letter attached (Attachment 1).
0000950123-13-001756	authorizationDeniedOrSuspended	1	N/A	SEC order against MidAmerica Management Corporation	15-JUN-1977	Securities and Exchange Commission	Please see Correspondence Letter attached (Attachment 2).	Please see Correspondence Letter attached (Attachment 2).
0000950123-13-001756	violationOfRegulations	2	N/A	SEC order against MidAmerica Management Corporation	15-JUN-1977	Securities and Exchange Commission	Please see Correspondence Letter attached (Attachment 2).	Please see Correspondence Letter attached (Attachment 2).
0000950123-13-001756	violationOfRegulations	1	N/A	SEC order against AEGON Nederland N.V.	04-FEB-1982	Securities and Exchange Commission	Please see Correspondence Letter attached (Attachment 1).	Please see Correspondence Letter attached (Attachment 1).
0000950123-13-001756	subjectOfProceedings	2	WFG Securities of Canada, Inc. ('WFG')	Manitoba Securities Commission against WFG	04-MAY-2010	The Manitoba Securities Commission, Winnipeg, Canada	Please see Correspondence Letter attached (Attachment Z).	Please see Correspondence Letter attached (Attachment Z).
0000950123-13-001756	subjectOfProceedings	1	Transamerica Financial Advisors, Inc. ('TFA') and two TFA Registered Representatives	Securities Division of Indiana against TFA, et al.	13-JAN-2012	The Securities Division of the Indiana Office of the Secretary of State, Indiana	Please see Correspondence Letter attached (Attachment Y).	Please see Correspondence Letter attached (Attachment Y).
0000950123-13-001756	sraViolationOfRules	9	N/A	NASD Order Against WGS	30-NOV-2004	NASD	Please see Correspondence Letter attached (Attachment T).	Please see Correspondence Letter attached (Attachment T).
0000950123-13-001756	sraViolationOfRules	8	N/A	NASD Order Against WGS	13-OCT-2004	NASD	Please see Correspondence Letter attached (Attachment S).	Please see Correspondence Letter attached (Attachment S).
0000950123-13-001756	revokedBond	1	No employees or control persons. Registered representative	Civil Bond	09-JUN-1998	National Union Fire Insurance Company of Pittsburgh, PA	Please see Correspondence Letter attached (Attachment U).	Please see Correspondence Letter attached (Attachment U).
0000950123-13-001756	revokedBond	2	N/A	Civil Bond	14-SEP-2000	National Union Fire Insurance Company of Pittsburgh, PA	Please see Correspondence Letter attached (Attachment V).	Please see Correspondence Letter attached (Attachment V).
0000950123-13-001756	revokedBond	3	N/A	Civil Bond	27-NOV-2001	American International Underwriters	Please see Correspondence Letter attached (Attachment W).	Please see Correspondence Letter attached (Attachment W).
0000950123-13-001756	sraViolationOfRules	1	N/A	NASD order against Diversified Investors Securities Corp.	14-FEB-2006	NASD	Please see Correspondence Letter attached (Attachment L).	Please see Correspondence Letter attached (Attachment L).
0000950123-13-001756	sraViolationOfRules	2	N/A	NASD Order Against AFSG	24-OCT-2005	NASD	Please see Correspondence Letter attached (Attachment M).	Please see Correspondence Letter attached (Attachment M).
0000950123-13-001756	sraViolationOfRules	3	N/A	AWC	10-APR-2003	NASD	Please see Correspondence Letter attached (Attachment N).	Please see Correspondence Letter attached (Attachment N).
0000950123-13-001756	sraViolationOfRules	4	N/A	AWC	30-NOV-2004	NASD	Please see Correspondence Letter attached (Attachment O).	Please see Correspondence Letter attached (Attachment O).
0000950123-13-001756	sraViolationOfRules	5	N/A	Letter of Acceptance, Waiver and Consent ('AWC')	23-MAR-2009	FINRA	Please see Correspondence Letter attached (Attachment P).	Please see Correspondence Letter attached (Attachment P).
0000950123-13-001756	sraViolationOfRules	6	N/A	Letter of Acceptance, Waiver and Consent ('AWC')	21-DEC-2010	FINRA	Please see Correspondence Letter attached (Attachment Q).	Please see Correspondence Letter attached (Attachment Q).
0000950123-13-001756	fsrViolationOfInvestmentRelatedRegulation	7	Transamerica Financial Advisors, Inc. ('TFA') f/k/a Intersecurities, Inc. and Michael Traynor	State of Florida against TFA and Michael Traynor.	02-AUG-2011	State of Florida Office of Financial Regulation, Tallahassee, Florida	Please see Correspondence Letter attached (Attachment X).	Please see Correspondence Letter attached (Attachment X).
0001380486-13-000007	sraViolationOfRules	8	The Toronto-Dominion Bank, London Branch	The Finanical Services Authority	12-NOV-2007	The Finanical Services Authority	FSA alleged that TD Bank breached the requirements of principle 3 of the FSA's principles of business.	FSA fine TD Bank $490,000 GBP.
0001380486-13-000007	sraViolationOfRules	7	TD Ameritrade Clearing, Inc	20060048452-01	16-JAN-2008	FINRA	FINRA alleged TD Ameritrade Clearing, Inc violated rule 6955(a).	Without admitting or denying the findings, TD Ameritrade Clearing, Inc. consented to the sanctions and was censured and fined $10,000.00.
0001380486-13-000007	sraViolationOfRules	5	AMERITRADE, INC	20050016221-01	27-FEB-2007	NASD	NASD alleged Ameritrade, Inc violated rule 6955(a).	Without admitting or denying the findings, Ameritrade, Inc. consented to the sanctions and was censured and fined $10,000.00.
0001380486-13-000007	sraViolationOfRules	4	Ameritrade, Inc	E0420040450-01	29-DEC-2006	NASD	NASD alleged Ameritrade violated Rules 2110 and 3010.	Without admitting or denying the findings, Ameritrade, Inc. consented to the sanctions and was censured and fined $150,000.00.
0001380486-13-000007	sraViolationOfRules	3	DATEK ONLINE FINANCIAL SERVICES, LLC, ICLEARING, LLC AND AMERITRADE, INC.	AWC no. C04040011	11-MAR-2004	NATIONAL ASSOCIATION OF SECURITIES DEALERS	ALLEGED VIOLATIONS OF REGULATION T AND NASD CONDUCT RULE 2110	WITHOUT ADMITTING OR DENYING THE ALLEGATIONS OR FINDING, THE THREE FIRMS CONSENTED TO A CENSURE AND A FINE OF $10,000,000
0001380486-13-000007	sraViolationOfRules	6	TD Ameritrade Clearing, Inc	2005002093-01	03-MAY-2007	NASD	NASD alleged TD Ameritrade Clearing, Inc violated Rules 2110 and 3010 and 6955(A).	Without admitting or denying the findings, TD Ameritrade Clearing, Inc. consented to the sanctions and was censured and fined $12,500.00.
0001380486-13-000007	sraViolationOfRules	2	AMERITRADE, INC.	FILE NO. 87-0049	22-DEC-1987	CHICAGO BOARD OPTIONS EXCHANGE	ALLEGED VIOLATION OF EXCHANGE RULES 9 7(B)	ALLEGED VIOLATION WAS DISMISSED UPON A SETTLEMENT AGREEMENT THAT NEITHER ADMITTED NOR DENIED THE ALLEGATION, AND PAYMENT OF A $1,500 FINE.
0001380486-13-000007	sraViolationOfRules	1	FIRST OMAHA SECURITIES CORPORATION	NASD DISTRICT 4 COMPLAINT AW-7 DATED 06/21/1976	21-JUN-1976	NATIONAL ASSOCIATION OF SECURITIES DEALERS	THIS ACTION WAS THE RESULT OF THE SAME METTER REFERRED TO IN PREVIOUS DRP FILED REGARDING THE STATE OF ILLINOIS (FILE NO. 76-0-343), DATED 09/08/1976	NASD CENSURED AND FINED FIRST OMAHA SECURITIES CORPORATION $1,000.00
0001380486-13-000007	registrationDeniedOrSuspended	2	THE TORONTO DOMINION BANK	FINAL CONSENT JUDGMENT	02-AUG-1989	U.S. SECURITIES AND EXCHANGE COMMISSION	VIOLATIONS OF SECTION 7(D) OF THE EXCHANGE ACT AND REGULATION U OF THE FEDERAL RESERVE BOARD AND, AGAINST THE TORONTO-DOMINION BANK TRUST COMPANY AGAINST AIDING AND ABETTING VIOLATIONS OF SECTION 7(F) OF THE EXCHANGE ACT AND REGULATION X OF THE FEDERAL RESERVE BOARD.	FINAL CONSENT JUDGMENT, ON SEPTEMBER 25, 1989, TO A PERMANENT INJUNCTION AGAINST THE TORONTO-DOMINION BANK, WITHOUT ADMISSION OF GUILT OR DENIAL OF THE ALLEGATIONS.
0001380486-13-000007	registrationDeniedOrSuspended	1	FIRST OMAHA SECURITIES	FILE NO 76-0-343	08-SEP-1976	U.S. SECURITIES AND EXCHANGE COMMISSION	IN SETTLEMENT OF SEC ACTION DATED 09/08/76, THROUGH US DISTRICT COURT OF NEBRASKA, FIRST OMAHA SECURITIES WAS PERMANENTLY ENJOINED FROM ENGAGING IN ANY ACT WHICH WOULD VIOLATE SEC RULES 15C3-1; 15C3-2; 17A-3; 17A-11; 17A-13.	THE ABOVE SANCTIONS WERE AGREED TO IN SETTLEMENT OF PROCEEDINGS WITHOUT ADMITTING OR DENYING THE ALLEGATIONS.
0001380486-13-000007	fsrViolationOfInvestmentRelatedRegulation	4	TD Ameritrade Clearing, Inc	2008014169501	10-JUN-2010	FINRA	TD AMERITRADE CLEARING, INC. REPORTED NUMEROUS LAST SALE REPORTS OF TRANSACTIONS IN OTC EQUITY SECURITIES IT WAS NOT REQUIRED TO REPORT. THE FIRM'S SUPERVISORY SYSTEM DID NOT PROVIDE FOR SUPERVISION REASONABLY DESIGNED TO ACHIEVE COMPLIANCE WITH APPLICABLE SECURITIES LAWS, REGULATIONS AND FINRA RULES CONCERNING TRADE REPORTING FOR TRANSACTIONS EXECUTED AND REPORTED BY WAY OF A GIVE-UP AGREEMENT.	WITHOUT ADMITTING OR DENYING THE FINDINGS, THE FIRM CONSENTED TO THE DESCRIBED SANCTIONS AND TO THE ENTRY OF FINDINGS; THEREFORE, THE FIRM IS CENSURED, FINED $12,500 AND REQUIRED TO REVISE ITS WRITTEN SUPERVISORY PROCEDURES REGARDING TRADE REPORTING.
