ACCESSION_NUMBER	ACTION_TYPE	ACTION_ID	ENTITYNAME	ACTIONTITLE	ACTIONDATE	COURTORBODYNAMEANDLOCATION	ACTIONDESCRIPTION	DISPOSITIONOFPROCEEDING
0000772037-09-000003	registrationDeniedOrSuspended	13	BANKAMERICA CORPORATION (NKA BANK OF AMERICA CORPORATION)	Docket/Case Number: 3-10541	30-JUL-2001	SECURITIES AND EXCHANGE COMMISSION	THE SECURITIES AND EXCHANGE COMMISSION (COMMISSION) FOUND THAT IN 1997 AND 1998, BANKAMERICA CORPORATION (BANKAMERICA), PREDECESSOR OF THE CORPORATE PARENT OF THE APPLICANT, VIOLATED VARIOUS SECURITIES EXCHANGE ACT ACCOUNTING AND REPORTING PROVISIONS WITH RESPECT TO A BUSINESS ALLIANCE BETWEEN BANKAMERICA AND D.E. SHAW SECURITIES GROUP, L.P. AND RELATED ENTITIES.  ON JULY 30, 2001, THE COMMISSION FOUND THAT, IN 1997 AND 1998, BANKAMERICA, PREDECESSOR OF THE CORPORATE PARENT OF THE APPLICANT, (I) INCORRECTLY ACCOUNTED FOR A FINANCIAL RELATIONSHIP, AND (II) MADE INADEQUATE DISCLOSURES RELATED TO RISK IN EXCHANGE ACT REPORT FILINGS WITH THE COMMISSION, IN CONNECTION WITH A BUSINESS ALLIANCE WITH D.E. SHAW SECURITIES GROUP, L.P. AND RELATED ENTITIES. ON THE SAME DATE, WITHOUT ADMITTING OR DENYING THE COMMISSION'S ALLEGATIONS, CHARGES OR FINDINGS, THE APPLICANT'S CORPORATE PARENT (BANK OF AMERICA CORPORATION) CONSENTED TO ENTRY OF AN ADMINISTRATIVE ORDER PROVIDING THAT IT CEASE AND DESIST FROM COMMITTING OR CAUSING ANY FUTURE VIOLATIONS OF THE EXCHANGE ACT ACCOUNTING AND REPORTING PROVISIONS CITED IN THE COMMISSION'S ALLEGATIONS.	Cease and Desist
0000772037-09-000003	registrationDeniedOrSuspended	14	BACAP DISTRIBUTORS, LLC	Docket/Case Number: FILE NO. 3-11952	15-JUN-2005	SECURITIES AND EXCHANGE COMMISSION	ALLEGED VIOLATIONS BY BANC OF AMERICA INVESTMENT SERVICES, INC. (BAI) AND BACAP DISTRIBUTORS, LLC (BACAP)OF RECORD-KEEPING REQUIREMENTS OF SECTION 17(A) OF THE EXCHANGE ACT AND RULE 17A-4 THERE UNDER & VIOLATIONS BY BAI OF RECORD-KEEPING REQUIREMENTS OF SECTION 204 OF THE ADVISERS ACT AND RULE 204-2 THERE UNDER FROM JANUARY 2001 TO FEBRUARY 2004. FROM JANUARY 2001 TO FEBRUARY 2004, BAI AND BACAP FAILED TO PRESERVE FOR 3 YEARS ELECTRONIC MAIL COMMUNICATIONS (INCLUDING INTER-OFFICE MEMORANDA AND COMMUNICATIONS) RECEIVED AND SENT BY ITS ASSOCIATED PERSONS AND EMPLOYEES THAT RELATED TO ITS BUSINESS AS A BROKER OR DEALER AS REQUIRED BY RULE 17A-4. DURING THE SAME PERIOD, BAI FAILED TO KEEP IN ANY EASILY ACCESSIBLE PLACE FOR A PERIOD OF 5 YEARS, AND/OR TO PRESERVE IN AN APPROPRIATE OFFICE FOR A PERIOD OF 2 YEARS, TRUE, ACCURATE AND CURRENT WRITTEN COMMUNICATIONS RELATING TO RECOMMENDATIONS MADE, ADVICE GIVEN OR PROPOSED TO BE GIVEN; RECEIPT, DISBURSEMENT OR DELIVERY OF FUNDS OR SECURITIES; AND THE PLACING OR EXECUTION OF ORDERS TO PURCHASE AND SELL SECURITIES AS REQUIRED BY RULE 204-2. WITHIN 90 DAYS OF THIS ORDER, BAI AND BACAP WILL COMPLETE A REVIEW OF THEIR PROCEDURES FOR PRESERVATION OF ELECTRONIC MAIL COMMUNICATIONS AND ESTABLISH SYSTEMS AND PROCEDURES DESIGNED TO ACHIEVE COMPLIANCE WITH LAWS, REGULATIONS & RULES. PURSUANT TO SECTION 21C OF THE EXCHANGE ACT, BAI AND BACAP WILL CEASE AND DESIST FROM COMMITTING OR CAUSING VIOLATIONS OR FUTURE VIOLATIONS OF SECTION 17(A) OF THE EXCHANGE ACT AND RULE 17A-4. THERE UNDER. PURSUANT TO SECTION 203(K) OF THE ADVISERS ACT, BAI SHALL CEASE AND DESIST FROM COMMITTING OR CAUSING TO COMMIT VIOLATIONS AND ANY FUTURE VIOLATIONS OF SECTION 204 OF THE ADVISERS ACT AND RULE 204-2 THERE UNDER. BAI AND BACAP ARE CENSURED PURSUANT TO SECTION 15(B)(4) OF THE EXCHANGE ACT AND BAI IS ALSO CENSURED PURSUANT TO SECTION 203(E) OF THE ADVISERS ACT. WITHIN 10 DAYS OF THIS ORDER, BAI WILL PAY A CIVIL MONETARY PENALTY OF $1,000,000 TO THE SEC AND BACAP WILL PAY $500,000 TO THE SEC.	Cease and Desist, PENALTIES AND OTHER RELIEF
0000772037-09-000003	registrationDeniedOrSuspended	15	BANK OF AMERICA, N.A.	Docket/Case Number: 3-9596	04-MAY-1998	SECURITIES AND EXCHANGE COMMISSION	ALLEGED THAT NATIONSBANK, N.A. (N.K.A. BANK OF AMERICA, N.A.) WAS A CAUSE OF NATIONSSECURITIES', A FORMER AFFILIATE BROKER-DEALER, VIOLATION OF SECTION 17(A)(2) & (3) OF THE SECURITIES ACT IN REGARDS TO SUPERVISING REGISTERED REPRESENTATIVES IN ASSOCIATION WITH THE INITIAL PUBLIC OFFERING OF SHARES OF THE NATIONS GOVERNMENT INCOME TERM TRUST 2003, INC. & NATIONS GOVERNMENT INCOME TERM TRUST 2004, INC.  WITHOUT ADMITTING OR DENYING THE ALLEGATIONS, NATIONSBANK, N.A. CONSENTED TO AN ORDER TO CEASE AND DESIST FROM COMMITTING OR CAUSING VIOLATIONS OF SECTION 17 (A)(2) AND (3) OF THE SECURITIES ACT.	Cease and Desist
0000772037-09-000003	registrationDeniedOrSuspended	16	BANC OF AMERICA SECURITIES LLC	Docket/Case Number: 3-12310	31-MAY-2006	SECURITIES AND EXCHANGE COMMISSION	VIOLATED SECTION 17 (A)(2) OF THE SECURITIES ACT.  WITHOUT ADMITTING OR DENYING THE FINDINGS, RESPONDENT CONSENTED TO THE ENTRY OF THIS ORDER.  ACCORDINGLY, PURSUANT TO SECTION 8A OF THE SECURITIES ACT AND SECTION 15(B) OF THE EXCHANGE ACT, IS ORDERED THAT RESPONDENT IS CENSURED, SHALL CEASE AND DESIST FROM COMMITTING OR CAUSING ANY VIOLATIONS AND ANY FUTURE VIOLATIONS OF SECTION 17(A)(2) OF THE SECURITIES ACT; AND SHALL, WITHIN 10DAYS OF THE ENTRY OF THIS ORDER, PAY A CIVIL MONEY PENALTY OF $750,000 TO THE UNITED STATES TREASURY.	CENSURE, CIVIL PENALTIES
0000772037-09-000003	registrationDeniedOrSuspended	18	COLUMBIA FUNDS DISTRIBUTOR, INC. AND COLUMBIA MANAGEMENT ADVISORS, INC.	N/A	09-FEB-2005	U.S. SECURITIES AND EXCHANGE COMMISSION	PURSUANT TO OFFERS OF SETTLEMENT BY CMA AND CFDI IN WHICH THEY NEITHER ADMITTED NOR DENIED THE FINDINGS, THE SEC ENTERED AN ORDER ON 2/9/05 FINDING THAT, FROM AT LEAST 1998 THROUGH OCTOBER, 2003, CMA AND CFDI VIOLATED THE FEDERAL SECURITIES LAWS BY ENTERING INTO ARRANGEMENTS WITH 9 INVESTORS THAT ALLOWED THEM TO ENGAGE IN SHORT-TERM OR EXCESSIVE TRADING, CONTRARY TO RESTRICTIONS AND/OR REPRESENTATIONS IN THE COLUMBIA FUNDS' PROSPECTUSES, AND ALLOWING OR FAILING TO PREVENT OTHER INVESTORS FROM ENGAGING IN A PRACTICE OF SHORT-TERM OR EXCESSIVE TRADING. THE ORDER ALSO FOUND THAT CMA FAILED TO MAINTAIN POLICIES AND PROCEDURES TO PREVENT MISUSE OF MATERIAL NON-PUBLIC INFORMATION ABOUT PORTFOLIO HOLDINGS.  THE SEC ORDER PROVIDES THAT: CMA AND CFDI ARE CENSURED; CMA SHALL CEASE & DESIST FROM COMMITTING OR CAUSING ANY VIOLATIONS AND ANY FUTURE VIOLATIONS OF SS204A, 206(1) AND 206(2) OF THE ADVISERS ACT AND SS17(D) &v34(B) OF THE INVESTMENT COMPANY ACT AND RULE 17D-1 THERE UNDER; CFDI SHALL CEASE & DESIST FROM COMMITTING OR CAUSING ANY VIOLATIONS AND ANY FUTURE VIOLATIONS OF S.17(A) OF THE SECURITIES ACT, SS10(B) AND 15(C) OF THE EXCHANGE ACT & RULE 10B-5 THERE UNDER, S.206(1) AND 206(2) OF THE ADVISERS ACT AND SS17(D) AND 34 (B) OF THE INVESTMENT COMPANY ACT AND RULE 17D-1 THERE UNDER; CMA AND CFDI SHALL PAY ON A JOINT AND SEVERAL BASIS, $70M IN DISGORGEMENT PLUS A CIVIL MONEY PENALTY OF $70M; CMA AND CFDI SHALL COMPLY WITH REMEDIAL UNDERTAKINGS.	MONETARY/FINE, CENSURE AND DISGORGEMENT/RESTITUTION
0000772037-09-000003	registrationDeniedOrSuspended	19	BANC OF AMERICA SECURITIES LLC	Docket/Case Number: 3-12591	08-NOV-2001	SECURITIES AND EXCHANGE COMMISSION	PURSUANT TO AN OFFER OF SETTLEMENT BY BANC OF AMERICA SECURITIES LLC (BAS) IN WHICH BAS NEITHER ADMITTED NOR DENIED THE FINDINGS, THE SEC ENTERED INTO AN ORDER ON MARCH 14,2007 FINDING THAT, DURING THE PERIOD JANUARY 1999 THROUGH DECEMBER 2001, BAS VIOLATED THE ANTIFRAUD AND INTERNAL CONTROL PROVISIONS OF THE FEDERAL SECURITIES LAWS IN CONNECTION WITH BAS' ISSUANCE OF RESEARCH.  THE SEC ORDER PROVIDES THAT BAS IS CENSURED; BAS SHALL CEASE AND DESIST FROM COMMITTING OR CAUSING ANY FUTURE VIOLATIONS OF SECTIONS 15(C) AND 15(F) OF THE EXCHANGE ACT AND RULE 15C1-2(A) PROMULGATED THERE UNDER; BAS SHALL PAY A CIVIL MONEY PENALTY OF $6 MILLION FOR VIOLATIONS OF SECTION 15(F) OF THE EXCHANGE ACT AND $10 MILLION IN DISGORGEMENT PLUS A CIVIL MONEY PENALTY OF $10 MILLION FOR ITS VIOLATIONS OF SECTION 15(C) OF THE EXCHANGE ACT; AND BAS SHALL COMPLY WITH CERTAIN UNDERTAKINGS.	MONETARY/FINE, CENSURE, DISGORGEMENT/RESTITUTION; AND CERTAIN UNDERTAKINGS
0000772037-09-000003	registrationDeniedOrSuspended	20	BANC OF AMERICA SECURITIES LLC	Docket/Case Number: 3-11425	08-NOV-2001	U.S. SECURITIES AND EXCHANGE COMMISSION	U.S. SECURITIES AND EXCHANGE COMMISSION (THE COMMISSION) , WITHOUT OTHERWISE ADMITTING OR DENYING THE FINDINGS SET FORTH IN THE ORDER, IN WHICH THE COMMISSION I) FOUND THAT BAS VIOLATED SECTIONS 17(A) AND 17(B) OF THE EXCHANGE ACT, AND RULE 17A-4(J) OF THE EXCHANGE ACT; II) ORDERED THAT PURSUANT TO SECTION 21C OF EXCHANGE ACT, BAS CEASE AND DESIST FROM COMMITTING OR CAUSING ANY VIOLATIONS AND ANY FUTURE VIOLATIONS OF SECTIONS 17(A) AND 17(B) OF THE EXCHANGE ACT AND RULE 17A-4(J) THERE UNDER; III) ORDERED THAT BAS BE CENSURED PURSUANT TO SECTION 15(B)(4) OF THE EXCHANGE ACT; AND IV) ORDERED THAT BAS PAY A CIVIL PENALTY IN THE AMOUNT OF $10,000,000.	CENSURED AND FINED
0000772037-09-000003	registrationDeniedOrSuspended	21	BANC OF AMERICA SECURITIES LLC	N/A	16-JAN-1992	SECURITIES AND EXCHANGE COMMISSION	VIOLATIONS OF BROKER-DEALER AND GOVERNMENT SECURITIES BD RECORD-KEEPING PROVISIONS OF THE SECURITIES EXCHANGE ACT OF 1934 IN CONNECTION WITH THE RESPONDENTS' PARTICIPATION IN PRIMARY DISTRIBUTIONS OF UNSECURED DEBT SECURITIES ISSUES BY 1 OR MORE GSES (RELS34-30192-34-30251).  CIVIL PENALTY TO THE US TREASURY OF $100,000 ON BEHALF OF ITS PREDECESSOR, NCNB CAPITAL MARKETS, INC. SHALL MAINTAIN OR WITHIN 60 DAYS OF ORDER DATE, DEVELOP, IMPLEMENT AND MAINTAIN POLICIES REASONABLY DESIGNED TO ENSURE FUTURE COMPLIANCE WITH SECTION 17A OF THE EXCHANGE ACT AND 17 C.F.R. 240.17A-3 AND 240.17A-4 IN CONNECTION WITH ANY PRIMARY DISTRIBUTION OF UNSECURED DEBT SECURITIES ISSUED BY THE GSES. SUCH POLICIES SHALL BE AVAILABLE FOR SEC INSPECTION. NATIONSBANC SHALL COMPLY WITH ALL POLICIES IMPLEMENTED OR MAINTAINED. IT MAY MODIFY SUCH POLICIES, PROVIDED THAT SUCH, AS MODIFIED, ARE REASONABLY DESIGNED TO ENSURE NATIONSBANC'S FUTURE COMPLIANCE.	CIVIL PENALTY
0000772037-09-000003	registrationDeniedOrSuspended	25	BANK OF AMERICA CORPORATION	Docket/Case Number: 3-10541	30-JUL-2001	SECURITIES AND EXCHANGE COMMISSION	THE SECURITIES AND EXCHANGE COMMISSION (COMMISSION) FOUND THAT IN 1997 AND 1998, BANKAMERICA CORPORATION (BANKAMERICA), PREDECESSOR OF THE CORPORATE PARENT OF THE APPLICANT, VIOLATED VARIOUS SECURITIES EXCHANGE ACT ACCOUNTING AND REPORTING PROVISIONS WITH RESPECT TO A BUSINESS ALLIANCE BETWEEN BANKAMERICA AND D.E. SHAW SECURITIES GROUP, L.P. AND RELATED ENTITIES.  ON JULY 30, 2001, WITHOUT ADMITTING OR DENYING THE ALLEGATIONS, CHARGES OR FINDINGS, THE APPLICANT'S CORPORATE PARENT (BANK OF AMERICA CORPORATION) CONSENTED TO ENTRY OF AN ADMINISTRATIVE ORDER PROVIDING THAT IT CEASE AND DESIST FROM COMMITTING OR CAUSING ANY FUTURE VIOLATIONS OF THE EXCHANGE ACT ACCOUNTING AND REPORTING PROVISIONS CITED IN THE COMMISSION'S ALLEGATIONS.	Cease and Desist
0000772037-09-000003	registrationDeniedOrSuspended	22	BANK OF AMERICA SPECIALISTS	Docket/Case Number: FILE NO. 3-11446	30-MAR-2004	UNITED STATES SECURITIES AND EXCHANGE COMMISSION	SEC ADMINISTRATIVE RELEASE NO. 34-49499, FILE NO. 3-11446, MARCH 30, 2004; THE SECURITIES AND EXCHANGE COMMISSION (COMMISSION) DEEMS IT APPROPRIATE AND IN THE PUBLIC INTEREST THAT ADMINISTRATIVE AND CEASE-AND-DESIST PROCEEDINGS BE, AND HEREBY ARE, INSTITUTED PURSUANT TO SECTIONS 15(B)(4) AND 21C OF THE SECURITIES EXCHANGE ACT OF 1934 (EXCHANGE ACT) AGAINST FLEET SPECIALIST, INC. (FSI OR RESPONDENT). IN ANTICIPATION OF THE INSTITUTION OF THESE PROCEEDINGS, FSI HAS SUBMITTED AN OFFER OF SETTLEMENT (OFFER), WHICH THE COMMISSION HAS DETERMINED TO ACCEPT. THIS MATTER INVOLVES VIOLATIONS BY FSI OF ITS BASIC OBLIGATION TO SERVE PUBLIC CUSTOMER ORDERS OVER ITS OWN PROPRIETARY INTERESTS. AS A SPECIALIST FIRM ON THE NYSE, FSI HAD A GENERAL DUTY TO MATCH EXECUTABLE PUBLIC CUSTOMER OR AGENCY BUY AND SELL ORDERS AND NOT TO FILL CUSTOMER ORDERS THROUGH TRADES FROM THE FIRM'S OWN ACCOUNT WHEN THOSE CUSTOMER ORDERS COULD BE MATCHED WITH OTHER CUSTOMER ORDERS. THROUGH VARIOUS FORMS OF IMPROPER CONDUCT, FSI VIOLATED THIS OBLIGATION BY FILLING ORDERS THROUGH PROPRIETARY TRADES RATHER THAN THROUGH OTHER CUSTOMER ORDERS, THEREBY CAUSING CUSTOMER ORDERS TO BE DISADVANTAGED BY APPROXIMATELY $38 MILLION FROM 1999 THROUGH 2003. ACCORDINGLY, IT IS ORDERED THAT: PURSUANT TO SECTION 21C OF THE EXCHANGE ACT, FSI CEASE AND DESIST FROM COMMITTING OR CAUSING ANY VIOLATIONS AND ANY FUTURE VIOLATIONS OF SECTION 11(B) OF THE EXCHANGE ACT AND RULE 11B-1 THERE UNDER. PURSUANT TO SECTION 15(B)(4)(E) OF THE EXCHANGE ACT, FSI IS HEREBY CENSURED. FSI SHALL, WITHIN TEN DAYS OF THE ENTRY OF THE ORDER, PAY DISGORGEMENT IN THE TOTAL AMOUNT OF $38,013,594. FSI SHALL, WITHIN TEN DAYS OF THE ENTRY OF THE ORDER, PAY A CIVIL MONEY PENALTY IN THE AMOUNT OF $21,083,875. THE DISGORGEMENT AND THE CIVIL PENALTIES WHICH SHALL BE ADDED TO A FAIR FUND (THE DISTRIBUTION FUND) SHALL BE MAINTAINED IN AN INTEREST-BEARING ACCOUNT AND SHALL BE DISTRIBUTED PURSUANT TO A DISTRIBUTION PLAN (THE PLAN) DRAWN UP BY AN ADMINISTRATOR (THE ADMINISTRATOR) TO BE CHOSEN BY THE STAFF OF THE COMMISSION AND THE NYSE.	Disgorgement
0000772037-09-000003	registrationDeniedOrSuspended	23	COLONIAL MANAGEMENT ASSOCIATES, INC. (NKA COLUMBIA MANAGEMENT ADVISORS, INC.)	ADMIN. PROCEEDING FILE NO. 3-8397	15-JUN-1994	SECURITIES AND EXCHANGE COMMISSION	THE SEC ALLEGED THAT COLONIAL MANAGEMENT ASSOCIATES, INC. (NKA COLUMBIA MANAGEMENT ADVISORS, INC.) VIOLATED SECTIONS 15(C)(3) AND 17(A) OF THE SECURITIES EXCHANGE ACT OF 1934 AND RULES 15C3-1, 17A-3(A)(11) AND 17A-11(A)(1) PROMULGATED THERE UNDER BY (I)FAILING TO TIMELY CALCULATE ITS NET CAPITAL ON A MONTHLY BASIS DURING A LIMITED PERIOD OF TIME, (II) FAILING TO MAINTAIN THE REQUIRED RATIO OF AGGREGATE INDEBTEDNESS TO NET CAPITAL DURING A LIMITED PERIOD OF TIME, AND (III) FAILING TO PROVIDE TELEGRAPHIC NOTICE OF ITS NET CAPITAL DEFICIENCY ON THE DATE IT OCCURRED.	Cease and Desist, $50,000 CIVIL PENALTY
0000772037-09-000003	registrationDeniedOrSuspended	24	NATIONSBANK, N.A. (NKA BANK OF AMERICA, N.A.)	# 3-9596	04-MAY-1998	SECURITIES AND EXCHANGE COMMISSION	ALLEGED THAT NATIONSBANK, N.A. (NKA BANK OF AMERICA, N.A.) WAS A CAUSE OF NATIONSSECURITIES' (DISSOLVED 1/1/1998),A FORMER AFFILIATE BROKER/DEALER, VIOLATION OF SECTION 17(A)(2) & (3) OF THE SECURITIES ACT IN REGARD TO SUPERVISING REGISTERED REPRESENTATIVES IN ASSOCIATION WITH THE INITIAL PUBLIC OFFERING OF SHARES OF THE NATIONS GOVERNMENT INCOME TERM TRUST 2003, INC. AND NATIONS GOVERNMENT INCOME TERM TRUST 2004 INC.  WITHOUT ADMITTING OR DENYING THE ALLEGATIONS, NATIONSBANK, N.A. (NKA BANK OF AMERICA, N.A.) CONSENTED TO AN ORDER TO CEASE AND DESIST FROM COMMITTING OR CAUSING VIOLATIONS OF SECTION 17(A)(2) AND (3) OF THE SECURITIES ACT.	Stipulation and Consent
0000772037-09-000003	registrationDeniedOrSuspended	26	SEATTLE FIRST NATIONAL BANK	Docket/Case Number: 3-9409	01-JUL-1994	SECURITIES AND EXCHANGE COMMISSION	VIOLATION OF SECTION 17(F)(1) OF THE SECURITIES EXCHANGE ACT OF 1934 AND RULE 17F1, PROMULGATED THERE UNDER. WITHOUT ADMITTING OR DENYING THE MATTERS ASSERTED THEREIN, SEATTLE FIRST NATIONAL BANK (SEAFIRST), A WHOLLY-OWNED SUBSIDIARY OF SEAFIRST CORPORATION AND BANKAMERICA CORPORATION ENTERED INTO A JOINT CONSENT CEASE AND DESIST ORDER WITH THE SEC AND THE OCC. THE ORDER FOUND THAT SEAFIRST VIOLATED SECTION 17F1 OF THE SECURITIES EXCHANGE ACT OF 1934 AND RULE 17F1 PROMULGATED THERE UNDER, PROHIBITED VIOLATIONS IN THE FUTURE, AND REQUIRED SEAFIRST TO PAY CIVIL MONEY PENALTY OF $75,000.00.	Cease and Desist, $75,000 CIVIL PENALTY
0000772037-09-000003	registrationDeniedOrSuspended	27	BANK OF BOSTON CORPORATION	ADMIN. PROCEEDING FILING NO. 3-8270	11-JAN-1994	SECURITIES AND EXCHANGE COMMISSION	THAT CERTAIN ASPECTS OF THE MANAGEMENT DISCUSSION AND ANALYSIS PORTION OF BANK OF BOSTON CORPORATION'S 10-Q FOR THE 2ND QUARTER OF 1989 DID NOT COMPLY WITH SECTION 13(A) OF THE SECURITIES EXCHANGE ACT OF 1934 (THE EXCHANGE ACT).  BANK OF BOSTON WAS ORDERED TO CEASE AND DESIST FROM COMMITTING OR CAUSING ANY VIOLATIONS AND ANY FUTURE VIOLATIONS OF SECTION 13(A) OF THE EXCHANGE ACT AND RULES 12B-20 AND 13A-13 THERE UNDER.	Cease and Desist
0000772037-09-000003	registrationDeniedOrSuspended	31	BANC OF AMERICA INVESTMENT SERVICES, INC.	Docket/Case Number: FILE NO. 3-13030	01-NOV-2003	SECURITIES AND EXCHANGE COMMISSION	WITHOUT ADMITTING OR DENYING THE SEC'S FINDINGS, BANC OF AMERICA INVESTMENT SERVICES, INC. (BAISI) AND COLUMBIA MANAGEMENT ADVISORS, LLC (CMA) HAVE CONSENTED TO THE ENTRY OF AN ORDER THAT FINDS VIOLATIONS OF SECTIONS 17(A)(2) AND 17(A)(3) OF THE SECURITIES ACT OF 1933, SECTIONS 206(2), 206(4), AND 207 OF THE INVESTMENT ADVISERS ACT OF 1940 (ADVISERS ACT), AND ADVISERS ACT RULE 206(4)-1(A)(5) IN CONNECTION WITH BAISI'S SELECTION OF CERTAIN MUTUAL FUNDS IN BAISI'S WRAP FEE PROGRAM AND THE ADEQUACY OF DISCLOSURES TO CUSTOMERS REGARDING THE SAME AND CMA'S RECEIPT OF ADDITIONAL MANAGEMENT FEES AS A RESULT THEREOF.  THE SEC ORDER PROVIDES THAT (I) BAISI AND CMA CEASE AND DESIST FROM COMMITTING OR CAUSING ANY FUTURE VIOLATIONS OF SECTIONS 17(A)(2) AND 17(A)(3) OF THE SECURITIES ACT OF 1933, SECTIONS 206(2), 206(4), AND 207 OF THE ADVISERS ACT, AND RULE 206(4)-1(A)(5) PROMULGATED THERE UNDER; (II) BAISI PAY $3,310,206 IN DISGORGEMENT, $793,773 IN PREJUDGMENT INTEREST, AND $2,000,000 IN CIVIL MONETARY PENALTY; (III) CMA PAY $2,143,273 IN DISGORGEMENT, $516,382 IN PREJUDGMENT INTEREST, AND $1,000,000 IN CIVIL MONETARY PENALTIES; (IV) CENSURES BAISI PURSUANT TO SECTION 15(B)(4) OF THE SECURITIES EXCHANGE ACT OF 1934 AND CENSURES BAISI AND CMA PURSUANT TO SECTION 203(E) OF THE ADVISERS ACT; AND (V) REQUESTS THAT BAISI COMPLY WITH CERTAIN UNDERTAKINGS.  THE SEC ORDER PROVIDES THAT: (1) WITHIN 15 DAYS, BAISI PLACE AND MAINTAIN ON ITS WEBSITE FOR AT LEAST 18 MONTHS DISCLOSURES RESPECTING THE MANNER OF SELECTING FUNDS FOR ANY DISCRETIONARY PROGRAM AND IDENTIFYING ANY FUNDS AFFILIATED WITH BAISI OR CMA THAT ARE INCLUDED IN THE PROGRAM AND AGGREGATE PERCENTAGE OF AFFILIATE FUNDS INCLUDED IN SUCH PROGRAM; (2) WITHIN 15 DAYS, BAISI PLACE A SUMMARY OF THE ORDER ON ITS WEBSITE WITH A HYPERLINK TO THE ORDER AND MAINTAIN SUCH SUMMARY AND HYPERLINK FOR AT LEAST 18 MONTHS; (3) ON AT LEAST A QUARTERLY BASIS AND CONTINUING FOR AT LEAST 18 MONTHS FROM THE DATE OF THE STATEMENT IN WHICH IT IS FIRST INCLUDED, BAISI SHALL SEND A PERIODIC STATEMENT OR REPORT TO EACH DISCRETIONARY MUTUAL FUND WRAP FEE CLIENT TO SPECIFICALLY IDENTIFY ALL FUNDS OR FUND FAMILIES ADVISED BY ANY AFFILIATE OF BAISI; (4) WITHIN 90 DAYS, BAISI SHALL COMPLETE A COMPREHENSIVE REVIEW OF (I) WHETHER THE METHOD OF SELECTING MUTUAL FUNDS TO BE INCLUDED IN ANY DISCRETIONARY PROGRAM ADVISED BY BAISI IS ADEQUATELY DISCLOSED; (II) THE ADEQUACY OF DISCLOSURES RESPECTING AND DISCRETIONARY PROGRAM ADVISED BY BAISI; AND (III) THE ADEQUACY OF THE POLICIES AND PROCEDURES RESPECTING BAISI RECOMMENDATIONS TO MUTUAL FUND WRAP CLIENTS. UPON COMPLETION OF THE REVIEW OUTLINED ABOVE, BAISI SHALL FORWARD A DESCRIPTION OF ANY DEFICIENCIES FOUND DURING THE REVIEW AND THE MANNER IN WHICH IT PLANS TO REMEDIATE ANY DEFICIENCIES TO THE SEC. BAISI SHALL THEM IMPLEMENT REMEDIAL ACTIONS TO ADDRESS ANY DEFICIENCIES FOUND IN THE REVIEW WITHIN 120 DAYS.	CEASE AND DESIST, CENSURE, DISGORGEMENT AND PREJUDGMENT INTEREST, CIVIL MONETARY PENALTIES AND CERTAIN UNDERTAKINGS
0000772037-09-000003	registrationDeniedOrSuspended	32	BANKAMERICA CORPORATION (NKA BANK OF AMERICA CORPORATION)	Docket/Case Number: 3-10541	30-JUL-2001	SECURITIES AND EXCHANGE COMMISSION	THE SECURITIES AND EXCHANGE COMMISSION (COMMISSION) FOUND THAT IN 1997 AND 1998, BANKAMERICA CORPORATION (BANKAMERICA), PREDECESSOR OF THE CORPORATE PARENT OF THE APPLICANT, VIOLATED VARIOUS SECURITIES EXCHANGE ACT ACCOUNTING AND REPORTING PROVISIONS WITH RESPECT TO A BUSINESS ALLIANCE BETWEEN BANKAMERICA AND D.E. SHAW SECURITIES GROUP, L.P. AND RELATED ENTITIES.  ON JULY 30, 2001, THE COMMISSION FOUND THAT, IN 1997 AND 1998, BANKAMERICA, PREDECESSOR OF THE CORPORATE PARENT OF THE APPLICANT, (I) INCORRECTLY ACCOUNTED FOR A FINANCIAL RELATIONSHIP, AND (II) MADE INADEQUATE DISCLOSURES RELATED TO RISK IN EXCHANGE ACT REPORT FILINGS WITH THE COMMISSION, IN CONNECTION WITH A BUSINESS ALLIANCE WITH D.E. SHAW SECURITIES GROUP, L.P. AND RELATED ENTITIES. ON THE SAME DATE, WITHOUT ADMITTING OR DENYING THE COMMISSION'S ALLEGATIONS, CHARGES OR FINDINGS, THE APPLICANT'S CORPORATE PARENT (BANK OF AMERICA CORPORATION) CONSENTED TO ENTRY OF AN ADMINISTRATIVE ORDER PROVIDING THAT IT CEASE AND DESIST FROM COMMITTING OR CAUSING ANY FUTURE VIOLATIONS OF THE EXCHANGE ACT ACCOUNTING AND REPORTING PROVISIONS CITED IN THE COMMISSION'S ALLEGATIONS.	Cease and Desist
