ACCESSION_NUMBER	PERIODOFREPORT	ENTITYNAME	SERVICECOMPANY	REGISTRANTENGAGEDSERVICE	REGULATORYAGENCY	AMENDMENTFILED	ADDITIONALINFORMATION	NUMBERITEMSRECEIVEDFORTRANSFER	NUMMASTERSECURITYHOLDERFILINGS	NUMBERINDIVIDUALACCOUNTS	NUMDIVREINVDIRPURPLANACCOUNTS	NUMDIRECTREGISTSYSTEMACCOUNTS	NUMBERFILED	FILEALL	SECHOLDERADDITIONALINFO	ALWAYSCOMPLIANT	NUMBERMONTHSNOTCOMPLIANT	NUMBERNOTICENONCOMPLIANCEFILED	TOTAL	TOTALOTHERTHANRECEIPTORDERDATE	NUMLOSTACCTSREMITTEDTOSTATES
0001432532-10-000003	31-DEC-2008	Franklin Templeton Investments Poland Sp. zo.o.	NONE	Y	SEC	Not applicable		2765	0	0	0	0	0			Yes			178444	1776	0
0001432531-10-000003	31-DEC-2008	Franklin Templeton International Services (India) Private Limited	NONE	Y	SEC	Not applicable		14864	0	0	0	0	0			Yes			433845	12259	0
0000353291-10-000008	31-DEC-2008	Franklin Templeton Investor Services, LLC	SOME	N	SEC	Yes, filed amendment(s)		1083835	7078880	7078880	0	0	0			No	1	1	19873843	1766500	750
0001408996-10-000002	31-DEC-2009	Quicksilver Stock Transfer LLC	NONE	N	SEC	Not applicable		308	6543	6543	0	0	0			Yes			0	0	0
0001104659-10-017593	31-DEC-2009	CH2M HILL Companies, Ltd.	NONE	N	SEC	Not applicable		19891	8349	8349	5023	0	0			Yes			0	0	0
0001440452-10-000002	31-DEC-2009	Aspen Stock Transfer	NONE	N	SEC	Not applicable		234	134	134	0	0									0
0001327356-10-000002	31-DEC-2009	Homeland Community Bank	NONE	N	FDIC	Not applicable		34	980	980	0	0									0
0001064418-10-000004	31-DEC-2009	Milliman, Inc.	NONE	Y	SEC	Not applicable		0	0	0	0	0									0
0001140361-10-014306	31-DEC-2009	Graybar Electric Company Inc.	ALL	N	SEC	Not applicable															
0001288777-10-000002	31-DEC-2009	Computershare Trust Company of Canada	SOME	Y	SEC	Not applicable		0	2311564	2320323	178337	2245	0			Yes			0	0	0
0001202048-10-000005	31-DEC-2009	VALIC Retirement Services Company	SOME	N	SEC	Yes, filed amendment(s)		2094	551368	551368	0	0	0			Yes			12948874	530948	0
0001488312-10-000002	31-DEC-2009	FINANCIAL DATA SERVICES, INC.	NONE	N	OCC	Not applicable		32	3316	2847	2847	0	0			Not Applicable			43935	0	23
0000950123-10-030511	31-DEC-2009	Transamerica Fund Services, Inc.	SOME	N	SEC	Not applicable		7108	616899	616899	598678	346697	0			Yes			2657119	1915	127
0000950123-10-030505	31-DEC-2009	Lapeer County Bank & Trust Co.	NONE	N	BGFRS	Not applicable		24	249	0	0	0									0
0000751448-10-000003	31-DEC-2009	Charles Schwab & Co., Inc.	ALL	N	SEC	Yes, filed amendment(s)															
0001431194-10-000001	31-DEC-2009	Bank Services of Virginia, Inc.	NONE	N	FDIC	Not applicable		352	3695	3695	0	0	0			Yes			0	0	0
0001145722-10-000001	31-DEC-2009	Bank of the Ozark, WCA	NONE	N	FDIC	Not applicable		118	860	860	0	0									0
0001083545-10-000002	31-DEC-2009	Bullfinch Fund, Inc.	NONE	N	SEC	Not applicable		0	166	166	166	0									0
0000734611-10-000003	31-DEC-2009	Cincinnati Financial Corporation	NONE	N	SEC	Not applicable		2229	19579	19579	4790	3993	0			Yes			0	0	79
0000230234-10-000005	31-DEC-2009	First Tennessee Bank National Association	ALL	N	OCC	Not applicable															
0000922838-10-000005	31-DEC-2009	web401k.com, Inc.	NONE	N	SEC	Not applicable		0	0	9582	0	0									0
0001060257-10-000001	31-DEC-2009	BANCO SANTANDER PUERTO	SOME	N	FDIC	Not applicable		1656	565	565	75	1	0			Yes			0	0	0
0001133702-10-000006	31-DEC-2009	National Financial Services LLC	NONE	Y	SEC	No, failed to file amendment(s)	Inadvertently reported two control affiliate matters under question 10(d)(2) after 60 calendar days.	1064390	25354409	25354409	24646991	0	0			Not Applicable			144303998	2031669	880
0001410382-10-000001	31-DEC-2009	ROLLOVER SHAREHOLDER SERVICES LLC	NONE	N	SEC	Not applicable		41432	29746	29746	0	0	0			Yes			41432	0	0
0001359797-10-000003	31-DEC-2009	MKPI SERVICES	ALL	N	SEC	Not applicable															
0001179706-10-000055	31-DEC-2009	EDS Administrative Services LLC	NONE	N	SEC	Not applicable		0	0	0	0	0									0
0000735383-10-000002	31-DEC-2009	Hartford Administrative Services Company	SOME	Y	SEC	Not applicable		458503	1907070	1907070	1822667	0	0			Not Applicable			6707558	29352	66
0001096906-10-000358	31-DEC-2009	Progressive Transfer Corp.	SOME	N	SEC	Not applicable		444	8944	8944	0	1	0			Yes			0	0	0
0000823579-10-000058	31-DEC-2009	Colonial Stock Transfer Co., Inc.	SOME	N	SEC	Yes, filed amendment(s)		1124	59266	59266	0	2	0			Yes			0	0	0
0000826074-10-000002	31-DEC-2009	Unico American Corporation	NONE	N	SEC	Not applicable		14	350	350	0	0									0
0001398344-10-000450	31-DEC-2009	Matrix Capital Group Inc.	NONE	N	SEC	Not applicable		50892	19884	13208	13208	13208	0			Yes			15878	2	0
0000839287-10-000002	31-DEC-2009	State Street Bank and Trust Company	SOME	Y	BGFRS	Yes, filed amendment(s)		801	83714	83714	122	0	0			Yes			1198769	1997	13
0001096906-10-000357	31-DEC-2009	Interwest Transfer Co., Inc.	NONE	Y	SEC	Yes, filed amendment(s)		13104	234690	234690	0	51	0			Yes			0	0	0
0001077455-10-000001	31-DEC-2009	Trautmann, Maher & Associates, Inc.	NONE	Y	SEC	Not applicable		0	0	1963	0	0									0
0001204459-10-000670	31-DEC-2009	Olympia Trust Company	SOME	Y	SEC	Yes, filed amendment(s)		149	1340	0	0	0	0			Yes			0	0	0
0001316141-10-000007	31-DEC-2009	Transhare Corporation	NONE	N	SEC	Not applicable		2583	6282	0	0	0	0			Yes			0	0	0
0000950123-10-030148	31-DEC-2009	RiverSource Service Corporation	SOME	Y	SEC	Yes, filed amendment(s)		168141	5502529	3781044	3304952	0	0			Yes			11653299	108511	99
0000724935-10-000002	31-DEC-2009	COLUMBIA STOCK TRANSFER COMPANY	NONE	N	SEC	Not applicable		100	26842	0	0	0	0			Not Applicable			0	0	0
0000883757-10-000005	31-DEC-2009	Equity Transfer & Trust Company	NONE	Y	SEC	Yes, filed amendment(s)		22945	202136	202136	15	0	0			Yes			0	0	0
0001049169-10-000002	31-DEC-2009	ALPS Fund Services, Inc.	NONE	N	SEC	Yes, filed amendment(s)		325772	289186	289186	266397	289186	0			Not Applicable			2497794	69126	71
0001104659-10-017339	31-DEC-2009	McCormick & Co., Inc	ALL	N	SEC	Not applicable															
0000950123-10-030021	31-DEC-2009	APACHE CORPORATION	SOME	N	SEC	Not applicable		18	866	0	0	0									0
0001218371-10-000011	31-DEC-2009	Harford Bank	NONE	N	FDIC	Not applicable		136	604	766	532	162									0
0000927395-10-000001	31-DEC-2009	WNC & Associates, Inc.	NONE	N	SEC	Yes, filed amendment(s)		282	19819	19819	0	0	0			Yes			0	0	0
0000950123-10-030002	31-DEC-2009	The Procter & Gamble Company	NONE	N	SEC	Not applicable		60798	374309	376266	253384	41889	0			Yes			0	0	476
0000950123-10-029995	31-DEC-2009	Freedom Funds Management Company	NONE	N	SEC	Not applicable		461	9800	8030	6948	0	0			Yes			8893	9	0
0000027048-10-000003	31-DEC-2009	DST Systems, Inc.	SOME	Y	SEC	Yes, filed amendment(s)		443997	6580693	6580693	6036495	1658	0			Yes			36481416	180257	1221
0000948718-10-000004	31-DEC-2009	Westar Energy, Inc.	SOME	N	SEC	Not applicable		1010	23848	23848	17366	351	0			Yes			0	0	23
0000930413-10-001688	31-DEC-2009	Dreyfus Transfer, INC.	SOME	N	SEC	Yes, filed amendment(s)		1218	0	1035947	970570	0	0			Yes			53897	0	1214
0001428661-10-000002	31-DEC-2009	DST Stock Transfer Corp.	NONE	N	SEC	Not applicable		0	0	0	0	0									0
0000913801-10-000003	31-DEC-2009	Advance Capital Group, Inc.	NONE	N	SEC	Not applicable		0	0	11845	11777	11845									0
0001438957-10-000004	31-DEC-2009	Forward Management, LLC	ALL	N	SEC	Not applicable															
0000019617-10-000181	31-DEC-2009	JP Morgan Chase Bank, National Association	SOME	Y	OCC	Yes, filed amendment(s)		172636	358497	358497	320049	0	0			Yes			1738422	174791	30
0000019617-10-000180	31-DEC-2009	JP Morgan Investor Services Co.	ALL	N	OCC	Yes, filed amendment(s)															
0000913181-10-000002	31-DEC-2009	Rydex Fund Services, Inc.	NONE	Y	SEC	Yes, filed amendment(s)		0	243584	243584	241896	0	0			Not Applicable			9316975	13569	10
0000352083-10-000001	31-DEC-2009	Jersy Transfer and Trust Co.	SOME	Y	SEC	Not applicable		1299	69910	69910	0	0	0			Yes			0	0	0
0000892712-10-000266	31-DEC-2009	Fiduciary Counselling, Inc.	NONE	N	SEC	No, failed to file amendment(s)	On 8/21/09, Jay Naverud, CFO, and on 10/9/09, Susanne Smith, CCO, ended their employment with the Registrant. On 8/31/09 Jennifer Lammers was appointed CCO and CFO. The Registrant filed an amendment to its Form TA-1 on 3/29/10 to reflect these changes.	3	16	5	9	8									0
0000838981-10-000004	31-DEC-2009	The Northern Trust Company	NONE	N	BGFRS	Not applicable		23734	418019	418019	158577	0	0			Yes	0	0	1241723	4370	59
0001030030-10-000001	31-DEC-2009	Nottingham Shareholder Services, LLC	NONE	N	SEC	Yes, filed amendment(s)		0	10259	10259	10259	8710	0			Yes			51888	68	0
0000938152-10-000004	31-DEC-2009	INTERSTATE TRANSFER CO	NONE	N	SEC	Not applicable		1001	27508	27508	0	0	0			Yes			0	0	0
0000088525-10-000370	31-DEC-2009	se2, Inc.	NONE	N	SEC	Yes, filed amendment(s)		44715	568448	0	0	0	0			Not Applicable			0	0	171
0000088525-10-000369	31-DEC-2009	Security Benefit Life Insurance Company	NONE	N	SEC	Yes, filed amendment(s)		13452	212640	0	0	0	0			Not Applicable			0	0	318
0000728889-10-000570	31-DEC-2009	Shareholder Services, Inc.	NONE	N	SEC	Yes, filed amendment(s)		52	426	0	0	0									1
0000728889-10-000569	31-DEC-2009	Shareholder Financial Services, Inc.	NONE	N	SEC	Yes, filed amendment(s)		116	2617	2617	1249	0	0			Yes			0	0	9
0000728889-10-000568	31-DEC-2009	OppenheimerFunds, Inc.	SOME	N	SEC	Yes, filed amendment(s)		2560174	5872667	5872667	5468169	166	0			Yes			17773459	329915	846
0000891010-10-000004	31-DEC-2009	Over The Counter Stock Transfer, Inc	NONE	N	SEC	Not applicable		1305	99445	0	0	12	0			Yes			0	0	0
0001283467-10-000002	31-DEC-2009	Valiant Trust Company	SOME	N	SEC	No, failed to file amendment(s)	A Director's Relationship End Date was accidentally filed 35 days late.	1064	8506	9085	692	0	0			Yes			0	0	0
0001146277-10-000004	31-DEC-2009	The Colbent Corporation	NONE	Y	SEC	Not applicable		4585	0	49406	0	0	0			Not Applicable			0	0	0
0001445583-10-000001	31-DEC-2009	AlphaMetrix, LLC	NONE	N	SEC	Yes, filed amendment(s)		548	812	675	0	0									0
0001316141-10-000004	31-DEC-2009	Transhare Corporation	NONE	N	SEC	Not applicable		2583	6282	0	0	0	0			Yes			0	0	0
0000842581-10-000001	31-DEC-2009	Lorain National Bank	NONE	N	OCC	Not applicable		0	2	2	0	0									0
0001397444-10-000005	31-DEC-2009	Harris N.A.	NONE	N	OCC	Not applicable		0	0	0	0	0									0
0001253179-10-000002	31-DEC-2009	Gemini Fund Services, LLC	SOME	N	SEC	Not applicable		11091	168124	168124	160890	168124	0			Yes			616076	4721	26
0001140361-10-014055	31-DEC-2009	State Farm Investment Management Corp.	SOME	N	SEC	Not applicable		0	36	36	36	0									0
0001140361-10-014052	31-DEC-2009	Trustmark National Bank	NONE	N	OCC	Not applicable		442	4504	4504	711	64	0			Yes			0	0	632
0000734846-10-000004	31-DEC-2009	Ameren Services Company	NONE	N	SEC	Not applicable		5961	73889	73889	49960	181	0			Yes			0	0	305
0001140361-10-014040	31-DEC-2009	Dupree & Company Inc.	NONE	N	SEC	Not applicable		0	10002	8137	7812	565	0			Yes			17853	66	0
0000107034-10-000002	31-DEC-2009	Malkin Holdings LLC	NONE	N	SEC	Not applicable		577	0	13184	0	0									0
0001347211-10-000005	31-DEC-2009	Bay City Transfer Agency & Registrar	NONE	N	SEC	No, failed to file amendment(s)	Owner ship change, filed late. TA-1 has been filed as of 3-24-10 and accepted. New owner did not understand the process and requirements on the TA 1 and the 60 day amendment.	316	18	0	0	0									0
0001104659-10-017207	31-DEC-2009	First Busey Corporation	NONE	N	BGFRS	Yes, filed amendment(s)		149	1445	1445	0	0	0			Yes			0	0	0
0001452780-10-000004	31-DEC-2009	DST Worldwide Services India Private Limited	NONE	Y	SEC	Yes, filed amendment(s)		0	0	0	0	0									0
0000915794-10-000006	31-DEC-2009	VP Distributors, Inc	SOME	N	SEC	Yes, filed amendment(s)		0	440304	440304	0	0	0			Yes			147233	3	91
0001140361-10-014025	31-DEC-2009	National Western Life Company	NONE	N	SEC	Not applicable		0	2	2	0	0									0
0001004224-10-000002	31-DEC-2009	The Walt Disney Company	NONE	N	SEC	Not applicable		16048	1006476	1006476	168490	14983	0			Yes			0	0	22451
0000838927-10-000001	31-DEC-2009	Bank of America, N.A.	NONE	N	OCC	Not applicable		1121	25032	25032	0	0	0			Yes			0	0	42
0001133702-10-000004	31-DEC-2008	National Financial Services LLC	NONE	Y	SEC	No, failed to file amendment(s)	Inadvertently reported two control affiliate matters under question 10(d)(2) after 60 calendar days.	1064390	25354409	25354409	24646991	0	0			Not Applicable			144303998	2031669	880
0001085284-10-000002	31-DEC-2009	Wichita National life Insurance Company	NONE	N	SEC	Not applicable		24	546	546	0	0									0
0000862124-10-000005	31-DEC-2009	Fidelity Investments Institutional Operations Company, Inc.	SOME	Y	SEC	No, failed to file amendment(s)	Inadvertently reported two control affiliate matters under question 10(d)(2) and one officer/director change under question 8 after 60 calendar days.	565039	27217962	27217962	26944825	0	0			Not Applicable			536133513	1008215	395
0001419454-10-000005	31-DEC-2009	Fidelity Business Services India Private Limited	NONE	Y	SEC	No, failed to file amendment(s)	Inadvertently reported two control affiliate matters under question 10(d)(2) after 60 calendar days.	0	0	0	0	0									0
0000950123-10-029480	31-DEC-2009	Grubb & Ellis Equity Advisors, Transfer Agent, LLC	NONE	N	SEC	Yes, filed amendment(s)		114	5928	5928	3314	0	0			Not Applicable			0	0	0
0001144204-10-016300	31-DEC-2009	Johnson Financial, Inc.	NONE	N	SEC	Not applicable		100	3058	9780	9772	9780	0			Yes			21818	1	0
0001104659-10-016981	31-DEC-2009	Pacific Global Investor Services, Inc.	NONE	N	SEC	Not applicable		821	7926	7926	7273	0	0			Yes			12927	16	0
0001354488-10-000985	31-DEC-2009	Manhattan Transfer Registrar Company	NONE	N	SEC	Yes, filed amendment(s)		1750	16127	16127	0	7	0			Yes			0	0	0
0001077223-10-000006	31-DEC-2009	VANTAGEPOINT TRANSFER AGENTS, LLC	SOME	N	SEC	Not applicable		0	58871	58871	0	0	0			Yes			515217	768	0
0001394641-10-000002	31-DEC-2009	MERRILL LYNCH ALTERNATIVE INVESTMENTS LLC	NONE	N	SEC	Yes, filed amendment(s)		791	49125	42177	42177	0	0			Not Applicable			0	0	0
0001394641-10-000001	31-DEC-2009	FINANCIAL DATA SERVICES, INC.	NONE	N	OCC	Not applicable		32	3316	2847	2847	0	0			Not Applicable			43935	0	23
0000950123-10-029381	31-DEC-2009	Pendleton Community Bank	NONE	N	FDIC	Not applicable		67	712	0	0	0									0
0000885617-10-000003	31-DEC-2009	Hewitt Associates LLC	NONE	Y	SEC	Not applicable		0	0	15247189	0	0									0
0000950123-10-029368	31-DEC-2009	Tri-Continental Corporation	ALL	N	SEC	No, failed to file amendment(s)	Due to an administrative oversight registrant failed to file location and engagement changes within 60 days.														
0001227021-10-000011	31-DEC-2009	Brown Brothers Harriman & Co.	NONE	N	SEC	Yes, filed amendment(s)		10	293	293	12	0									0
0001029661-10-000005	31-DEC-2009	FASCore, LLC	NONE	N	SEC	Yes, filed amendment(s)		0	5576	5576	5576	0	0			Yes			598377	513	0
0001451316-10-000001	31-DEC-2009	Franklin Templeton Investment Services, GmbH	NONE	Y	SEC	Yes, filed amendment(s)		656	89971	89971	0	0	0			Yes			780084	3002	110
0001432532-10-000001	31-DEC-2009	Franklin Templeton Investments Poland Sp.zo.o.	NONE	Y	SEC	Yes, filed amendment(s)		6209	0	0	0	0	0			Yes			87947	1139	0
0001432531-10-000001	31-DEC-2009	Franklin Templeton International Services (India) Private Limited	NONE	Y	SEC	Yes, filed amendment(s)		24682	0	0	0	0	0			Yes			633396	14649	0
0000353291-10-000006	31-DEC-2009	Franklin Templeton Investor Services, LLC	SOME	N	SEC	Yes, filed amendment(s)		2448099	6510483	6510483	0	0	0			No	1	1	21882062	2881385	1007
0001139576-10-000004	31-DEC-2009	LEAF Financial Corporation	NONE	N	SEC	Not applicable		204	11426	17374	0	0	0			Yes			0	0	0
0000939057-10-000085	31-DEC-2009	Security Federal Corp.	NONE	N	OTS	Not applicable		72	0	297	0	297									4
0000838305-10-000001	31-DEC-2009	Cole Taylor Bank	NONE	N	BGFRS	Not applicable		1	7	7	0	0									0
0001458950-10-000001	31-DEC-2009	Bank of Arizona, N.A.	ALL	N	OCC	Not applicable															
0001456224-10-000003	31-DEC-2009	Bank of Albuquerque, N.A.	ALL	N	OCC	Not applicable															
0001372678-10-000002	31-DEC-2009	Western Reserve Bank	NONE	N	BGFRS	Not applicable		24	470	497	27	0									0
0001458949-10-000002	31-DEC-2009	Colorado State Bank and Trust, N.A.	ALL	N	OCC	Not applicable															
0000950123-10-029220	31-DEC-2009	Wachovia Bank of Delaware, N.A.	ALL	N	OCC	Not applicable															
0001242588-10-000002	31-DEC-2009	Wells Capital, Inc.	SOME	Y	SEC	Yes, filed amendment(s)		910	7797	7797	0	0	0			Not Applicable			0	0	0
0000950123-10-029215	31-DEC-2009	Wachovia Bank, N.A.	ALL	N	OCC	Not applicable															
0001213900-10-001073	31-DEC-2009	STERLING STOCK TRANSFER, INC	NONE	N	SEC	Not applicable		3	4990	0	0	0	0			Yes			0	0	0
0001273515-10-000057	31-DEC-2009	Pennsylvania Avenue Advisers LLC	SOME	N	SEC	Not applicable		0	22	22	0	0									0
0000874230-10-000002	31-DEC-2009	Publix Super Markets, Inc.	NONE	N	SEC	Not applicable		32380	92596	92596	0	0	0			Yes			0	0	3646
0000005076-10-000002	31-DEC-2009	American Funds Service Company	NONE	N	SEC	Yes, filed amendment(s)		357239	38372207	38372207	37525368	0	0			Not Applicable			215386362	109047	1377
0000088525-10-000287	31-DEC-2009	Security Investors, LLC	NONE	Y	SEC	Yes, filed amendment(s)		10652	163530	163530	42337	109903	0			Not Applicable			1077275	20267	43
0000737074-10-000006	31-DEC-2009	USAA Transfer Agency Company, dba USAA Shareholder Account Services	NONE	N	SEC	Yes, filed amendment(s)		0	3254506	3254506	3204700	0	0			Yes			11526198	17512	68
0001140361-10-013831	31-DEC-2009	Old Stone Corporation	NONE	N	SEC	Not applicable		33	40842	40842	5464	0	0			Yes			0	0	0
0000019617-10-000179	31-DEC-2009	JP Morgan Chase Bank, National Association	SOME	N	OCC	Yes, filed amendment(s)		172636	358497	358497	320049	0	0			Yes			1738422	174791	30
0000868275-10-000004	31-DEC-2009	Saturna Capital Corporation	NONE	N	SEC	Yes, filed amendment(s)		0	76407	76407	76407	0	0			Yes			185684	43	9
0000793347-10-000007	31-DEC-2009	T. Rowe Price Retirement Plan Services, Inc.	NONE	N	SEC	Yes, filed amendment(s)		0	0	8034000	0	0									0
0001144204-10-015897	31-DEC-2009	Onyx Stock Transfer, LLC	NONE	N	SEC	Not applicable		0	0	0	0	0									0
0000783398-10-000003	31-DEC-2009	Pioneer Investment Management Shareholder Services Inc	SOME	N	SEC	Not applicable		895	1224723	1224884	1146618	161	0			Yes			1606929	1915	696
0000838935-10-000003	31-DEC-2009	NBT Bank, National Association	NONE	N	OCC	Not applicable		1358	7126	7126	3941	10	0			Yes			0	0	1
0001277690-10-000004	31-DEC-2009	CIBC Mellon Trust Company	SOME	N	SEC	Yes, filed amendment(s)		77851	1153727	1269443	115716	0	0			Yes			0	0	0
0000839147-10-000002	31-DEC-2009	The Ohio Valley Bank Company	NONE	N	FDIC	Not applicable		343	2150	2150	1736	33	0			Yes			0	0	0
0001020337-10-000001	31-DEC-2009	Principal Shareholder Services, Inc.	SOME	N	SEC	Not applicable		1968	1574274	1574274	1516287	0	0			Not Applicable			1112593	54167	160
0001022116-10-000006	31-DEC-2009	U.S. Bank Trust National Association	SOME	Y	OCC	Not applicable		0	2653	2653	0	0	0			Yes			0	0	0
0001145893-10-000004	31-DEC-2009	U.S. Bank National Association	SOME	Y	OCC	Yes, filed amendment(s)		8031	327231	327231	0	0	0			Yes			0	0	615
0000950123-10-028647	31-DEC-2009	Synovus Trust Company, N.A.	NONE	N	OCC	Not applicable		6492	0	0	0	0	0			Yes			0	0	0
0000759458-10-000030	31-DEC-2009	The Canandaigua National Bank and Trust Company	NONE	N	OCC	Not applicable		238	1	1277	0	0									0
0001136830-10-000002	31-DEC-2009	Investors Real Estate Trust	NONE	N	SEC	Yes, filed amendment(s)		763	4379	4379	3698	184	0			Yes			0	0	0
0001104659-10-016645	31-DEC-2009	Security Land and Development Corporation	NONE	N	SEC	Not applicable		2	0	725	0	1									0
0000911282-10-000003	31-DEC-2009	Phoenix Transfer, Inc.	NONE	N	SEC	Not applicable		11125	195888	226902	50982	0	0			Yes			0	0	230
0000769188-10-000002	31-DEC-2009	MFS Service Center, Inc.	NONE	N	SEC	Yes, filed amendment(s)		423536	2976803	2976803	2764900	0	0			Not Applicable			8154322	363060	576
0000817712-10-000010	31-DEC-2009	Thrivent Financial Investor Services, Inc.	SOME	N	SEC	No, failed to file amendment(s)	The failure to file the amended TA-1 in a timely manner was the result of internal miscommunication and a misunderstanding of the regulatory review process of TA-1 amendments. This oversight was disclosed in the amended Form TA-2, filed on March 30, 2009.	20110	0	920476	910311	0	0			Yes			122237	0	0
0000950123-10-028567	31-DEC-2009	Atlas Resources LLC	NONE	N	SEC	Not applicable		1089	0	42214	0	0	0			Not Applicable			0	0	0
0000899635-10-000004	31-DEC-2009	Integrity Fund Services, LLC	NONE	N	SEC	Yes, filed amendment(s)		2898	108007	13009	3756	0	0			Yes			12397	0	0
0001458661-10-000002	31-DEC-2009	Wilmington Trust Company	NONE	N	BGFRS	Not applicable		1613	17650	17650	0	0	0			Yes			0	0	0
0001090027-10-000002	31-DEC-2009	PlanMember Services Corporation	NONE	Y	SEC	Not applicable		0	0	0	0	0									0
0000838729-10-000002	31-DEC-2009	First National Bank of Pulaski	NONE	N	OCC	Not applicable		125	1568	1568	264	0	0			Not Applicable			0	0	0
0000839097-10-000004	31-DEC-2009	Deutsche Bank Trust Company Americas	SOME	Y	BGFRS	No, failed to file amendment(s)	An amendment related to line 11 of TA-1 (an outside organization contracted to perform transfer agent functions in the registrant's name) was filed; however, not within the 60 days.	0	56549	56549	0	0	0			Yes			0	0	72
0001018490-10-000011	31-DEC-2009	DB Services Tennessee, Inc.	NONE	Y	SEC	Yes, filed amendment(s)		2319	55105	55105	0	0	0			Yes			0	0	0
0001022437-10-000002	31-DEC-2009	Deutsche Bank AG	SOME	N	BGFRS	Not applicable		0	0	0	0	0									0
