ACCESSION_NUMBER	CORP_PARTNER_TYPE	CORP_PARTNER_ID	ENTITYNAME	RELATIONSHIPSTARTDATE	TITLEORSTATUS	OWNERSHIPCODE	CONTROLPERSON	AUTHORITYDESCRIPTION	RELATIONSHIPENDDATE
0001466955-11-000012	corporationPartnership	9	Marc Metcalf	24-JUN-2010	Director, Parent Company	NA	true		
0000071138-11-000004	corporationPartnership	1	Amanda Cardinalli	21-JUL-2003	President	D	true		
0000071138-11-000004	corporationPartnership	2	Alexander H Walker III	21-JUL-2003	Owner	D	true		
0001018490-11-000015	corporationPartnership	3	Scott Allan Muirhead	05-FEB-2003	Director and President	NA	true		25-JUL-2008
0001018490-11-000015	corporationPartnership	4	Deutsche Bank Holdings, Inc. ('DBHold')	12-DEC-1991	Owner of 100% of Registrant	E	false		
0001018490-11-000015	corporationPartnership	6	Taunus Corporation ('Taunus')	04-JUN-1999	Owner of 100% of DBTC	E	false		
0001018490-11-000015	corporationPartnership	7	Deutsche Bank AG	04-JUN-1999	Owner of 100% of Taunus	E	false		
0001018490-11-000015	corporationPartnership	8	Alec Gurdeep Singh	05-AUG-2008	Director and President	NA	true		
0001018490-11-000015	corporationPartnership	2	Michael Seamus Moran	31-AUG-2004	Director	NA	true		31-JUL-2009
0001018490-11-000015	corporationPartnership	1	Foy Benton Hester	01-JUL-1999	Director	NA	true		
0001018490-11-000015	corporationPartnership	5	Deutsche Bank Trust Corporation ('DBTC')	31-MAR-1990	Owner of 100% of DBHold	E	false		
0000944496-11-000007	soleProprietorship	1	Gretchen Marie Mohen	30-MAR-2005	President and Chief Executive Officer			NA	24-FEB-2009
0000944496-11-000007	soleProprietorship	21	Deborah Flickinger	17-AUG-2009	Managing Director			NA	
0000944496-11-000007	soleProprietorship	3	David Leigh Becker	08-AUG-2005	Chief Compliance Officer			NA	13-NOV-2009
0000944496-11-000007	soleProprietorship	4	Robert Michael Carney, Sr.	28-APR-1980	Managing Director			NA	21-MAY-2010
0000944496-11-000007	soleProprietorship	5	Declan Peter Thomas Denehan	07-NOV-1991	Managing Director			NA	31-DEC-2008
0000944496-11-000007	soleProprietorship	6	Stephen Joseph Dolmatch	14-AUG-1995	Senior Managing Counsel			NA	30-JAN-2009
0000944496-11-000007	soleProprietorship	7	Barton Hill	07-APR-2003	Managing Director			NA	01-JUL-2007
0000944496-11-000007	soleProprietorship	8	John Barry Power	29-SEP-2005	Chief Administrative Officer			NA	04-JUL-2007
0000944496-11-000007	soleProprietorship	9	John Thomas Scagnelli	11-OCT-1999	SVP, Client Relationship			NA	04-JUL-2007
0000944496-11-000007	soleProprietorship	10	Kevin Michael Brennan	01-JUL-2007	Managing Director			NA	
0000944496-11-000007	soleProprietorship	11	Kyle Cochran Kerbawy	01-JUL-2007	Managing Director			NA	19-DEC-2008
0000944496-11-000007	soleProprietorship	12	Mario Passudetti	01-JUL-2007	Managing Director			NA	16-JUL-2008
0000944496-11-000007	soleProprietorship	13	Jeffrey Edward Cohen	01-JUL-2007	Managing Director			NA	
0000944496-11-000007	soleProprietorship	14	Peter Anthony Ward	01-JUL-2007	Vice President			NA	
0000944496-11-000007	soleProprietorship	15	Marc Lawrence Librizzi	01-JUL-2007	Managing Director			NA	
0000944496-11-000007	soleProprietorship	16	Frank Anthony Madonna	14-JUN-1999	Managing Director			NA	
0000944496-11-000007	soleProprietorship	17	William Anthony Harris	10-FEB-1999	Senior Counsel			NA	
0000944496-11-000007	soleProprietorship	18	Samir Mohan Pandiri	24-FEB-2009	Chief Executive Officer			NA	
0000944496-11-000007	soleProprietorship	19	Elizabeth DaSilva	01-JUL-2009	Managing Director			NA	
0000944496-11-000007	soleProprietorship	20	Peter James Duggan	01-JUL-2009	Managing Director			NA	
0000944496-11-000007	soleProprietorship	2	James Matthew Balsan	03-APR-1989	Managing Director			NA	01-JUL-2007
0001285911-11-000010	corporationPartnership	10	Matthew Perrone	01-JUN-2009	Director and Vice President	NA	false		
0001285911-11-000010	corporationPartnership	8	The Bank of New York Mellon Corporation	01-JUL-2007	Ultimate Parent Company	E	true		
0001285911-11-000010	corporationPartnership	7	William H. Maresca	15-OCT-2007	Director and Vice Chairman	NA	false		
0001285911-11-000010	corporationPartnership	6	Gary Pierce	01-JUL-2005	Chief Financial Officer and Treasurer	NA	false		
0001285911-11-000010	corporationPartnership	9	Stephen J. Storen	20-OCT-2008	Chief Compliance Officer	NA	false		
0001285911-11-000010	corporationPartnership	11	Bradley J. Skapyak	20-MAY-2010	Director and Chairman of the Board	NA	false		
0001285911-11-000010	corporationPartnership	4	Patrick Synan	21-MAY-1998	Director, President	NA	false		
0001285911-11-000010	corporationPartnership	3	Prasanna Dhore	28-FEB-2003	Director, Chairman	NA	false		11-JUL-2007
0001285911-11-000010	corporationPartnership	2	J. David Officer	01-FEB-2002	Director	NA	false		29-MAY-2009
0001285911-11-000010	corporationPartnership	1	The Dreyfus Corporation	23-JUN-1995	Parent Company	E	true		
0001285911-11-000010	corporationPartnership	5	Joni L. Charatan	01-AUG-2005	Chief Legal Officer, VP and Secretary	NA	false		
0001277690-11-000012	corporationPartnership	13	Robert Milton Shier	01-NOV-1999	SVP, Chief Operations Officer	NA	true		
0001277690-11-000012	corporationPartnership	14	David Samuel Linds	01-JUN-2000	Senior Vice President	NA	true		
0001277690-11-000012	corporationPartnership	15	Helen Sophia Polatajko	01-NOV-1999	Senior Vice President	NA	true		
0001277690-11-000012	corporationPartnership	16	James Edward Robert Slater	01-NOV-1999	Senior Vice President	NA	true		06-AUG-2010
0001277690-11-000012	corporationPartnership	17	Rajesh Uttamchandani	15-MAY-2006	Senior Vice President	NA	true		22-MAY-2009
0001277690-11-000012	corporationPartnership	18	The Bank of New York Mellon Corporation	01-JUL-2007	Ultimate Owner	D	true		
0001277690-11-000012	corporationPartnership	19	Brian Naish	02-MAR-2009	SVP, Chief Financial Officer	NA	true		
0001277690-11-000012	corporationPartnership	20	Maple Tam	17-JUN-2009	Head of Human Resources	NA	true		29-MAR-2010
0001277690-11-000012	corporationPartnership	21	Thomas Stephen Monahan	02-NOV-2009	Director, President and CEO	NA	true		
0001277690-11-000012	corporationPartnership	22	Vincent Veto Sands	29-MAR-2010	Director	NA	true		
0001277690-11-000012	corporationPartnership	23	Sue Simone	29-MAR-2010	Senior Vice President, Human Resources	NA	true		
0001277690-11-000012	corporationPartnership	24	Timonthy F. Keaney	31-DEC-2010	Director	NA	true		
0001277690-11-000012	corporationPartnership	25	Douglas F. Parkhill	31-DEC-2010	Director	NA	true		
0001277690-11-000012	corporationPartnership	26	Michael Tibando	06-DEC-2010	Chief Compliance Officer	NA	true		
0001277690-11-000012	corporationPartnership	12	Mark Richard Hemingway	12-SEP-2005	SVP & General Counsel	NA	true		
0001277690-11-000012	corporationPartnership	11	John Frederick Riviere	03-JAN-2006	SVP & CFO	NA	true		05-SEP-2008
0001277690-11-000012	corporationPartnership	10	Edna Jennifer Warren	28-APR-2006	Director	NA	true		
0001277690-11-000012	corporationPartnership	9	James Patrick Palermo	30-JAN-1998	Director	NA	true		
0001277690-11-000012	corporationPartnership	8	Jeffrey Stuart Graham	30-MAY-2000	Director	NA	true		02-NOV-2009
0001277690-11-000012	corporationPartnership	7	Steven Graham Elliott	07-SEP-2006	Director	NA	true		30-DEC-2010
0001277690-11-000012	corporationPartnership	6	Victor George Dodig	01-SEP-2005	Director	NA	true		31-DEC-2010
0001277690-11-000012	corporationPartnership	5	Christopher John Anderson	16-NOV-2005	Director	NA	true		
0001277690-11-000012	corporationPartnership	4	Thomas Carey MacMillan	21-SEP-1994	Director, Chairman	NA	true		
0001277690-11-000012	corporationPartnership	3	Richard Ernest Venn	17-DEC-1997	Director	NA	true		
0001277690-11-000012	corporationPartnership	1	Canadian Imperial Bank of Commerce	08-JUL-1997	Shareholder	D	true		
0001277690-11-000012	corporationPartnership	2	Mellon Canada Holding Company	31-DEC-1991	Shareholder	D	true		
0001144204-11-035188	soleProprietorship	1	Shai Stern	31-DEC-2010	Manager and Co-Chairman			25% up to 50%	
0001144204-11-035188	soleProprietorship	3	Yoel Goldfeder	31-DEC-2010	Manager and Chief Executive Officer			10% up to 25%	
0001144204-11-035188	soleProprietorship	2	Seth Farbman	31-DEC-2010	Manager and Co-Chairman			25% up to 50%	
0001078782-11-001593	corporationPartnership	1	JUSTEENE BLANKENSHIP	01-JUL-2002	PRESIDENT	E	true		
0000892712-11-000445	corporationPartnership	1	M. Julie McKinley	15-FEB-2011	President and Chief Executive Officer	D	true		
0000892712-11-000445	corporationPartnership	3	Eric Roger Lind	01-DEC-2000	Chief Investment Officer	B	true		
0000892712-11-000445	corporationPartnership	2	Carol Roper Caruthers	01-OCT-1995	President and CEO	NA	true		01-FEB-2011
0001139576-11-000004	corporationPartnership	1	Darshan V. Patel	10-MAR-2008	General Counsel/Secretary	NA	true		10-MAR-2008
0001283467-11-000004	corporationPartnership	3	Albrecht S. A. Bellstedt	02-DEC-2004	Director	NA	false		16-AUG-2010
0001283467-11-000004	corporationPartnership	4	Jack C. Donald	02-DEC-2004	Director	NA	false		04-MAR-2010
0001283467-11-000004	corporationPartnership	5	Allan W. Jackson	02-DEC-2004	Director	NA	false		16-AUG-2010
0001283467-11-000004	corporationPartnership	6	Wendy Leaney	02-DEC-2004	Director	NA	false		16-AUG-2010
0001283467-11-000004	corporationPartnership	7	Robert A. Manning	02-DEC-2004	Director	NA	false		16-AUG-2010
0001283467-11-000004	corporationPartnership	8	Gerald A. B. McGavin	02-DEC-2004	Director	NA	false		16-AUG-2010
0001283467-11-000004	corporationPartnership	9	Howard E. Pechet	02-DEC-2004	Director	NA	false		16-AUG-2010
0001283467-11-000004	corporationPartnership	10	Robert L. Phillips	02-DEC-2004	Director	NA	false		16-AUG-2010
0001283467-11-000004	corporationPartnership	11	Larry M. Pollock	29-APR-2004	Director	NA	false		16-AUG-2010
0001283467-11-000004	corporationPartnership	12	Alan M. Rowe	02-DEC-2004	Director	NA	false		16-AUG-2010
0001283467-11-000004	corporationPartnership	13	Arnold J. Shell	02-DEC-2004	Director	NA	false		16-AUG-2010
0001283467-11-000004	corporationPartnership	14	Adrian M. Baker	29-APR-2004	President	NA	false		
0001283467-11-000004	corporationPartnership	15	J. Robert Morris	05-SEP-2006	Managing Director	NA	false		31-DEC-2007
0001283467-11-000004	corporationPartnership	16	Matthew K. Colpitts	05-SEP-2006	General Manager	NA	false		13-MAY-2011
0001283467-11-000004	corporationPartnership	17	Sandra A. Almond	04-JAN-2005	Compliance Officer	NA	false		31-AUG-2007
0001283467-11-000004	corporationPartnership	18	Lisa S. Scotland	02-JUN-2008	Director, Compliance	NA	false		
0001283467-11-000004	corporationPartnership	19	Dianna M. Reimer	18-SEP-2006	Managing Director, Operations	NA	false		
0001283467-11-000004	corporationPartnership	20	Philip Menard	01-NOV-2003	Assistant Corporate Secretary	NA	false		
0001283467-11-000004	corporationPartnership	21	Janet M. Brown	22-NOV-2004	Managing Director, Client Services	NA	false		
0001283467-11-000004	corporationPartnership	22	Jeff Lunshof	04-FEB-2008	Director, Securities	NA	false		
0001283467-11-000004	corporationPartnership	23	Raymond J. Protti	05-MAR-2009	Director	NA	false		16-AUG-2010
0001283467-11-000004	corporationPartnership	24	Tracy C. Ball	16-AUG-2010	Director and Chair	NA	false		
0001283467-11-000004	corporationPartnership	25	Brian J. Young	16-AUG-2010	Director and CEO	NA	false		
0001283467-11-000004	corporationPartnership	26	Randell W. Garvey	16-AUG-2010	Director and Executive VP	NA	false		
0001283467-11-000004	corporationPartnership	27	Carolyn J. Graham	16-AUG-2010	Director, Senior VP & Chief Accountant	A	false		
0001283467-11-000004	corporationPartnership	28	Gail L. Harding, Q.C.	16-AUG-2010	Director and Corporate Secretary	NA	false		
0001283467-11-000004	corporationPartnership	29	Uve Knaak	16-AUG-2010	Director	NA	false		
0001283467-11-000004	corporationPartnership	30	Ricki L. Golick	16-AUG-2010	Director, Senior VP and Treasurer	NA	false		
0001283467-11-000004	corporationPartnership	31	Lisa D. Disley	16-AUG-2010	Assistant Corporate Secretary	NA	false		03-MAR-2011
0001283467-11-000004	corporationPartnership	32	Christopher H. Fowler	16-AUG-2010	Executive VP	NA	false		
0001283467-11-000004	corporationPartnership	33	Daniel J. Sander	03-MAR-2011	Assistant Corporate Secretary	NA	false		
0001283467-11-000004	corporationPartnership	1	Canadian Western Bank	29-APR-2004	Full Owner	E	true		
0001283467-11-000004	corporationPartnership	2	Charles R. Allard	02-DEC-2004	Director	NA	false		18-JUN-2009
0000027048-11-000004	corporationPartnership	14	Stephen C Hooley	30-JUN-2009	President/COO	NA	true		
0000027048-11-000004	corporationPartnership	15	Lawrence M Higby	10-MAY-2011	Director	NA	true		
0000027048-11-000004	corporationPartnership	2	A. Edward Allinson	01-JAN-1977	Director	NA	true		
0000027048-11-000004	corporationPartnership	1	Thomas A. McDonnell	01-FEB-1969	CEO	NA	true		
0000027048-11-000004	corporationPartnership	3	Thomas A McCullough	01-APR-1987	Director	NA	true		
0000027048-11-000004	corporationPartnership	4	Kenneth V. Hager	01-APR-1988	Vice President/CFO/Treasurer	NA	true		
0000027048-11-000004	corporationPartnership	5	Michael G. Fitt	01-SEP-1995	Director	NA	true		
0000027048-11-000004	corporationPartnership	6	Jeannine M. Strandjord	01-JAN-1996	Director	NA	true		
0000027048-11-000004	corporationPartnership	7	William C. Nelson	01-JAN-1996	Director	NA	true		
0000027048-11-000004	corporationPartnership	8	George L. Argyros	01-DEC-1998	Director/Owner	B	true		
0000027048-11-000004	corporationPartnership	9	Robert L. Tritt	01-AUG-1995	Executive Vice President	NA	true		
0000027048-11-000004	corporationPartnership	10	Randall D. Young	01-JUL-2002	Vice President/GC/Sec/CLO	NA	false		
0000027048-11-000004	corporationPartnership	11	Travis E Reed	01-JUL-2002	Director	NA	true		
0000027048-11-000004	corporationPartnership	12	Marshall & Ilsley Corp	01-DEC-2005	6% Owner	A	false		
0000027048-11-000004	corporationPartnership	13	Robert T. Jackson	17-JUL-2007	Director	NA	true		
0001018490-11-000012	corporationPartnership	8	Alec Gurdeep Singh	05-AUG-2008	Director and President	NA	true		
0001018490-11-000012	corporationPartnership	7	Deutsche Bank AG	04-JUN-1999	Owner of 100% of Taunus	E	false		
0001018490-11-000012	corporationPartnership	6	Taunus Corporation ('Taunus')	04-JUN-1999	Owner of 100% of DBTC	E	false		
0001018490-11-000012	corporationPartnership	5	Deutsche Bank Trust Corporation ('DBTC')	31-MAR-1990	Owner of 100% of DBHold	E	false		
0001018490-11-000012	corporationPartnership	4	Deutsche Bank Holdings, Inc. ('DBHold')	12-DEC-1991	Owner of 100% of Registrant	E	false		
0001018490-11-000012	corporationPartnership	1	Foy Benton Hester	01-JUL-1999	Director	NA	true		
0001018490-11-000012	corporationPartnership	2	Michael Seamus Moran	31-AUG-2004	Director	NA	true		31-JUL-2009
0001018490-11-000012	corporationPartnership	3	Scott Allan Muirhead	05-FEB-2003	Director and President	NA	true		25-JUL-2008
0001466955-11-000008	corporationPartnership	13	Jeffrey A. Modisett	15-APR-2011	Chief Legal Officer, Parent Company	NA	true		
0001466955-11-000008	corporationPartnership	1	LOYAL3 Holdings, Inc.	12-JUN-2009	Parent Company, Owner	E	true		
0001466955-11-000008	corporationPartnership	2	Stephen Bruce Klein	02-DEC-2009	CEO & Pres; Dir, Registrant and Parent	NA	true		
0001466955-11-000008	corporationPartnership	11	Chris Kelly	05-AUG-2010	Director, Parent Company	NA	true		
0001466955-11-000008	corporationPartnership	4	Carl Hollis Landauer	02-DEC-2009	Corp Secty & General Counsel	NA	true		
0001466955-11-000008	corporationPartnership	3	Barry Lee Schneider	12-JUN-2009	Director, Registrant and Parent Company	E	true		
0001466955-11-000008	corporationPartnership	12	Susan Smith Ellis	28-APR-2011	Director, Parent Company	NA	true		
0001466955-11-000008	corporationPartnership	8	Michael Greg Allio	03-MAR-2010	Other Registrant	NA	false		18-MAR-2011
0001466955-11-000008	corporationPartnership	5	Blake Curtis Schneider	12-JUN-2009	CFO	NA	true		
0001466955-11-000008	corporationPartnership	6	Alan Joseph Price	02-DEC-2009	COO	NA	true		
0001466955-11-000008	corporationPartnership	7	Chris Brahm	29-JUN-2009	Director, Parent Company	NA	true		
0001466955-11-000008	corporationPartnership	9	Jim Hale	24-JUN-2010	Director, Parent Company	NA	true		
0001466955-11-000008	corporationPartnership	10	Marc Metcalf	24-JUN-2010	Director, Parent Company	NA	true		
0000891010-11-000004	corporationPartnership	1	Carolyn Simpson	01-AUG-1984	President	E	true		
0001518573-11-000007	soleProprietorship	1	Sheila L. Seck	20-APR-2011	President & Managing Member			Sole Member - 100% ownership & control	
0000896852-11-000018	corporationPartnership	11	Harsh Damani	01-JAN-2011	Sr VP Finance	NA	true		
0000896852-11-000018	corporationPartnership	10	Annie Ping Ting Chong Chew	01-JAN-2011	Sr VP Global Investments Data Mgmt	NA	true		
0000896852-11-000018	corporationPartnership	9	Wayne John Bolton	01-JAN-2011	CCO and VP Compliance	NA	true		
0000896852-11-000018	corporationPartnership	8	Graham Stewart Anderson	01-JAN-2011	Chief Investment Officer	NA	true		
0000896852-11-000018	corporationPartnership	7	Graham Stewart Anderson	01-JAN-2011	Director	NA	true		
0000896852-11-000018	corporationPartnership	6	Pietro Peter Intraligi	01-JAN-2011	Chief Operating Officer	NA	true		
0000896852-11-000018	corporationPartnership	5	Pietro Peter Intraligi	01-JAN-2011	President	NA	true		
0000896852-11-000018	corporationPartnership	4	Pietro Peter Intraligi	01-JAN-2011	Director	NA	true		
0000896852-11-000018	corporationPartnership	3	David Colvin Warren	01-JAN-2011	Director, CFO and Executive VP	NA	true		
0000896852-11-000018	corporationPartnership	2	Philip Alexander Taylor	01-JAN-2011	Chief Executive Officer	NA	true		
0000896852-11-000018	corporationPartnership	1	Philip Alexander Taylor	01-JAN-2011	Director	NA	true		
0000896852-11-000018	corporationPartnership	22	Invesco Canada Holdings, Inc.	01-JAN-2011	Sole Voting Shareholder	E	true		
0000896852-11-000018	corporationPartnership	21	Giuseppe Joe Di Massimo	21-MAR-2011	Sr VP Institutional Investments	NA	true		
0000896852-11-000018	corporationPartnership	20	James Douglas Kingston	01-JAN-2011	Sr VP Product Mgmt and Dev	NA	true		
0000896852-11-000018	corporationPartnership	19	James Charles Russell	01-JAN-2011	Sr Officer Client Services and Admin	NA	true		
0000896852-11-000018	corporationPartnership	18	John Dimitrios Maniatis	01-JAN-2011	Sr VP Marketing Communications	NA	true		
0000896852-11-000018	corporationPartnership	17	Eric Jeffrey Adelson	01-JAN-2011	Secretary	NA	true		
0000896852-11-000018	corporationPartnership	16	Eric Jeffrey Adelson	01-JAN-2011	Sr VP Legal	NA	true		
0000896852-11-000018	corporationPartnership	15	Eric Jeffrey Adelson	01-JAN-2011	Director	NA	true		
0000896852-11-000018	corporationPartnership	14	Theodor Constantin Heldman	01-JAN-2011	VP Fund Accounting	NA	true		
0000896852-11-000018	corporationPartnership	12	Scott Robert McLean	01-JAN-2011	Sr VP Retail Sales	NA	true		
0000896852-11-000018	corporationPartnership	13	Theodor Constantin Heldman	01-JAN-2011	CFO Funds	NA	true		
0001144204-11-025607	soleProprietorship	15	Robert Carney	09-DEC-2010	Chief Operating Officer			appointed by Members	
0001144204-11-025607	soleProprietorship	16	James Keane	01-APR-2011	Chief Financial Officer			appointed by Members	
0001144204-11-025607	soleProprietorship	13	Paul Kopsky	11-NOV-2010	Chief Financial Officer			appointed by Managers	31-MAR-2011
0001144204-11-025607	soleProprietorship	12	Jake Haines	24-MAR-2010	Member, Board of Managers			appointed by Managers	
0001144204-11-025607	soleProprietorship	11	George Karfunkel	01-SEP-1971	Member, Board of Managers			appointed by Managers	
0001144204-11-025607	soleProprietorship	10	Yehuda Neuberger	24-FEB-2010	Member, Board of Managers			appointed by Managers	
0001144204-11-025607	soleProprietorship	9	Sheryl Skolnik	24-FEB-2010	Chief Compliance Officer			appointed by Managers	
0001144204-11-025607	soleProprietorship	8	Herbert J. Lemmer	05-JUL-1986	SVP and Gen. Counsel			appointed by Managers	31-DEC-2010
0001144204-11-025607	soleProprietorship	7	Cameron Robert Blanks	30-MAY-2008	Member of Board of Managers			appointed by Members	
0001144204-11-025607	soleProprietorship	6	Paul James McCullagh	30-MAY-2008	Chairman of Board of Managers			appointed by Members	
0001144204-11-025607	soleProprietorship	5	John Torres	13-NOV-2009	Chief Operating Officer			appointed by Managers	09-DEC-2010
0001144204-11-025607	soleProprietorship	4	Yehuda Neuberger	13-NOV-2009	Executive Vice President			appointed by Managers	
0001144204-11-025607	soleProprietorship	3	John Carey	09-NOV-2009	Chief Financial Officer			appointed by Managers	11-NOV-2010
0001144204-11-025607	soleProprietorship	2	Mark Healy	21-OCT-2009	President/CEO & Member of Board of Mngrs			appointed by Members/Board of Managers	
0001144204-11-025607	soleProprietorship	1	Michael Karfunkel	01-SEP-1971	Member, Board of Managers			appointed by Members/Board of Managers	
0001144204-11-025607	soleProprietorship	14	David Brill	01-JAN-2011	General Counsel			appointed by Managers	
0000849542-11-000005	corporationPartnership	1	Nancy B. Wolcott	20-SEP-2002	President, Director	NA	true		
0000849542-11-000005	corporationPartnership	2	Michael DeNofrio	01-DEC-1999	Director, EVP & Senior Managing Director	NA	true		
0000849542-11-000005	corporationPartnership	3	Stephen F. Conlin	01-DEC-1999	SVP	NA	true		
0000849542-11-000005	corporationPartnership	4	John F. Fulgoney	01-FEB-2001	EVP	NA	true		
0000849542-11-000005	corporationPartnership	5	Bradley Alan Stearns	01-DEC-1999	VP, Compliance Officer	NA	false		
0000849542-11-000005	corporationPartnership	6	Joe Duffy	01-JUL-2010	Director	NA	true		
0000849542-11-000005	corporationPartnership	14	Jay F. Nusblatt	01-JUL-2001	SVP & Director	NA	true		
0000849542-11-000005	corporationPartnership	8	BNYM GIS Funding III LLC	01-JUL-2010	Direct parent entity	E	true		
0000849542-11-000005	corporationPartnership	9	BNYM GIS (UK) Funding II LLC	01-JUL-2010	Owner of parent entity	E	true		
0000849542-11-000005	corporationPartnership	10	BNYM GIS Funding I LLC	01-JUL-2010	Indirect owner of parent entity	E	true		
0000849542-11-000005	corporationPartnership	11	The Bank of New York Mellon	01-JUL-2010	Owner of indirect owner of parent entity	E	true		
0000849542-11-000005	corporationPartnership	12	The Bank of New York Mellon Corporation	01-JUL-2010	Ultimate parent entity	E	true		
0000849542-11-000005	corporationPartnership	13	Joseph G. Bawiec	31-MAR-2009	SVP & CFO	NA	true		
0000849542-11-000005	corporationPartnership	7	Joseph Wheatley	01-JUL-2010	Director	NA	true		
0001413398-11-000007	corporationPartnership	17	Mary Ann Fappiano	23-JAN-2006	Managing Director, Assistant Treasurer	NA	true		01-OCT-2008
0001413398-11-000007	corporationPartnership	36	Chris O'Dell	24-JAN-2011	Managing Director, Secretary	NA	true		
0001413398-11-000007	corporationPartnership	35	Nicole Livelli	06-AUG-2010	Vice President	NA	true		
0001413398-11-000007	corporationPartnership	34	Albert Miller	06-AUG-2010	Vice President	NA	true		
0001413398-11-000007	corporationPartnership	1	Matthew Paul Martin	01-JUN-2008	President and CEO	NA	true		
0001413398-11-000007	corporationPartnership	2	Joseph Patrick Pollaro	01-JUN-2008	Managing Director and COO	NA	true		
0001413398-11-000007	corporationPartnership	3	Richard Charlino	01-JUN-2008	ED, Chief Technology Officer	NA	false		01-JUN-2010
0001413398-11-000007	corporationPartnership	4	Gina Gallagher	01-JUN-2008	Executive Director, AML Officer	NA	true		
0001413398-11-000007	corporationPartnership	5	Robert Henry Serafin	01-JUN-2008	Executive Director	NA	true		
0001413398-11-000007	corporationPartnership	6	Evan Andrew Gordon	17-OCT-2007	Vice President, Chief Compliance Officer	NA	true		05-MAR-2010
