ACCESSION_NUMBER	ENTITY_TYPE	ENT_ID	ENTITYNAME	AGREEMENTDESCRIPTION
0001448300-20-000002	otherControlManagement	1	Refer to response A in the supplemental correspondence.	"Putnam Investor Services, Inc. is a direct subsidiary of Putnam U.S. Holdings I, LLC, which in turn is a direct subsidiary of Putnam Acquisition Financing LLC. Putnam Acquisition Financing LLC. is a direct subsidiary of Putnam Acquisition Financing Inc. Putnam Acquisition Financing Inc. is a direct subsidiary of Putnam Investments, LLC. Putnam Investments, LLC is a direct subsidiary of Great-West Lifeco U.S. LLC. Great-West Lifeco U.S. LLC is a direct subsidiary of Great-West Financial (Nova Scotia) Co. Great-West Financial (Nova Scotia) Co. is a direct subsidiary of Great-West Lifeco Inc. Great-West Lifeco Inc. is a direct subsidiary of Power Financial Corporation. Power Financial Corporation is a direct subsidiary of 171263 Canada Inc. 171263 Canada Inc. is a direct subsidiary of Power Corporation of Canada. Power Corporation of Canada is a direct subsidiary of Pansolo Holding Inc. Pansolo Holding Inc. is owned by The Desmarais Family Residuary Trust (the ""Trust""), which is the ultimate parent of Putnam Investor Services, Inc. The Trustees of the Trust are Andre Desmarais, Sophie Desmarais, Paul Desmarais Jr., Guy Fortin, and Michel Plessis-Belair. Decisions with respect to voting the shares of Power Corporation of Canada held directly and indirectly by the Trust are determined by a majority of the Trustees of the Trust, excluding Sophie Desmarais. The Trustees of the Trust (other than Ms. Sophie Desmarais) are listed above in this capacity, without conceding that they ""control,"" or any individual trustee ""controls,"" Putnam Investor Services, Inc."
0001794142-20-000001	otherControlFinance	1	TokenSoft Inc.	Sole Owner of DTAC Holdings LLC
0001794142-20-000001	otherControlManagement	1	TokenSoft Inc.	Sole owner of DTAC Holdings LLC
0001049169-20-000002	otherControlManagement	2	DST Systems, Inc.	ALPS Fund Services, Inc. is a wholly owned indirect subsidiary of DST Systems, Inc.
0001049169-20-000002	otherControlManagement	3	SS&C Technologies Holdings, Inc.	ALPS Fund Services, Inc. is a wholly owned indirect subsidiary of SS&C Technologies Holdings, Inc.
0001049169-20-000002	otherControlManagement	1	ALPS Holdings Inc., a DST Systems, Inc. company	ALPS Fund Services, Inc. is a wholly owned subsidiary of ALPS Holdings, Inc., which is a subsidiary of DST Systems, Inc.
0000817712-20-000002	otherControlManagement	1	Thrivent Financial for Lutherans	TFL is the parent company of Thrivent Financial Holdings, Inc.
0001419454-20-000003	otherControlManagement	1	FMR LLC	Through certain of its direct or indirect subsidiaries, FMR LLC is the ultimate parent company of Fidelity Business Services India Private Limited
0001419454-20-000003	otherControlFinance	1	FMR LLC	Directly and indirectly, through certain of its affiliated companies, FMR LLC wholly or partially may finance Fidelity Business Services India Private Limited
0000737074-20-000001	otherControlManagement	2	Victory Capital Holdings, Inc	VCH Holdings, LLC is 100% owned by Victory Capital Holdings, Inc
0000737074-20-000001	otherControlManagement	1	VCH Holdings, LLC	Victory Capital Operating, LLC, the immediate owner of the transfer agency, is 100% owned by VCH Holdings, LLC.
0001432531-20-000003	otherControlManagement	2	Templeton International, Inc.	100% Ownership of Franklin Templeton Capital Holdings Private Limited
0001432531-20-000003	otherControlManagement	3	Templeton Worldwide, Inc.	100% Ownership of Templeton International, Inc.
0001432531-20-000003	otherControlManagement	4	Franklin Resources, Inc.	100% Ownership of Templeton Worldwide, Inc.
0001432531-20-000003	otherControlManagement	1	Franklin Templeton Capital Holdings Private Limited	100% Ownership of Franklin Templeton Holding Limited
0001798407-20-000003	otherControlManagement	1	josef paul schaible	chief compliance
0001798407-20-000003	otherControlFinance	2	sandy fliderman	50% owner hold co (industry financial technology)  no middle name
0001798407-20-000003	otherControlFinance	1	arthur norman weissman	50% owner of hold co (industry financial technology)
0001709660-20-000001	otherControlManagement	1	Mia Drennan	50% ownership of ultimate ownership
0001709660-20-000001	otherControlManagement	2	Brian Carne	50% ownership of ultimate ownership
0001709660-20-000001	otherControlFinance	1	Global Loan Agency Services Limited	100% ownership of GLAS Trust Company LLC
