ACCESSION_NUMBER	CORP_PARTNER_TYPE	CORP_PARTNER_ID	ENTITYNAME	RELATIONSHIPSTARTDATE	TITLEORSTATUS	OWNERSHIPCODE	CONTROLPERSON	AUTHORITYDESCRIPTION	RELATIONSHIPENDDATE
0001146230-15-000019	corporationPartnership	21	Jeffery G. Chasse	23-SEP-2013	Financial Controller - North America	NA	true		
0001146230-15-000019	corporationPartnership	23	Nicholas S. R. Oldfield	01-JUL-2014	Chief Financial Officer US	NA	true		
0001146230-15-000019	corporationPartnership	24	Mark L. McDougall	01-JUL-2014	Global Chief Information Officer	NA	true		
0001146230-15-000019	corporationPartnership	25	Computershare Holdings LLC	31-DEC-2014	Indirect Owner	A	true		
0001146230-15-000019	corporationPartnership	1	Stephen Cesso	09-NOV-2001	U.S. General Counsel and Secretary	NA	true		
0001146230-15-000019	corporationPartnership	2	Computershare US	27-JUN-2005	Indirect Owner	E	true		
0001146230-15-000019	corporationPartnership	3	Computershare Limited	27-JUN-2005	Indirect Owner	E	true		
0001146230-15-000019	corporationPartnership	4	Nancy R. Greer	27-JUN-2005	Chief Human Resources Officer	NA	true		
0001146230-15-000019	corporationPartnership	5	Paul R. Griffith	27-JUN-2005	Vice President, Operations	NA	true		
0001146230-15-000019	corporationPartnership	6	Blanche O. Hurt	27-JUN-2005	Director	NA	true		
0001146230-15-000019	corporationPartnership	7	Richard L. Johnson, Jr.	09-NOV-2001	Chief Compliance Officer	NA	true		
0001146230-15-000019	corporationPartnership	10	Martin J. McHale, Jr.	13-AUG-2007	President, US Equity Services	NA	true		
0000842657-15-000022	corporationPartnership	3	Michael Sharkey	08-AUG-2014	Director	NA	true		
0000842657-15-000022	corporationPartnership	13	Leah Mizer	10-OCT-2006	Director	NA	true		08-AUG-2014
0000842657-15-000022	corporationPartnership	12	Barbara Wizer	05-JAN-2005	Director and President	NA	true		01-MAY-2014
0000842657-15-000022	corporationPartnership	11	Deutsche Bank Americas Holding Corporation (DBAHC)	01-APR-2001	100% owner of DIMA	E	true		
0000842657-15-000022	corporationPartnership	10	DB USA Corporation	01-APR-2002	100% owner of DB Americas Holding Corp.	E	true		
0000842657-15-000022	corporationPartnership	9	Deutsche Bank AG	01-APR-2002	100% owner of DB USA Corporation	E	true		
0000842657-15-000022	corporationPartnership	8	Deutsche Investment Management Americas Inc. (DIMA)	06-FEB-1998	100% owner of Registrant	E	true		
0000842657-15-000022	corporationPartnership	7	Anjie Larocca	11-JUL-2006	Assistant Secretary	NA	true		
0000842657-15-000022	corporationPartnership	6	Caroline Pearson	22-JUN-2010	Secretary	NA	true		
0000842657-15-000022	corporationPartnership	1	John Dorogoff	01-MAY-2014	Director and President	NA	true		
0000842657-15-000022	corporationPartnership	2	Kristine Lyons	22-SEP-2005	Director	NA	true		
0000842657-15-000022	corporationPartnership	14	Michael Sharkey	13-MAR-2007	Vice President	NA	true		07-AUG-2014
0000842657-15-000022	corporationPartnership	4	Nancy Tanzil	13-MAY-2014	Chief Financial Officer and Treasurer	NA	true		
0000842657-15-000022	corporationPartnership	5	Fred Ill	13-MAR-2007	Vice President	NA	true		
0001018490-15-000021	corporationPartnership	9	Deutsche Bank AG	01-FEB-2012	Owner of 100% of DBTC	E	false		
0001018490-15-000021	corporationPartnership	8	Alec Gurdeep Singh	05-AUG-2008	Director and President	NA	true		
0001018490-15-000021	corporationPartnership	7	Deutsche Bank AG	04-JUN-1999	Owner of 100% of DB USA Corporation	E	false		
0001018490-15-000021	corporationPartnership	6	DB USA Corporation	04-JUN-1999	Owner of 100% of DBTC	E	false		01-FEB-2012
0001018490-15-000021	corporationPartnership	1	Foy Benton Hester	01-JUL-1999	Director	NA	true		31-MAR-2015
0001018490-15-000021	corporationPartnership	4	Deutsche Bank Holdings, Inc. ('DBHold')	12-DEC-1991	Owner of 100% of Registrant	E	false		
0001018490-15-000021	corporationPartnership	3	Scott Allan Muirhead	05-FEB-2003	Director and President	NA	true		25-JUL-2008
0001018490-15-000021	corporationPartnership	2	Michael Seamus Moran	31-AUG-2004	Director	NA	true		31-JUL-2009
0001018490-15-000021	corporationPartnership	5	Deutsche Bank Trust Corporation ('DBTC')	31-MAR-1990	Owner of 100% of DBHold	E	false		
0001169743-15-000024	corporationPartnership	1	Connie Shannon	07-MAY-2009	Secretary	NA	false		
0001169743-15-000024	corporationPartnership	2	Lonnie R. Macdonald	16-DEC-2011	Director and President	NA	true		07-AUG-2015
0001169743-15-000024	corporationPartnership	3	Peter deSilva	07-MAY-2009	Director	NA	true		
0001169743-15-000024	corporationPartnership	8	Jill Calton	07-AUG-2015	Senior VP	NA	true		
0001169743-15-000024	corporationPartnership	5	UMB Fund Services, Inc.	07-MAY-2009	Shareholder	E	true		
0001169743-15-000024	corporationPartnership	6	Tony Fischer	30-JUN-2014	Director, Executive VP and Treasurer	NA	true		
0001169743-15-000024	corporationPartnership	7	Troy Joosten	07-AUG-2015	Senior VP	NA	true		
0001169743-15-000024	corporationPartnership	4	Michael Hagedorn	07-MAY-2009	Director	NA	true		
0001419454-15-000009	corporationPartnership	4	Fidelity International Services Limited	29-MAR-2007	Shareholder	NA	false		24-MAR-2009
0001419454-15-000009	corporationPartnership	24	Fidelity China LLC	05-FEB-2014	Shareholder	NA	true		
0001419454-15-000009	corporationPartnership	23	Fidelity Investment Systems India Inc - USA	09-OCT-2013	Shareholder	E	true		
0001419454-15-000009	corporationPartnership	22	Water Street Holdings BV-Netherlands	09-OCT-2013	Shareholder	E	true		05-FEB-2014
0001419454-15-000009	corporationPartnership	21	Robert W. Hess	29-AUG-2013	Director	NA	true		
0001419454-15-000009	corporationPartnership	20	James Blair Burlingame	02-JUL-2012	Director	NA	true		01-JUN-2014
0001419454-15-000009	corporationPartnership	19	Water Street Holdings BV	31-MAR-2012	Shareholder	NA	true		09-OCT-2013
0001419454-15-000009	corporationPartnership	18	FMR Holdings Mauritius Limited	31-MAR-2012	Shareholder	E	true		09-OCT-2013
0001419454-15-000009	corporationPartnership	17	Steven Lee Kuhlman	12-AUG-2010	Director	NA	true		02-JUL-2012
0001419454-15-000009	corporationPartnership	16	John D. Walsh	02-AUG-2010	Director	NA	true		30-SEP-2013
0001419454-15-000009	corporationPartnership	15	Anmarie Ciccolo	01-AUG-2010	Transfer Agent CCO	NA	false		
0001419454-15-000009	corporationPartnership	14	Saikat Bhattacharya	20-JUL-2010	Director	NA	true		30-APR-2013
0001419454-15-000009	corporationPartnership	13	Sunil Kunte	20-MAY-2009	Director	NA	true		
0001419454-15-000009	corporationPartnership	12	Kevin Smith	16-DEC-2008	Director	NA	true		08-APR-2009
0001419454-15-000009	corporationPartnership	11	Arijit Mukherji	01-DEC-2008	Director	NA	true		16-APR-2010
0001419454-15-000009	corporationPartnership	10	Mahesh Muzumdar	01-DEC-2008	Director	NA	true		31-JUL-2010
0001419454-15-000009	corporationPartnership	9	Gurpal Singh	09-SEP-2008	Director	NA	true		19-DEC-2008
0001419454-15-000009	corporationPartnership	1	FID Holdings (Mauritius) Limited	08-OCT-2004	Shareholder	E	true		31-MAR-2012
0001419454-15-000009	corporationPartnership	2	Fidelity India Shared Services Partnership	26-OCT-2004	Shareholder	NA	false		31-MAR-2012
0001419454-15-000009	corporationPartnership	3	FIL Limited	29-MAR-2007	Shareholder	B	false		24-MAR-2009
0001419454-15-000009	corporationPartnership	25	James Andrew Amrein	10-NOV-2014	Director	NA	false		
0001419454-15-000009	corporationPartnership	5	Surinder Singh	01-DEC-2005	Director (see Attachment 1)	NA	true		31-AUG-2008
0001419454-15-000009	corporationPartnership	6	Caron McDonald	07-SEP-2006	Director (see Attachment 1)	NA	true		15-DEC-2008
0001419454-15-000009	corporationPartnership	7	Yash Pal Syngal	14-AUG-2006	Director	NA	true		19-AUG-2008
0001419454-15-000009	corporationPartnership	8	Richard Siegelman	04-FEB-2008	Transfer Agent CCO (see Attachment 1)	NA	false		31-JUL-2010
0001133702-15-000006	corporationPartnership	17	Anmarie Ciccolo	10-OCT-2013	Transfer Agent CCO	NA	false		
0001133702-15-000006	corporationPartnership	1	Fidelity Global Brokerage Group, Inc	01-AUG-2000	parent	E	true		
0001133702-15-000006	corporationPartnership	15	Mark Katzelnick	01-FEB-2010	COO	NA	false		
0001133702-15-000006	corporationPartnership	14	Paul Guaneri	01-JUN-2009	CFO	NA	false		31-MAR-2010
0001133702-15-000006	corporationPartnership	13	Sanjiv Mirchandani	01-APR-2009	Director & President	NA	true		
0001133702-15-000006	corporationPartnership	12	Charles Goldman	01-APR-2009	Director & CEO	NA	true		01-FEB-2010
0001133702-15-000006	corporationPartnership	11	Karen Crupi	15-SEP-2008	Secretary & Chief Legal Officer	NA	false		
0001133702-15-000006	corporationPartnership	10	Rodger Lawson	04-OCT-2007	Director	NA	true		31-MAR-2010
0001133702-15-000006	corporationPartnership	9	Karen Saperstein	01-AUG-2003	Secretary & General Counsel	NA	false		14-SEP-2008
0001133702-15-000006	corporationPartnership	8	Tami Rash	01-JUN-2005	Treasurer & SVP	NA	false		
0001133702-15-000006	corporationPartnership	7	Richard OBrien	01-AUG-2002	Chief Compliance Officer	NA	false		
0001133702-15-000006	corporationPartnership	6	Gerard McGraw	01-APR-2003	Director & CEO	NA	true		
0001133702-15-000006	corporationPartnership	5	Ellyn McColgan	01-APR-2003	Director	NA	true		15-AUG-2007
0001133702-15-000006	corporationPartnership	4	Norman Malo	01-AUG-2000	Director & CEO	NA	true		01-APR-2009
0001133702-15-000006	corporationPartnership	3	Thomas Lux	01-SEP-2006	CFO	NA	false		01-JUN-2009
0001133702-15-000006	corporationPartnership	2	Robert Adams	01-MAY-2004	Executive Vice President	NA	true		
0001133702-15-000006	corporationPartnership	16	Harris Komishane	31-MAR-2010	CFO	NA	false		
0000862124-15-000015	corporationPartnership	1	FMR Corp	01-JUL-1978	Shareholder	E	true		30-SEP-2007
0000862124-15-000015	corporationPartnership	2	Susan Sturdy	28-JUN-2006	Secretary	NA	false		01-AUG-2008
0000862124-15-000015	corporationPartnership	3	Timothy F. Hayes	28-JUN-2006	President & Director	NA	true		14-JUN-2007
0000862124-15-000015	corporationPartnership	4	Jeffrey Carney	28-JUN-2006	Executive Vice President	NA	true		14-JUN-2007
0000862124-15-000015	corporationPartnership	5	Laura B. Cronin	28-JUN-2006	Executive Operating Officer	NA	false		03-OCT-2007
0000862124-15-000015	corporationPartnership	6	Robert A. Dwight	03-JUL-2003	Executive Operating Officer	NA	true		30-JUN-2013
0000862124-15-000015	corporationPartnership	7	Joseph P. LoRusso	03-JUL-2003	Director	NA	true		14-JUN-2007
0000862124-15-000015	corporationPartnership	8	Stephen E. Tibbetts	01-AUG-1994	Treasurer	NA	false		14-JUN-2007
0000862124-15-000015	corporationPartnership	9	J. Gregory Wass	28-JUN-2006	Assistant Treasurer	NA	false		31-JUL-2011
0000862124-15-000015	corporationPartnership	10	John J. Hitt	28-JUN-2006	Assistant Secretary	NA	false		01-AUG-2008
0000862124-15-000015	corporationPartnership	11	Richard Siegelman	14-JUN-2007	Chief Compliance Officer	NA	false		01-MAY-2009
0000862124-15-000015	corporationPartnership	12	Anmarie Ciccolo	14-JUN-2007	Chief Compliance Officer	NA	false		
0000862124-15-000015	corporationPartnership	13	Joseph Hollis	14-JUN-2007	Executive Operating Officer	NA	true		01-AUG-2008
0000862124-15-000015	corporationPartnership	14	Terence Sanz	14-JUN-2007	Treasurer	NA	false		01-DEC-2008
0000862124-15-000015	corporationPartnership	15	FMR LLC	01-OCT-2007	Shareholder	E	true		30-SEP-2010
0000862124-15-000015	corporationPartnership	16	Robert Donelan	14-JUN-2007	President & Director	NA	true		26-JUL-2010
0000862124-15-000015	corporationPartnership	17	Raymond Marcinowski	14-JUN-2007	President & Director	NA	true		29-FEB-2008
0000862124-15-000015	corporationPartnership	38	Susan Sturdy	26-JUL-2010	Secretary	NA	false		18-JUN-2013
0000862124-15-000015	corporationPartnership	39	Fidelity Workplace Services LLC	30-SEP-2010	Shareholder	E	true		
0000862124-15-000015	corporationPartnership	40	Charles M. Morgan	01-AUG-2011	Assistant Treasurer	NA	false		31-JAN-2014
0000862124-15-000015	corporationPartnership	41	Michael Bull	27-SEP-2013	Executive Operating Officer	NA	true		27-OCT-2014
0000862124-15-000015	corporationPartnership	42	Michael J. Kearney	27-SEP-2013	Sr. Vice President Shareholder Division	NA	true		
0000862124-15-000015	corporationPartnership	43	Thomas Restivo	27-SEP-2013	Sr. Vice President Shareholder Division	NA	true		
0000862124-15-000015	corporationPartnership	44	Brian C. McLain	27-SEP-2013	Assistant Secretary	NA	false		
0000862124-15-000015	corporationPartnership	45	Howard J. Galligan III	31-JUL-2014	Exec Vice President Shareholder Division	NA	true		
0000862124-15-000015	corporationPartnership	46	Mark Katzelnick	27-OCT-2014	Director	NA	true		
0000862124-15-000015	corporationPartnership	47	G. Michael Slovak	27-OCT-2014	Director	NA	true		
0000862124-15-000015	corporationPartnership	48	Allyn Jones	27-OCT-2014	Sr. Vice President Shareholder Division	NA	true		
0000862124-15-000015	corporationPartnership	49	Carlos PiSierra	27-OCT-2014	Treasurer Shareholder Division	NA	false		
0000862124-15-000015	corporationPartnership	50	David Morse	27-OCT-2014	Chief Risk Officer	NA	false		
0000862124-15-000015	corporationPartnership	51	Glenn Brack	27-OCT-2014	Treasurer Retirement Division	NA	false		
0000862124-15-000015	corporationPartnership	52	Steven F. Schiffman	27-OCT-2014	Assistant Treasurer	NA	false		
0000862124-15-000015	corporationPartnership	18	Barbara March	11-FEB-2008	Executive Operating Officer	NA	true		01-FEB-2010
0000862124-15-000015	corporationPartnership	19	Dub Nelson	15-SEP-2008	Executive Operating Officer	NA	true		01-DEC-2008
0000862124-15-000015	corporationPartnership	20	Christine Reynolds	01-AUG-2008	Executive Operating Officer	NA	true		31-JUL-2014
0000862124-15-000015	corporationPartnership	21	Mary Brady	01-AUG-2008	Secretary	NA	false		26-FEB-2010
0000862124-15-000015	corporationPartnership	22	Peter D. Stahl	01-AUG-2008	Secretary	NA	false		
0000862124-15-000015	corporationPartnership	23	Gerard McGraw	04-SEP-2007	Executive Operating Officer	NA	true		10-SEP-2009
0000862124-15-000015	corporationPartnership	24	Marvin Adams	15-SEP-2008	Director	NA	true		20-AUG-2009
0000862124-15-000015	corporationPartnership	25	Richard Dobbs	15-SEP-2008	Director	NA	true		09-OCT-2009
0000862124-15-000015	corporationPartnership	26	Phillip Guarino	01-DEC-2008	Treasurer	NA	false		31-MAY-2010
0000862124-15-000015	corporationPartnership	27	Robert J. Adams	10-SEP-2009	President Shareholder Division	NA	true		
0000862124-15-000015	corporationPartnership	28	Timothy J. Barrett	20-AUG-2009	Assistant Treasurer	NA	false		15-OCT-2010
0000862124-15-000015	corporationPartnership	29	Michael Doorley	01-OCT-2009	Director	NA	true		01-APR-2010
0000862124-15-000015	corporationPartnership	30	Sharon Brovelli	01-FEB-2010	Executive Operating Officer	NA	true		26-JUL-2010
0000862124-15-000015	corporationPartnership	31	Robert Biemer	11-FEB-2010	Chief Legal Officer	NA	false		
0000862124-15-000015	corporationPartnership	32	Gerard McGraw	26-JUL-2010	Director	NA	true		27-OCT-2014
0000862124-15-000015	corporationPartnership	33	James Michael MacDonald	26-JUL-2010	Director	NA	true		27-OCT-2014
0000862124-15-000015	corporationPartnership	34	Michael Engber Wilens	26-JUL-2010	Director	NA	true		15-FEB-2011
0000862124-15-000015	corporationPartnership	35	Scott Morgan Gygi	26-JUL-2010	Executive Operating Officer	NA	true		27-SEP-2013
0000862124-15-000015	corporationPartnership	36	Christopher A. Hock	26-JUL-2010	FIIOC Dir. & President Retirements Div.	NA	true		
0000862124-15-000015	corporationPartnership	37	Harris Gregg Komishane	26-JUL-2010	Treasurer	NA	false		27-OCT-2014
0000913181-15-000024	soleProprietorship	4	Rydex Holdings, LLC	30-JUL-2010	Managing Member			100% Mbrs Int in Rydex Fund Services,LLC	
0000913181-15-000024	soleProprietorship	15	Greatbanc Trust Company (Trustee)	22-JUL-2013	Trustee			Trustee of Sammons Enterprises, Inc ESOT	
0000913181-15-000024	soleProprietorship	2	Lisa Young	19-NOV-2009	Assistant Treasurer			Officer	27-FEB-2012
0000913181-15-000024	soleProprietorship	1	Nick Bonos	13-JAN-2009	CEO, President			Officer	
0000913181-15-000024	soleProprietorship	20	Dustan Beier	26-AUG-2015	Treasurer			Officer	
0000913181-15-000024	soleProprietorship	19	Mark Rayford	01-MAR-2012	Vice President			Officer	
0000913181-15-000024	soleProprietorship	18	Amy Damman	01-MAR-2012	Assistant Treasurer			Officer	
0000913181-15-000024	soleProprietorship	17	John Linnehan	01-MAR-2012	Treasurer			Officer	26-AUG-2015
0000913181-15-000024	soleProprietorship	16	Joseph Arruda	01-MAR-2012	Vice President			Officer	
0000913181-15-000024	soleProprietorship	5	Guggenheim Partners Investment Management Holdings, LLC	22-JUL-2013	Member			100% Mbrs Interest in Rydex Holdings, LL	
0000913181-15-000024	soleProprietorship	6	GI Holdco LLC	22-JUL-2013	Member			99.5% Mbrs Int in GPIM Holdings, LLC	
0000913181-15-000024	soleProprietorship	7	GI Holdo II, LLC	22-JUL-2013	Member			100% Mbrs Interest in GI Holdo, LLC	
0000913181-15-000024	soleProprietorship	8	Guggenheim Partners, LLC	22-JUL-2013	Member			Mbrs Interest in GI Holdco II, LLC	
0000913181-15-000024	soleProprietorship	9	Guggenheim Capital, LLC	22-JUL-2013	Member			100% Int in Guggenheim Partners, LLC	
0000913181-15-000024	soleProprietorship	10	Sage Assets, Inc.	22-JUL-2013	Member			41.26% Ownership in Gugg. Capital, LLC	
0000913181-15-000024	soleProprietorship	11	Sammons Equity Alliance, Inc.	22-JUL-2013	Member			100% Ownership in Sage Assets, Inc.	
0000913181-15-000024	soleProprietorship	12	Consolidated Investment Services, Inc.	22-JUL-2013	Member			100% Ownership in Sammons Equity Allianc	
0000913181-15-000024	soleProprietorship	13	Sammons Enterprises, Inc.	22-JUL-2013	Member			100% Ownership in Consolidated Services	
0000913181-15-000024	soleProprietorship	14	Sammons Enterprises Inc. Employee Stock Ownership Trust	22-JUL-2013	Member			99.9% Ownership in Sammons Enterprises,	
0000913181-15-000024	soleProprietorship	3	Amy J. Lee	30-JUL-2010	Secretary			Officer	
0001559963-15-000003	corporationPartnership	4	Peter T Johnston	12-AUG-2014	Director	NA	true		
0001559963-15-000003	corporationPartnership	3	Dinesh Umeshchandra Deo	15-FEB-2007	Director	NA	true		
0001559963-15-000003	corporationPartnership	2	The Bank of New York Mellon Corporation	09-JAN-2008	Shareholder	NA	true		
0001559963-15-000003	corporationPartnership	1	MBC Investments Corporation	22-JUL-2004	Shareholder	E	true		
0001559963-15-000003	corporationPartnership	6	Michael DeNofrio	12-MAR-2013	Vice President - US TA	NA	true		
0001559963-15-000003	corporationPartnership	7	Stephen F. Conlin	12-MAR-2013	Vice President - US TA	NA	true		
0001559963-15-000003	corporationPartnership	8	Bradley A. Stearns	12-MAR-2013	Compliance Officer - US TA	NA	false		
0001559963-15-000003	corporationPartnership	5	Kathleen Jean Geis	31-MAY-2005	Director	NA	true		
0001559963-15-000003	corporationPartnership	10	Christopher T Amico	27-AUG-2015	Officer - US Bank TA	NA	true		
0001559963-15-000003	corporationPartnership	9	Anthony Maggio	27-AUG-2015	Compliance Officer - US Bank TA	NA	false		
0000896852-15-000013	corporationPartnership	13	Crissie Wisdom	01-APR-2013	Anti-Money Laundering Compliance Officer	NA	false		
0000896852-15-000013	corporationPartnership	12	Invesco Advisers, Inc.	31-DEC-2009	Sole Voting Shareholder	E	true		
0000896852-15-000013	corporationPartnership	11	Rod Ellis	17-DEC-2011	Chief Financial Officer/Treasurer	NA	true		
0000896852-15-000013	corporationPartnership	8	Todd L. Spillane	29-MAR-2006	Vice President	NA	true		13-JUL-2015
0000896852-15-000013	corporationPartnership	9	Lisa Brinkley	13-JUL-2015	Vice President	NA	true		
0000896852-15-000013	corporationPartnership	10	Miranda O'Keefe	04-JUN-2012	Chief Compliance Officer	NA	true		
0000896852-15-000013	corporationPartnership	7	Robert A. Frazer	01-APR-2004	Senior Vice President	NA	true		
0000896852-15-000013	corporationPartnership	6	Rhonda Dixon-Gunner	01-JAN-2004	Senior Vice President	NA	true		
0000896852-15-000013	corporationPartnership	5	Mary A. Corcoran	31-JUL-1995	Senior Vice President	NA	true		
0000896852-15-000013	corporationPartnership	4	Joseph H. Charpentier	20-SEP-2001	Senior Vice President	NA	true		
0000896852-15-000013	corporationPartnership	3	John M. Zerr	30-MAY-2007	Director / Vice President / Secretary	NA	true		
0000896852-15-000013	corporationPartnership	1	William J. Galvin Jr.	01-DEC-2003	Director / President	NA	true		
0000896852-15-000013	corporationPartnership	2	Philip A Taylor	17-APR-2006	Director / Chairman	NA	true		
0001133796-15-000120	corporationPartnership	6	Laurel Savoy	10-FEB-2010	EVP	NA	true		
0001133796-15-000120	corporationPartnership	5	Jacob Haines	26-JUL-2010	Director	NA	true		
0001133796-15-000120	corporationPartnership	4	Rohan Wolfers	02-JAN-2015	Director	NA	true		
0001133796-15-000120	corporationPartnership	3	Martin G. Flanigan	31-JUL-2015	Director	NA	true		
0001133796-15-000120	corporationPartnership	2	Mark Healy	26-JUL-2010	Director	NA	true		30-JUL-2015
0001133796-15-000120	corporationPartnership	1	Canadian Stock Transfer Holdings LLC	26-JUL-2010	Shareholder	E	true		
0000913181-15-000022	soleProprietorship	18	Amy Damman	01-MAR-2012	Assistant Treasurer			Officer	
0000913181-15-000022	soleProprietorship	17	John Linnehan	01-MAR-2012	Treasurer			Officer	
0000913181-15-000022	soleProprietorship	1	Nick Bonos	13-JAN-2009	CEO, President			Officer	
0000913181-15-000022	soleProprietorship	2	Lisa Young	19-NOV-2009	Assistant Treasurer			Officer	27-FEB-2012
0000913181-15-000022	soleProprietorship	3	Amy J. Lee	30-JUL-2010	Secretary			Officer	
0000913181-15-000022	soleProprietorship	4	Rydex Holdings, LLC	30-JUL-2010	Managing Member			100% Mbrs Int in Rydex Fund Services,LLC	
0000913181-15-000022	soleProprietorship	5	Guggenheim Partners Investment Management Holdings, LLC	22-JUL-2013	Member			100% Mbrs Interest in Rydex Holdings, LL	
0000913181-15-000022	soleProprietorship	6	GI Holdco LLC	22-JUL-2013	Member			99.5% Mbrs Int in GPIM Holdings, LLC	
0000913181-15-000022	soleProprietorship	7	GI Holdo II, LLC	22-JUL-2013	Member			100% Mbrs Interest in GI Holdo, LLC	
0000913181-15-000022	soleProprietorship	8	Guggenheim Partners, LLC	22-JUL-2013	Member			Mbrs Interest in GI Holdco II, LLC	
