ACCESSION_NUMBER	ADDRESS_ID	ADDRESS_TYPE	ADDRESS
0000950123-15-009589	1	otherBusinessLocation	Letterkenny Office Park, Windyhall Letterkenny Donnegal L2 00000
0001133796-15-000111	2	otherBusinessLocation	1066 West Hastings St. Suite 1600 Vancouver A1 V6E 3X1
0001133796-15-000111	1	principalOfficeAddress	320 Bay Street 3rd Floor Toronto A6 M5H 4A6
0001133796-15-000111	1	otherBusinessLocation	2001 Boul. Robert-Bourassa Suite 1600 Montreal A8 H3A 2A6
0001133796-15-000111	3	otherBusinessLocation	600 The Dome Tower 333-7th Ave S.W. Calgary A0 T2P 2Z1
0001573302-15-000007	1	principalOfficeAddress	200 University Avenue Suite 300 Toronto A6 M5H 4H1
0001573302-15-000007	1	otherBusinessLocation	650 West Georgia Street Suite 2700 Vancouver A1 V6B 4N9
0001573302-15-000007	2	otherBusinessLocation	300-5th Avenue SW !0th Floor Calgary A0 T2P 3C4
0001573302-15-000007	3	otherBusinessLocation	Tour de la Bourse, Box 61 800 Victoria Square Montreal A8 H4Z 1A9
0000896852-15-000007	1	principalOfficeAddress	119 Euston Street  Charlottetown A7 C1A 1W3
0000896852-15-000007	2	mailingAddress	Corporate Secretary, Legal Department 5140 Yonge Street, Suite 800 Toronto A6 M2N 6X7
0001007444-15-000020	1	principalOfficeAddress	4707 Executive Drive  San Diego CA 92121-3091
0001007444-15-000020	2	mailingAddress	75 State Street, 24th Floor  Boston MA 02109
0000831495-15-000017	1	principalOfficeAddress	2005 Market Street  Philadelphia PA 19103
0001599918-15-000011	1	principalOfficeAddress	2005 Market Street  Philadelphia PA 19103
0001557183-15-000006	1	principalOfficeAddress	95 WELLS AVENUE SUITE 160 NEWTON MA 02459
0001557183-15-000006	1	otherBusinessLocation	2534 MADISON AVENUE  KANSAS CITY MO 64108
0000842657-15-000020	1	principalOfficeAddress	222 S. Riverside Plaza  Chicago IL 60606
0000842657-15-000020	2	mailingAddress	114 West 11th Street  Kansas City MO 64105
0001432532-15-000004	2	mailingAddress	c/o Franklin Templeton Investor Services 3344 Quality Drive, attn: GRC-US Rancho Cordova CA 95670
0001432532-15-000004	1	principalOfficeAddress	Andersia Tower Plac Andersia 3, 14th Floor Poznan R9 61-894
0000740583-15-000198	1	principalOfficeAddress	One Security Benefit Place  Topeka KS 66636-0001
0000788603-15-000009	1	otherBusinessLocation	2000 Bluffs Drive  Lawrence KS 66044
0000788603-15-000009	1	principalOfficeAddress	330 W. 9th Street  Kansas City MO 64105
0001133796-15-000103	1	principalOfficeAddress	Operations Center 6201 15th Avenue Brooklyn NY 11219
0001133796-15-000103	1	otherBusinessLocation	10150 Mallard Creek Road Suite 307 Charlotte NC 28262
0001432531-15-000006	2	mailingAddress	c/o Franklin Templeton Investor Services 3344 Quality Drive, attn: GRC-US Rancho Cordova CA 95670
0001432531-15-000006	1	principalOfficeAddress	Franklin Templeton Park Plot #18-23 Financial Dist. Nanakramguda Hyderabad K7 500019
0001354488-15-003536	1	principalOfficeAddress	500 Perimeter Park Drive Suite D Morrisville NC 27560
0000005732-15-000002	2	mailingAddress	PO Box 1798  Salt Lake City UT 84110
0000005732-15-000002	1	principalOfficeAddress	342 East 900 South  Salt Lake City UT 84111
0001288763-15-000006	4	otherBusinessLocation	510 Burrard Street 2nd Floor Vancouver A1 V6C 3B9
0001288763-15-000006	3	otherBusinessLocation	530-8th Avenue S.W. Suite 600 Calgary A0 T2P 3S8
0001288763-15-000006	2	otherBusinessLocation	1500 Robert-Bourassa Boulevard 7th Floor Montreal A8 H3A 3S8
0001288763-15-000006	1	principalOfficeAddress	100 University Avenue 8th floor Toronto A6 M5J 2Y1
0001288763-15-000006	1	otherBusinessLocation	1969 Upper Water Street Purdy's Wharf, Tower II Suite 2008 Halifax A5 B3J 3R7
0001288777-15-000007	4	otherBusinessLocation	510 Burrard Street 2nd Floor Vancouver A1 V6C 3B9
0001288777-15-000007	1	otherBusinessLocation	1969 Upper Water Street Purdy's Wharf, Tower II Suite 2008 Halifax A5 B3J 3R7
0001288777-15-000007	1	principalOfficeAddress	100 University Ave 8th floor Toronto A6 M5J 2Y1
0001288777-15-000007	3	otherBusinessLocation	530-8th Avenue S.W. Suite 600 Calgary A0 T2P 3S8
0001288777-15-000007	2	otherBusinessLocation	1500 Robert-Bourassa Boulevard 7th Floor Montreal A8 H3A 3S8
0000950123-15-007615	1	principalOfficeAddress	1200 17TH STREET SUITE 850 DENVER CO 80202
0001354488-15-003414	1	principalOfficeAddress	531 Cardens Court  Erie CO 80516
0001354488-15-003414	1	otherBusinessLocation	14 Celia Street  Port Jefferson Sta. NY 11776
0000275143-15-000009	2	otherBusinessLocation	2000 Bluffs Drive  Lawrence KS 66044
0000275143-15-000009	3	otherBusinessLocation	12 Water Street  Rockland ME 04841
0000275143-15-000009	1	principalOfficeAddress	2000 Crown Colony Drive  Quincy MA 02169
0000275143-15-000009	1	otherBusinessLocation	30 Dan Road  Canton MA 02021
0001007444-15-000016	1	principalOfficeAddress	4828 Parkway Plaza Blvd.  Charlotte NC 28217
0000721748-15-000551	1	principalOfficeAddress	6725 Via Austi Parkway Suite 300 Las Vegas NV 89119
0000735286-15-000011	1	principalOfficeAddress	100 Vanguard Boulevard v26 Malvern PA 19355-2900
0000735286-15-000011	2	otherBusinessLocation	14321 North Northsight Blvd.  Scottsdale AZ 85260
0000735286-15-000011	2	mailingAddress	400 Devon Park Drive  Wayne PA 19087-2600
0000735286-15-000011	1	otherBusinessLocation	2525 Water Ridge Parkway 1 North Falls Plaza Charlotte NC 28217
0001133796-15-000090	3	otherBusinessLocation	600 The Dome Tower 333-7th Ave S.W. Calgary A0 T2P 2Z1
0001133796-15-000090	2	otherBusinessLocation	1066 West Hastings St. Suite 1600 Vancouver A1 V6E 3X1
0001133796-15-000090	1	principalOfficeAddress	320 Bay Street 3rd Floor Toronto A6 M5H 4A6
0001133796-15-000090	1	otherBusinessLocation	2001 University St. Suite 1600 Montreal A8 H3A 2A6
0001133796-15-000089	1	principalOfficeAddress	320 Bay Street 3rd Floor Toronto A6 M5H 4A6
0001133796-15-000089	3	otherBusinessLocation	600 The Dome Tower 333-7th Ave S.W. Calgary A0 T2P 2Z1
0001133796-15-000089	2	otherBusinessLocation	1066 West Hastings St. Suite 1600 Vancouver A1 V6E 3X1
0001133796-15-000089	1	otherBusinessLocation	2001 University St. Suite 1600 Montreal A8 H3A 2A6
0001202048-15-000011	1	otherBusinessLocation	205 SE 10th Avenue  Amarillo TX 79101
0001202048-15-000011	1	principalOfficeAddress	2919 Allen Parkway, L4-01  Houston TX 77019
0001018490-15-000017	1	principalOfficeAddress	5022 Gate Parkway, Suite 200  Jacksonville FL 32256-7088
0000842657-15-000018	2	mailingAddress	114 West 11th Street  Kansas City MO 64105
0000842657-15-000018	1	principalOfficeAddress	222 S. Riverside Plaza  Chicago IL 60606
0001570252-15-000009	2	mailingAddress	PO Box 350030  Jacksonville FL 32235
0001570252-15-000009	1	principalOfficeAddress	2009 Indian Springs Drive  Jacksonville FL 32246
0001073944-15-000004	1	principalOfficeAddress	235 W. Galena Street  Milwaukee WI 53212
0000831495-15-000012	1	principalOfficeAddress	2005 Market Street  Philadelphia PA 19103
0001599918-15-000007	1	principalOfficeAddress	2005 Market Street  Philadelphia PA 19103
0000005076-15-000003	3	otherBusinessLocation	12711 N. Meridan Street  Carmel IN 46032
0000005076-15-000003	2	otherBusinessLocation	5300 Robin Hood Road  Norfolk VA 23513-2430
0000005076-15-000003	1	principalOfficeAddress	6455 Irvine Center Drive  Irvine CA 92618
0000005076-15-000003	1	otherBusinessLocation	3500 Wiseman Blvd.  San Antonio TX 78251-4321
0000005076-15-000003	2	mailingAddress	P.O. Box 7118  Indianapolis IN 46207-7118
0000735286-15-000009	1	principalOfficeAddress	100 Vanguard Boulevard v26 Malvern PA 19355-2900
0000735286-15-000009	2	mailingAddress	400 Devon Park Drive  Wayne PA 19087-2600
0000735286-15-000009	2	otherBusinessLocation	14321 North Northsight Blvd.  Scottsdale AZ 85260
0000735286-15-000009	1	otherBusinessLocation	2525 Water Ridge Parkway 1 North Falls Plaza Charlotte NC 28217
