ACCESSION_NUMBER	ENTITY_TYPE	ENT_ID	ENTITYNAME	AGREEMENTDESCRIPTION
0001007444-09-000012	otherControlManagement	2	Hellman & Friedman Capital Partners V, L.P.	Stockholder of LPL Investment Holdings, Inc.
0001007444-09-000012	otherControlManagement	8	James G. Coulter	Stockholder of TPG Advisors IV, Inc.
0001419454-09-000005	otherControlManagement	1	FMR LLC	Through certain of its direct or indirect subsidiaries, FMR LLC is one of the ultimate parent companies of Fidelity Business Services India Private Limited.
0001419454-09-000005	otherControlFinance	1	FMR LLC	Directly and indirectly, through certain of its affiliated companies, FMR LLC wholly or partially finances Fidelity Business Services India Private Limited.
0001413398-09-000011	otherControlManagement	2	Morgan Stanley	Morgan Stanley Investment Advisors Inc., the parent company of Morgan Stanley Services Company Inc., is a wholly owned subsidiary of Morgan Stanley.
0001413398-09-000011	otherControlManagement	1	Morgan Stanley Investment Advisors Inc.	Morgan Stanley Services Company Inc., is a wholly owned subsidiary of Morgan Stanley Investment Advisors Inc.
0000828403-09-000014	otherControlManagement	3	Morgan Stanley	Van Kampen Investor Services is a wholly owned subsidiary of Van Kampen Investments Inc., which is wholly owned by MSAM Holdings II, Inc., which is wholly owned by Morgan Stanley.
0000828403-09-000014	otherControlManagement	2	MSAM Holdings II, Inc.	Van Kampen Investor Services is a wholly owned subsidiary of Van Kampen Investments Inc., which is wholly owned by MSAM Holdings II, Inc.
0000828403-09-000014	otherControlManagement	1	Van Kampen Investments Inc.	Van Kampen Investor Services is a wholly owned subsidiary of Van Kampen Investments Inc.
0000905148-09-001792	otherControlFinance	1	Altegris Capital, L.L.C.	Parent Company
0000905148-09-001792	otherControlManagement	1	Altegris Capital, L.L.C.	Parent Company
0001202048-09-000007	otherControlManagement	1	American General Life Insurance Company, AGC Life Insurance Company, AIG Life Holdings, Inc., American International Group, Inc., and the AIG Credit F	The Variable Annuity Life Insurance Company ('VALIC') is 100 percent owned by American General Life Insurance Company, which is 100 percent owned by AGC Life Insurance Company, which is 100 percent owned by AIG Life Holdings, Inc., which is 100 percent owned by American International Group, Inc. The AIG Credit Facility Trust ('Trust') is a control person for AIG. The Trust owns all AIG Series C Convertible Preferred Stock, which represents a majority of outstanding voting power in AIG. Nothing herein shall be construed as an acknowledgement or representation that any provision of federal securities laws or rules or forms thereunder or any other statute or regulation applies to or includes the Trust, its trustees or the U.S. Treasury, or that the Trust, its trustees or the U.S. Treasury controls VALIC or VRSCO.
0000769188-09-000004	otherControlManagement	4	Sun Life Assurance Company of Canada - U.S. Operations Holdings, Inc.	Sun Life Financial (U.S.) Holdings, Inc. is a wholly-owned subsidiary of Sun Life Assurance Company of Canada - U.S. Operations Holdings, Inc.
0000769188-09-000004	otherControlManagement	6	Sun Life Financial Inc.	Sun Life Global Investments Inc. is a wholly-owned subsidiary of Sun Life Financial Inc.
0000769188-09-000004	otherControlManagement	3	Sun Life Financial (U.S.) Holdings, Inc.	Sun Life Financial (U.S.) Investments LLC is a wholly-owned subsidiary of Sun Life Financial (U.S.) Holdings, Inc.
0000769188-09-000004	otherControlManagement	2	Sun Life Financial (U.S.) Investments LLC	Sun Life of Canada (U.S.) Financial Services Holdings, Inc. is a wholly-owned subsidiary of Sun Life Financial (U.S.) Investments LLC.
0000769188-09-000004	otherControlManagement	1	Sun Life of Canada (U.S.) Financial Services Holdings, Inc.	MFS Service Center, Inc. is a wholly-owned subsidiary of Massachusetts Financial Services Company which in turn is a wholly-owned subsidiary of Sun Life of Canada (U.S.) Financial Services Holdings, Inc.
0000769188-09-000004	otherControlManagement	5	Sun Life Global Investments Inc.	Sun Life Assurance Company of Canada - U.S. Operations Holdings, Inc. is a wholly-owned subsidiary of Sun Life Global Investments Inc.
0000944496-09-000006	otherControlManagement	1	The Bank of New York Mellon Corporation	100% Indirect Owner
0000944496-09-000006	otherControlFinance	1	Mellon Investor Services Holdings LLC	100% Owner
0000828403-09-000009	otherControlManagement	2	MSAM Holdings II, Inc.	Van Kampen Investor Services is a wholly owned subsidiary of Van Kampen Investments Inc., which is wholly owned by MSAM Holdings II, Inc.
0000828403-09-000009	otherControlManagement	3	Morgan Stanley	Van Kampen Investor Services is a wholly owned subsidiary of Van Kampen Investments Inc., which is wholly owned by MSAM Holdings II, Inc., which is wholly owned by Morgan Stanley.
0000828403-09-000009	otherControlManagement	1	Van Kampen Investments Inc.	Van Kampen Investor Services is a wholly owned subsidiary of Van Kampen Investments Inc.
0001413398-09-000009	otherControlManagement	1	Morgan Stanley Investment Advisors Inc.	Morgan Stanley Services Company Inc., is a wholly owned subsidiary of Morgan Stanley Investment Advisors Inc.
0001413398-09-000009	otherControlManagement	2	Morgan Stanley	Morgan Stanley Investment Advisors Inc., the parent company of Morgan Stanley Services Company Inc., is a wholly owned subsidiary of Morgan Stanley.
0001018490-09-000006	otherControlFinance	1	Various-see below.	A Deutsche Bank AG holding company, Deutsche Bank Trust Corporation, provided the original, capital funding for the Registrant and for a time provided a line of credit for working capital.  Working capital is now provided via service fees which originate from inter-company billings for the services rendered.
0001018490-09-000006	otherControlManagement	1	Various-see below.	DB Services Tennessee, Inc. ('STN'), formerly known as BT Services Tennessee, Inc., was incorporated in the State of Delaware on December 6, 1991 and established in Tennessee as a servicing company to provide operational and back-office services to Deutsche Bank Trust Company Americas ('DBTCA') and certain of its affiliates. DBTCA, formerly known as Bankers Trust Company, is the principal United States banking subsidiary of Deutsche Bank Aktiengesellschaft ('DBAG'). STN does not have any third party client agreements. Rather, STN, as engaged by DBTCA, provides technical and administrative support services including data processing, telecommunications, maintenance of appropriate records in accordance with existing standards, recordkeeping and accounting functions in connection with services provided to DBTCA's customers (or DBTCA's customers' customers, in the case of DBTCA's private label business for certain affiliates); and DBTCA has appointed STN as its agent to act on its behalf in connection with the transfer of securities and other instruments. Accounts are maintained jointly by DBTCA and STN. STN in its transfer agent function provides services to DBTCA in a manner as if STN is an independent, dedicated contractor that works solely for DBTCA and no other transfer agent. There is a shared system of database for DBTCA and STN. An example is escheatment - the details of escheatment are maintained by STN while the remission to the states is done in the name of and on behalf of DBTCA. STN management is responsible to the business line management of DBAG and DBAG affiliates/subsidiaries including DBTCA. The business line unit head in Tennessee reports to business line unit management of DBAG. Audits are performed by DBAG's Audit Department. Examinations of DBAG NY branch and subsidiary bank, DBTCA, are performed by the Federal Reserve Bank of New York and the New York Department of Banking. DBAG provides for STN the infrastructure necessary to insure safety and soundness measures including accounting systems, the Legal Department, the Internal Audit Department, Compliance, Human Resources and technology functions.
