ACCESSION_NUMBER	ACTION_TYPE	ACTION_ID	ENTITYNAME	ACTIONTITLE	ACTIONDATE	COURTORBODYNAMEANDLOCATION	ACTIONDESCRIPTION	DISPOSITIONOFPROCEEDING
0001559963-17-000013	fsrViolationOfInvestmentRelatedRegulation	2	The Bank of New York Mellon (BNYM)	Docket No. 12-018-CMP-SMB	01-DEC-2010	"Board of Governors of the Federal Reserve System (""BGFRS"")"	"On 9/22/08, BNYM borrowed from the Boston Federal Reserve Bank under the Asset-Backed Commercial Paper Money Market Mutual Fund Liquidity Facility (""AMLF"") program."	The BGFRS and BNYM have mutually agreed to enter into a combined Order to Cease & Desist and Order of Assessment of a civil Monetary Penalty of $6,000,000.
0001559963-17-000013	fsrViolationOfInvestmentRelatedRegulation	1	One or more control affiliates - see attached file for Question 10 Data	See attached file for Question 10 Data	17-DEC-2007	See attached file for Question 10 Data	See attached file for Question 10 Data	See attached file for Question 10 Data
0001559963-17-000013	fsrRegistrationDeniedOrSuspended	1	One or more control affiliates - see attached file for Question 10 Data	See attached file for Question 10 Data	17-DEC-2007	See attached file for Question 10 Data	See attached file for Question 10 Data	See attached file for Question 10 Data
0001559963-17-000013	fsrFoundOrderAgainstApplicant	3	The Bank of New York Mellon (BNYM)	Docket No. 12-018-CMP-SMB	01-DEC-2010	"Board of Governors of the Federal Reserve System (""BGFRS"")"	"On 9/22/08, BNYM borrowed from the Boston Federal Reserve Bank under the Asset-Backed Commercial Paper Money Market Mutual Fund Liquidity Facility (""AMLF"") program."	The BGFRS and BNYM have mutually agreed to enter into a combined Order to Cease & Desist and Order of Assessment of a Civil Monetary Penalty of $6,000,000.
0001559963-17-000013	fsrFoundOrderAgainstApplicant	2	Dreyfus Service Organization, Inc.	Proceeding by the Commissioner of Banking and Ins. State of NJ Ref. No. 8059711	08-SEP-2008	State of New Jersey Department of Banking and Insurance, Trenton, New Jersey	"It was alleged that Dreyfus Service Organization (""DSO"") between June 2002 and November 2002 ""caused, permitted or was otherwise responsible for allowing an employee to solicit and write eight New Jersey annuity contracts without the benefit of a current license."" DSO had an employee with a non-resident NJ insurance license which had expired and was later reinstated. The sales were made during the period when the employee's license was inactive, although DSO had reason to believe the license was, in fact, active. Without admitting or denying any violation of the insurance statutes or regulations or any wrongdoing, DSO consented to an administrative sanction in the amount of $4000.00 to fully and completely resolve the matter."	See 10(d)(4)(v) above.
0001559963-17-000013	foreignAgency	2	The Bank of New York Mellon - London Branch (BNYM)	Docket No. 122467	24-FEB-2014	U.K. Financial Conduct Authority	The U.K. Financial Conduct Authority alleged that BNYM failed to comply with certain rules set forth in the U.K. Clients Assets Sourcebook, which sets forth the regime in the U.K. for the protection of client interests.	"BNY Mellon entered into a settlement agreement with the UK Financial Conduct Authority (the ""FCA"") on March 6, 2015, and the FCA issued its Final Notice, in which the 126 million pounds (approx. $188M) fine was imposed, on April 14, 2015."
0001559963-17-000013	foreignAgency	1	The Bank of New York Mellon Corporation	Administrative Order Imposing a Fine	14-NOV-2010	Bundesanstalt fur Finanzdienstleistungsaufscht - Germany	Bundesanstalt fur Finanzdienstleistungsaufscht the (BaFin), the financial supervisory authority in Germany, alleged that The Bank of New York Mellon Corporation (BNY Mellon)required under the Act to prevent contravention of the shareholding notice obligations by its subsidiaries. On May 12, 2011 the BaFin issued an administrative order that: (1) determined that BNY Mellon negligently failed to comply with the supervisory requirements with respect to its subsidiaries in order to ensure compliance with the notification deadlines and (2) imposed against BNY Mellon an administrative fine of EUR 22,500.00 (approx. $31,725) and a fee (for procedural costs) of EUR 1,125.00 (approx. $1,586). BNY Mellon made payment effective May 27, 2011.	See response in 10(f)(v)
0001559963-17-000013	authorizationDeniedOrSuspended	1	One or more controlled affiliates - See attached file for Question 10 Data	See attached file for Question 10 Data	17-DEC-2007	See attached file for Question 10 Data	See attached file for Question 10 Data	See attached file for Question 10 Data
0001559963-17-000013	fsrFoundOrderAgainstApplicant	1	One or more control affiliates - see attched file for Question 10 Data	See attached file for Question 10 Data	17-DEC-2007	See attached file for Question 10 Data	See attached file for Question 10 Data	See attached file for Question 10 Data
0001559963-17-000013	falseStatementOrOmission	2	The Bank of New York Mellon (the Bank)	SEC Administrative Preceding File No. 3-17268	13-JUN-2016	"The Securities and Exchange Commission (the ""SEC"")"	"On June 13, 2016, the SEC finalized a settlement with the Bank, an affiliate of the Registrant, relating to the Bank's standing instruction foreign exchange (""FX"") program. The SEC instituted a settled administrative proceeding against the Bank, finding that the Bank violated Section 34(b) of the Investment Company Act of 1940, and caused violations of Section 31(a) of the act and Rule 31a-1(b) thereunder. The order requires the Bank to cease and desist from such violations, pay a $30 million civil penalty, and disgorge $133,022,207 which is deemed satisfied by the Bank's prior payments in related settlements with the U.S. Attorney's Office for the Southern District of New York and The New York Attorney General. The order also requires the Bank to report on its remediation and implementation of compliance measures relating to its standing instruction FX programs offered to registered investment adviser custodial clients."	See 10(c)(1)(v) above.
0001559963-17-000013	falseStatementOrOmission	1	One or more controlled affiliates - See attached file for Question 10 Data	See attached file for Question 10 Data	17-DEC-2007	See attached file for Question 10 Data	See attached file for Question 10 Data	See attached file for Question 10 Data
0001559963-17-000013	enjoinedInvestmentRelatedActivity	1	CIBC Mellon Trust Company	U.S. Securities and Exchange Commission v. CIBC Mellon Trust Company	14-JAN-2005	"U.S. Securities and Exchange Commission (""SEC"")"	"CIBC Mellon Trust Company (""CMTC""), a transfer agent that is an affiliate of Registrant by virtue of Mellon Canada Holding Company's 50 percent interest in the joint venture, submitted a Consent to Entry of Judgment (the ""Consent""), which was presented by the SEC in the U.S. District Court for the District of Columbia (the ""Court"") on February 16, 2005. In the Consent, and solely for the purpose of the injunctive action and any other proceedings arising out of the SEC's investigation brought by or on behalf of the SEC or to which the SEC is a party, CMTC consented to the entry of Final Judgment as to Defendant CMTC (the ""Final Judgment"") without admitting or denying the matters set forth therein (other than those relating to the jurisdiction of the Court and the subject matter of the action). The Final Judgment, entered on Feb. 24, 2005, resolved the allegations that CMTC had failed to register as a transfer agent with the SEC, that it had issued ""legend free"" stock certificates of a company whose shares were not registered with the SEC, that one of its managers had accepted payments of stock from that company's officers to issue the certificates, and that it had acted as an unregistered broker or dealer in connection with its stock plan administration business. CMTC was permanently enjoined from prescribed violations of Securities Act Section 5, Exchange Act Section 10(b) and Rule 10b-5, Exchange Act Section 15(a), Exchange Act Section 17A(c)(1), and from aiding and abetting future violations of Exchange Act Section 10(b) or Rule 10b-5. CMTC also agreed to pay a civil monetary penalty of $5 million and disgorgement of $889,773 and prejudgment interest of $140,270. Payment was made on March 4, 2005. CMTC also consented, without admitting or denying the SEC complaint's allegations, to the entry of an SEC administrative order based on the Final Judgment on March 2, 2005 (the ""Order""). Pursuant to the Order, CMTC was censured and agreed to an undertaking to engage an independent consultant to review its relevant businesses and procedures. This matter responds to items 10B(1) and 10C(2)."	Entry of Judgment on consent. See item (v) above for detail.
0001559963-17-000013	violationOfRegulations	5	The Bank of New York Mellon Corporation (BNY Mellon)	SEC Release No. 34-75720	18-AUG-2015	"The Securities and Exchange Commission (the ""SEC"")"	The SEC staff alleged violations of the U.S. Foreign Corrupt Practices Act in connection with the provision of a limited number of internships to relatives of sovereign wealth fund officials.	An order was issued against BNY Mellon in the amount of $14,800,000, consisting of disgorgement fees of $8,300,000, prejudgment interest of $1,500,000 and a civil monetary penalty of $5,000,000. BNY Mellon effected payment on August 24, 2015.
0000849542-17-000008	violationOfRegulations	7	The Bank of New York Mellon Corporation (BNY Mellon)	10c(2)(ii) SEC Release No. 34-79777;Administrative file no.3-17768	12-JAN-2017	"The Securities and Exchange Commission (the ""SEC"")"	The SEC Staff alleged violations of Sections 13(b)(2)(A) & (B) of the Securities Exchange Act of 1934 for books and records and internal regulatory accounting control deficiencies in connection with the calculation of risk-based regulatory capital ratios presented in annual and quarterly reports filed with the SEC.	A civil money penalty in the amount of $6,600,000 was ordered to be paid by BNY Mellon. BNY Mellon will effect payment on a date TBD.
0000849542-17-000008	violationOfRegulations	6	The Bank of New York Mellon (the Bank)	SEC Administrative Preceding File No. 3-17268	13-JUN-2016	"The Securities and Exchange Commission (the ""SEC"")"	See 10(c)(1)(v) above	See 10(c)(1)(vi) above
0000849542-17-000008	violationOfRegulations	5	The Bank of New York Mellon Corporation (BNY Mellon)	SEC Release No. 34-75720	18-AUG-2015	"U.S. Securities and Exchange Commission (""SEC"")"	The SEC Staff alleged violations of the U.S. Foreign Corrupt Practices Act in connection with the provision of a limited number of internships to relatives of sovereign wealth fund officials.	An order was issued against BNY Mellon in the amount of $14,800,000, consisting of disgorgement fees of $8,300,000, prejudgment interest of $1,500,000 and a civil monetary penalty in the amount of $5,000,000. BNY Mellon effected payment on August 24, 2015
0000849542-17-000008	violationOfRegulations	4	CIBC Mellon Trust Company	U.S. Securities and Exchange Commission v. CIBC Mellon Trust Company	14-JAN-2005	See 10(b)(1) above	See 10(b)(1) above	See 10(b)(1) above
0000849542-17-000008	violationOfRegulations	3	The Bank of New York Mellon	SEC Admin. Proceeding File No. 3-12526	09-JAN-2007	U.S. Securities and Exchange Commission	"The SEC alleged that from at least January 1, 2003 through June 30, 2004, in connection with certain auctions, The Bank of New York Mellon (formerly, The Bank on New York) (""BNY"") accepted initial or revised bids after submission deadlines and allowed broker-dealers to intervene in auctions. In certain instances, this conduct also affected the rate paid on the auction rate securities. As a result, BNY caused violations of section 17(a)(2) of the Securities Act. BNY was required to make certain disclosures regarding its material auction practices and procedures; and not later than 6 months after the date of this order, unless otherwise extended by the Staff of the Commission for good cause shown, have its CEO or General Counsel certify in writing to the Staff of the Commission that BNY has implemented procedures. In addition, BNY paid a monetary settlement in the amount of $750,000."	See 10(c)(2)(v) above
0000849542-17-000008	violationOfRegulations	2	The Bank of New York Mellon	SEC Admin. Proceeding File No. 3-12269	24-APR-2006	U.S. Securities and Exchange Commission	"The SEC alleged that The Bank of New York Mellon (formerly, The Bank of New York) (""BNY"") failed as a transfer agent to exercise reasonable care to ascertain the correct addresses of lost security holders and escheated assets belonging to those security holders to various"	See 10(c)(2)(v) above
0000849542-17-000008	violationOfRegulations	1	One or more controlled affiliates - See attached file for Question 10 Data	See attached file for Question 10 Data	17-DEC-2007	See attached file for Question 10 Data	See attached file for Question 10 Data	See attached file for Question 10 Data
0000849542-17-000008	sraViolationOfRules	1	One or more control affiliates - see attached file for Question 10 Data	See attached file for Question 10 Data	17-DEC-2007	See attached file for Question 10 Data	See attached file for Question 10 Data	See attached file for Question 10 Data
0000849542-17-000008	sraRevokedSuspendedLicense	1	One or more control affiliates - see attached file for Question 10 Data	See attached file for Question 10 Data	29-JAN-2004	See attached file for Question 10 Data	See attached file for Question 10 Data	See attached file for Question 10 Data
0000849542-17-000008	sraFalseStatementOrOmission	1	One or more control affiliates - see attached file for Question 10 Data	See attached file for Question 10 Data	14-APR-2009	See attached file for Question 10 Data	See attached file for Question 10 Data	See attached file for Question 10 Data
0000849542-17-000008	registrationDeniedOrSuspended	4	The Bank of New York Mellon (the Bank)	SEC Administrative Preceding File No. 3-17268	13-JUN-2016	"The Securities and Exchange Commission (the ""SEC"")"	See 10(c)(1)(v) above	See 10(c)(1)(vi) above
0000849542-17-000008	registrationDeniedOrSuspended	3	The Bank of New York Mellon	SEC Admin. Proceeding File No. 3-12269	24-APR-2006	U.S. Securities and Exchange Commission	See 10(c)(2) above	See 10(c)(2) above
0000849542-17-000008	registrationDeniedOrSuspended	2	The Bank of New York Mellon	SEC Admin. Proceeding File No. 3-12526	09-JAN-2007	U.S. Securities and Exchange Commission	See 10(c)(2) above	See 10(c)(2) above
0000849542-17-000008	registrationDeniedOrSuspended	1	One or more control affiliates - see attached file for Question 10 Data	See attached file for Question 10 Data	17-DEC-2007	See attached file for Question 10 Data	See attached file for Question 10 Data	See attached file for Question 10 Data
0000849542-17-000008	fsrViolationOfInvestmentRelatedRegulation	2	The Bank of New York Mellon (BNYM)	Docket No. 12-018-CMP-SMB	01-DEC-2010	"Board of Governors of the Federal Reserve System (""BGFRS"")"	"On 9/22/08, BNYM borrowed from the Boston Federal Reserve Bank under the Asset-Backed Commercial Paper Money Market Mutual Fund Liquidity Facility (""AMLF"") program. It was alleged that due to a failure in its internal processes at the time, a portion of the Asset-Backed Commercial Paper (""ABCP"") collateral pledged by BNYM was ineligible under the terms of the AMLF. As a result, BNYM received more in the AMLF loans proceeds than it otherwise would have been advanced, based upon the eligible ABCP collateral pledged."	The BGFRS and BNYM have mutually agreed to enter into a combined Order to Cease & Desist and Order of Assessment of a Civil Monetary Penalty of $6,000,000.
0000849542-17-000008	fsrViolationOfInvestmentRelatedRegulation	1	One or more control affiliates - see attached file for Question 10 Data	See attached file for Question 10 Data	17-DEC-2007	See attached file for Question 10 Data	See attached file for Question 10 Data	See attached file for Question 10 Data
0000849542-17-000008	fsrRegistrationDeniedOrSuspended	1	One or more control affiliates - see attached file for Question 10 Data	See attached file for Question 10 Data	17-DEC-2007	See attached file for Question 10 Data	See attached file for Question 10 Data	See attached file for Question 10 Data
0000849542-17-000008	foreignAgency	2	The Bank of New York Mellon - London Branch (BNYM)	Docket No. 122467	24-FEB-2014	U.K. Financial Conduct Authority	The U.K. Financial Conduct Authority alleged that BNYM failed to comply with certain rules set forth in the U.K. Clients Assets Sourcebook, which sets forth the regime in the U.K. for the protection of client interests.	"BNY Mellon entered into a settlement agreement with the UK Financial Conduct Authority (the ""FCA"") on March 6, 2015, and the FCA issued its Final Notice, in which the 126 million pounds (approx. $188M) fine was imposed, on April 14, 2015."
0000849542-17-000008	falseStatementOrOmission	2	The Bank of New York Mellon (the Bank)	SEC Administrative Preceding File No. 3-17268	13-JUN-2016	"The Securities and Exchange Commission (the ""SEC"")"	"On June 13, 2016, the SEC finalized a settlement with the Bank, an affiliate of the Registrant, relating to the Bank's standing instruction foreign exchange (""FX"") program. The SEC instituted a settled administrative proceeding against the Bank, finding that the Bank violated Section 34(b) of the Investment Company Act of 1940, and caused violations of Section 31(a) of the act and Rule 31a-1(b) thereunder. The order requires the Bank to cease and desist from such violations, pay a $30 million civil penalty, and disgorge $133,022,207 which is deemed satisfied by the Bank's prior payments in related settlements with the U.S. Attorney's Office for the Southern District of New York and The New York Attorney General. The order also requires the Bank to report on its remediation and implementation of compliance measures relating to its standing instruction FX programs offered to registered investment adviser custodial clients."	See 10(c)(1)(v) above.
0000849542-17-000008	enjoinedInvestmentRelatedActivity	1	CIBC Mellon Trust Company	U.S. Securitities and Exchange Commission v. CIBC Mellon Trust Company	14-JAN-2005	"U.S Securities and Exchange Commission (""SEC"")"	"CIBC Mellon Trust Company (""CMTC""), a transfer agent that is an affiliate of Registrant by virtue of Mellon Canada Holding Company's 50 percent interest in the joint venture, submitted a Consent to Entry of Judgment (the ""Consent""), which was presented by the SEC in the U.S. District Court for the District of Columbia (the ""Court"") on February 16, 2005. In the Consent, and solely for the purpose of the injunctive action and any other proceedings arising out of the SEC's investigation brought by or on behalf of the SEC or to which the SEC is a party, CMTC consented to the entry of Final Judgment as to Defendant CMTC (the ""Final Judgment"") without admitting or denying the matters set forth therein (other than those relating to the jurisdiction of the Court and the subject matter of the action). The Final Judgment, entered on Feb. 24, 2005, resolved the allegations that CMTC had failed to register as a transfer agent with the SEC, that it had issued ""legend free"" stock certificates of a company whose shares were not registered with the SEC, that one of its managers had accepted payments of stock from that company's officers to issue the certificates, and that it had acted as an unregistered broker or dealer in connection with its stock plan administration business. CMTC was permanently enjoined from prescribed violations of Securities Act Section 5, Exchange Act Section 10(b) and Rule 10b-5, Exchange Act Section 15(a), Exchange Act Section 17A(c)(1), and from aiding and abetting future violations of Exchange Act Section 10(b) or Rule 10b-5. CMTC also agreed to pay a civil monetary penalty of $5 million and disgorgement of $889,773 and prejudgment interest of $140,270. Payment was made on March 4, 2005. CMTC also consented, without admitting or denying the SEC complaint's allegations, to the entry of an SEC administrative order based on the Final Judgment on March 2, 2005 (the ""Order""). Pursuant to the Order, CMTC was censured and agreed to an undertaking to engage an independent consultant to review its relevant businesses and procedures. This matter responds to items 10B(1) and 10C(2)."	Entry of Judgment on consent. See item (v) above for detail.
0000849542-17-000008	fsrFoundOrderAgainstApplicant	2	Dreyfus Service Organization, Inc.	Proceeding by the Commissioner of Banking and Ins. State of NJ Ref. No. 8059711	08-SEP-2008	State of New Jersey Department of Banking and Insurance, Trenton, New Jersey	"It was alleged that Dreyfus Service Organization (""DSO"") between June 2002 and November 2002 ""caused, permitted or was otherwise responsible for allowing an employee to solicit and write eight New Jersey annuity contracts without the benefit of a current license."" DSO had an employee with a non-resident NJ insurance license which had expired and was later reinstated. The sales were made during the period when the employee's license was inactive, although DSO had reason to believe the license was, in fact, active. Without admitting or denying any violation of the insurance statutes or regulations or any wrongdoing, DSO consented to an administrative sanction in the amount of $4000.00 to fully and completely resolve the matter."	See 10(d)(4)(v) above.
0000849542-17-000008	fsrFoundOrderAgainstApplicant	1	One or more control affiliates - see attached file for Question 10 Data	See attached file for Question 10 Data	17-DEC-2007	See attached file for Question 10 Data	See attached file for Question 10 Data	See attached file for Question 10 Data
0000849542-17-000008	foreignAgency	1	The Bank of New York Mellon Corporation	Administrative Order Imposing a Fine	14-NOV-2010	Bundesanstalt fur Finanzdienstleistungsaufscht -Germany	Bundesanstalt fur Finanzdienstleistungsaufscht (the BaFin), the financial supervisory authority in Germany, alleged that The Bank of New York Mellon Corporation (BNY Mellon) violated certain supervisory duties under the Securities Trading Act (the Act). Under this Act, anyone whose shareholding in a German issuer reaches, exceeds or falls below 3%, 5%, 10%, 15%, 20%, 30%, 50% or 75% of the voting rights shall notify the issuer and the BaFin, without undue delay, and within four trading days at the latest. The BaFin alleged that: (1) notifications sent by BNY Mellon on behalf of certain subsidiaries to a German issuer and the BaFin of the reduction of its voting shares in the issuer below the 3% threshold was one month late and (2) BNY Mellon failed to take the supervisory measures required under the Act to prevent contravention of the shareholding notice obligations by its subsidiaries. On May 12, 2011, the BaFin issued an administrative order that: (1) determined that BNY Mellon negligently failed to comply with the supervisory requirements with respect to its subsidiaries in order to ensure compliance with the notification deadlines and (2) imposed against BNY Mellon an administrative fine of EUR 22,500.00 (approx. $31,725) and a fee (for procedural costs) of EUR 1,125.00 (approx. $1,586). BNY Mellon made payment effective May 27, 2011.	See response in 10(f)(v)
0000849542-17-000008	authorizationDeniedOrSuspended	1	One or more control affiliates - see attached file for Question 10 Data	See attached file for Question 10 Data	17-DEC-2007	See attached file for Question 10 Data	See attached file for Question 10 Data	See attached file for Question 10 Data
0000849542-17-000008	falseStatementOrOmission	1	One or more controlled affiliates - See attached file for Question 10 Data	See attached file for Question 10 Data	17-DEC-2007	See attached file for Question 10 Data	See attached file for Question 10 Data	See attached file for Question 10 Data
0000849542-17-000008	fsrFoundOrderAgainstApplicant	3	The Bank of New York Mellon (BNYM)	Docket No. 12-018-CMP-SMB	01-DEC-2010	"Board of Governors of the Federal Reserve System (""BGFRS"")"	"On 9/22/08, BNYM borrowed from the Boston Federal Reserve Bank under the Asset-Backed Commercial Paper Money Market Mutual Fund Liquidity Facility (""AMLF"") program. It was alleged that due to a failure in its internal processes at the time, a portion of the Asset-Backed Commercial Paper (""ABCP"") collateral pledged by BNYM was ineligible under the terms of the AMLF. As a result, BNYM received more in the AMLF loans proceeds than it otherwise would have been advanced, based upon the eligible ABCP collateral pledged."	The BGFRS and BNYM have mutually agreed to enter into a combined Order to Cease & Desist and Order of Assessment of a Civil Monetary Penalty of $6,000,000.
0000275143-17-000015	fsrFoundOrderAgainstApplicant	3	State Street Bank and Trust Company (SSBT)	n/a	26-JUL-2016	US Department of Justice	The Department of Justice entered into an agreement with SSBT to settle allegations that SSBT had violated the Financial Institutions Reform, Recovery and Enforcement Act of 1989 in connection with its pricing of certain foreign currency exchange services during the 2003-2009 period.	SSBT admitted certain facts concerning its FX pricing practices, but neither admitted nor denied the allegations, and paid a civil penalty in the amount of $155 million.
0000275143-17-000015	fsrFoundOrderAgainstApplicant	2	State Street Bank and Trust Company (SSBT)	Docket 2011-0023	28-FEB-2012	Massachusetts Secretary of State Securities Division (MA SOS)	MA SOS issued consent order finding that SSBT violated MGL c. 110A, Sec. 101(2) and 101(3) as to disclosures relating to a collateralized debt obligation, or CDO, transaction for which SSBT acted as collateral manager.	SSBT neither admitted nor denied the findings. SSBT agreed to pay $5 million to MA SOS.
0000275143-17-000015	fsrFoundOrderAgainstApplicant	5	State Street Bank and Trust Company (SSBT)	In the Matter of State Street Bank and Trust Company (FX)	16-DEC-2016	Massachusetts Attorney General (MASS AG)	SSBT entered into an agreement with the MASS AG to resolve allegations that SSBT had violated the states Consumer Protection Act in connection with its pricing of certain foreign currency trades during the 2006-2009 period.	SSBT admitted certain facts concerning its FX pricing practices, but neither admitted nor denied the allegations, and made a payment in the amount of $500,000 to the MASS AG to reimburse investigation costs.
0000275143-17-000015	fsrFoundOrderAgainstApplicant	6	State Street Global Markets LLC (SSGM)	In the Matter of State Street Global Markets LLC (Expenses)	12-DEC-2016	Massachusetts Secretary of State Securities Division (MASD)	On December 12, 2016, SSGM entered into an agreement with the MASD to settle an administrative complaint alleging expense invoices of SSGM or its affiliates violated state law.	SSGM neither admitted nor denied the allegations. SSGM made a payment of $2.5 million.
0000275143-17-000015	fsrViolationOfInvestmentRelatedRegulation	1	State Street Bank and Trust Company (SSBT)	Docket No. E-2007-0084	04-FEB-2010	Massachusetts Secretary of State Securities Division (MA SOS)	MA SOS issued consent order finding that SSBT violated MGL c. 110A, Sec. 101(2) and 101(3) as to disclosures relating to certain fixed income investment strategies managed by SSBT.	SSBT neither admitted nor denied the findings. SSBT agreed to pay $10 million to each of MA SOS and MA Attorney General.
0000275143-17-000015	fsrViolationOfInvestmentRelatedRegulation	2	State Street Bank and Trust Company (SSBT)	Docket 2011-0023	28-FEB-2012	Massachusetts Secretary of State Securities Division (MA SOS)	MA SOS issued consent order finding that SSBT violated MGL c. 110A, Sec. 101(2) and 101(3) as to disclosures relating to a collateralized debt obligation, or CDO, transaction for which SSBT acted as collateral manager.	SSBT neither admitted nor denied the findings. SSBT agreed to pay $5 million to MA SOS.
0000275143-17-000015	sraViolationOfRules	3	State Street Global Markets, LLC (SSGM)	CMS030112	28-APR-2003	NASD, Boston, Massachusetts	SSGM was cited for failing to report into ACT certain transactions within 90 seconds after execution and certain last sale reports.	SSGM signed an Acceptance, Waiver and Consent and paid a $5,000.00 fine.
0000275143-17-000015	fsrFoundOrderAgainstApplicant	7	State Street Corporation (SSC)	Docket 2011-0023	28-FEB-2012	US Department of Justice (US DOJ)	On January 18, 2017, SSC entered into a Deferred Prosecution Agreement with the US Attorneys Office (Massachusetts) and the US DOJ to resolve allegations that SSC had engaged in a conspiracy to commit wire fraud and securities fraud in violation of Title 18, US Code, Section 371. The allegations arose in connection with an investigation of the overcharging of six clients by certain State Street Bank employees.	SSC admitted the underlying facts, paid a fine of $32.3 million, and agreed to certain undertakings. The charge will be dismissed in 3 years if SSC complies with the Agreement terms during the deferral period.
0000275143-17-000015	sraViolationOfRules	1	State Street Global Markets, LLC (SSGM)	CMS000088	13-JUN-2000	NASD, Boston, Massachusetts	SSGM was cited for failing to accept certain trades within 20 minute requirement.	SSGM signed an Acceptance, Waiver and Consent and paid a $5,000.00 fine.
0000275143-17-000015	sraViolationOfRules	2	State Street Global Markets, LLC (SSGM)	CMS010131	19-SEP-2001	NASD, Boston, Massachusetts	SSGM was cited for reporting certain long and short sale transactions to ACT with the incorrect modifier.	SSGM signed an Acceptance, Waiver and Consent and paid a $2,500.00 fine.
