ACCESSION_NUMBER	CORP_PARTNER_TYPE	CORP_PARTNER_ID	ENTITYNAME	RELATIONSHIPSTARTDATE	TITLEORSTATUS	OWNERSHIPCODE	CONTROLPERSON	AUTHORITYDESCRIPTION	RELATIONSHIPENDDATE
0000896852-19-000016	corporationPartnership	8	Robert Brett Mikalachki	13-APR-2015	Chief Investment Officer	NA	true		
0000896852-19-000016	corporationPartnership	9	Michael Henry Peck	20-JUL-2015	SVP Institutional Investments	NA	true		
0000896852-19-000016	corporationPartnership	10	Invesco, Inc.	30-NOV-2017	Sole Voting Shareholder	E	true		
0000896852-19-000016	corporationPartnership	11	Jasmin Jabri	08-FEB-2018	Chief Compliance Officer	NA	true		
0000896852-19-000016	corporationPartnership	12	John Mark Zerr	01-MAR-2019	President	NA	true		
0000896852-19-000016	corporationPartnership	13	John Mark Zerr	01-MAR-2019	Director	NA	true		
0000896852-19-000016	corporationPartnership	14	John Mark Zerr	01-MAR-2019	Chief Executive Officer	NA	true		
0001772180-19-000011	soleProprietorship	1	Noble Mikhail JM Firdaus El	08-AUG-2017	Treasurer/CEO			Exec. Dir/Pres./Controller of Currency	
0001772180-19-000011	soleProprietorship	3	Michael James Ferguson, Jr	08-AUG-2017	Bailor/Chief Operations Officer			Director/Owner/Management & Budget	
0001772180-19-000011	soleProprietorship	2	Noble Ferguson El	08-AUG-2017	Accountant/CFO			Admin. Asst/Vice Pres./Transfer Agent	
0001007444-19-000018	soleProprietorship	1	LPL Holdings, Inc.	01-APR-1989	Managing Member			Parent Company	
0001007444-19-000018	soleProprietorship	2	Mark Robert Helliker	01-AUG-2008	Managing Director			Client Support Services	01-AUG-2015
0001007444-19-000018	soleProprietorship	3	Robert Joseph Moore	01-MAY-2012	President and Director			Advisor & Institution Solutions	16-MAR-2015
0001007444-19-000018	soleProprietorship	4	Sharyn J. Handelsman	01-JAN-2014	Managing Director			Chief Compliance Officer, Brokerage	12-JUN-2015
0001007444-19-000018	soleProprietorship	5	George Burton White	01-NOV-2007	Managing Director			Investor & Investment Solutions	
0001007444-19-000018	soleProprietorship	6	Dan Hogan Arnold, Jr.	01-MAY-2012	President, CEO, and Director			President and Chief Executive Officer	
0001007444-19-000018	soleProprietorship	7	David Paul Bergers	01-AUG-2013	Managing Director			Legal and Government Relations	09-JUN-2017
0001007444-19-000018	soleProprietorship	10	John Andrew Kalbaugh	01-MAR-2010	Managing Director & Divisional President			National Sales & Consulting	
0001007444-19-000018	soleProprietorship	8	Michelle Oroschakoff	01-SEP-2013	Managing Director and Director			Chief Legal Officer	
0001007444-19-000018	soleProprietorship	9	Paul Middlemiss	01-MAY-2011	Executive Vice President			Chief Compliance Officer, Advisory	21-NOV-2016
0001007444-19-000018	soleProprietorship	11	Joan Dominy Khoury	01-MAY-2012	Managing Director			Chief Marketing Officer	01-JUN-2014
0001007444-19-000018	soleProprietorship	12	Sallie Rebecca Larsen	01-MAY-2012	Managing Director			Chief Human Capital Officer	
0001007444-19-000018	soleProprietorship	13	Victor Peter Fetter, III	01-DEC-2012	Managing Director			Chief Information Officer	23-JUN-2017
0001007444-19-000018	soleProprietorship	14	Mark Stephen Casady	01-DEC-2005	Chairman of the Board and CEO			Chief Executive Officer	03-JAN-2017
0001007444-19-000018	soleProprietorship	15	William P. Morrissey, Jr.	01-APR-2014	Managing Director & Divisional President			Business Development	04-SEP-2018
0001007444-19-000018	soleProprietorship	16	Stephanie Leigh Brown	01-MAR-2004	Managing Director			General Counsel	19-AUG-2013
0001007444-19-000018	soleProprietorship	17	Esther Marion Stearns	01-MAR-2007	Chief Operating Officer			President	01-MAY-2012
0001007444-19-000018	soleProprietorship	18	William Edward Dwyer III	01-JAN-2004	Managing Director			National Sales	01-MAR-2013
0001007444-19-000018	soleProprietorship	19	Denise Abood	01-JAN-2008	Managing Director			Human Capital	30-JUN-2012
0001007444-19-000018	soleProprietorship	20	Jonathan Eaton	01-JAN-2008	Managing Director			Retirement Planning	30-JUN-2012
0001007444-19-000018	soleProprietorship	21	Christopher F. Feeney	28-JAN-2008	Managing Director			Chief Information Officer	31-DEC-2012
0001007444-19-000018	soleProprietorship	22	Kathy VanNoy-Pineda	21-MAY-2009	EVP			Chief Compliance Officer, Brokerage	01-JAN-2014
0001007444-19-000018	soleProprietorship	23	John J. McDermott Jr.	27-JUL-2009	Managing Director			Chief Risk Officer	13-SEP-2013
0001007444-19-000018	soleProprietorship	24	Abdiel Alan Valenzuela	21-MAY-2009	VP - Advisory			Chief Compliance Officer, Advisory	01-MAY-2011
0001007444-19-000018	soleProprietorship	25	Derek Bruton	01-MAR-2010	Managing Director			National Sales	04-APR-2014
0001007444-19-000018	soleProprietorship	26	Becky Shulman	06-JUN-2011	Managing Director			Deputy CFO	21-NOV-2011
0001007444-19-000018	soleProprietorship	27	Mary Frances Schott	01-JUN-2014	Managing Director			Client Experience and Training	29-MAR-2016
0001007444-19-000018	soleProprietorship	28	Ryan Christopher Parker	01-JUN-2014	Managing Director			Investment and Planning Solutions	03-JUN-2016
0001007444-19-000018	soleProprietorship	29	Thomas Dominic Lux	16-MAR-2015	Executive Vice President			Chief Financial Officer	28-SEP-2015
0001007444-19-000018	soleProprietorship	30	Thomas Andrew Gooley	10-JUL-2015	Managing Director			Service, Trading and Operations	15-MAR-2019
0001007444-19-000018	soleProprietorship	31	Matthew Jon Audette	28-SEP-2015	Managing Director and Director			Chief Financial Officer	
0001007444-19-000018	soleProprietorship	32	Suzanne Elizabeth Auletta	18-SEP-2015	Executive Vice President			Chief Compliance Officer, Brokerage	18-APR-2018
0001007444-19-000018	soleProprietorship	33	Tracy Ellen Calder	25-JAN-2016	Managing Director			Chief Risk Officer	
0001007444-19-000018	soleProprietorship	34	Kurt Walker Lofgren	13-MAR-2017	Senior Vice President			Chief Compliance Officer, Advisory	30-OCT-2018
0001007444-19-000018	soleProprietorship	35	Scott Alan Seese	10-JUL-2017	Managing Director			Chief Information Officer	
0001007444-19-000018	soleProprietorship	36	Richard Charles Steinmeier	13-AUG-2018	Managing Director & Divisional President			Business Development	
0001007444-19-000018	soleProprietorship	37	John Hugh O'Neill	27-AUG-2018	Senior Vice President			Chief Compliance Officer, Brokerage	
0001007444-19-000018	soleProprietorship	38	Katherine Dailey Ring	30-OCT-2018	Senior Vice President			Chief Compliance Officer, Advisory	
0001007444-19-000018	soleProprietorship	39	Dayton John Semerjian	28-FEB-2019	Managing Director			Chief Customer Care Officer	
0001007444-19-000018	soleProprietorship	40	William E. Walcher	15-MAR-2019	Senior Vice President			Trading and Principal Operations Officer	
0001007444-19-000018	soleProprietorship	41	Matthew J. Pechulis	01-MAY-2019	Senior Vice President			Accounting & Principal Financial Officer	
0001451316-19-000006	soleProprietorship	6	Jed A. Plafker	09-SEP-2009	Board Member			Member of Advisory Board	
0001451316-19-000006	soleProprietorship	5	Gregory E. McGowan	01-APR-2000	Board Member			Member of Advisory Board	
0001451316-19-000006	soleProprietorship	4	Basil K. Fox, Jr.	18-APR-2007	Board Member			Member of Advisory Board	
0001451316-19-000006	soleProprietorship	3	Vijay C. Advani	12-MAY-2003	Board Member			Member of the Advisory Board	01-OCT-2015
0001451316-19-000006	soleProprietorship	7	Jennifer M. Johnson	18-APR-2007	Board Member			Member of Advisory Board	01-DEC-2014
0001451316-19-000006	soleProprietorship	1	Franklin Templeton Luxembourg S.A.	01-JUL-2013	100% Ownership			Sole ownership and control.	
0001451316-19-000006	soleProprietorship	9	Stefan Bauer	05-MAR-2018	Managing Director			Day-to-Day Managment	
0001451316-19-000006	soleProprietorship	8	Hans J. Wisser	04-APR-1995	Managing Director			Day-to-Day Management	30-NOV-2010
0001451316-19-000006	soleProprietorship	2	Reinhard Berben	05-MAY-2004	Managing Director			Day-to-Day Management	
0001432531-19-000013	soleProprietorship	10	Jayaram Subramaniam	28-OCT-2014	Additional Director			Member of Board of Directors	23-JAN-2015
0001432531-19-000013	soleProprietorship	11	Gopal A. Singh	22-JUN-2009	Secretary			Officer	28-DEC-2018
0001432531-19-000013	soleProprietorship	12	Jayaram Subramaniam	23-JAN-2015	Director			Member of Board of Directors	
0001432531-19-000013	soleProprietorship	13	Ramakrishna Mallimadugula	30-JUN-2015	Whole-time Director			Member of Board of Directors	
0001432531-19-000013	soleProprietorship	14	Sravya Kandukuri	20-MAR-2019	Secretary			Officer	
0001432532-19-000006	soleProprietorship	1	Templeton Asset Management Ltd.	25-JUL-1997	100% Ownership			100% Sole ownership and control	01-FEB-2017
0001432532-19-000006	soleProprietorship	3	Jennifer M. Johnson (formerly Jenny J. Bolt)	28-SEP-2007	Director			Member of Board of Directors	27-OCT-2015
0001432532-19-000006	soleProprietorship	4	Alok Sethi	28-SEP-2007	Director			Member of Board of Directors	
0001432532-19-000006	soleProprietorship	5	Dr. J. B. Mark Mobius	04-JUL-1997	Director			Member of Board of Directors	28-SEP-2017
0001432532-19-000006	soleProprietorship	6	Gregory E. McGowan	04-JUL-1997	Director			Board of Directors	05-OCT-2016
0001432532-19-000006	soleProprietorship	7	Tiffany Hong	13-JUL-2015	Director			Member of Board of Directors	
0001432532-19-000006	soleProprietorship	8	Michael Mee	27-OCT-2015	Director			Member of Board of Directors	02-MAY-2018
0001432532-19-000006	soleProprietorship	9	Franklin Templeton Luxembourg S.A.	01-FEB-2017	100% Owner			100% Ownership and Control	
0001432532-19-000006	soleProprietorship	10	William Jackson	21-MAY-2018	Director			Member of Board of Directors	
0001432532-19-000006	soleProprietorship	11	Katarzyna Majchrzak	13-JUL-2018	Director			Member of Board of Directors	
0001432531-19-000013	soleProprietorship	9	Ramakrishna Mallimadugula	27-JUN-2013	Additional Director			Member of Board of Directors	30-JUN-2015
0001432531-19-000013	soleProprietorship	8	Jayaram Subramaniam	21-DEC-2010	Alternate Director to Basil K. Fox, Jr.			Alternate Member of Board of Directors	09-OCT-2014
0001432531-19-000013	soleProprietorship	7	William Jackson	23-FEB-2012	Director			Member of Board of Directors	13-JUN-2013
0001432531-19-000013	soleProprietorship	6	Alok Sethi	30-NOV-2004	Director			Member of Board of Directors	
0001432531-19-000013	soleProprietorship	5	Vivek Kudva	12-JAN-2004	Director			Member of Board of Directors	
0001432531-19-000013	soleProprietorship	4	Basil K. Fox, Jr.	12-JAN-2004	Director			Member of Board of Directors	09-OCT-2014
0001432531-19-000013	soleProprietorship	3	Jennifer M. Johnson	12-JAN-2004	Director			Member of Board of Directors	09-OCT-2014
0001432531-19-000013	soleProprietorship	2	Vijay C. Advani	02-JAN-2002	Director			Member of Board of Directors	09-OCT-2014
0001432531-19-000013	soleProprietorship	1	Franklin Templeton Holding Limited	02-JAN-2002	100% Ownership			100% Sole ownership and control	
0001432532-19-000006	soleProprietorship	2	Basil K. Fox, Jr.	28-SEP-2007	Director			Member of Board of Directors	
0000353291-19-000007	soleProprietorship	1	Templeton Worldwide, Inc.	01-JAN-2001	Sole Member			Mgmt of business & affairs of registrant	
0001776962-19-000002	corporationPartnership	1	Polinski,Peter,Joseph	06-JUN-2019	Treasurer	E	true		
0001146230-19-000005	corporationPartnership	1	Stephen Cesso	09-NOV-2001	U.S. General Counsel and Asst. Secretary	NA	true		
0001146230-19-000005	corporationPartnership	24	Ellen R. McCarthy	22-APR-2019	Head of Compliance - Computershare USA	NA	true		
0001146230-19-000005	corporationPartnership	3	Computershare Limited	27-JUN-2005	Indirect Owner	E	true		
0001146230-19-000005	corporationPartnership	4	Nancy R. Greer	27-JUN-2005	EVP, Human Resources North America	NA	true		
0001146230-19-000005	corporationPartnership	5	Richard L. Johnson, Jr.	09-NOV-2001	Chief Compliance Officer	NA	true		
0001146230-19-000005	corporationPartnership	6	Computershare US Services Inc.	14-MAR-2007	Indirect Owner	E	true		
0001146230-19-000005	corporationPartnership	7	Steven R. Rothbloom	04-OCT-2007	Chief Executive Officer and Director	NA	true		
0001146230-19-000005	corporationPartnership	8	Computershare Finance Company Pty Ltd	19-MAY-2010	Indirect Owner	B	true		
0001146230-19-000005	corporationPartnership	9	ACN 081 035 752 Pty Ltd	19-MAY-2010	Indirect Owner	E	true		
0001146230-19-000005	corporationPartnership	10	Computershare Investments (UK)(No. 8) Limited	01-JAN-2012	Direct Owner	E	true		
0001146230-19-000005	corporationPartnership	11	Computershare Holdings Inc.	01-JAN-2012	Indirect Owner	E	true		
0001146230-19-000005	corporationPartnership	12	William D. Zeller	17-JUL-2012	Chief Legal Officer - Computershare US	NA	true		
0001146230-19-000005	corporationPartnership	13	Frank A. Madonna	12-NOV-2012	President and Head of Operations	NA	true		
0001146230-19-000005	corporationPartnership	14	Kevin M. Brennan	01-JUL-2013	Head of Equity Sales + Strategic Clients	NA	true		
0001146230-19-000005	corporationPartnership	15	Abbe R. Tiger	14-OCT-2013	Head of Compliance - Computershare US	NA	true		24-MAY-2019
0001146230-19-000005	corporationPartnership	16	Jeffery G. Chasse	23-SEP-2013	Controller	NA	true		
0001146230-19-000005	corporationPartnership	17	Nicholas S. R. Oldfield	01-JUL-2014	CFO, Treasurer, and Director	NA	true		
0001146230-19-000005	corporationPartnership	18	Mark L. McDougall	01-JUL-2014	Global Chief Information Officer	NA	true		
0001146230-19-000005	corporationPartnership	19	Computershare Holdings LLC	31-DEC-2014	Direct Owner	A	true		
0001146230-19-000005	corporationPartnership	20	Carlos R. Leira	14-SEP-2015	Chief Information Officer	NA	true		
0001146230-19-000005	corporationPartnership	21	Robert M. Fromberg	01-FEB-2016	Secretary	NA	true		
0001146230-19-000005	corporationPartnership	22	Sheila M. Frierson	01-JUL-2016	President, US Plan Managers	NA	true		
0001146230-19-000005	corporationPartnership	23	Edna Jennifer Warren	02-JAN-2019	President, US Issuer Services	NA	true		
0001146230-19-000005	corporationPartnership	2	Computershare US	27-JUN-2005	Indirect Owner	E	true		
0001007444-19-000015	soleProprietorship	15	William P. Morrissey, Jr.	01-APR-2014	Managing Director & Divisional President			Business Development	04-SEP-2018
0001007444-19-000015	soleProprietorship	40	William E. Walcher	15-MAR-2019	Senior Vice President			Trading and Principal Operations Officer	
0001007444-19-000015	soleProprietorship	39	Dayton John Semerjian	28-FEB-2019	Managing Director			Chief Customer Care Officer	
0001007444-19-000015	soleProprietorship	38	Katherine Dailey Ring	30-OCT-2018	Senior Vice President			Chief Compliance Officer, Advisory	
0001007444-19-000015	soleProprietorship	37	John Hugh O'Neill	27-AUG-2018	Senior Vice President			Chief Compliance Officer, Brokerage	
0001007444-19-000015	soleProprietorship	36	Richard Charles Steinmeier	13-AUG-2018	Managing Director & Divisional President			Business Development	
0001007444-19-000015	soleProprietorship	35	Scott Alan Seese	10-JUL-2017	Managing Director			Chief Information Officer	
0001007444-19-000015	soleProprietorship	34	Kurt Walker Lofgren	13-MAR-2017	Senior Vice President			Chief Compliance Officer, Advisory	30-OCT-2018
0001007444-19-000015	soleProprietorship	33	Tracy Ellen Calder	25-JAN-2016	Managing Director			Chief Risk Officer	
0001007444-19-000015	soleProprietorship	32	Suzanne Elizabeth Auletta	18-SEP-2015	Executive Vice President			Chief Compliance Officer, Brokerage	18-APR-2018
0001007444-19-000015	soleProprietorship	31	Matthew Jon Audette	28-SEP-2015	Managing Director and Director			Chief Financial Officer	
0001007444-19-000015	soleProprietorship	30	Thomas Andrew Gooley	10-JUL-2015	Managing Director			Service, Trading and Operations	15-MAR-2019
0001007444-19-000015	soleProprietorship	1	LPL Holdings, Inc.	01-APR-1989	Managing Member			Parent Company	
0001007444-19-000015	soleProprietorship	2	Mark Robert Helliker	01-AUG-2008	Managing Director			Client Support Services	01-AUG-2015
0001007444-19-000015	soleProprietorship	3	Robert Joseph Moore	01-MAY-2012	President and Director			Advisor & Institution Solutions	16-MAR-2015
0001007444-19-000015	soleProprietorship	4	Sharyn J. Handelsman	01-JAN-2014	Managing Director			Chief Compliance Officer, Brokerage	12-JUN-2015
0001007444-19-000015	soleProprietorship	5	George Burton White	01-NOV-2007	Managing Director			Investor & Investment Solutions	
0001007444-19-000015	soleProprietorship	6	Dan Hogan Arnold, Jr.	01-MAY-2012	President, CEO, and Director			President and Chief Executive Officer	
0001007444-19-000015	soleProprietorship	7	David Paul Bergers	01-AUG-2013	Managing Director			Legal and Government Relations	09-JUN-2017
0001007444-19-000015	soleProprietorship	8	Michelle Oroschakoff	01-SEP-2013	Managing Director and Director			Chief Legal Officer	
0001007444-19-000015	soleProprietorship	9	Paul Middlemiss	01-MAY-2011	Executive Vice President			Chief Compliance Officer, Advisory	21-NOV-2016
0001007444-19-000015	soleProprietorship	10	John Andrew Kalbaugh	01-MAR-2010	Managing Director & Divisional President			National Sales & Consulting	
0001007444-19-000015	soleProprietorship	11	Joan Dominy Khoury	01-MAY-2012	Managing Director			Chief Marketing Officer	01-JUN-2014
0001007444-19-000015	soleProprietorship	12	Sallie Rebecca Larsen	01-MAY-2012	Managing Director			Chief Human Capital Officer	
0001007444-19-000015	soleProprietorship	13	Victor Peter Fetter, III	01-DEC-2012	Managing Director			Chief Information Officer	23-JUN-2017
0001007444-19-000015	soleProprietorship	14	Mark Stephen Casady	01-DEC-2005	Chairman of the Board and CEO			Chief Executive Officer	03-JAN-2017
0001007444-19-000015	soleProprietorship	41	Matthew J. Pechulis	01-MAY-2019	Senior Vice President			Accounting & Principal Financial Officer	
0001007444-19-000015	soleProprietorship	16	Stephanie Leigh Brown	01-MAR-2004	Managing Director			General Counsel	19-AUG-2013
0001007444-19-000015	soleProprietorship	17	Esther Marion Stearns	01-MAR-2007	Chief Operating Officer			President	01-MAY-2012
0001007444-19-000015	soleProprietorship	18	William Edward Dwyer III	01-JAN-2004	Managing Director			National Sales	01-MAR-2013
0001007444-19-000015	soleProprietorship	19	Denise Abood	01-JAN-2008	Managing Director			Human Capital	30-JUN-2012
0001007444-19-000015	soleProprietorship	20	Jonathan Eaton	01-JAN-2008	Managing Director			Retirement Planning	30-JUN-2012
0001007444-19-000015	soleProprietorship	21	Christopher F. Feeney	28-JAN-2008	Managing Director			Chief Information Officer	31-DEC-2012
0001007444-19-000015	soleProprietorship	22	Kathy VanNoy-Pineda	21-MAY-2009	EVP			Chief Compliance Officer, Brokerage	01-JAN-2014
0001007444-19-000015	soleProprietorship	23	John J. McDermott Jr.	27-JUL-2009	Managing Director			Chief Risk Officer	13-SEP-2013
0001007444-19-000015	soleProprietorship	24	Abdiel Alan Valenzuela	21-MAY-2009	VP - Advisory			Chief Compliance Officer, Advisory	01-MAY-2011
0001007444-19-000015	soleProprietorship	25	Derek Bruton	01-MAR-2010	Managing Director			National Sales	04-APR-2014
0001007444-19-000015	soleProprietorship	26	Becky Shulman	06-JUN-2011	Managing Director			Deputy CFO	21-NOV-2011
0001007444-19-000015	soleProprietorship	27	Mary Frances Schott	01-JUN-2014	Managing Director			Client Experience and Training	29-MAR-2016
0001007444-19-000015	soleProprietorship	28	Ryan Christopher Parker	01-JUN-2014	Managing Director			Investment and Planning Solutions	03-JUN-2016
0001007444-19-000015	soleProprietorship	29	Thomas Dominic Lux	16-MAR-2015	Executive Vice President			Chief Financial Officer	28-SEP-2015
0001448300-19-000010	corporationPartnership	8	Aaron M. Cooper	01-FEB-2019	EVP and Chief Operating Officer	NA	true		
0001448300-19-000010	corporationPartnership	7	Robert T. Burns	13-MAY-2011	Director	NA	true		
0001448300-19-000010	corporationPartnership	6	Andra S. Bolotin	01-JUN-2017	Chief Financial Officer and Director	NA	true		
0001448300-19-000010	corporationPartnership	5	Clare Richer	01-DEC-2008	Chief Financial Officer	NA	true		01-JUN-2017
0001448300-19-000010	corporationPartnership	4	Michael J. Woodall	16-DEC-2016	President, Putnam Investor Services, Inc	NA	true		
0001448300-19-000010	corporationPartnership	3	Steven D. Krichmar	16-OCT-2008	Senior Managing Director	NA	true		19-NOV-2016
0001448300-19-000010	corporationPartnership	1	Putnam U.S. Holdings I, LLC	30-DEC-2008	Parent of Registrant	E	true		
0001448300-19-000010	corporationPartnership	2	Robert L. Reynolds	16-OCT-2008	Director	NA	true		
0001665086-19-000003	corporationPartnership	4	Brian Park	25-AUG-2017	Officer	NA	true		
0001665086-19-000003	corporationPartnership	2	Keith Moore	24-AUG-2017	Director	NA	true		
0001665086-19-000003	corporationPartnership	3	Dan McClory	24-AUG-2017	Director	NA	true		
0001665086-19-000003	corporationPartnership	1	Sutter Securities Group, Inc	16-MAR-2016	Parent Company	E	true		
0001776449-19-000001	corporationPartnership	1	Jeffrey English	10-APR-2019	President	E	true		
0001452780-19-000003	corporationPartnership	2	DST HealthCare Holdings, Inc.	30-APR-2005	75.42% Owner	E			
0001452780-19-000003	corporationPartnership	3	DST Systems, Inc.	30-APR-2005	Indirect Ownership	NA			
0001452780-19-000003	corporationPartnership	4	Manjula Cherukuri	21-MAR-2005	Head of Finance, Director	NA	true		
0001452780-19-000003	corporationPartnership	6	Ian Harris	24-MAR-2015	Director	NA	true		28-FEB-2019
0001452780-19-000003	corporationPartnership	7	Kevin Lysaught	25-MAR-2019	Director	NA	true		
0001452780-19-000003	corporationPartnership	8	David Fellows	25-MAR-2019	Director	NA	true		
0001452780-19-000003	corporationPartnership	9	Duangrat Dittaram	28-FEB-2019	Director	NA	true		28-FEB-2019
0001452780-19-000003	corporationPartnership	1	Pacific Ventures	02-MAY-2005	24.58% Owner	B			
0001452780-19-000003	corporationPartnership	5	Raju Srinivasa Penmatcha	31-DEC-2009	Head of BPO Services, Director	NA	true		
0001767027-19-000008	corporationPartnership	1	Pradyuman NMN Vig	05-JUN-2018	Director, CEO, President & Secretary	C	true		
0001767027-19-000008	corporationPartnership	3	YC Holdings II, LLC	16-JUL-2018	Direct Owner	A			
0001767027-19-000008	corporationPartnership	2	Ian Gilbert Macalinao	05-JUN-2018	Director & Chief Technology Officer	C	true		
0001261763-19-000003	corporationPartnership	1	Cole, John William	11-SEP-2002	Director	NA			31-MAR-2019
0001261763-19-000003	corporationPartnership	2	Tischler, Warren L	12-MAY-2005	Director	NA	true		31-MAR-2019
0001261763-19-000003	corporationPartnership	6	Stephen Sutcliffe	16-MAY-2019	Director	NA	true		
