ACCESSION_NUMBER	ADDRESS_ID	ADDRESS_TYPE	ADDRESS
0001432532-19-000006	1	principalOfficeAddress	Andersia Tower Plac Andersia 3, 14th Floor Poznan R9 61-894
0001432531-19-000013	2	mailingAddress	C/O FRANKLIN TEMPLETON INVESTOR SERVICES 3355 Data Drive, 2ND FLOOR RANCHO CORDOVA CA 95670
0000353291-19-000007	1	principalOfficeAddress	3344 Quality Drive  Rancho Cordova CA 95670
0000353291-19-000007	1	otherBusinessLocation	100 Fountain Parkway  St. Petersburg FL 33716
0000353291-19-000007	2	otherBusinessLocation	One Franklin Parkway  San Mateo CA 94403
0001776962-19-000002	1	principalOfficeAddress	5735 CAVANAUGH RD SUITE 614  MARCY NY 13403
0001146230-19-000005	5	otherBusinessLocation	462 South Fourth Street  Louisville KY 40202
0001146230-19-000005	4	otherBusinessLocation	211 Quality Circle Suite 210 College Station TX 77845
0001146230-19-000005	3	otherBusinessLocation	Newport Office Center VII 480 Washington Boulevard Jersey City NJ 07310
0001146230-19-000005	2	otherBusinessLocation	144 Fernwood Avenue  Edison NJ 08837
0001146230-19-000005	1	principalOfficeAddress	150 Royall Street  Canton MA 02021-1011
0001146230-19-000005	1	otherBusinessLocation	33 North LaSalle Street, Suite 1100  Chicago IL 60602
0001007444-19-000015	2	mailingAddress	75 STATE STREET, 22ND FLOOR  BOSTON MA 02109
0001007444-19-000015	1	principalOfficeAddress	4707 Executive Drive  San Diego CA 92121-3091
0001448300-19-000010	1	principalOfficeAddress	7 Shattuck Road  Andover MA 01810
0001448300-19-000010	2	mailingAddress	100 Federal Street  BOSTON MA 02110
0001665086-19-000003	1	principalOfficeAddress	6 Venture Suite 265 Irvine CA 92618
0001776449-19-000001	1	principalOfficeAddress	200 Memorial Parkway 2nd Floor Atlantic Highlands NJ 07716
0001452780-19-000003	2	otherBusinessLocation	Suite 201, Building 7, Commerzone Samrat Ashok Path Road, Yerawada Pune K7 411006
0001452780-19-000003	1	principalOfficeAddress	5th Floor, Block B, Q City Nanakramguda, Gachibowli Hyderabad K7 500032
0001452780-19-000003	1	otherBusinessLocation	1st Floor, Block A, Q City Nanakramguda, Gachibowli Hyderabad K7 500032
0001767027-19-000008	1	principalOfficeAddress	938 Key Avenue  San Francisco CA 94124
0001261763-19-000003	1	principalOfficeAddress	801 2nd Avenue Suite 403 New York NY 10017
0000733598-19-000005	2	mailingAddress	1345 Avenue of the Americas  New York NY 10105
0000733598-19-000005	1	principalOfficeAddress	8000 Interstate Hwy 10 West  San Antonio TX 78230
0000733598-19-000005	1	otherBusinessLocation	c/o CyrusOne 9999 Westover Hills Blvd San Antonio TX 78251
0001771186-19-000001	1	principalOfficeAddress	4900 Woodway Dr Suite 1100 Houston TX 77056
0001776580-19-000002	1	principalOfficeAddress	633 ROGERS ST SUITE 106 DOWNERS GROVE IL 60515
0001776580-19-000002	1	otherBusinessLocation	E-8, LAXMI COMPLEX NIRMAN NAGAR JAIPUR K7 302019
0001774510-19-000006	1	principalOfficeAddress	2027 Seitz Street  Paducah KY 42003
0001559963-19-000005	1	otherBusinessLocation	SEZ Unit, Block 3, Mount-Poonamallee Rd DLF IT Park Nandambakam Post, Ramapuram Chennai K7 600089
0001559963-19-000005	1	principalOfficeAddress	L1 Tower S-3 Cyberycity, Magarpatta City Hadapsar Pune K7 411013
0000849542-19-000007	1	principalOfficeAddress	4400 Computer Drive  Westborough MA 01581
0000849542-19-000007	2	otherBusinessLocation	400 Bellevue Parkway  Wilmington DE 19809
0000849542-19-000007	1	otherBusinessLocation	760 Moore Road  King of Prussia PA 19406
0000027048-19-000002	5	otherBusinessLocation	1055 Broadway  Kansas City MO 64105
0000027048-19-000002	2	otherBusinessLocation	330 W 9th St  Kansas City MO 64105
0000027048-19-000002	3	otherBusinessLocation	333 W 11th St  Kansas City MO 64105
0000027048-19-000002	4	otherBusinessLocation	430 W 7th St  Kansas City MO 64105
0000027048-19-000002	2	mailingAddress	333 WEST 11TH STREET 5TH FLOOR ATTN LEGAL DEPT KANSAS CITY MO 64105
0000027048-19-000002	1	principalOfficeAddress	210 W 10th St  Kansas City MO 64105
0000027048-19-000002	1	otherBusinessLocation	7201 E 64th Ct  Kansas City MO 64133
0000275143-19-000002	4	otherBusinessLocation	7201 E 64th Court  Kansas City MO 64133
0000275143-19-000002	5	otherBusinessLocation	330 W 9th Street  Kansas City MO 64105
0000275143-19-000002	6	otherBusinessLocation	333 W 11th Street  Kansas City MO 64105
0000275143-19-000002	7	otherBusinessLocation	430 W 7th St  Kansas City MO 64105
0000275143-19-000002	3	otherBusinessLocation	210 W 10th Street  Kansas City MO 64105
0000275143-19-000002	2	otherBusinessLocation	12 Water Street  Rockland ME 04841
0000275143-19-000002	1	principalOfficeAddress	2000 Crown Colony Drive  Quincy MA 02169
0000275143-19-000002	1	otherBusinessLocation	2000 Bluffs Drive  Lawrence KS 66044
0000275143-19-000002	8	otherBusinessLocation	1055 Broadway  Kansas CIty MO 64105
0001452780-19-000002	1	principalOfficeAddress	5th Floor, Block B, Q City Nanakramguda, Gachibowli Hyderabad K7 500032
0001452780-19-000002	2	otherBusinessLocation	Suite 201, Building 7, Commerzone Samrat Ashok Path Road, Yerawada Pune K7 411006
0001452780-19-000002	1	otherBusinessLocation	1st Floor, Block A, Q City Nanakramguda, Gachibowli Hyderabad K7 500032
0000735286-19-000004	2	otherBusinessLocation	14321 North Northsight Blvd.  Scottsdale AZ 85260
0000735286-19-000004	1	principalOfficeAddress	100 Vanguard Boulevard M39 Malvern PA 19355-2900
0000735286-19-000004	1	otherBusinessLocation	2525 Water Ridge Parkway 1 North Falls Plaza Charlotte NC 28217
0000735286-19-000004	2	mailingAddress	400 DEVON PARK DR  WAYNE PA 19087
0000869442-19-000006	1	principalOfficeAddress	164 Corporate Dr.  Portsmouth NH 03801
0000869442-19-000006	1	otherBusinessLocation	1230 W. Washington Street Suite 508 Tempe AZ 85281
0001213900-19-008023	2	mailingAddress	9450 SW Gemini Dr #41153  Beaverton OR 97008
0001213900-19-008023	1	principalOfficeAddress	720 Rusk St Suite 309 Houston TX 77002
0001285911-19-000004	1	principalOfficeAddress	144 Glenn Curtiss Boulevard  Uniondale NY 11556
0001285911-19-000004	2	mailingAddress	240 Greenwich Street  New York NY 10286
0001520138-19-000130	1	principalOfficeAddress	721 N. Vulcan Ave. Ste. 205 Encinitas CA 92024
0000896852-19-000014	2	mailingAddress	PO BOX 219078  KANSAS CITY MO 64121-9078
0000896852-19-000014	1	principalOfficeAddress	11 GREENWAY PLAZA SUITE 100  HOUSTON TX 77046-1188
0001557183-19-000003	3	otherBusinessLocation	9070 S Rita Road  Tucson AZ 85747
0001557183-19-000003	2	otherBusinessLocation	475 Kilvert Street Suite 300 Warwick RI 02886
0001557183-19-000003	1	principalOfficeAddress	95 Wells Avenue Ste 160 Newton MA 02459
0001557183-19-000003	1	otherBusinessLocation	920 Main Street Suite 900 Kansas City MO 64105
0000950123-19-003499	1	principalOfficeAddress	9800 Fredericksburg Rd.  San Antonio TX 78288
0001559963-19-000004	1	otherBusinessLocation	SEZ Unit, Block 3, Mount-Poonamallee Rd DLF IT Park Nandambakam Post, Ramapuram Chennai K7 600089
0001559963-19-000004	1	principalOfficeAddress	L1 Tower S-3 Cyberycity, Magarpatta City Hadapsar Pune K7 411013
0000849542-19-000006	1	otherBusinessLocation	760 Moore Road  King of Prussia PA 19406
0000849542-19-000006	2	otherBusinessLocation	400 Bellevue Parkway  Wilmington DE 19809
0000849542-19-000006	1	principalOfficeAddress	4400 Computer Drive  Westborough MA 01581
0001214659-19-002768	1	principalOfficeAddress	1980 Festival Plaza Drive Suite 530 Las Vegas NV 89135
0000913181-19-000002	1	principalOfficeAddress	805 King Farm Blvd. Suite 600 Rockville MD 20850
0001773685-19-000001	1	principalOfficeAddress	78 SW 7TH ST STE 500 Miami FL 33130
0001419200-19-000002	1	principalOfficeAddress	Three Canal Plaza Suite 600 Portland ME 04101
0000826074-19-000007	1	principalOfficeAddress	26050 MUREAU ROAD  CALABASAS CA 91302
0000842657-19-000004	1	principalOfficeAddress	222 S. Riverside Plaza  Chicago IL 60606
0001018490-19-000006	1	principalOfficeAddress	5022 Gate Parkway Suite 200 Jacksonville FL 32256-7088
0001432531-19-000010	2	mailingAddress	C/O FRANKLIN TEMPLETON INVESTOR SERVICES 3355 Data Drive, 2ND FLOOR RANCHO CORDOVA CA 95670
0001432531-19-000010	1	principalOfficeAddress	Franklin Templeton Park Plot #18-23 Financial Dist. Nanakramguda Hyderabad K7 500019
0001720655-19-000003	1	principalOfficeAddress	8687 Melrose Ave 7th Floor (Green Building) West Hollywood CA 90069
0001007444-19-000012	1	principalOfficeAddress	4707 Executive Drive  San Diego CA 92121-3091
0001007444-19-000012	2	mailingAddress	75 STATE STREET, 22ND FLOOR  BOSTON MA 02109
0001451217-19-000005	1	principalOfficeAddress	1 Freedom Valley Drive  Oaks PA 19456
0001448300-19-000008	1	principalOfficeAddress	7 Shattuck Road  Andover MA 01810
0001448300-19-000008	2	mailingAddress	100 Federal Street  BOSTON MA 02110
0000920888-19-000003	1	principalOfficeAddress	6575 Snowdrift Road Ste 108 Allentown PA 18106
0001090027-19-000003	1	principalOfficeAddress	6187 Carpinteria Avenue  Carpinteria CA 93013
