ACCESSION_NUMBER	ACTION_TYPE	ACTION_ID	ENTITYNAME	ACTIONTITLE	ACTIONDATE	COURTORBODYNAMEANDLOCATION	ACTIONDESCRIPTION	DISPOSITIONOFPROCEEDING
0000842657-19-000006	falseStatementOrOmission	2	Deutsche Investment Management Americas Inc. (DIMA) and Deutsche Asset Management Inc. (DAMI), Control Affiliates of the Registrant	Docket/Case Number: 3-12513	21-DEC-2006	United States Securities and Exchange Commission	"The Registrant has not been the subject of this matter: Initiation date: 12/21/2006. Deutsche Investment Management Americas Inc. (""DIMA""), and Deutsche Asset Management, Inc. (""DAMI"") which merged into DIMA as of 12/31/2006, serve as investment advisors to the DWS Scudder Funds. The SEC alleged DIMA and DAMI breached their fiduciary duty to certain DWS Scudder Funds by failing to effectively limit trading activity in DWS Scudder Funds. The SEC also alleged that DIMA and DAMI breached their fiduciary duty to certain DWS Scudder Funds by entering into market timing arrangements with investors. The SEC censured DIMA and DAMI and ordered DIMA and DAMI to pay $17.2 million in disgorgement, which will be deemed to be paid through payments made under a separate order by the New York Attorney General. The SEC also issued a cease and desist order against DIMA and DAMI. DIMA and DAMI are subject to certain undertakings regarding the conduct of its business in the future, including: formation of a code of ethics oversight committee to oversee all matters relating to issues arising under DIMA and DAMI's code of ethics; establishment of an internal compliance controls committee having overall compliance oversight responsibility of DIMA and DAMI; engagement of an independent compliance consultant to conduct a comprehensive review of the DIMA and DAMI's supervisory compliance and other policies and procedures designed to prevent and detect breaches of fiduciary duty, breaches of the code of ethics and Federal Securities Law violations by DIMA and DAMI and their employees; and within 120 days and in 2008, DIMA and DAMI shall undergo a compliance review by an independent third party. DIMA and DAMI were ordered to pay, jointly and severally, $17.2 million in disgorgement. The entire amount is to be distributed to the affected DWS Scudder Funds."	DIMA and DAMI were ordered to pay, jointly and severally, $17.2 million in disgorgement. The entire amount is to be distributed to the affected DWS Scudder Funds.
0000842657-19-000006	falseStatementOrOmission	3	Deutsche Bank AG (DBAG), a Control Affiliate of the Registrant	15-20	23-APR-2015	"U.S. Commodity Futures Trading Commission (""CFTC"")"	"The Registrant has not been the subject of this matter: Date Initiated: 4/23/2015. Deutsche Bank AG (""DBAG""), Deutsche Banks Securities Inc.'s (""DBSI's"") Indirect Parent, agreed to settle charges of manipulation, attempted manipulation and false reporting relating to USD, GBP, JPY and CHF Libor and Euribor. Without admitting or denying the allegations, DBAG agreed to pay the fine of $800,000,000.00 which was paid on 5/1/15. DBAG was ordered to pay a fine of $800,000,000.00. The fine was paid on 5/1/15."	DBAG was ordered to pay a fine of $800,000,000.00. The fine was paid on 5/1/15.
0000842657-19-000006	falseStatementOrOmission	4	Deutsche Bank Securities Inc. (DBSI), a Control Affiliate of the Registrant	File No. 3-17730	16-DEC-2016	Securities and Exchange Commission	"The Registrant has not been the subject of this matter: Date Initiated: 12/16/2016. The Order instituting Administrative and Cease-and-Desist Proceedings (the ""Order"") issued by the SEC against Deutsche Bank Securities Inc. (""DBSI"") relates to one of DBSI's ""Smart Order Routers"" which routes primarily to dark pools. The Order alleged that a component of the Smart Order Router ""was not fully operating"" from January 2012 to February 2014 due to a ""coding error"". The Order also alleged certain deficiencies in DBSI's Form ATS filings. The disposition of the Action is final as of the Date of the Order, December 16, 2016. Monetary penalty of $18,500,000 was paid on December 19, 2016. The Order also requires DBSI to ""Cease and Desist from committing or causing any violations and any future violations of Section 17(A)(2) of the Securities Act and Rule 301(B)(2) of Regulations ATS""."	The disposition of the Action is final as of the Date of the Order, December 16, 2016.
0000842657-19-000006	falseStatementOrOmission	5	Deutsche Bank Securities Inc. (DBSI), a Control Affiliate of the Registrant	FILE NO. 3-19100	11-MAR-2019	SECURITIES AND EXCHANGE COMMISSION	"THE SEC ALLEGED THAT DEUTSCHE BANK SECURITIES INC. (""DBSI"") PURCHASED, RECOMMENDED, OR HELD FOR ADVISORY CLIENTS MUTUAL FUND SHARE CLASSES THAT CHARGED 12B-1 FEES INSTEAD OF LOWER-COST SHARE CLASSES OF THE SAME FUNDS FOR WHICH THE CLIENTS WERE ELIGIBLE BETWEEN JANUARY 1, 2014 AND JUNE 11, 2018. THE SEC ALLEGED THAT DBSI RECEIVED 12B-1 FEES FROM THESE CLIENTS THAT IT WOULD NOT HAVE COLLECTED HAD SUCH CLIENTS BEEN INVESTED IN AVAILABLE LOWER-COST SHARE CLASSES. THE SEC ALSO ALLEGED THAT DBSI FAILED TO DISCLOSE CONFLICTS OF INTEREST RELATED TO ITS RECEIPT OF 12B-1 FEES AND ITS SELECTION OF MUTUAL FUND SHARE CLASSES THAT PAY SUCH FEES"	DBSI, WITHOUT ADMITTING/DENYING, ENTERED INTO SETTLEMENT WITH THE SEC & AGREED TO: A CENSURE, CEASE & DESIST VIOLATING SECTIONS 206(2) & 207 OF ADVISERS ACT, PAY $2,971,462.85 IN DISGORGEMENT & INTEREST, & UNDERTAKINGS.
0000842657-19-000006	foreignAgency	6	Deutsche Bank AG (London), a Control Affiliate of the Registrant	Autorite Des Marches Financiers - Unknown	07-JUN-2007	Autorite Des Marches Financiers	"The Registrant has not been the subject of this matter: Initiation date: December 13, 2002. Autorite Des Marches Financiers (""AMF"") alleged certain abuses arising out of a convertible offer by Vivendi which took place in November 2002. The allegations centered on whether hedge funds acted on information offered by DBAG London before the issuance of the bond was publicly announced. The AMF alleged that DBAG London, which handled a 1 billion Euro convertible bond issue for Vivendi in November 2002, did not fully respect the rules of good conduct which apply to market testing in passing on information about the issue to four hedge funds prior to the information becoming publicly known. The AMF found that the funds used this information to trade Vivendi shares. Without admitting or denying the allegations, DBAG London was sanctioned for technical and procedural reasons and there were no findings that DBAG London violated insider trading rules. Likewise, DBAG London was not sanctioned for passing information to the hedge funds. The AMF alleged that there were also material inaccuracies in the prospectus. However, this was viewed by the AMF as a formal breach, which on its own, would not warrant a high penalty. The AMF alleged that DBAG London failed to retain proper records of its ""Market Sounding"" communications and failed to retain relevant tape recordings. The AMF did not allege that the mistaken erasure of the tapes was intentional."	Without admitting or denying the allegations, DBAG London was sanctioned for technical and procedural reasons and accepted a fine of E750,000.00.
0000842657-19-000006	felonyOrMisdemeanor	1	DB Group Services UK LTD, A Control Affiliate of the Registrant	Libor	23-APR-2015	U.S. Department of Justice, U.S. District Court, District of Connectict	The Registrant has not been the subject of this matter: Date Initiated: 4/23/2015. DB Group Services UK LTD. a UK-based affiliate of DBSI, agreed to plead guilty to one count of wire fraud relating to manipulative conduct relating to USD Libor and also agreed to pay a fine of $150 million. DB Group Services UK LTD plead guilty to one count of wire fraud relating to manipulative conduct relating to USD Libor and also agreed to pay a fine of $150 million.	DB Group Services UK LTD plead guilty to one count of wire fraud relating to manipulative conduct relating to USD Libor and also agreed to pay a fine of $150 million.
0000842657-19-000006	felonyOrMisdemeanor	2	Deutsche Securities Korea. CO. (DSK), a Control Affiliate of the Registrant	2011 GOHAP 1120	25-JAN-2016	The Seoul Central District Court	"The Registrant has not been the subject of this matter: Date Initiated: 1/25/2016. Deutsche Securities Korea. CO. (""DSK""). On August 19, 2011, The Korean Seoul Central District Prosecutors' Office filed a criminal indictment against DSK for vicarious criminal liability for negligence in supervising the acts of one of the four individuals, which was a DSK employee. DSK is a broker dealer in Korea that is a subsidiary of DBAG and an affiliate of Deutsche Bank Securities Inc. The subject KOSPI Matter involves the allegation that the DB's equity traders based in Hong Kong and in DSK manipulated the closing KOSPI200 Index on Nov 10, 2010, when they sold a large basket of stocks worth approx. USD 1.6 Billion, when unwinding an index arbitrage position. During the closing auction on that day the KOSPI200 fell by approx. 2.7%. The equity traders had various other positions that resulted in a profit arising from the fall in the index. The FSS and the Korean prosecutors investigated the matter in 2011. A criminal indictment was filed against three ex-employees of DB Hong Kong and one employee of DSK and against DSK for vicarious criminal liability for the acts of its employee. The criminal trial commenced in Jan 2012 with a decision at the first trial level rendered on January 25, 2016. Appeals have been filed and are pending . While Korea is a jurisdiction that does not differentiate between a felony and misdemeanor, the eventual punishment rendered against DSK in Jan 2016, a fine over $1000, now makes it clear that this event falls under the definition of a felony as provided in the Form BD definitions. DSK was convicted on 1/25/2016. DSK was subject to a criminal fine of KRW 1.5 Billion (Approx. USD 1.25M) and forfeiture of illegal profits. The prosecutor has filed an appeal and DSK has filed a counter-appeal. There is no final due date set for the criminal fine due to the pending appeals. DB and DSK have already disgorged the profits on the trading activities to the prosecutors."	DSK was convicted on 1/25/2016. DSK was subject to a criminal fine of KRW 1.5 Billion (Approx. USD 1.25M) and forfeiture of illegal profits. The prosecutor has filed an appeal and DSK has filed a counter-appeal.
0000842657-19-000006	foreignAgency	1	Deutsche Securities Australia Limited, a Control Affiliate of the Registrant	Occurrence 1347474	24-JAN-2007	Australian Securities Exchange	"The Registrant has not been the subject of this matter: The Australian Securities Exchange (""ASX"") determined that Deutsche Securities Australia Limited (""DSAL"") contravened ASX Market Rule 20.8.3 as a result of executing five special crossings in derivative market"	A fine of a A$45,000 was imposed upon Deutsche Securities Australia Limited.
0000842657-19-000006	foreignAgency	2	Deutsche Bank AG (London), a Control Affiliate of the Registrant	Occurrence 1340615	19-DEC-2006	Comision Nacional Del Mercado	"The Registrant has not been the subject of this matter: Initiation date: 02/03/2006. The Comision Nacional Del Mercado (""CNMV"") alleged Deutsche Bank AG London Branch (""DB London"") engaged in a breach of its obligation not to carry out market sounding or wall crossing activities until the close of the Madrid market and approval of a short prospectus for an equity placement (block trade) executed in shares of Spanish company Ebro Puleva on February 26, 2004. On December 19, 2006, DB London received notice that the CNMV received approval to sanction DB London in respect of an equity placement (block trade) executed in shares of Spanish company Ebro Puleva in February 2004. The CNMV alleged that, pursuant, to prospectus describing the placement, DB London imposed upon itself an obligation not to carry out any market sounding or wall crossing activities prior to the close of the Madrid market and approval of the short prospectus by the CNMV on the date of the transaction. The CNMV argued that DB London breached this obligation by approaching three investors to determine market interest prior to the market close. DB London was suspended from accelerated book built deals in Spanish securities for a period of three months from 19 December 2006 through 19 March 2007. A monetary fine of 1,000,000 Euros was ordered."	Suspended from accelerated book built deals in Spanish securities for a period of three months from 19 December 2006 through 19 March 2007. A monetary fine of 1,000,000 Euros was ordered.
0000842657-19-000006	foreignAgency	3	Morgan Grenfell & Co Limited (MG & CO), a Control Affiliate of the Registrant	FSA Unknown	18-MAR-2004	"Financial Services Authority (""FSA"") of London, U.K."	"The Registrant has not been the subject of this matter: The Financial Services Authority (""FSA"") of London, U.K., found that MG & Co to have been in breach of FSA Principle 6 and Principle 8 wherein MG & Co failed to act in its customer's best interests and failed to manage conflicts of interests. The FSA found that MG & Co had commenced proprietary trading in certain of the constituent securities of a client's programme trade, prior to its award, based on limited information provided to enable MG & Co to quote for the business. The FSA found that the proprietary trading resulted in the client, a fund manager, paying more for the programme trade than they would otherwise have done. The FSA noted that MG & Co agreed compensation for the customer on the same day. The current status is: closed on 18 March 2004. Pursuant to section 206 of the Financial Services and Markets Act 2000, FSA imposed a fine of UK pounds 190,000 (US $350,000) which was paid on 1 April 2004."	Pursuant to section 206 of the Financial Services and Markets Act 2000, FSA imposed a fine of UK pounds 190,000 (US $350,000) which was paid on 1 April 2004.
0000842657-19-000006	foreignAgency	4	Deutsche Bank AG (London Branch) (DBL), a Control Affiliate of the Registrant	Docket/Case Number: FSA/PN/036/006	11-APR-2006	"The Financial Services Authority (""FSA"")"	"The Registrant has not been the subject of this matter: The Financial Services Authority (""FSA"") fined DBL for breaches of FSA Principle 5 (duty to observe proper standards of market conduct) and breaches of Principle 2 (duty to act with due skill, care and diligence) regarding two separate equity capital market transactions conducted by DBL in March 2004. DBL internally identified and self reported to the FSA issues relating to both transactions. DBL appointed external advisors to undertake a detailed investigation into the transactions, the results of which were provided to the FSA in May 2004. The first transaction involved a book build in Scania AB, B shares. For the purposes of the settlement with FSA, DBL has admitted breaches of FSA Principle 5, in that DBL had purchased high volumes of Scania AB, B shares using external brokers, rather than trading in DBL's own name, thereby increasing and stabilizing the share price. For the purposes of the settlement, DBL has also admitted breaches of FSA Principle 2, in that (1) DBL allowed the purchase of shares by an employee without pre-notification (2) DBL issued three coverage statements that were incomplete or inaccurate with respect to the actual degree of coverage, and (3) DBL issued an internal statement on the day following the transaction that DBL would be reporting to the Stockholm Stock Exchange that it currently held a 9.6% stake in Scania AB; this information was not properly embargoed, as a number of DBL employees disclosed it to clients, prior to the information being made public. The second transaction involved the stabilization of Cytos Biotechnology AG shares. For the purposes of the settlement with FSA, DBL has admitted breaches of FSA Principle 2 because (1) DBL failed to ensure that the stabilization trader followed DBL's internal procedures on stabilization; and (2) DBL failed to ensure that the London staff escalated trading issues to Compliance in a timely manner. The current status is closed on 4/11/2006. For the purposes of the settlement, DBL agreed to a total financial penalty of GBP 6,363,643 for breaches of FSA Principle 5 in respect to one of the transactions, and FSA Principle 2 in respect of both transactions. This fine was paid to the FSA on 13 April 2006. DBL agreed to pay: (i) a fine of GBP 3,500,000, and a ""loss avoidance"" figure of GBP 2,363,643 with respect to the Scania transaction due to the DBL purchases and the inaccurate coverage statements (ii) a fine of GBP 500,000 with respect to the Cytos Biotechnology transaction for failure to follow internal procedures on stabilization, and failure to escalate issue to Compliance in a timely manner."	For the purposes of the settlement, DBL agreed to a total financial penalty of GBP 6,363,643 for breaches of FSA Principle 5 in respect to one of the transactions, and FSA Principle 2 in respect of both transactions. This fine was paid to the FSA.
0000842657-19-000006	foreignAgency	5	Morgan Grenfell Asia & Partners Securities PTE Ltd., a Control Affiliate of the Registrant	SES Unknown	30-MAY-1995	Disciplinary Committee of the Stock Exchange of Singapore Ltd.	"The Registrant has not been the subject of this matter: Initiation date: April 27, 1995. On April 27, 1995, the Disciplinary Committee of the Stock Exchange of Singapore Ltd.(""SES"") found that MGAPS ratio of Aggregate Indebtedness to Adjusted Net Capital had exceeded 500% for two days, on January 19 & 20, 1994, in violation of SES Rule 57(1). The current status is: closed on May 30, 1995. Pursuant to SES Rule 46.1(a), the Disciplinary Committee imposed a fine of 75,000 Singapore dollars on MGAPS."	Closed on May 30, 1995. Pursuant to SES Rule 46.1(a), the Disciplinary Committee imposed a fine of 75,000 Singapore dollars on MGAPS.
0000842657-19-000006	foreignAgency	12	DWS Investment GmbH (DWS), a Control Affiliate of the Registrant	WA 17-WP 3210-2011/0094,3120-2011/0128,3120-2012/0007,0008,0017	13-MAR-2012	"Bundesanstalt Fuer Finanzdienstleistungsaufsicht (""BaFin"")"	"The Registrant has not been the subject of this matter: Initiation date: 2/14/2012. BaFin alleged that DWS Investment GmbH (""DWS"") violated position monitoring rule 21 sections 1 and 2 of the Securities Trading Act on several occasions during the period of March 2011 through December 2011. BaFin (the ""Regulator"") further alleged that DWS failed to file correct information in their initial reports and failed to notify the Regulator and company issuers in a timely manner of position limits which exceeded or fell below the allowable threshold held in the companies, JAXX SE, Adler Modemarkte, Axel Springer AG and Prime Office REIT-AG. The Regulator fined DWS a total of 100,000 euros for these violations. DWS accepted the fine of 100,000 euros and has proactively implemented new controls including staff training and hiring of subject matter experts. Further, in the future, DWS will arrange for the use of an automated system which will prevent similar violations."	The Regulator fined DWS a total of 100,000 euros. DWS accepted the fine and has proactively implemented new controls including staff training and new hiring. Further, DWS will arrange for an automated system which will prevent similar violations.
0000842657-19-000006	foreignAgency	7	Deutsche Bank AG (London), a Control Affiliate of the Registrant	Docket/Case Number: Autorite Des Marches Financiers - Unknown	23-NOV-2007	"Autorite Des Marches Financiers (""AMF"")"	The Registrant has not been the subject of this matter: Initiation date: 10/18/2006. The Autorite Des Marches Financiers alleged certain abuses arising out of the convertible bond offer for French telecommunications equipment maker Alcatel which took place in December 2002. The allegations centered on whether hedge funds acted on the basis of information communicated by DB London before the issuance of the bonds was publicly announced, during its market sounding activities. The AMF concluded that DB had no culpability in relation to alleged insider dealing activities, but alleged procedural, record keeping omissions by DB, in relation to the records it maintained of the market soundings. On December 22, 2006, the AMF notified DB London that it would be sanctioned for technical and procedural violations in connection with a convertible bond offering by Alcatel, DB lead managed the transaction. There was no case to answer for insider trading. DB London conducted market soundings with several hedge funds ahead of the offering in December 2002. DB London was able to produce documentation sufficient to attest that it was engaged in market sounding which is permitted under AMF Rules. However, since the times the telephone contacts with the hedge funds were made were not evidenced in the documentation and the names of certain third parties were missing from the firm's records, AMF found that DB London acted contrary to French Market soundings regulations. AMF imposed a monetary sanction of 300,000 Euros, which has been paid in full.	AMF imposed a monetary sanction of 300,000 Euros, which has been paid in full.
0000842657-19-000006	foreignAgency	8	Deutsche Bank Securities Inc. (DBSI), a Control Affiliate of the Registrant	N/A	18-NOV-2008	Bourse De Montreal	"The Registrant has not been the subject of this matter: Initiation date 1/25/2008. During the period from June 16, 2006 to May 8, 2007, Deutsche Bank Securities Inc. (""DBSI"") was alleged to have contravened paragraph A) of Article 6366 of the Rules of Bourse De Montreal Inc. (The Bourse), by providing access to its designated personnel to the electronic trading system of the Bourse without having obtained the prior approval of the Bourse thereof, rendering DBSI subject to a disciplinary complaint and to the penalties listed in Article 4101 and following of the rules of the Bourse. Without admitting or denying the allegations, DBSI consented to the Bourse De Montreal decision, and to a fine of $53,759.60. This amount includes costs of the investigation of $3,759.60. The fine was paid on 12/8/08."	Without admitting or denying the allegations, DBSI consented to the Bourse De Montreal decision, and to a fine of $53,759.60.
0000842657-19-000006	foreignAgency	9	Deutsche Securities Korea Co. (DSK), a Control Affiliate of the Registrant	Index Arbitrage	25-MAR-2011	"Korea Exchange (Market Oversight Commission of KRX) (""KRX"")"	The Registrant has not been the subject of this matter: Initiation date: 2/25/11. Receiving and placing large quantity of quotations and orders linked to listed derivatives trades that undermined the Fair Market Trade System; and failure to comply with reporting requirements including the delay of reporting by 1 minute. 1. DSK paid the fine by due date of March 25, 2011 2. DSK sanctioned the relevant employees as required by KRX: (1) reprimanded relevant dealers (2) who placed relevant orders of the client (DB London)(March 30, 2011) (2) Place index ARB trader on six (6) month suspension from April 1, 2011 to September 30, 2011. The actual amount of the fine was 1 billion Korean won (KRW), the approximate conversion to U.S. dollars using the conversion date of 7/21/2011 is $947,000. Administrative fine of KRW 1 billion as KRX member required DSK to discipline relevant employees. Resolution detail: 1) Fine (as explained above) 2) KRX requirement to discipline relevant employees: (1) censure (reprimand) of dealers who placed the orders (2) 6 month suspension of duty of index ARB trader at DSK.	DSK paid 1 billion in Korean won fine. DSK sanctioned the relevant employees: (1) reprimanded relevant dealers (2) who placed relevant orders of the client (DB London)(3/30/11) (2) Place index ARB trader on 6 month suspension from 4/1/11 to 9/30/11.
0000842657-19-000006	foreignAgency	10	Deutsche Securities Korea Co. (DSK), a Control Affiliate of the Registrant	Index Arbitrage	01-APR-2011	Korean Financial Services Commission	"The Registrant has not been the subject of this matter: Initiation date: 4/1/2011. Following the decline of the Korea Composite Stock Price Index 200 (""KOSPI 200"") in the closing auction on November 11, 2010, by approximately 2.7%, the Korean Financial Supervisory Service (""FSS"") commenced an investigation and expressed concerns that the fall in the KOSPI 200 was attributable to a sale by Deutsche Bank AG (""Deutsche Bank"") of a basket of stocks, worth approximately ""EUR 1.6 Billion"", that was held as part of an index arbitrage position on the KOSPI 200. On February 23, 2011, the Korean Financial Services Commission, which oversees the work of the FSS, reviewed the FSS' findings and recommendations and resolved to take the following action: (I) to file a criminal complaint to the Korean Prosecutor's Office for alleged market manipulation against five employees of the Deutsche Bank Group and Deutsche Bank's subsidiary Deutsche Securities Korea Co. (""DSK"") for vicarious liability; and (II) to impose a suspension of six months, commencing April 1, 2011, of DSK's business for proprietary trading of cash equities and listed derivatives and DMA (Direct Market Access) cash equities trading, and the requirement that DSK suspends the employment of one named employee for six months. There is an exemption to the business suspension to permit DSK to continue acting as liquidity provider for existing derivatives linked securities. The Korean Prosecutor's Office will now undertake its own investigation to determine whether to indict DSK and/or the relevant employees. Korean Financial Services Commission imposed a suspension of six months, commencing April 1, 2011, of DSK's business for proprietary trading of cash equities and listed derivatives and DMA (Direct Market Access) cash equities trading, and the requirement that DSK suspends the employment of one named employee for six months. There is an exemption to the business suspension to permit DSK to continue acting as liquidity provider for existing derivatives linked securities. Korean Financial Services Commission imposed a suspension of six months, commencing April 1, 2011, of DSK's business for proprietary trading of cash equities and listed derivatives and DMA (Direct Market Access) cash equities trading, and the requirement that DSK suspends the employment of one named employee for six months. There is an exemption to the business suspension to permit DSK to continue acting as liquidity provider for existing derivatives linked securities."	Korean Fin. Serv. Comm. imposed a suspension of 6 mnths, commencing 4/1/11, of DSK's business for prop. trading of cash equities and listed deriv. and DMA cash eq. trading, and the requirement that DSK suspends the employment of one employee for 6 mnths.
0000842657-19-000006	foreignAgency	11	DB UK Bank Limited, a Control Affiliate of the Registrant	FSA's Principles 3 & 6 and certain MCOB Rules	08-DEC-2010	"The Financial Services Authority, United Kingdom (the ""FSA"")"	"The Registrant has not been the subject of this matter: Initiation date: 2/22/2011. DB UK Bank Limited breached Principle 3 (Management and Control) and Principle 6 (Customers' Interests) of the FSA's Principles for Businesses and Rules 11.3.1 R, 12.4.1R, 13.3.1R, and 13.4.1R of the Mortgages and Home Finance: Conduct of Business Sourcebook (""MCOB"") in the period between January 13, 2006 and December 1, 2008. A settlement agreement dated December 8, 2010 was agreed between DB UK Bank Limited and the FSA. The final notice dated December 15, 2010 was made public on February 22, 2011. The settlement agreement is in full and final settlement of the investigation initiated by the FSA's Memorandum of Appointment of Investigators dated August 7, 2009. Redress and remediation program financial penalty in the amount of 840,000 (pound sterling) was paid to the FSA in February 2011. In addition an ongoing customer contact exercise has lead to further customer redress although the amount cannot be quantified at this time as the customer contact exercise has not concluded."	Financial penalty in the amount of 840,000 (pound sterling) was paid to the FSA in February 2011. In addition an ongoing customer contact exercise has lead to further customer redress although the amount cannot be quantified at this time.
0000842657-19-000006	foreignAgency	13	Deutsche Bank AG (DBAG), a Control Affiliate of the Registrant	IIROC Allegation	08-FEB-2013	"Investment Industry Regulatory Organization of Canada (""IIROC"")"	"The Registrant has not been the subject of this matter: Date Initiated: 02/08/2013. The IIROC proceedings related to the collapse of the Canadian asset backed commercial paper (""ABCP"") market in august 2007. IIROC alleged that DBSI breached an IIROC policy relating to the operation of the Canadian debt markets. Without admitting or denying the allegations, DBSI consented to the fine of $1,000,000. The fine was paid on 2/11/13."	Without admitting or denying the allegations, DBSI consented to the fine of $1,000,000. The fine was paid on 2/11/13.
0000842657-19-000006	foreignAgency	14	Deutsche Bank AG (DBAG), a Control Affiliate of the Registrant	FinMA Allegation	02-MAY-2012	"Swiss Financial Market Supervisory Authority (""FinMA"")"	The Registrant has not been the subject of this matter: Initiation date: 3/3/2011. FinMA alleged DBAG filed late disclosures on shareholdings in Adecco SA on March 26, March 30, and April 13, 2010, and late disclosure of shareholdings in Peach Property Group on November 25, 2010, in violation of Art. 20 of Stock Exchange Act. The fine of 50,000 Swiss francs was paid.	The fine of 50,000 Swiss francs was paid.
0000842657-19-000006	fsrFalseStatementOrOmission	8	Deutsche Bank Securities Inc. (DBSI), a Control Affiliate of the Registrant	Docket/Case # : 05-045-CON	16-MAR-2005	The Maine Office of Securities	The Registrant has not been the subject of this matter: In the item noted below, the DBSI agreements include, undertakings with respect to the separation of research and investment banking; mandatory disclosures to be included in research reports and transparency of research analysts' ratings and projections; and the use of independent, third-party research services. DBSI agreed to pay: (I) $50 million, offset by $25 million to be paid pursuant to agreements with state regulators in related proceedings; (II) $25 million to fund the provision of independent research to investors (payable over the next five years); (III) $5 million to promote investor education (payable over the next five years); and (IV) $7.5 million in connection with allegations concerning Section 17(B) of the Exchange Act. The Maine Office of Securities charged violations of 10313(1)(G), 10313(1)(J) and 10313(6) of revised Maine Securities Act in connection with research analyst work, supervision and production of emails. Without admitting or denying the allegations, DBSI agreed to a consent order with the Maine Office of Securities and to pay $87.5 million. The Maine Office of Securities charged violations of 10313(1)(G), 10313(1)(J) and 10313(6) of revised Maine Securities Act in connection with research analyst work, supervision and production of emails. The matter was resolved on 03/16/2005, including $287,500 penalty paid to the State of Maine.	Without admitting or denying the allegations, DBSI agreed to a consent order with the Maine Office of Securities and to pay $87.5 million with certain offsets to be paid in related actions.
0000842657-19-000006	fsrFalseStatementOrOmission	1	Bankers Trust Company NKA Deutsche Bank Trust Company Americas, a Control Affiliate of the Registrant	99 CR250JGK (S.D.N.Y., 1999)	11-MAR-1999	United States Attorney's Office in the Southern District of New York	"In reference to the ""Title of Action"" noted above, please see response to question 10(a)(1)(v)."	"In reference to the ""Title of Action"" noted above, please see response to question 10(a)(1)(vi)."
0000842657-19-000006	fsrFalseStatementOrOmission	64	Deutsche Bank Securities Inc. (DBSI), a Control Affiliate of the Registrant	Cause No. 09-0140 CO	08-JAN-2010	"Division of Securities Office of Secretary of State of Indiana (""The Division"")"	"The Registrant has not been the subject of this matter: Initiation date 1/8/2010. The Division alleged that Deutsche Bank Securities Inc. (""DBSI""): (1) engaged in dishonest and unethical conduct in the securities business with respect to the marketing and sale of auction rate securities (""ARS""), and (2) failed to reasonably supervise its agents with respect to the marketing and sale of ARS. Without admitting or denying the allegations in the findings of fact, conclusions of law, and consent order, DBSI consented to the Division making the following conclusions of law: (1) in connection with (I) the misrepresentation of ARS to clients, (II) the failure to adequately disclose to clients the effect of DBSI's role as underwriter and broker-dealer for ARS issues, and (III) the use of supporting bids to artificially prevent failed ARS auctions and failing to adequately disclose the practice to clients, DBSI engaged in dishonest and unethical conduct in the securities business. Ind. Code section 23-19-4-12(D)(13) allows the Division, through its administrator, to take action against DBSI if it has engaged in unethical or dishonest practices in the securities business; and (2) in connection with the failure to (I) provide adequate training to agents concerning ARS, (II) create and maintain adequate written supervisory procedures concerning ARS, (III) ensure accurate disclosure of ARS characteristics to clients by its agents, and (IV) ensure adequate disclosure of conflicts of interest concerning ARS to clients by its agents, DBSI failed to reasonably supervise, and establish and enforce procedures necessary to detect and prevent such conduct. Ind. Code section 23-19-4-12(D)(9) allows the Division, through its administrator, to take action against DBSI if it has failed to reasonably supervise its representatives or employees. Pursuant to findings of fact, conclusions of law, and consent order entered by the Division on January 8, 2010, DBSI agreed to pay a penalty of $36,504.51 to the Indiana Secretary of State Securities Division and to take certain measures with respect to current and former clients that purchased ARS before February 13, 2008. The findings of fact, conclusions of law, and consent order finalized the terms of a settlement that had been reached in August 2008 between DBSI's parent and NASAA and that resulted in a term sheet (the ""Term Sheet""). The Term Sheet required a total penalty of $15,000,000 to NASAA member jurisdictions, and the $36,504.51 penalty imposed by the Division is its pro-rata share of the total penalty amount. The consent order requires that DBSI offer to purchase at par certain ARS from eligible investors; reimburse eligible investors that sold ARS below par; participate in a special arbitration procedure for consequential damages claims by eligible investors; work to provide liquidity solutions for institutional investors not part of the ARS buy back; and provide other relief as described in the consent order."	Without admitting or denying the allegations, DBSI agreed to pay a penalty of $36,504.51 to the Indiana Secretary of State Securities Division and to take certain measures with respect to current and former clients that purchased ARS before 2/13/08.
