ACCESSION_NUMBER	CORP_PARTNER_TYPE	CORP_PARTNER_ID	ENTITYNAME	RELATIONSHIPSTARTDATE	TITLEORSTATUS	OWNERSHIPCODE	CONTROLPERSON	AUTHORITYDESCRIPTION	RELATIONSHIPENDDATE
0000773568-12-000002	corporationPartnership	13	CHARLES T. HAPPEL	19-JUN-2008	PRESIDENT	NA	true		
0000773568-12-000002	corporationPartnership	14	BRUCE ALLEN TROST	28-JUL-2008	VICE PRESIDENT	NA	true		01-JUL-2010
0000773568-12-000002	corporationPartnership	15	DAVID A. MCNEILL	27-JAN-2009	General Counsel	NA	false		
0000773568-12-000002	corporationPartnership	16	JAMES E. HOHMANN	14-MAY-2009	CEO	NA	true		
0000913801-12-000003	corporationPartnership	4	Advance Capital Group, Inc., Employee Stock Ownership Plan	28-MAR-2007	ESOP	B	false		
0000913801-12-000003	corporationPartnership	3	Raymond A. Rathka	05-AUG-1986	Director	C	true		
0000913801-12-000003	corporationPartnership	2	John C. Shoemaker	05-AUG-1986	Director	C	true		
0000913801-12-000003	corporationPartnership	1	Robert J. Cappelli	01-JAN-1987	Director	C	true		
0001534605-12-000004	corporationPartnership	1	GARRETT W PHILLIPS	01-OCT-2008	CHIEF EXECUTIVE OFFICER	D	true		
0001277690-12-000008	corporationPartnership	3	Richard Ernest Venn	17-DEC-1997	Director	NA	true		
0001277690-12-000008	corporationPartnership	4	James Patrick Palermo	30-JAN-1998	Director	NA	true		
0001277690-12-000008	corporationPartnership	5	Edna Jennifer Warren	28-APR-2006	Director	NA	true		
0001277690-12-000008	corporationPartnership	6	Mark Richard Hemingway	12-SEP-2005	SVP & General Counsel	NA	true		
0001277690-12-000008	corporationPartnership	7	Robert Milton Shier	01-NOV-1999	SVP, Chief Operations Officer	NA	true		
0001277690-12-000008	corporationPartnership	8	David Samuel Linds	01-JUN-2000	Senior Vice President	NA	true		
0001277690-12-000008	corporationPartnership	9	Helen Sophia Polatajko	01-NOV-1999	Senior Vice President	NA	true		
0001277690-12-000008	corporationPartnership	10	Brian Michael Naish	02-MAR-2009	SVP, Chief Financial Officer	NA	true		
0001277690-12-000008	corporationPartnership	11	Thomas Stephen Monahan	02-NOV-2009	Director, President and CEO	NA	true		
0001277690-12-000008	corporationPartnership	12	Vincent Veto Sands	29-MAR-2010	Director, Chairman	NA	true		
0001277690-12-000008	corporationPartnership	13	Sue Laura Simone	29-MAR-2010	Senior Vice President, Human Resources	NA	true		
0001277690-12-000008	corporationPartnership	14	Michael MI Tibando	06-DEC-2010	Chief Compliance Officer	NA	true		
0001277690-12-000008	corporationPartnership	15	Edward MI Nash	09-SEP-2011	Director	NA	true		
0001277690-12-000008	corporationPartnership	16	David NMN Arnold	03-OCT-2011	Director	NA	true		
0001277690-12-000008	corporationPartnership	17	June Jacqueline Ntazinda	31-DEC-2011	Director	NA	true		01-MAR-2012
0001277690-12-000008	corporationPartnership	18	James Edward Robert Slater	31-DEC-2011	Director	NA	true		
0001277690-12-000008	corporationPartnership	19	Jeffrey Stuart Graham	01-MAR-2012	Director	NA	true		
0001277690-12-000008	corporationPartnership	1	Canadian Imperial Bank of Commerce	08-JUL-1997	Shareholder	D	true		
0001277690-12-000008	corporationPartnership	2	Mellon Canada Holding Company	31-DEC-1991	Shareholder	D	true		
0001492746-12-000005	corporationPartnership	1	Navratan Gupta	03-JAN-1994	Director, President, CEO	C	true		
0001492746-12-000005	corporationPartnership	3	Niranjan Patel	03-JAN-1994	Compliance Officer	NA	false		
0001492746-12-000005	corporationPartnership	2	Sudha Gupta	03-JAN-1994	Director, Secretary, Vice President, CTO	C	true		
0001470814-12-000003	corporationPartnership	1	Marc H Veeneman	24-MAR-1984	Co-owner, President	C	false		21-OCT-2011
0001470814-12-000003	corporationPartnership	4	Paul Sterwerf	07-JUL-2008	Chief  Financial Officer	NA	false		09-DEC-2011
0001470814-12-000003	corporationPartnership	5	Phyllis Adams	04-JUN-2007	Investor Svc & Compliance Dept Manager	NA	false		
0001470814-12-000003	corporationPartnership	6	Mark T Lancaster	21-OCT-2011	Owner/President	E	true		
0001470814-12-000003	corporationPartnership	3	Kathryn J Engels	01-SEP-2005	Office & Project Manager	NA	false		
0001470814-12-000003	corporationPartnership	2	Diane P Veeneman	24-MAR-1984	Co-owner, Vice President	C	false		21-OCT-2011
0000784554-12-000009	corporationPartnership	1	Toni Peggy Zaks	01-JUN-2005	President	C	false		
0000784554-12-000009	corporationPartnership	2	Russell Machover	01-SEP-2006	Director/Chairman	C	false		07-FEB-2012
0001445546-12-001600	corporationPartnership	13	AJM Ventures LLC	12-OCT-2010	Sole Shareholder of The Charger Corp.	E	true		
0001445546-12-001600	corporationPartnership	14	Andrew S. Roggensack	16-DEC-2010	President	NA	true		
0001445546-12-001600	corporationPartnership	12	Mark R. Bradley	16-DEC-2010	Chief Operating Officer	NA	true		
0001445546-12-001600	corporationPartnership	11	James A. Bowen	16-DEC-2010	Chief Executive Officer	NA	true		
0001445546-12-001600	corporationPartnership	10	Kathleen W. Brown	04-FEB-2008	Chief Compliance Officer	NA	true		
0001445546-12-001600	corporationPartnership	9	W. Scott Jardine	04-DEC-2007	Chief Compliance Officer	NA	true		04-FEB-2008
0001445546-12-001600	corporationPartnership	8	Andrew S. Roggensack	01-JAN-2006	Managing Director	NA	true		
0001445546-12-001600	corporationPartnership	7	Robert W. Bredemeier	18-FEB-2005	Chief Operating Officer	NA	true		01-JAN-2006
0001445546-12-001600	corporationPartnership	6	Joseph D. McDermott	15-AUG-2006	Chief Compliance Officer	NA	true		03-DEC-2007
0001445546-12-001600	corporationPartnership	5	W. Scott Jardine	18-FEB-2005	General Counsel	NA	true		01-JAN-2006
0001445546-12-001600	corporationPartnership	4	Mark R. Bradley	18-FEB-2005	Chief Financial Officer	NA	true		
0001445546-12-001600	corporationPartnership	3	James A. Bowen	18-FEB-2005	President	NA	true		16-DEC-2010
0001445546-12-001600	corporationPartnership	1	The Charger Corporation	18-FEB-2005	Managing Member	NA	true		
0001445546-12-001600	corporationPartnership	2	Grace Partners of DuPage LP	18-FEB-2005	Member	E	true		
0001204459-12-000609	soleProprietorship	5	Patrick Windle	20-MAY-1997	Director			Director	16-JUN-2011
0001204459-12-000609	soleProprietorship	4	Frank Bailey	31-DEC-2004	Director			Director	16-JUN-2011
0001204459-12-000609	soleProprietorship	3	Tony Lanzl	09-FEB-1996	Director			Director	16-JUN-2011
0001204459-12-000609	soleProprietorship	2	Gary Seveny	16-JUN-2011	Director			Director	
0001204459-12-000609	soleProprietorship	1	James Peterson	16-JUN-2011	Director			Director	
0001204459-12-000609	soleProprietorship	6	Anne-Louise Bartlett	06-JUN-2003	Director			Director	16-JUN-2011
0001202048-12-000002	corporationPartnership	8	Mark Matthes	16-MAR-2012	Vice President	NA	false		
0001202048-12-000002	corporationPartnership	6	Katherine Stoner	02-MAR-2006	Vice President and Secretary	NA	false		16-MAR-2012
0001202048-12-000002	corporationPartnership	5	Louis V. McNeal	05-SEP-2008	Vice President and Treasurer	NA	true		
0001202048-12-000002	corporationPartnership	4	Brenda Simmons	09-MAR-2010	President	NA	true		
0001202048-12-000002	corporationPartnership	3	Sharla A. Jackson	02-MAR-2006	Director and Chief Operating Officer	NA	true		
0001202048-12-000002	corporationPartnership	2	N. Scott Gillis	28-JUN-2002	Director, Senior Vice President and Ctlr	NA	true		16-MAR-2012
0001202048-12-000002	corporationPartnership	1	Kurt W. Bernlohr	08-APR-2009	Director and Senior Vice President	NA	true		
0001202048-12-000002	corporationPartnership	7	Jim Coppedge	16-MAR-2012	Director, Senior Vice President and Secy	NA	true		
0000950123-12-005244	corporationPartnership	5	Peter Breen	18-JUL-2011	General Manager	NA	true		
0000950123-12-005244	corporationPartnership	4	Rick Rodick	08-MAR-2010	Director and VP Finance	NA	true		
0000950123-12-005244	corporationPartnership	3	Dan Sheldon	08-MAR-2010	Director, VP and Controller	NA	true		
0000950123-12-005244	corporationPartnership	2	Adam D. Amsterdam	08-MAR-2010	director and President	NA	true		
0000950123-12-005244	corporationPartnership	1	Broadridge Financial Solutions, Inc.	08-MAR-2010	Owner	E	true		
0000950123-12-005244	corporationPartnership	6	James O'Regan	19-MAR-2012	Head of Operations	NA	true		
0001339630-12-000003	corporationPartnership	8	Richard Ertel	01-JAN-2011	Director, General Counsel and Secretary	NA	true		
0001339630-12-000003	corporationPartnership	9	Eric J. Thole	01-JAN-2011	Director, Head of Ops and Technology	NA	true		
0001339630-12-000003	corporationPartnership	10	Ruth M. Mayr	01-JAN-2011	Chief Compliance Officer	NA	true		
0001339630-12-000003	corporationPartnership	7	U.S. Bancorp	01-JUL-1958	Parent/U.S. Bank National Association	NA	false		
0001339630-12-000003	corporationPartnership	6	U.S. Bank National Association	19-MAR-2001	Shareholder	E	true		
0001339630-12-000003	corporationPartnership	5	Mark Steven Jordahl	02-JUL-2001	Director and CIO	NA	true		31-AUG-2007
0001339630-12-000003	corporationPartnership	4	David Harrison Lui	03-MAR-2005	Chief Compliance Officer	NA	true		01-JAN-2011
0001339630-12-000003	corporationPartnership	3	Charles R. Manzoni, Jr.	01-JUN-2004	Director, General Counsel and Secretary	NA	true		01-JAN-2011
0001339630-12-000003	corporationPartnership	1	Thomas Stephen Schreier, Jr.	19-MAR-2001	Director, President and CEO	NA	true		01-JAN-2011
0001339630-12-000003	corporationPartnership	2	Joseph Madison Ulrey III	31-DEC-2004	Director, CEO and President	NA	true		
0000810704-12-000002	corporationPartnership	15	Primerica, Inc.	01-APR-2010	Indirect Parent Company	E	true		
0000810704-12-000002	corporationPartnership	1	William A. Kelly	21-JAN-1997	Chief Executive Officer and President	NA	true		
0000810704-12-000002	corporationPartnership	2	Cynthia K. Mitchell	17-JAN-1995	Executive Vice President	NA	true		
0000810704-12-000002	corporationPartnership	3	Melanie J. Mitchell	19-DEC-2008	Executive Vice President and Secretary	NA	true		
0000810704-12-000002	corporationPartnership	4	Alison S. Rand	31-DEC-1998	Executive Vice President	NA	true		
0000810704-12-000002	corporationPartnership	5	D. Gentry Rose	01-JUN-2000	Executive Vice President	NA	false		
0000810704-12-000002	corporationPartnership	6	John S. Watts, III	01-JAN-2001	Sr Vice President & Chief Legal Counsel	NA	false		
0000810704-12-000002	corporationPartnership	7	Jimmie B. Barnhill	01-SEP-2006	Vice President	NA	false		
0000810704-12-000002	corporationPartnership	8	Allen F. Coleman	17-JAN-1995	Vice President & Assistant Secretary	NA	false		
0000810704-12-000002	corporationPartnership	9	Dawn G. Reece	01-JUN-2000	Vice President	NA	false		
0000810704-12-000002	corporationPartnership	10	Daniel A. Woodring	01-SEP-2005	SVP & Chief Compliance Officer	NA	false		
0000810704-12-000002	corporationPartnership	11	Sharon Grubenhoff	01-SEP-2011	Chief Financial Officer & Treasurer	NA	false		
0000810704-12-000002	corporationPartnership	12	Kurt J. Simmons	11-MAR-2009	Assistant Secretary	NA	false		
0000810704-12-000002	corporationPartnership	13	Judy R. Trollinger	01-JAN-1999	Assistant Secretary	NA	false		
0000810704-12-000002	corporationPartnership	14	Primerica Finance Corporation	20-DEC-1994	Parent Company	E	true		
0000806620-12-000003	corporationPartnership	14	NATIXIS Global Asset Management Participations 1	14-SEP-2006	Shareholder: NATIXIS GAM, Corp.	E	true		05-JUN-2009
0000806620-12-000003	corporationPartnership	13	NATIXIS Global Asset Management Participations 1	01-JUN-2005	Shareholder: NATIXIS U.S. Holdings, Inc.	E	true		
0000806620-12-000003	corporationPartnership	17	NATIXIS Global Asset Management LLC	01-OCT-2000	General Partner of NATIXIS GAM, L.P.	NA	true		
0000806620-12-000003	corporationPartnership	18	NATIXIS Global Asset Managment L.P.	01-AUG-1994	Shareholder of RTAM, LLC	E	true		
0000806620-12-000003	corporationPartnership	19	Reich & Tang Asset Managment, LLC ('RTAM, LLC')	31-MAR-2006	Parent Company of Applicant	E	true		
0000806620-12-000003	corporationPartnership	20	Natixis Participations 1	01-JUN-2007	Shareholder of Natixis Global Asset Man.	E	true		30-SEP-2011
0000806620-12-000003	corporationPartnership	21	Michael Lydon	26-MAR-2008	Director, President & CEO	NA	true		
0000806620-12-000003	corporationPartnership	22	Joseph Jerkovich	26-MAR-2008	Director, Senior Vice President & CFO	NA	false		
0000806620-12-000003	corporationPartnership	23	Christopher J. Brancazio	04-SEP-2007	SVP, CCO, AML Officer & Secretary	NA	true		
0000806620-12-000003	corporationPartnership	24	Christopher Gill	26-MAR-2008	Director & Senior Vice President	NA	true		
0000806620-12-000003	corporationPartnership	1	G. Neal Ryland	01-DEC-1997	Director	NA	true		05-DEC-2007
0000806620-12-000003	corporationPartnership	2	Richard E. Smith III	01-DEC-1997	President	NA	true		31-JAN-2008
0000806620-12-000003	corporationPartnership	3	Steven W. Duff	01-DEC-1997	Director	NA	true		20-DEC-2010
0000806620-12-000003	corporationPartnership	4	Richard I. Weiner	01-DEC-1997	Vice President	NA	true		31-DEC-2006
0000806620-12-000003	corporationPartnership	5	Richard DeSanctis	01-DEC-1997	Director, EVP & Chief Operating Officer	NA	true		
0000806620-12-000003	corporationPartnership	6	Jeffrey Dunbar Plunkett	04-SEP-2004	Director	NA	true		01-MAR-2007
0000806620-12-000003	corporationPartnership	7	Caisse des Depots et Consignations ('CDC')	01-JAN-2002	Shareholder of CDC Holding Finance	C	true		29-JAN-2007
0000806620-12-000003	corporationPartnership	8	CDC Holding Finance	01-JAN-2002	Shareholder of CNCE	C	true		29-JAN-2007
0000806620-12-000003	corporationPartnership	9	Caisse Nationale des Caisses d'Epargne ('CNCE')	17-NOV-2006	Shareholder of Natixis	C	true		31-JUL-2009
0000806620-12-000003	corporationPartnership	10	BPCE	31-JUL-2009	Shareholder of Natixis	D	true		
0000806620-12-000003	corporationPartnership	11	Natixis	30-SEP-2011	Shareholder of Natixis GAM	E	true		
0000806620-12-000003	corporationPartnership	12	NATIXIS Global Asset Management	17-AUG-2004	Shareholder: NATIXIS GAM Participations1	E	true		
0000806620-12-000003	corporationPartnership	16	NATIXIS U.S. Holdings, Inc.	01-OCT-2000	Member of NATIXIS GAM, LLC	E	true		
0000806620-12-000003	corporationPartnership	15	NATIXIS U.S. Holdings, Inc.	01-OCT-2000	Limited Partner of NATIXIS GAM, L.P.	E	true		
0000920888-12-000003	corporationPartnership	1	George Franklin Penndleton III	01-JUL-2007	Outside Director	A	false		
0000920888-12-000003	corporationPartnership	2	Charles Edward Clement	01-MAY-1999	Shareholder	A	false		30-SEP-2007
0000920888-12-000003	corporationPartnership	3	Linda Radelle Ellison	01-JAN-1989	Director of Client Services	A	true		
0000920888-12-000003	corporationPartnership	4	Phillip Vincen Collier	01-JUL-2003	Executive V.P., Distribution Services	A	true		
0000920888-12-000003	corporationPartnership	10	Mark Robert Wilkin	14-MAR-2011	Chief Financial Officer	NA	false		
0000920888-12-000003	corporationPartnership	6	Steve James Cochlan	01-JAN-1994	Outside Director	B	false		
0000920888-12-000003	corporationPartnership	7	John Emmett Walker	01-JAN-1989	Chairman of the Board	C	true		
0000920888-12-000003	corporationPartnership	8	Ronald Scheese	28-APR-2006	President and Chief Executive Officer	NA	false		
0000920888-12-000003	corporationPartnership	9	Richard Willis Kendall	14-AUG-2006	Chief Technology Officer	NA	false		
0000920888-12-000003	corporationPartnership	5	Malcolm Northrup Briggs	01-JAN-1989	Outside Director	B	false		
0000896852-12-000006	corporationPartnership	1	William J. Galvin Jr.	01-DEC-2003	Director / President	NA	true		
0000896852-12-000006	corporationPartnership	31	Invesco Advisers, Inc.	31-DEC-2009	Sole Voting Shareholder	E	true		
0000896852-12-000006	corporationPartnership	3	John M. Zerr	30-MAY-2007	Director / Vice President / Secretary	NA	true		
0000896852-12-000006	corporationPartnership	4	Joseph H. Charpentier	20-SEP-2001	Senior Vice President	NA	true		
0000896852-12-000006	corporationPartnership	5	Mary A. Corcoran	31-JUL-1995	Senior Vice President	NA	true		
0000896852-12-000006	corporationPartnership	6	Rhonda Dixon-Gunner	01-JAN-2004	Senior Vice President	NA	true		
0000896852-12-000006	corporationPartnership	7	Robert A. Frazer	01-APR-2004	Senior Vice President	NA	true		
0000896852-12-000006	corporationPartnership	8	Todd L. Spillane	29-MAR-2006	Vice President	NA	true		
0000896852-12-000006	corporationPartnership	9	Laura Stanley	20-SEP-2001	Vice President - Client Services	NA	true		
0000896852-12-000006	corporationPartnership	10	Lisa L. Gray	01-MAR-2011	Chief Compliance Officer	NA	true		
0000896852-12-000006	corporationPartnership	11	Rod Ellis	17-DEC-2011	Chief Financial Officer/Treasurer	NA	true		
0000896852-12-000006	corporationPartnership	12	Richard Rarick	16-JUN-2008	Head of Human Resources, North America	NA	true		
0000896852-12-000006	corporationPartnership	13	Peter Davidson	24-AUG-2007	Assistant Secretary	NA	true		
0000896852-12-000006	corporationPartnership	14	P. Michelle Grace	26-JAN-1995	Assistant Secretary	NA	true		
0000896852-12-000006	corporationPartnership	15	Kara Davis	29-JUL-2010	Assistant Secretary	NA	true		
0000896852-12-000006	corporationPartnership	16	Seba P. Kurian	17-DEC-2011	Assistant Secretary	NA	true		
0000896852-12-000006	corporationPartnership	17	Stephen R. Rimes	01-APR-2003	Assistant Secretary	NA	true		
0000896852-12-000006	corporationPartnership	18	Melanie Ringold	24-AUG-2007	Assistant Secretary	NA	true		
0000896852-12-000006	corporationPartnership	19	Christopher B. Fischer	17-DEC-2011	Assistant Secretary	NA	true		
0000896852-12-000006	corporationPartnership	20	Jesse J. Dean	01-JAN-2002	Assistant VP - Client Services	NA	true		
0000896852-12-000006	corporationPartnership	21	Dennis R. Joseph	01-APR-2004	Assistant VP - Control	NA	true		
0000896852-12-000006	corporationPartnership	22	Debra G. Kiemsteadt	01-JAN-2002	Assistant VP - Retirement Support Servic	NA	true		
0000896852-12-000006	corporationPartnership	23	Roxanne Larsen	20-SEP-2001	Assistant VP - Control	NA	true		
0000896852-12-000006	corporationPartnership	24	Robert W. Morris	17-OCT-1997	Assistant VP - Cash Mgmt & Retirement	NA	true		
0000896852-12-000006	corporationPartnership	25	Yinka Akinsola	17-DEC-2011	Anti-Money Laundering Officer	NA	true		
0000896852-12-000006	corporationPartnership	26	Mary N. Schleinschok	02-JAN-2002	Assistant VP - Direct Support Services	NA	true		
0000896852-12-000006	corporationPartnership	27	Kevin Lyman	29-JUL-2010	Assistant Secretary	NA	true		
0000896852-12-000006	corporationPartnership	28	Elisa Mitchell	29-JUL-2010	Assistant Secretary	NA	true		
0000896852-12-000006	corporationPartnership	29	Steve Naughton	29-JUL-2010	Assistant Secretary	NA	true		
0000896852-12-000006	corporationPartnership	30	Elizabeth Nelson	29-JUL-2010	Assistant Secretary	NA	true		
0000896852-12-000006	corporationPartnership	2	Philip A Taylor	17-APR-2006	Director / Chairman	NA	true		
0000275143-12-000002	corporationPartnership	9	Jay Alan Shuman	01-APR-2001	Treasurer and Chief Financial Officer	NA	true		
0000275143-12-000002	corporationPartnership	8	Alan Davis Greene	01-JAN-2004	Director	NA	true		
0000275143-12-000002	corporationPartnership	11	Joan Marie Dowd	01-MAY-1988	Chief Compliance Officer	NA	false		
0000275143-12-000002	corporationPartnership	15	Albert Edward Allinson	13-AUG-1973	Director	NA	true		
0000275143-12-000002	corporationPartnership	12	Steven Jeffery Towle	13-DEC-2000	Director	NA	true		
0000275143-12-000002	corporationPartnership	13	Thomas Abbott McDonnell	01-JAN-1974	Director	NA	true		
0000275143-12-000002	corporationPartnership	14	Joseph Lawrence Hooley	01-SEP-1992	Director	NA	false		01-MAR-2012
0000275143-12-000002	corporationPartnership	16	Robert Kaplan	14-JAN-2009	Director	NA	true		
0000275143-12-000002	corporationPartnership	17	Robert Lee Tritt	01-JUL-2009	Director	NA	true		
0000275143-12-000002	corporationPartnership	18	Alison Ann Quirk	01-JUL-2009	Director	NA	true		
0000275143-12-000002	corporationPartnership	1	State Street Corporation	05-SEP-1973	Co-shareholder	D	true		
0000275143-12-000002	corporationPartnership	2	DST Systems, Inc.	05-SEP-1973	Co-shareholder	D	true		
0000275143-12-000002	corporationPartnership	3	Stephen Clifford Hooley	01-JAN-2004	Chairman and Director	NA	true		
0000275143-12-000002	corporationPartnership	4	Terrence Lester Metzger	01-JAN-2004	President and CEO	NA	true		
0000275143-12-000002	corporationPartnership	5	James Scott Phalen	11-MAR-2005	Director	NA	true		
0000275143-12-000002	corporationPartnership	6	Joseph Cesidio Antonellis	11-JAN-2005	Director	NA	true		
0000275143-12-000002	corporationPartnership	7	Thomas Austin McCullough	01-JUN-1987	Director	NA	true		
0000275143-12-000002	corporationPartnership	10	Sharon Leigh James	01-JUL-2001	Chief Legal Officer / DVP /Secretary	NA	false		
0000896852-12-000004	corporationPartnership	1	Philip Alexander Taylor	01-JAN-2011	Director	NA	true		
0000896852-12-000004	corporationPartnership	23	David Moore Geneva	10-NOV-2011	Director	NA	true		
0000896852-12-000004	corporationPartnership	3	Philip Alexander Taylor	26-MAY-2011	Chairman	NA	true		
0000896852-12-000004	corporationPartnership	4	David Colvin Warren	01-JAN-2011	Director, CFO and Executive VP	NA	true		
0000896852-12-000004	corporationPartnership	5	Pietro Peter Intraligi	01-JAN-2011	Director	NA	true		
0000896852-12-000004	corporationPartnership	6	Pietro Peter Intraligi	01-JAN-2011	President	NA	true		
0000896852-12-000004	corporationPartnership	7	Pietro Peter Intraligi	01-JAN-2011	Chief Operating Officer	NA	true		
0000896852-12-000004	corporationPartnership	8	Wayne John Bolton	01-JAN-2011	CCO and VP Compliance	NA	true		
0000896852-12-000004	corporationPartnership	9	Annie Ping Ting Chong Chew	01-JAN-2011	Sr VP Global Investments Data Mgmt	NA	true		
0000896852-12-000004	corporationPartnership	10	Harsh Damani	01-JAN-2011	Sr VP Finance	NA	true		
0000896852-12-000004	corporationPartnership	11	Scott Robert McLean	01-JAN-2011	Sr VP Retail Sales	NA	true		
0000896852-12-000004	corporationPartnership	12	Theodor Constantin Heldman	01-JAN-2011	CFO Funds	NA	true		
0000896852-12-000004	corporationPartnership	13	Theodor Constantin Heldman	01-JAN-2011	VP Fund Accounting	NA	true		
0000896852-12-000004	corporationPartnership	14	Eric Jeffrey Adelson	01-JAN-2011	Director	NA	true		
0000896852-12-000004	corporationPartnership	15	Eric Jeffrey Adelson	26-MAY-2011	Senior Vice President	NA	true		
0000896852-12-000004	corporationPartnership	16	Eric Jeffrey Adelson	01-JAN-2011	Secretary	NA	true		
0000896852-12-000004	corporationPartnership	17	John Dimitrios Maniatis	01-JAN-2011	Sr VP Marketing Communications	NA	true		
0000896852-12-000004	corporationPartnership	18	James Charles Russell	01-JAN-2011	Sr Officer Client Services and Admin	NA	true		
0000896852-12-000004	corporationPartnership	19	James Douglas Kingston	01-JAN-2011	Sr VP Product Mgmt and Dev	NA	true		
0000896852-12-000004	corporationPartnership	20	Giuseppe Joe Di Massimo	21-MAR-2011	Sr VP Institutional Investments	NA	true		
0000896852-12-000004	corporationPartnership	21	Invesco Canada Holdings, Inc.	01-JAN-2011	Sole Voting Shareholder	E	true		
0000896852-12-000004	corporationPartnership	22	Florbela Flora De Sousa	02-AUG-2011	Vice President, Human Resources	NA	true		
0000896852-12-000004	corporationPartnership	2	Philip Alexander Taylor	01-JAN-2011	Chief Executive Officer	NA	true		
0001108200-12-000003	corporationPartnership	3	Blanche O. Hurt	01-FEB-2001	General Counsel and Secretary	NA	true		
0001108200-12-000003	corporationPartnership	1	Computershare (US)	27-JUN-2005	Indirect Owner	E	true		
0001108200-12-000003	corporationPartnership	2	Computershare Limited	27-JUN-2005	Direct Owner	E	true		
0001108200-12-000003	corporationPartnership	4	Sharon L. Sritong	02-OCT-2000	Chief Financial Officer	NA	true		
0001108200-12-000003	corporationPartnership	5	Computershare US Services Inc.	14-MAR-2007	Direct Owner	E	true		
0001108200-12-000003	corporationPartnership	6	Steven R. Rothbloom	01-JUL-2000	President	NA	true		
0001108200-12-000003	corporationPartnership	7	Richard L. Johnson, Jr.	14-SEP-2009	Chief Compliance Officer	NA	true		
0001108200-12-000003	corporationPartnership	8	Computershare Finance Company Pty Ltd	19-MAY-2010	Indirect Owner	B	true		
0001108200-12-000003	corporationPartnership	9	ACN 081 035 752 Pty Ltd	19-MAY-2010	Indirect Owner	E	true		
0001108200-12-000003	corporationPartnership	10	Computershare Holdings Inc.	01-JAN-2012	Indirect owner	E	true		
0001146230-12-000002	corporationPartnership	16	David G. O'Leary	11-JAN-2010	Financial Controller - N.A.	NA	true		
0001146230-12-000002	corporationPartnership	7	Blanche O. Hurt	27-JUN-2005	Director	NA	true		
0001146230-12-000002	corporationPartnership	18	ACN 081 035 752 Pty Ltd	19-MAY-2010	Indirect Owner	E	true		
0001146230-12-000002	corporationPartnership	19	Computershare Investments (UK)(No. 8) Limited	01-JAN-2012	Indirect Owner	E	true		
0001146230-12-000002	corporationPartnership	20	Computershare Holdings Inc.	01-JAN-2012	Indirect Owner	E	true		
0001146230-12-000002	corporationPartnership	8	Richard L. Johnson, Jr.	09-NOV-2001	Chief Compliance Officer	NA	true		
0001146230-12-000002	corporationPartnership	9	Charles V. Rossi	09-NOV-2001	Executive Vice President	NA	true		
0001146230-12-000002	corporationPartnership	10	Sharon L. Sritong	23-AUG-2006	Chief Financial Officer and Treasurer	NA	true		
0001146230-12-000002	corporationPartnership	11	Computershare US Services Inc.	14-MAR-2007	Direct Owner	E	true		
