ACCESSION_NUMBER	ADDRESS_ID	ADDRESS_TYPE	ADDRESS
0000950123-12-005244	1	otherBusinessLocation	51 Mercedes Way  Edgewood NY 11717
0001339630-12-000003	1	principalOfficeAddress	800 Nicollet Mall  Minneapolis MN 55402
0000752336-12-000002	1	principalOfficeAddress	7900 Callaghan Road  San Antonio TX 78229
0000810704-12-000002	1	principalOfficeAddress	3100 Breckinridge Boulevard  Duluth GA 30099
0000806620-12-000003	1	principalOfficeAddress	1411 Broadway, 28th Floor  New York NY 10018
0000920888-12-000003	1	principalOfficeAddress	3435 Winchester Rd. Suite 401 Allentown PA 18104
0000896852-12-000006	1	principalOfficeAddress	11 Greenway Plaza Suite 2500  Houston TX 77046-1188
0000896852-12-000006	2	mailingAddress	PO Box 4739  Houston TX 77210-4739
0000275143-12-000002	3	otherBusinessLocation	12 Water Street  Rockland ME 04841
0000275143-12-000002	1	otherBusinessLocation	30 Dan Road  Canton MA 02021
0000275143-12-000002	1	principalOfficeAddress	2000 Crown Colony Drive  Quincy MA 02169
0000275143-12-000002	2	otherBusinessLocation	2000 Bluffs Drive  Lawrence KS 66044
0000896852-12-000004	2	mailingAddress	Corporate Secretary, Legal Department 5140 Yonge Street, Suite 800 Toronto A6 M2N 6X7
0000896852-12-000004	1	principalOfficeAddress	119 Euston Street  Charlottetown A7 C1A 1W3
0001108200-12-000003	1	principalOfficeAddress	2 North LaSalle Street  Chicago IL 60602
0001146230-12-000002	1	otherBusinessLocation	525 Washington Boulevard  Jersey City NJ 07310
0001146230-12-000002	1	principalOfficeAddress	250 Royall Street  Canton MA 02021-1011
0001146230-12-000002	2	otherBusinessLocation	2 North LaSalle Street  Chicago IL 60602
0001146230-12-000002	3	otherBusinessLocation	350 Indiana Street Suite 800 Golden CO 80401
0001146230-12-000002	4	otherBusinessLocation	144 Fernwood Avenue  Edison NJ 08837
0000849542-12-000001	1	principalOfficeAddress	4400 Computer Drive  Westborough MA 01581
0000849542-12-000001	2	otherBusinessLocation	100 Freight Street  Pawtucket RI 02860
0000849542-12-000001	3	otherBusinessLocation	400 Bellevue Parkway  Wilmington DE 19809
0000849542-12-000001	1	otherBusinessLocation	760 Moore Road  King of Prussia PA 19406
0000027048-12-000001	5	otherBusinessLocation	430 W 7th Street  Kansas City MO 64105
0000027048-12-000001	4	otherBusinessLocation	333 W 11th Street  Kansas City MO 64105
0000027048-12-000001	3	otherBusinessLocation	816 Broadway  Kansas City MO 64105
0000027048-12-000001	2	otherBusinessLocation	330 W 9th Street  kansas City MO 64105
0000027048-12-000001	1	principalOfficeAddress	210 W 10th Street  Kansas City MO 64105
0000027048-12-000001	6	otherBusinessLocation	4900 Main  Kansas City MO 64112
0000027048-12-000001	2	mailingAddress	Attn: Legal Department 333 W 11th Street 5th Floor Kansas City MO 64105
0000027048-12-000001	1	otherBusinessLocation	7201 E 64th Ct  Kansas City MO 64133
0000950123-12-002709	1	principalOfficeAddress	570 Carillion Parkway  St. Petersburg FL 33716-1202
0001227021-12-000003	4	otherBusinessLocation	For non-qualifying securities 1 Austin Road West Kowloon K3 
0001227021-12-000003	3	otherBusinessLocation	For non-qualifying securities 2-8 Avenue Charles De Gaulle, B.P. 403 L-2014, Luxembourg N4 
0001227021-12-000003	2	otherBusinessLocation	For non-qualifying securities Styne House, Upper Hatch Street Dublin L2 
0001227021-12-000003	2	mailingAddress	40 Water Street  Boston MA 02109
0001227021-12-000003	1	otherBusinessLocation	525 Washington Street Newport Tower Jersey City NJ 07310
0001227021-12-000003	1	principalOfficeAddress	50 Milk Street  Boston MA 02109
0000088525-12-000014	1	principalOfficeAddress	One Security Benefit Place  Topeka KS 66636
0000949738-12-000002	1	principalOfficeAddress	55 Old Bedford Road Suite 202 Lincoln MA 01773
0001277690-12-000003	3	otherBusinessLocation	2001 University Street 16th Floor Montreal A8 H3A 2A6
0001277690-12-000003	2	otherBusinessLocation	600 The Dome Tower 333, 7th Avenue SW Calgary A0 T2P 2Z1
0001277690-12-000003	1	principalOfficeAddress	320 Bay Street  Toronto A6 M5H 4A6
0001277690-12-000003	1	otherBusinessLocation	1066 West Hastings Street Suite 1600 Vancouver A1 V6E 3X1
0001277690-12-000003	4	otherBusinessLocation	1600 Hollis Street 4th Floor Halifax A5 B3J 1V7
0001535872-12-000001	1	principalOfficeAddress	2320 Haverford Rd Suite 230 Ardmore PA 19003
0000737074-12-000001	1	principalOfficeAddress	9800 Fredericksburg Rd.  San Antonio TX 78288
0001458682-12-000002	1	principalOfficeAddress	16540 Pointe Village Drive, Suite 206  Lutz FL 33558
0001096906-12-000026	1	principalOfficeAddress	1981 Murray Holladay Rd., Suite 100 P.O. Box 17136 Salt Lake City UT 84117
0000721748-12-000003	1	principalOfficeAddress	4045 South Spencer Street Suite 403 Las Vegas NV 89119
0000950123-12-000295	1	principalOfficeAddress	1551 N. Tustin Ave Suite 300 Santa Ana CA 92705
0001429579-12-000004	1	principalOfficeAddress	12707 High Bluff Drive Suite 200 San Diego CA 92130
0000896852-12-000002	2	mailingAddress	Corporate Secretary, Legal Department 5140 Yonge Street, Suite 800 Toronto A6 M2N 6X7
0000896852-12-000002	1	principalOfficeAddress	119 Euston Street  Charlottetown A7 C1A 1W3
0001380486-12-000001	2	mailingAddress	4211 South 102nd Street  Omaha NE 68127
0001380486-12-000001	1	otherBusinessLocation	4600 Alliance Gateway Freeway  Fort Worth TX 76177
0001380486-12-000001	1	principalOfficeAddress	1005 N ameritrade Place  Bellevue NE 68005
