ACCESSION_NUMBER	CORP_PARTNER_TYPE	CORP_PARTNER_ID	ENTITYNAME	RELATIONSHIPSTARTDATE	TITLEORSTATUS	OWNERSHIPCODE	CONTROLPERSON	AUTHORITYDESCRIPTION	RELATIONSHIPENDDATE
0000740583-16-000437	soleProprietorship	22	Barry G. Ward	22-NOV-2013	SVP & Treasurer			Officer	
0000740583-16-000437	soleProprietorship	21	se2 Holdco, LLC	21-OCT-2013	Shareholder se2 Holdings, Inc.			Indirect Interest	
0000740583-16-000437	soleProprietorship	9	Mary Ann Durall	05-JUN-2012	Sr. Vice President			Officer	
0000740583-16-000437	soleProprietorship	8	Frank J. Rosa	30-SEP-2010	Sr. Vice President & COO			Officer	
0000740583-16-000437	soleProprietorship	7	Brent L. Littleton	30-SEP-2010	Sr. VP & Chief Technology Officer			Officer	24-AUG-2015
0000740583-16-000437	soleProprietorship	6	Guggenheim SBC Holdings, LLC	30-JUL-2010	Shareholder of Security Benefit Corp.			Indirect Owner	
0000740583-16-000437	soleProprietorship	5	James R. Schmank	30-SEP-2010	Sr. Vice President & CFO			Officer	
0000740583-16-000437	soleProprietorship	4	John F. Guyot	30-SEP-2010	Sr. VP & General Counsel			Officer	
0000740583-16-000437	soleProprietorship	3	Eric F. Rea	30-SEP-2010	President & Chief Marketing Officer			Officer	
0000740583-16-000437	soleProprietorship	2	Gautam Thakkar (a/k/a Thakkar)	18-MAR-2015	CEO			Officer	
0000740583-16-000437	soleProprietorship	1	Security Benefit Corporation	14-FEB-2005	Sole Member se2 Holdco, LLC			Sole Member	
0000740583-16-000437	soleProprietorship	33	Thirunavukarasu Sivasubramanian	18-SEP-2015	Vice President			Officer	
0001062993-16-008627	corporationPartnership	1	CST Investor Services Inc.	30-AUG-2013	Sole Shareholder	E	true		
0001062993-16-008627	corporationPartnership	2	Mark Healy	04-APR-2013	Chair	NA	true		30-JUL-2015
0001062993-16-008627	corporationPartnership	3	Sarah Kavanagh	04-APR-2013	Director	NA	false		
0001062993-16-008627	corporationPartnership	4	Martin G. Flanigan	31-JUL-2015	Chair	NA	true		29-JAN-2016
0001062993-16-008627	corporationPartnership	5	Stanley Pasternak	04-APR-2013	Director	NA	false		
0001062993-16-008627	corporationPartnership	11	Margot Jordan	14-MAR-2016	Director	NA	true		
0001062993-16-008627	corporationPartnership	7	Laurel Savoy	04-APR-2013	Director	NA	false		
0001062993-16-008627	corporationPartnership	8	Jacob Haines	04-APR-2013	Director	NA	true		
0001062993-16-008627	corporationPartnership	9	Samir Zabaneh	04-APR-2013	Director	NA	false		
0001062993-16-008627	corporationPartnership	10	Brian Longe	29-JAN-2016	Chair	NA	true		
0001062993-16-008627	corporationPartnership	6	Rohan Wolfers	08-DEC-2014	Director	NA	true		
0001062993-16-008626	corporationPartnership	7	Brian Longe	29-JAN-2016	Director	NA	true		
0001062993-16-008626	corporationPartnership	8	Margot Jordan	15-SEP-2015	Director	NA	false		
0001062993-16-008626	corporationPartnership	6	Jacob Haines	26-JUL-2010	Director	NA	true		
0001062993-16-008626	corporationPartnership	5	Laurel Savoy	10-FEB-2010	EVP	NA	true		17-SEP-2015
0001062993-16-008626	corporationPartnership	4	Rohan Wolfers	02-JAN-2015	Director	NA	true		
0001062993-16-008626	corporationPartnership	3	Martin G. Flanigan	31-JUL-2015	Director	NA	true		29-JAN-2016
0001062993-16-008626	corporationPartnership	2	Mark Healy	26-JUL-2010	Director	NA	true		30-JUL-2015
0001062993-16-008626	corporationPartnership	1	Canadian Stock Transfer Holdings LLC	26-JUL-2010	Shareholder	E	true		
0001077223-16-000020	soleProprietorship	3	Gregory Dyson	01-DEC-2006	Manager			N/A	
0001077223-16-000020	soleProprietorship	2	Angela Montez	31-MAR-2015	Secretary			N/A	
0001077223-16-000020	soleProprietorship	1	Robert Schultze	19-FEB-2015	President & Principal Manager			N/A	
0001077223-16-000020	soleProprietorship	4	David Tanguay	15-JUN-2015	Manager			N/A	
0001077223-16-000020	soleProprietorship	5	Michael Guarasci	01-SEP-2015	Treasury & Manager			N/A	
0000870156-16-000075	corporationPartnership	7	Lichtenberger Vera B.	01-SEP-2004	CCO	NA	true		01-AUG-2013
0000870156-16-000075	corporationPartnership	8	Eltjes Scott Dean	01-JUL-2006	CEO, Director	NA	false		06-JAN-2009
0000870156-16-000075	corporationPartnership	9	Augustine Jon Kent	21-JAN-2009	Director	NA	true		09-OCT-2009
0000870156-16-000075	corporationPartnership	10	Myers Thomas Eugene	21-JAN-2009	Director	NA	true		31-DEC-2009
0000870156-16-000075	corporationPartnership	11	Cook Christopher Calvin	21-JAN-2009	Director	NA	true		02-OCT-2009
0000870156-16-000075	corporationPartnership	12	Croft Kevin Wesley	21-JAN-2009	Director	NA	true		07-JUL-2009
0000870156-16-000075	corporationPartnership	13	Miles Capital Holdings, Inc.	31-DEC-2009	Parent Corp.	E	true		
0000870156-16-000075	corporationPartnership	14	David W. Miles	01-OCT-2009	Chair	NA	true		
0000870156-16-000075	corporationPartnership	15	Laurie Mardis	31-DEC-2009	Treasurer	NA	false		24-NOV-2015
0000870156-16-000075	corporationPartnership	16	Greg Boal	01-SEP-2010	CEO, CIO	NA	true		
0000870156-16-000075	corporationPartnership	17	Gweneth Kay Gosselink	01-AUG-2013	Chief Compliance Officer	NA	true		
0000870156-16-000075	corporationPartnership	6	Lorenzen Jeffrey David	01-MAY-2005	President, CIO, Director	NA	false		14-JAN-2009
0000870156-16-000075	corporationPartnership	5	Mitchell Amy Marie	01-OCT-2006	Secretary	NA	true		
0000870156-16-000075	corporationPartnership	4	Winterbottom Brad Lee	01-JUL-2006	Director	NA	true		31-DEC-2009
0000870156-16-000075	corporationPartnership	3	Gulling Douglas Ray	01-JAN-2006	Director, CEO	NA	true		31-DEC-2009
0000870156-16-000075	corporationPartnership	2	Stanberry Thomas Edwin	01-JUL-2006	Director, Chairman	NA	true		15-JUL-2009
0000870156-16-000075	corporationPartnership	1	West Bancorpation	30-DEC-2005	Owner	E	true		31-DEC-2009
0001018490-16-000034	corporationPartnership	9	Deutsche Bank AG	01-FEB-2012	Owner of 100% of DBTC	E	false		
0001018490-16-000034	corporationPartnership	8	Alec Gurdeep Singh	05-AUG-2008	Director and President	NA	true		
0001018490-16-000034	corporationPartnership	7	Deutsche Bank AG	04-JUN-1999	Owner of 100% of DB USA Corporation	E	false		
0001018490-16-000034	corporationPartnership	6	DB USA Corporation	04-JUN-1999	Owner of 100% of DBTC	E	false		01-FEB-2012
0001018490-16-000034	corporationPartnership	1	Foy Benton Hester	01-JUL-1999	Director	NA	true		31-MAR-2015
0001018490-16-000034	corporationPartnership	4	Deutsche Bank Holdings, Inc. ('DBHold')	12-DEC-1991	Owner of 100% of Registrant	E	false		
0001018490-16-000034	corporationPartnership	3	Scott Allan Muirhead	05-FEB-2003	Director and President	NA	true		25-JUL-2008
0001018490-16-000034	corporationPartnership	2	Michael Seamus Moran	31-AUG-2004	Director	NA	true		31-JUL-2009
0001018490-16-000034	corporationPartnership	5	Deutsche Bank Trust Corporation ('DBTC')	31-MAR-1990	Owner of 100% of DBHold	E	false		
0001049169-16-000022	corporationPartnership	7	Lisa B. Mougin	06-JAN-2005	SVP, Director of Sales & Client Relation	NA	true		
0001049169-16-000022	corporationPartnership	14	Troy A. Duran	05-AUG-2014	SVP, Chief Financial Officer	NA	true		
0001049169-16-000022	corporationPartnership	1	Edmund J. Burke	01-NOV-1991	Director	NA	true		
0001049169-16-000022	corporationPartnership	2	Thomas A. Carter	10-OCT-1994	Executive Vice President, Director	NA	true		
0001049169-16-000022	corporationPartnership	3	Jeremy O. May	01-JUN-1995	President, Director	NA	true		
0001049169-16-000022	corporationPartnership	4	Sean R. McLean	02-APR-2001	SVP, Director of Fund Accounting	NA	true		
0001049169-16-000022	corporationPartnership	5	Robert J. Szydlowski	02-APR-2001	SVP, Chief Technology Officer	NA	true		
0001049169-16-000022	corporationPartnership	6	Bradley J. Swenson	19-MAY-2004	SVP, Chief Operating Officer	NA	true		
0001049169-16-000022	corporationPartnership	15	Michael Wenger	06-MAR-2015	SVP, Director of Tax	NA	true		
0001049169-16-000022	corporationPartnership	8	Kimberly R. Storms	31-DEC-2006	SVP, Director of Fund Administration	NA	true		
0001049169-16-000022	corporationPartnership	9	Michael G. Procter	01-FEB-2007	SVP, Director of Business Development	NA	true		
0001049169-16-000022	corporationPartnership	10	Paul M. Garvey	05-JUN-2008	SVP, Director of Hedge Fund Services	NA	true		
0001049169-16-000022	corporationPartnership	11	Matthew W. Eischen	12-SEP-2008	SVP, Director of Transfer Agency	NA	true		
0001049169-16-000022	corporationPartnership	12	Patricia P. Lobato	12-SEP-2008	SVP, Director of Creative Services	NA	true		
0001049169-16-000022	corporationPartnership	13	Aisha J. Hunt	01-AUG-2014	SVP, General Counsel, Asst. Secretary	NA	true		
0001669141-16-000001	corporationPartnership	2	Jeron Daniel Paul	01-OCT-2010	Chief Executive Officer	C	true		
0001669141-16-000001	corporationPartnership	1	Matthew Brian Stapleton	01-FEB-2011	President	A	true		
0000810704-16-000009	corporationPartnership	1	William A. Kelly	21-JAN-1997	Chief Executive Officer and President	NA	true		
0000810704-16-000009	corporationPartnership	15	Todd M. Cooperider	15-AUG-2013	Assistant Secretary	NA	false		
0000810704-16-000009	corporationPartnership	3	Melanie J. Mitchell	19-DEC-2008	Executive Vice President	NA	true		
0000810704-16-000009	corporationPartnership	4	Alison S. Rand	31-DEC-1998	Executive Vice President	NA	true		
0000810704-16-000009	corporationPartnership	5	John S. Watts, III	01-JAN-2001	Sr Vice President & Chief Legal Counsel	NA	false		
0000810704-16-000009	corporationPartnership	6	Jimmie B. Barnhill	01-SEP-2006	Vice President	NA	false		
0000810704-16-000009	corporationPartnership	7	Janet Kelly	15-OCT-2014	Vice President & Assistant Secretary	NA	false		
0000810704-16-000009	corporationPartnership	8	Daniel A. Woodring	01-SEP-2005	SVP & Chief Compliance Officer	NA	false		
0000810704-16-000009	corporationPartnership	9	Sharon Grubenhoff	01-SEP-2011	Chief Financial Officer & Treasurer	NA	false		
0000810704-16-000009	corporationPartnership	10	Kurt J. Simmons	11-MAR-2009	Assistant Secretary	NA	false		
0000810704-16-000009	corporationPartnership	11	Judy R. Trollinger	01-JAN-1999	Assistant Secretary	NA	false		
0000810704-16-000009	corporationPartnership	12	Primerica Finance Corporation	20-DEC-1994	Parent Company	E	true		
0000810704-16-000009	corporationPartnership	13	Primerica, Inc.	01-APR-2010	Indirect Parent Company	E	true		
0000810704-16-000009	corporationPartnership	14	Stacey K. Geer	01-AUG-2012	Secretary	NA	false		
0000810704-16-000009	corporationPartnership	2	Cynthia K. Mitchell	17-JAN-1995	Executive Vice President	NA	true		
0000737074-16-000007	corporationPartnership	7	James G. Whetzel	08-MAY-2013	Secretary	NA	true		
0000737074-16-000007	corporationPartnership	8	Brody Merrill	18-NOV-2013	Senior Financial Officer and Treasurer	NA	true		06-MAR-2016
0000737074-16-000007	corporationPartnership	9	Brooks Englehardt	26-MAR-2015	Director	NA	true		
0000737074-16-000007	corporationPartnership	10	Diana Dominguez	06-MAR-2016	Senior Financial Officer and Treasurer	NA	true		
0000737074-16-000007	corporationPartnership	4	USAA Investment Corporation	01-OCT-1992	Shareholder	E	true		
0000737074-16-000007	corporationPartnership	1	Terri L. Luensmann	31-DEC-2002	Vice President	NA	true		
0000737074-16-000007	corporationPartnership	2	United Services Automobile Association	01-OCT-1992	Indirect Owner	NA	true		
0000737074-16-000007	corporationPartnership	3	USAA Capital Corporation	01-OCT-1992	Indirect Owner	NA	true		
0000737074-16-000007	corporationPartnership	5	Daniel McNamara	09-OCT-2009	Director, President, Chair of the Board	NA	true		
0000737074-16-000007	corporationPartnership	6	Charles K. Craft	24-JUN-2010	Director and Vice President	NA	true		
0001007444-16-000046	soleProprietorship	1	LPL Holdings, Inc.	01-APR-1989	Managing Member			Parent Company	
0001007444-16-000046	soleProprietorship	33	Tracy Ellen Calder	25-JAN-2016	Managing Director			Deputy Chief Risk Officer	
0001007444-16-000046	soleProprietorship	3	Robert Joseph Moore	01-MAY-2012	President and Director			Advisor & Institution Solutions	16-MAR-2015
0001007444-16-000046	soleProprietorship	4	Sharyn J. Handelsman	01-JAN-2014	Managing Director			Chief Compliance Officer, Brokerage	12-JUN-2015
0001007444-16-000046	soleProprietorship	5	George Burton White	01-NOV-2007	Managing Director			Chief Investment Officer	
0001007444-16-000046	soleProprietorship	6	Dan Hogan Arnold, Jr.	01-MAY-2012	President			President	
0001007444-16-000046	soleProprietorship	7	David Paul Bergers	01-AUG-2013	Managing Director			Legal and Government Relations	
0001007444-16-000046	soleProprietorship	8	Michelle Oroschakoff	01-SEP-2013	Managing Director			Chief Risk Officer	
0001007444-16-000046	soleProprietorship	9	Paul Middlemiss	01-MAY-2011	Executive Vice President			Chief Compliance Officer, Advisory	
0001007444-16-000046	soleProprietorship	10	John Andrew Kalbaugh	01-MAR-2010	Managing Director & Divisional President			Institution Services	
0001007444-16-000046	soleProprietorship	11	Joan Dominy Khoury	01-MAY-2012	Managing Director			Chief Marketing Officer	01-JUN-2014
0001007444-16-000046	soleProprietorship	12	Sallie Rebecca Larsen	01-MAY-2012	Managing Director			Chief Human Capital Officer	
0001007444-16-000046	soleProprietorship	13	Victor Peter Fetter, III	01-DEC-2012	Managing Director			Chief Information Officer	
0001007444-16-000046	soleProprietorship	14	Mark Stephen Casady	01-DEC-2005	Chairman of the Board and CEO			Chief Executive Officer	
0001007444-16-000046	soleProprietorship	15	William P. Morrissey, Jr.	01-APR-2014	Managing Director & Divisional President			Independent Advisor Services	
0001007444-16-000046	soleProprietorship	16	Stephanie Leigh Brown	01-MAR-2004	Managing Director			General Counsel	19-AUG-2013
0001007444-16-000046	soleProprietorship	17	Esther Marion Stearns	01-MAR-2007	Chief Operating Officer			President	01-MAY-2012
0001007444-16-000046	soleProprietorship	18	William Edward Dwyer III	01-JAN-2004	Managing Director			National Sales	01-MAR-2013
0001007444-16-000046	soleProprietorship	19	Denise Abood	01-JAN-2008	Managing Director			Human Capital	30-JUN-2012
0001007444-16-000046	soleProprietorship	20	Jonathan Eaton	01-JAN-2008	Managing Director			Retirement Planning	30-JUN-2012
0001007444-16-000046	soleProprietorship	21	Christopher F. Feeney	28-JAN-2008	Managing Director			Chief Information Officer	31-DEC-2012
0001007444-16-000046	soleProprietorship	22	Kathy VanNoy-Pineda	21-MAY-2009	EVP			Chief Compliance Officer, Brokerage	01-JAN-2014
0001007444-16-000046	soleProprietorship	23	John J. McDermott Jr.	27-JUL-2009	Managing Director			Chief Risk Officer	13-SEP-2013
0001007444-16-000046	soleProprietorship	24	Abdiel Alan Valenzuela	21-MAY-2009	VP - Advisory			Chief Compliance Officer, Advisory	01-MAY-2011
0001007444-16-000046	soleProprietorship	25	Derek Bruton	01-MAR-2010	Managing Director			National Sales	04-APR-2014
0001007444-16-000046	soleProprietorship	26	Becky Shulman	06-JUN-2011	Managing Director			Deputy CFO	21-NOV-2011
0001007444-16-000046	soleProprietorship	27	Mary Frances Schott	01-JUN-2014	Managing Director			Client Experience and Training	
0001007444-16-000046	soleProprietorship	28	Ryan Christopher Parker	01-JUN-2014	Managing Director			Investment and Planning Solutions	
0001007444-16-000046	soleProprietorship	29	Thomas Dominic Lux	16-MAR-2015	Executive Vice President			Chief Financial Officer	28-SEP-2015
0001007444-16-000046	soleProprietorship	30	Thomas Andrew Gooley	10-JUL-2015	Managing Director			Service, Trading and Operations	
0001007444-16-000046	soleProprietorship	31	Matthew Jon Audette	28-SEP-2015	Chief Financial Officer			Chief Financial Officer	
0001007444-16-000046	soleProprietorship	32	Suzanne Elizabeth Auletta	18-SEP-2015	Executive Vice President			Chief Compliance Officer, Brokerage	
0001007444-16-000046	soleProprietorship	2	Mark Robert Helliker	01-AUG-2008	Managing Director			Client Support Services	01-AUG-2015
0000842657-16-000034	corporationPartnership	10	DB USA Corporation	01-APR-2002	100% owner of DB Americas Holding Corp.	E	true		
0000842657-16-000034	corporationPartnership	11	Deutsche Bank Americas Holding Corporation (DBAHC)	01-APR-2001	100% owner of DIMA	E	true		
0000842657-16-000034	corporationPartnership	12	Barbara Wizer	05-JAN-2005	Director and President	NA	true		01-MAY-2014
0000842657-16-000034	corporationPartnership	13	Leah Mizer	10-OCT-2006	Director	NA	true		08-AUG-2014
0000842657-16-000034	corporationPartnership	9	Deutsche Bank AG	01-APR-2002	100% owner of DB USA Corporation	E	true		
0000842657-16-000034	corporationPartnership	8	Deutsche Investment Management Americas Inc. (DIMA)	06-FEB-1998	100% owner of Registrant	E	true		
0000842657-16-000034	corporationPartnership	14	Michael Sharkey	13-MAR-2007	Vice President	NA	true		07-AUG-2014
0000842657-16-000034	corporationPartnership	6	Caroline Pearson	22-JUN-2010	Secretary	NA	true		
0000842657-16-000034	corporationPartnership	5	Fred Ill	13-MAR-2007	Vice President	NA	true		28-FEB-2015
0000842657-16-000034	corporationPartnership	4	Nancy Tanzil	13-MAY-2014	Chief Financial Officer and Treasurer	NA	true		
0000842657-16-000034	corporationPartnership	3	Michael Sharkey	08-AUG-2014	Director	NA	true		
0000842657-16-000034	corporationPartnership	2	Kristine Lyons	22-SEP-2005	Director	NA	true		
0000842657-16-000034	corporationPartnership	1	John Dorogoff	01-MAY-2014	Director and President	NA	true		
0000842657-16-000034	corporationPartnership	7	Anjie Larocca	11-JUL-2006	Assistant Secretary	NA	true		
0001018490-16-000032	corporationPartnership	4	Deutsche Bank Holdings, Inc. ('DBHold')	12-DEC-1991	Owner of 100% of Registrant	E	false		
0001018490-16-000032	corporationPartnership	3	Scott Allan Muirhead	05-FEB-2003	Director and President	NA	true		25-JUL-2008
0001018490-16-000032	corporationPartnership	2	Michael Seamus Moran	31-AUG-2004	Director	NA	true		31-JUL-2009
0001018490-16-000032	corporationPartnership	1	Foy Benton Hester	01-JUL-1999	Director	NA	true		31-MAR-2015
0001018490-16-000032	corporationPartnership	5	Deutsche Bank Trust Corporation ('DBTC')	31-MAR-1990	Owner of 100% of DBHold	E	false		
0001018490-16-000032	corporationPartnership	9	Deutsche Bank AG	01-FEB-2012	Owner of 100% of DBTC	E	false		
0001018490-16-000032	corporationPartnership	8	Alec Gurdeep Singh	05-AUG-2008	Director and President	NA	true		
0001018490-16-000032	corporationPartnership	7	Deutsche Bank AG	04-JUN-1999	Owner of 100% of DB USA Corporation	E	false		
0001018490-16-000032	corporationPartnership	6	DB USA Corporation	04-JUN-1999	Owner of 100% of DBTC	E	false		01-FEB-2012
0001090027-16-000010	corporationPartnership	6	PlanMember Financial Corporation	01-DEC-1991	Direct Owner	E	false		
0001090027-16-000010	corporationPartnership	5	Byron Bowman	01-APR-2015	Secretary/General Counsel	NA	true		
0001090027-16-000010	corporationPartnership	4	William S. Kemble	18-OCT-2006	CFO/Treasurer	NA	true		
0001090027-16-000010	corporationPartnership	3	Daniel Murphy	01-MAR-2005	VP/CCO	NA	false		
0001090027-16-000010	corporationPartnership	2	Terrall Janeway	01-OCT-1998	SVP/COO	NA	true		
0001090027-16-000010	corporationPartnership	1	Jon M. Ziehl	01-SEP-1984	Director/CEO/President	C	true		
0001090027-16-000010	corporationPartnership	7	AXA Distribution Holding Corp	14-FEB-2013	Indirect Owner	C	false		
0001090027-16-000009	corporationPartnership	6	PlanMember Financial Corporation	01-DEC-1991	Direct Owner	E	false		
0001090027-16-000009	corporationPartnership	5	Byron Bowman	01-APR-2015	Secretary/General Counsel	NA	true		
0001090027-16-000009	corporationPartnership	1	Jon M. Ziehl	01-SEP-1984	Director/CEO/President	C	true		
0001090027-16-000009	corporationPartnership	2	Terrall Janeway	01-OCT-1998	SVP/COO	NA	true		
0001090027-16-000009	corporationPartnership	3	Daniel Murphy	01-MAR-2005	VP/CCO	NA	false		
0001090027-16-000009	corporationPartnership	4	William S. Kemble	18-OCT-2006	CFO/Treasurer	NA	true		
0001090027-16-000009	corporationPartnership	7	AXA Distribution Holding Corp	14-FEB-2013	Indirect Owner	C	false		
0000275143-16-000015	corporationPartnership	3	Stephen Clifford Hooley	01-JAN-2004	Director	NA	true		
0000275143-16-000015	corporationPartnership	16	Patricia Louise Crockan	10-JUL-2015	Chief Operations Officer	NA	false		
0000275143-16-000015	corporationPartnership	2	DST Systems, Inc.	05-SEP-1973	Co-shareholder	D	true		
0000275143-16-000015	corporationPartnership	4	Terrence Lester Metzger	01-JAN-2004	President and CEO	NA	true		
0000275143-16-000015	corporationPartnership	5	James Scott Phalen	11-MAR-2005	Director	NA	true		
0000275143-16-000015	corporationPartnership	6	Thomas Austin McCullough	01-JUN-1987	Director	NA	true		
0000275143-16-000015	corporationPartnership	7	Jay Alan Shuman	01-APR-2001	Treasurer and Chief Financial Officer	NA	true		
0000275143-16-000015	corporationPartnership	8	Sharon Leigh James	01-JUL-2001	Chief Legal Officer / Secretary	NA	false		
0000275143-16-000015	corporationPartnership	9	Steven Jeffery Towle	13-DEC-2000	Chairman and Director	NA	true		
0000275143-16-000015	corporationPartnership	10	Robert Kaplan	14-JAN-2009	Director	NA	true		
0000275143-16-000015	corporationPartnership	11	Alison Ann Quirk	01-JUL-2009	Director	NA	true		
0000275143-16-000015	corporationPartnership	12	Edmond Joseph Burke	26-MAR-2013	Director	NA	true		
0000275143-16-000015	corporationPartnership	13	Craig Barnes Hollis	28-FEB-2014	Chief Compliance Officer	NA	false		
0000275143-16-000015	corporationPartnership	14	Gunjan Kedia	01-JAN-2015	Director	NA	true		
0000275143-16-000015	corporationPartnership	15	Tracy Wayne Shelby	10-JUL-2015	Chief Relationship Officer	NA	false		
0000275143-16-000015	corporationPartnership	1	State Street Corporation	05-SEP-1973	Co-shareholder	D	true		
0000950123-16-015399	soleProprietorship	1	FIS Investment Ventures LLC	23-DEC-2014	Sole stockholder			Sole stockholder	
0001146230-16-000029	corporationPartnership	13	Computershare Holdings Inc.	01-JAN-2012	Indirect Owner	E	true		
0001146230-16-000029	corporationPartnership	12	Computershare Investments (UK)(No. 8) Limited	01-JAN-2012	Indirect Owner	E	true		
0001146230-16-000029	corporationPartnership	15	Frank A. Madonna	12-NOV-2012	Executive Vice President, Operations	NA	true		
0001146230-16-000029	corporationPartnership	16	Kevin M. Brennan	01-JUL-2013	President, US Plan Managers	NA	true		
0001146230-16-000029	corporationPartnership	17	Abbe R. Tiger	14-OCT-2013	Head of Compliance - Computershare US	NA	true		
0001146230-16-000029	corporationPartnership	18	Jeffery G. Chasse	23-SEP-2013	Controller	NA	true		
