ACCESSION_NUMBER	PERIODOFREPORT	ENTITYNAME	SERVICECOMPANY	REGISTRANTENGAGEDSERVICE	REGULATORYAGENCY	AMENDMENTFILED	ADDITIONALINFORMATION	NUMBERITEMSRECEIVEDFORTRANSFER	NUMMASTERSECURITYHOLDERFILINGS	NUMBERINDIVIDUALACCOUNTS	NUMDIVREINVDIRPURPLANACCOUNTS	NUMDIRECTREGISTSYSTEMACCOUNTS	NUMBERFILED	FILEALL	SECHOLDERADDITIONALINFO	ALWAYSCOMPLIANT	NUMBERMONTHSNOTCOMPLIANT	NUMBERNOTICENONCOMPLIANCEFILED	TOTAL	TOTALOTHERTHANRECEIPTORDERDATE	NUMLOSTACCTSREMITTEDTOSTATES
0001432532-17-000001	31-DEC-2016	Franklin Templeton Investments Poland sp. z.o.o.	None	Y	SEC	Yes, filed amendment(s)		35115	0	0	0	0	0			Yes			160123	20832	0
0000891010-17-000008	31-DEC-2016	OVER THE COUNTER STOCK TRANSFER INC /UT/ /TA	None	N	SEC	Not applicable		341	95127	16	0	16	0			Yes			0	0	0
0001451316-17-000001	31-DEC-2016	Franklin Templeton Investment Services GmbH	None	Y	SEC	Not applicable		118	44152	44152	0	0	0			Yes			72092	1453	0
0001077223-17-000002	31-DEC-2016	VANTAGEPOINT TRANSFER AGENTS LLC /TA	Some	N	SEC	Not applicable		0	0	0	0	0	0			Not Applicable			1316001	2448	0
0001432531-17-000001	31-DEC-2016	Franklin Templeton International Services (India) Private LTD	None	Y	SEC	Not applicable		47053	0	0	0	0	0			Yes			404991	26599	0
0000950123-17-003100	31-DEC-2016	Columbia Management Investment Services Corp. /TA	Some	Y	SEC	Not applicable		1067749	835320	755296	508504	0	0			Not Applicable			9311229	159055	45
0001253179-17-000003	31-DEC-2016	GEMINI FUND SERVICES LLC	Some	N	SEC	Yes, filed amendment(s)		157705	988686	988686	794679	988686	0			Yes			3819555	43830	61
0001145893-17-000002	31-DEC-2016	U S BANK NA	None	Y	OCC	Yes, filed amendment(s)		3552	353674	353674	0	0	0			No	1	1	0	0	565
0001022116-17-000002	31-DEC-2016	U S BANK TRUST NATIONAL ASSOCIATION	All	N	OCC	Not applicable															
0001545615-17-000004	31-DEC-2016	Hawaiian Electric Industries, Inc.	Some	N	BGFRS	Not applicable		812	6645	26951	23792	710	0			Yes			0	0	18
0001003297-17-000069	31-DEC-2016	SECURITY LAND & DEVELOPMENT CORP /TA	None	N	SEC	Not applicable		9	596	596	0	1									134
0000950123-17-003096	31-DEC-2016	APACHE CORP /TA	Some	N	SEC	Not applicable		21	895	895	0	0									0
0001511164-17-000129	31-DEC-2016	ISLAND CAPITAL MANAGEMENT LLC	None	Y	SEC	Not applicable		7360	126234	126234	7	0	0			Yes			0	0	0
0001458682-17-000003	31-DEC-2016	ClearTrust, LLC	None	Y	SEC	Yes, filed amendment(s)		2776	49056	49056	0	122	0			Yes			0	0	38
0001564590-17-005398	31-DEC-2016	WADDELL & REED SERVICES Co (dba WI Services Company)/TA	None	N	SEC	Yes, filed amendment(s)		89714	4051228	4051228	3996037	0	0			Yes			26784388	85544	871
0000838927-17-000006	31-DEC-2016	LASALLE BANK NA                               /TA	Some	N	OCC	Not applicable		1	712	712	0	0	0			Yes			0	0	13
0000759458-17-000007	31-DEC-2016	Canandaigua National Bank & Trust CO	None	N	OCC	Not applicable		25	1422	1422	0	0	0			Not Applicable			0	0	0
0000838927-17-000005	31-DEC-2016	LASALLE BANK NA                               /TA	Some	N	OCC	Not applicable		1	712	712	0	0	0			Yes			0	0	13
0001145722-17-000002	31-DEC-2016	BANK OF THE OZARKS /TA	None	N	FDIC	Not applicable		179	1660	1660	0	0	0			Yes			0	0	1
0000826074-17-000004	31-DEC-2016	UNICO AMERICAN CORP                                     /TA	None	N	SEC	Not applicable		67	224	227	0	3	0			Yes			0	0	57
0001316141-17-000003	31-DEC-2016	TRANSHARE Corp	None	N	SEC	Yes, filed amendment(s)		855	72	14	0	14	0			Yes			0	0	31
0001452780-17-000001	31-DEC-2016	DST Worldwide Services India Private Limited- TA	None	Y	SEC	Yes, filed amendment(s)		41473	0	0	0	0	0			Not Applicable			420965	1891	0
0001352156-17-000007	31-DEC-2016	Sentinel Administrative Services, Inc.	All	N	SEC	Yes, filed amendment(s)															
0001049169-17-000131	31-DEC-2016	ALPS FUND SERVICES, INC.	None	N	SEC	Yes, filed amendment(s)		6707	468093	468093	373751	468093	0			Yes			2219064	341333	171
0001227021-17-000007	31-DEC-2016	BROWN BROTHERS HARRIMAN & CO	None	N	SEC	Yes, filed amendment(s)		481	12553	12553	700	238	0			Not Applicable			9072	165	0
0000838966-17-000001	31-DEC-2016	HUNTINGTON NATIONAL BANK/OH/ /TA	None	Y	OCC	Not applicable		159	31385	31385	0	0	0			Yes			0	0	0
0001096906-17-000197	31-DEC-2016	PROGRESSIVE TRANSFER CORP                               /TA	Some	N	SEC	Not applicable		158	3073	3073	0	12	0			Yes			0	0	0
0001096906-17-000196	31-DEC-2016	INTERWEST TRANSFER CO INC                               /TA	None	Y	SEC	Not applicable		4237	258683	258683	0	1019	0			Yes			0	0	0
0000831495-17-000008	31-DEC-2016	Delaware Investments Fund Services Co	All	N	SEC	Not applicable															
0000831495-17-000007	31-DEC-2016	DELAWARE SERVICE CO INC /PA/ /TA	All	N	SEC	Not applicable															
0000710386-17-000001	31-DEC-2016	WESTERN STATES TRANSFER & REGISTRAR INC                 /TA	None	N	SEC	Not applicable		42	12409	0	0	0	0			Yes			0	0	0
0001418054-17-000006	31-DEC-2016	Russell Investments Fund Services, LLC	Some	N	SEC	Yes, filed amendment(s)		0	0	0	0	0									0
0001073944-17-000006	31-DEC-2016	UMB FUND SERVICES INC	Some	Y	SEC	Yes, filed amendment(s)		126201	382773	382773	92048	276362	0			Not Applicable			1563375	72674	69
0000067590-17-000213	31-DEC-2016	PRUDENTIAL MUTUAL FUND SERVICES LLC /TA	Some	N	SEC	Yes, filed amendment(s)		14	0	0	0	0				Not Applicable					252
0001410578-17-000102	31-DEC-2016	PACIFIC GLOBAL INVESTOR SERVICES INC                    /TA	None	N	SEC	Not applicable		366	3681	3681	3456	0	0			Yes			7174	18	0
0001169743-17-000003	31-DEC-2016	J D CLARK & CO INC	Some	Y	SEC	Yes, filed amendment(s)		335	47495	47495	254	0	0			Not Applicable			0	0	0
0001431194-17-000002	31-DEC-2016	Bank Services of Virginia, Inc.	None	N	FDIC	Not applicable		239	3142	3142	0	0	0			Yes			0	0	0
0000734846-17-000006	31-DEC-2016	AMEREN SERVICES CO                                      /TA	None	N	SEC	Not applicable		5104	51749	43569	36585	6984	0			Yes			0	0	80
0001214659-17-002154	31-DEC-2016	QUICKSILVER STOCK TRANSFER, LLC	None	N	SEC	Not applicable		244	15097	15097	0	0	0			Yes			0	0	0
0000838135-17-000002	31-DEC-2016	BRANCH BANKING & TRUST CO /TA	None	N	FDIC	Not applicable		0	0	445	388	0									0
0001437749-17-005281	31-DEC-2016	INVESTORS HERITAGE LIFE INSURANCE CO                    /TA	None	N	SEC	Not applicable		188	2298	2298	0	0	0			Not Applicable			0	0	63
0000878029-17-000006	31-DEC-2016	MILLBURN RIDGEFIELD CORP /CT/                           /TA	None	N	SEC	Not applicable		112	6418	6418	0	6418	0			Yes			1568	0	0
0001118414-17-000002	31-DEC-2016	SHENANDOAH TELECOMMUNICATIONS CO /VA/                   /TA	None	N	SEC	Not applicable		1232	4551	4551	1360	152	0			Yes			0	0	0
0000840464-17-000006	31-DEC-2016	CITIBANK NA                                             /TA	Some	N	OCC	Not applicable		293	5359	5359	4	5	0			Yes			14	0	35
0000839266-17-000001	31-DEC-2016	ALERUS FINANCIAL NA /TA	Some	N	OCC	Not applicable		2	17	17	0	0	0			Yes			0	0	0
0000854890-17-000004	31-DEC-2016	BOSTON TRUST & INVESTMENT MANAGEMENT CO / TA	Some	N	FDIC	Yes, filed amendment(s)		0	33	33	0	0	0			Not Applicable			1758	0	0
0000950123-17-003056	31-DEC-2016	OLD NATIONAL BANCORP/TA	Some	N	BGFRS	Not applicable		869	12120	12120	6912	5208	0			Yes			0	0	10
0001604325-17-000002	31-DEC-2016	Wilmington Trust, National Association/TA	All	N	OCC	Not applicable															
0000838155-17-000003	31-DEC-2016	MANUFACTURERS & TRADERS TRUST CO	All	N	BGFRS	Not applicable															
0000838155-17-000002	31-DEC-2016	Wilmington Trust Co	None	Y	BGFRS	Not applicable		4561	38982	38982	0	0	0			Yes			0	0	8
0000874230-17-000004	31-DEC-2016	PUBLIX SUPER MARKETS INC /TA	None	N	SEC	Not applicable		20979	122542	122542	0	0	0			Yes			0	0	369
0000817712-17-000007	31-DEC-2016	THRIVENT FINANCIAL INVESTOR SERVICES INC /TA	Some	N	SEC	No, failed to file amendment(s)	The Amended Form TA-1 filed on 9/1/2016 was not filed within 60 days following the date on which Ryan F. Conroy was elected as an officer.	21231	0	713212	713212	0	0			Yes			104344	0	0
0000738347-17-000005	31-DEC-2016	NORFOLK SOUTHERN CORP /TA	Some	N	SEC	Not applicable		3	239	239	0	0									0
0000275143-17-000009	31-DEC-2016	BOSTON FINANCIAL DATA SERVICES, INC. /TA	Some	Y	SEC	Yes, filed amendment(s)		190928	8602326	10407134	8227342	0	0			Yes			59833457	65375	2385
0000862124-17-000010	31-DEC-2016	Fidelity Business Services India Private Ltd	None	Y	SEC	Yes, filed amendment(s)		0	0	0	0	0									0
0000868275-17-000008	31-DEC-2016	SATURNA CAPITAL CORP /WA/ /TA	None	N	SEC	Yes, filed amendment(s)		0	35234	35234	35234	0	0			Not Applicable			145067	33	7
0000862124-17-000009	31-DEC-2016	FIDELITY INVESTMENTS INSTITUTIONAL OPERATIONS CO INC /TA	Some	N	SEC	Not applicable		428218	19771810	19771810	19546943	0	0			Not Applicable			818669107	1612129	78
0000862124-17-000008	31-DEC-2016	NATIONAL FINANCIAL SERVICES LLC /TA	None	Y	SEC	Yes, filed amendment(s)		2080093	33970027	31665421	31665421	0	0			Not Applicable			219844529	3116107	4717
0000019617-17-000330	31-DEC-2016	JP Morgan Chase Bank NA	Some	Y	OCC	Yes, filed amendment(s)		1746	48820	48820	0	0	0			Not Applicable			10718	0	0
0000019617-17-000329	31-DEC-2016	JP Morgan AG / TA	All	N	OCC	Not applicable															
0001145888-17-000002	31-DEC-2016	FIRST NORTHERN COMMUNITY BANCORP /TA	None	N	BGFRS	Not applicable		74	1333	1333	0	0	0			Not Applicable			0	0	3
0000275143-17-000008	31-DEC-2016	NATIONAL FINANCIAL DATA SERVICES INC /TA	Some	Y	SEC	Yes, filed amendment(s)		70610	3171568	3171568	2802788	0	0			Yes			29212142	30423	336
0000869442-17-000003	31-DEC-2016	JOHN HANCOCK SIGNATURE SERVICES INC /TA	Some	N	SEC	Yes, filed amendment(s)		10839	465692	465692	388744	0	0			Yes			3950855	778482	55
0001545615-17-000003	31-DEC-2016	Hawaiian Electric Industries, Inc.	Some	N	BGFRS	Not applicable		812	6645	26951	23792	710	0			Yes			0	0	18
0001370414-17-000003	31-DEC-2016	ENTERPRISE SERVICES ADMINISTRATIVE SERVICES LLC	None	N	SEC	Not applicable		0	0	0	0	0	0			Not Applicable			0	0	0
0000922838-17-000002	31-DEC-2016	WEB401KCOM INC	None	N	SEC	Not applicable		0	0	5786	0	0	0			Yes			47159	0	0
0000810417-17-000002	31-DEC-2016	EDWARD D JONES & CO LP /TA	None	N	SEC	Not applicable		0	2539211	2539211	0	0	0			Yes			63927086	31208	76
