ACCESSION_NUMBER	CORP_PARTNER_TYPE	CORP_PARTNER_ID	ENTITYNAME	RELATIONSHIPSTARTDATE	TITLEORSTATUS	OWNERSHIPCODE	CONTROLPERSON	AUTHORITYDESCRIPTION	RELATIONSHIPENDDATE
0001451316-17-000002	soleProprietorship	7	Jennifer M. Johnson	18-APR-2007	Board Member			Member of Advisory Board	01-DEC-2014
0001451316-17-000002	soleProprietorship	6	Jed A. Plafker	09-SEP-2009	Board Member			Member of Advisory Board	
0001451316-17-000002	soleProprietorship	5	Gregory E. McGowan	01-APR-2000	Board Member			Member of Advisory Board	
0001451316-17-000002	soleProprietorship	3	Vijay C. Advani	12-MAY-2003	Board Member			Member of the Advisory Board	01-OCT-2015
0001451316-17-000002	soleProprietorship	2	Reinhard Berben	05-MAY-2004	Managing Director			Day-to-Day Management	
0001451316-17-000002	soleProprietorship	1	Franklin Templeton Luxembourg S.A.	01-JUL-2013	100% Ownership			Sole ownership and control.	
0001451316-17-000002	soleProprietorship	8	Hans J. Wisser	04-APR-1995	Managing Director			Day-to-Day Management	30-NOV-2010
0001451316-17-000002	soleProprietorship	4	Basil K. Fox, Jr.	18-APR-2007	Board Member			Member of Advisory Board	
0000740583-17-000076	soleProprietorship	11	CLAUDINE SIRGANT	15-MAR-2013	VICE PRESDIENT			OFFICER	
0000740583-17-000076	soleProprietorship	12	BARRY G. WARD	22-NOV-2013	SR. VICE PRESIDENT & TREASURER			OFFICER	
0000740583-17-000076	soleProprietorship	13	GREG L. HERRS	22-NOV-2016	VICE PRESIDENT			OFFICER	
0000740583-17-000076	soleProprietorship	14	MICHAEL MASTERS	13-AUG-2014	VICE PRESIDENT			OFFICER	
0000740583-17-000076	soleProprietorship	15	VINOD KACHROO	15-JUN-2015	SR. VP & CHIEF INFORMATION OFFICER			OFFICER	
0000740583-17-000076	soleProprietorship	16	ASHISH JHA	29-FEB-2016	VICE PRESIDENT			OFFICER	
0000740583-17-000076	soleProprietorship	17	Kevin Paulson	15-AUG-2016	Sr. Vice President & COO			Officer	
0000740583-17-000076	soleProprietorship	18	Zachary Wilson	01-JAN-2016	Vice President			Officer	
0000740583-17-000076	soleProprietorship	19	Uday M. Tembulkar	18-SEP-2015	Vice President			Officer	
0000740583-17-000076	soleProprietorship	20	Thirunavukarasu Sivasubramanian	18-SEP-2015	Vice President			Officer	
0000740583-17-000076	soleProprietorship	21	Edward J. Miller	18-SEP-2015	Vice President			Officer	
0000740583-17-000076	soleProprietorship	25	Guggenheim SBC Holdings, LLC	30-JUL-2010	Shareholder of Security Benefit Corp.			Indirect Owner	01-FEB-2017
0000740583-17-000076	soleProprietorship	22	Amy Cline	02-MAY-2016	VP, Assoc. General Counsel & Secretary			Officer	
0000740583-17-000076	soleProprietorship	23	Janet Dulohery	02-MAY-2016	VP, Head of Human Resources			Officer	
0000740583-17-000076	soleProprietorship	24	Security Benefit Corporation	14-FEB-2005	Sole Member se2 HoldCo, LLC			Sole Member	
0000740583-17-000076	soleProprietorship	26	ELDRIDGE INVESTORS, LLC	30-JUL-2010	MEMBERSHIP INTEREST GUGGENHEIM SBC HLDGS			INDIRECT INTEREST	01-FEB-2017
0000740583-17-000076	soleProprietorship	27	GUGGENHEIM KNIGHTS OF SECURITY, LLC	30-JUL-2010	SOLE MANAGER-GUGGENHEIM SBC HOLDINGS			INDIRECT INTEREST	01-FEB-2017
0000740583-17-000076	soleProprietorship	28	GUGGENHEIM LAWRENCE, LLC	30-JUL-2010	MEMBERSHIP INTEREST - ELDRIDGE INVESTORS			INDIRECT INTEREST	01-FEB-2017
0000740583-17-000076	soleProprietorship	29	SB KANSAS INVESTORS, LLC	30-JUL-2010	MEMBERSHIP INTEREST - ELDRIDGE INVESTORS			INDIRECT INTEREST	01-FEB-2017
0000740583-17-000076	soleProprietorship	30	ROBERT PATTON	30-JUL-2010	MEMBER SB KANSAS INVESTORS			INDIRECT INTEREST	01-FEB-2017
0000740583-17-000076	soleProprietorship	31	SE2 HOLDINGS, INC.	21-OCT-2013	SOLE MEMBER IN SE2, LLC			MEMBER	
0000740583-17-000076	soleProprietorship	32	SE2 HOLDCO, LLC	21-OCT-2013	SHAREHOLDER SE2 HOLDINGS, INC.			INDIRECT INTEREST	
0000740583-17-000076	soleProprietorship	33	NTT DATA, INC.	26-NOV-2014	SHAREHOLDER OF SE2 HOLDINGS, INC.			INDIRECT INTEREST	
0000740583-17-000076	soleProprietorship	34	ELDRIDGE SBC HOLDINGS, LLC	01-JUL-2010	SHAREHOLDER - SECURITY BENEFIT CORP			INDIRECT INTEREST	
0000740583-17-000076	soleProprietorship	35	ELDRIDGE INDUSTRIES, LLC	01-FEB-2017	MEMBER - ELDRIDGE SBC HOLDINGS, LLC			INDIRECT INTEREST	
0000740583-17-000076	soleProprietorship	36	SBT INVESTORS, LLC	01-FEB-2017	MEMBER - ELDRIDGE INDUSTRIES, LLC			INDIRECT INTEREST	
0000740583-17-000076	soleProprietorship	37	NZC CAPITAL, LLC	01-FEB-2017	MEMBER - SBT INVESTORS, LLC			INDIRECT INTEREST	
0000740583-17-000076	soleProprietorship	38	TODD L. BOEHLY	01-FEB-2017	MEMBER - NZC CAPITAL, LLC			INDIRECT INTEREST	
0000740583-17-000076	soleProprietorship	10	PAULA K. DELL	05-JUN-2012	VICE PRESIDENT			OFFICER	
0000740583-17-000076	soleProprietorship	9	BRENDA KRAMER	30-SEP-2010	SR. LEGAL ANALYST & ASSISTANT SECRETARY			OFFICER	26-OCT-2016
0000740583-17-000076	soleProprietorship	8	LISA M. YOUNG	30-SEP-2010	ASSISTANT TREASURER			OFFICER	
0000740583-17-000076	soleProprietorship	7	THOMAS M. SPENCER	30-SEP-2010	SR. VICE PRESIDENT, BUSINESS DEVELOPMENT			OFFICER	
0000740583-17-000076	soleProprietorship	6	MARY ANNE DURALL	05-JUN-2012	SR. VICE PRESIDENT			OFFICER	
0000740583-17-000076	soleProprietorship	5	FRANK J. ROSA	30-SEP-2010	SR. VICE PRESIDENT, OPERATIONS			OFFICER	
0000740583-17-000076	soleProprietorship	4	JAMES R. SCHMANK	30-SEP-2010	SR. VICE PRESIDENT & CFO			OFFICER	
0000740583-17-000076	soleProprietorship	3	JOHN F. GUYOT	30-SEP-2010	SR. VP & GENERAL COUNSEL			OFFICER	
0000740583-17-000076	soleProprietorship	1	GAUTAM THAKKAR	18-MAR-2015	CEO			OFFICER	
0000740583-17-000076	soleProprietorship	2	ERIC F. REA	30-SEP-2010	PRESIDENT			OFFICER	
0000353291-17-000004	soleProprietorship	1	Templeton Worldwide, Inc.	01-JAN-2001	Sole Member			Mgmt of business & affairs of registrant	
0000950123-17-003133	corporationPartnership	9	Waddell & Reed Financial, Inc.	01-JUL-1987	Beneficial Owner	E	true		
0000950123-17-003133	corporationPartnership	8	Waddell & Reed Financial Services, Inc.	01-MAY-1993	Beneficial Owner	E	true		
0000950123-17-003133	corporationPartnership	7	Waddell & Reed, Inc.	01-DEC-1981	Direct Owner	E	true		
0000950123-17-003133	corporationPartnership	6	Thomas W. Butch	27-MAR-2017	Director	NA	true		
0000950123-17-003133	corporationPartnership	1	Philip J. Sanders	01-AUG-2016	Director and Chairman of the Board	NA	true		
0000950123-17-003133	corporationPartnership	4	James D. Hughes	18-FEB-2015	Secretary	NA	true		
0000950123-17-003133	corporationPartnership	3	Wendy Jacqueline Hills	01-FEB-2004	General Counsel	NA			
0000950123-17-003133	corporationPartnership	2	Brent Kyle Bloss	01-FEB-2004	Director, Senior VP, Treasurer	NA	true		
0000950123-17-003133	corporationPartnership	5	Richard Stanley Starks II	01-JAN-1997	President, Director	NA	true		
0001007444-17-000009	soleProprietorship	20	Jonathan Eaton	01-JAN-2008	Managing Director			Retirement Planning	30-JUN-2012
0001007444-17-000009	soleProprietorship	21	Christopher F. Feeney	28-JAN-2008	Managing Director			Chief Information Officer	31-DEC-2012
0001007444-17-000009	soleProprietorship	22	Kathy VanNoy-Pineda	21-MAY-2009	EVP			Chief Compliance Officer, Brokerage	01-JAN-2014
0001007444-17-000009	soleProprietorship	23	John J. McDermott Jr.	27-JUL-2009	Managing Director			Chief Risk Officer	13-SEP-2013
0001007444-17-000009	soleProprietorship	24	Abdiel Alan Valenzuela	21-MAY-2009	VP - Advisory			Chief Compliance Officer, Advisory	01-MAY-2011
0001007444-17-000009	soleProprietorship	25	Derek Bruton	01-MAR-2010	Managing Director			National Sales	04-APR-2014
0001007444-17-000009	soleProprietorship	26	Becky Shulman	06-JUN-2011	Managing Director			Deputy CFO	21-NOV-2011
0001007444-17-000009	soleProprietorship	27	Mary Frances Schott	01-JUN-2014	Managing Director			Client Experience and Training	29-MAR-2016
0001007444-17-000009	soleProprietorship	28	Ryan Christopher Parker	01-JUN-2014	Managing Director			Investment and Planning Solutions	03-JUN-2016
0001007444-17-000009	soleProprietorship	29	Thomas Dominic Lux	16-MAR-2015	Executive Vice President			Chief Financial Officer	28-SEP-2015
0001007444-17-000009	soleProprietorship	30	Thomas Andrew Gooley	10-JUL-2015	Managing Director			Service, Trading and Operations	
0001007444-17-000009	soleProprietorship	31	Matthew Jon Audette	28-SEP-2015	Chief Financial Officer			Chief Financial Officer	
0001007444-17-000009	soleProprietorship	32	Suzanne Elizabeth Auletta	18-SEP-2015	Executive Vice President			Chief Compliance Officer	
0001007444-17-000009	soleProprietorship	33	Tracy Ellen Calder	25-JAN-2016	Managing Director			Deputy Chief Risk Officer	
0001007444-17-000009	soleProprietorship	1	LPL Holdings, Inc.	01-APR-1989	Managing Member			Parent Company	
0001007444-17-000009	soleProprietorship	2	Mark Robert Helliker	01-AUG-2008	Managing Director			Client Support Services	01-AUG-2015
0001007444-17-000009	soleProprietorship	3	Robert Joseph Moore	01-MAY-2012	President and Director			Advisor & Institution Solutions	16-MAR-2015
0001007444-17-000009	soleProprietorship	4	Sharyn J. Handelsman	01-JAN-2014	Managing Director			Chief Compliance Officer, Brokerage	12-JUN-2015
0001007444-17-000009	soleProprietorship	5	George Burton White	01-NOV-2007	Managing Director			Chief Investment Officer	
0001007444-17-000009	soleProprietorship	6	Dan Hogan Arnold, Jr.	01-MAY-2012	President & Chief Executive Officer			President & Chief Executive Officer	
0001007444-17-000009	soleProprietorship	7	David Paul Bergers	01-AUG-2013	Managing Director			Legal and Government Relations	
0001007444-17-000009	soleProprietorship	8	Michelle Oroschakoff	01-SEP-2013	Managing Director			Chief Risk Officer	
0001007444-17-000009	soleProprietorship	9	Paul Middlemiss	01-MAY-2011	Executive Vice President			Chief Compliance Officer, Advisory	21-NOV-2016
0001007444-17-000009	soleProprietorship	19	Denise Abood	01-JAN-2008	Managing Director			Human Capital	30-JUN-2012
0001007444-17-000009	soleProprietorship	18	William Edward Dwyer III	01-JAN-2004	Managing Director			National Sales	01-MAR-2013
0001007444-17-000009	soleProprietorship	17	Esther Marion Stearns	01-MAR-2007	Chief Operating Officer			President	01-MAY-2012
0001007444-17-000009	soleProprietorship	16	Stephanie Leigh Brown	01-MAR-2004	Managing Director			General Counsel	19-AUG-2013
0001007444-17-000009	soleProprietorship	15	William P. Morrissey, Jr.	01-APR-2014	Managing Director & Divisional President			Independent Advisor Services	
0001007444-17-000009	soleProprietorship	14	Mark Stephen Casady	01-DEC-2005	Chairman of the Board and CEO			Chief Executive Officer	03-JAN-2017
0001007444-17-000009	soleProprietorship	13	Victor Peter Fetter, III	01-DEC-2012	Managing Director			Chief Information Officer	
0001007444-17-000009	soleProprietorship	10	John Andrew Kalbaugh	01-MAR-2010	Managing Director & Divisional President			Institution Services	
0001007444-17-000009	soleProprietorship	11	Joan Dominy Khoury	01-MAY-2012	Managing Director			Chief Marketing Officer	01-JUN-2014
0001007444-17-000009	soleProprietorship	12	Sallie Rebecca Larsen	01-MAY-2012	Managing Director			Chief Human Capital Officer	
0000027048-17-000003	corporationPartnership	11	Gary Forsee	12-MAY-2015	Director	NA	true		
0000027048-17-000003	corporationPartnership	10	Jerome H Bailey	12-MAY-2015	Director	NA	true		
0000027048-17-000003	corporationPartnership	2	Stephen C hooley	30-JUN-2009	Director/President/CEO	NA	true		
0000027048-17-000003	corporationPartnership	1	Randall D. Young	01-JUL-2002	Sr Vice President/GC/Sec/CLO	NA			
0000027048-17-000003	corporationPartnership	12	Joseph C Antonellis	15-DEC-2015	Director	NA	true		
0000027048-17-000003	corporationPartnership	3	Lowell L. Bryan	08-MAY-2012	Director	NA	true		
0000027048-17-000003	corporationPartnership	8	Charles E Haldeman, Jr	10-NOV-2014	Director	NA	true		
0000027048-17-000003	corporationPartnership	7	Lynn Dorsey Bleil	13-MAY-2014	Director	NA	true		
0000027048-17-000003	corporationPartnership	6	BlackRock, Inc	31-DEC-2013	7.9% Owner	A			
0000027048-17-000003	corporationPartnership	5	Gregg W Givens	01-JAN-2014	Senior Vice President/CFO/Treasurer	NA	true		
0000027048-17-000003	corporationPartnership	4	Samuel G. Liss	08-MAY-2012	Director	NA	true		
0000027048-17-000003	corporationPartnership	9	The Vanguard Group	31-DEC-2014	8.21% Owner	A			
0001049169-17-000129	corporationPartnership	10	Paul M. Garvey	05-JUN-2008	SVP, Director of Hedge Fund Services	NA	true		
0001049169-17-000129	corporationPartnership	11	Matthew W. Eischen	12-SEP-2008	SVP, Director of Transfer Agency	NA	true		
0001049169-17-000129	corporationPartnership	12	Patricia P. Lobato	12-SEP-2008	SVP, Director of Creative Services	NA	true		
0001049169-17-000129	corporationPartnership	13	Aisha J. Hunt	01-AUG-2014	SVP, General Counsel, Asst. Secretary	NA	true		
0001049169-17-000129	corporationPartnership	9	Michael G. Procter	01-FEB-2007	SVP, Director of Business Development	NA	true		
0001049169-17-000129	corporationPartnership	8	Kimberly R. Storms	31-DEC-2006	SVP, Director of Fund Administration	NA	true		
0001049169-17-000129	corporationPartnership	7	Lisa B. Mougin	06-JAN-2005	SVP, Director of Sales & Client Relation	NA	true		
0001049169-17-000129	corporationPartnership	6	Bradley J. Swenson	19-MAY-2004	SVP, Chief Operating Officer	NA	true		
0001049169-17-000129	corporationPartnership	5	Robert J. Szydlowski	02-APR-2001	SVP, Chief Technology Officer	NA	true		
0001049169-17-000129	corporationPartnership	4	Sean R. McLean	02-APR-2001	SVP, Director of Fund Accounting	NA	true		
0001049169-17-000129	corporationPartnership	3	Jeremy O. May	01-JUN-1995	President, Director	NA	true		
0001049169-17-000129	corporationPartnership	2	Thomas A. Carter	10-OCT-1994	Executive Vice President, Director	NA	true		
0001049169-17-000129	corporationPartnership	1	Edmond J. Burke	01-NOV-1991	Director	NA	true		
0001049169-17-000129	corporationPartnership	17	Richard Noyers	01-JUL-2016	SVP, Director of Legal Administration	NA	true		
0001049169-17-000129	corporationPartnership	16	Cory Gossard	01-MAR-2016	SVP, CCO, Director of Compliance	NA	true		
0001049169-17-000129	corporationPartnership	14	Troy A. Duran	05-AUG-2014	SVP, Chief Financial Officer	NA	true		
0001049169-17-000129	corporationPartnership	15	Michael Wenger	06-MAR-2015	SVP, Director of Tax	NA	true		
0000950123-17-002860	corporationPartnership	1	Terri Luensmann	31-DEC-2002	Vice President	NA	true		03-MAR-2017
0000950123-17-002860	corporationPartnership	2	United States Automobile Association	01-OCT-1992	Indirect Owner	NA	true		
0000950123-17-002860	corporationPartnership	3	USAA Capital Corporation	01-OCT-1992	Indirect Owner	NA	true		
0000950123-17-002860	corporationPartnership	4	USAA Investment Corporation	01-OCT-1992	Shareholder	NA	true		
0000950123-17-002860	corporationPartnership	5	Daniel McNamara	09-OCT-2009	Director, President, Chair of the Board	NA	true		
0000950123-17-002860	corporationPartnership	11	Brandon Carter	10-FEB-2017	Director	NA	true		
0000950123-17-002860	corporationPartnership	7	James G. Whetzel	08-MAY-2013	Secretary	NA	true		
0000950123-17-002860	corporationPartnership	8	Brooks Englehardt	26-MAR-2015	Director	NA	true		
0000950123-17-002860	corporationPartnership	9	Diana Dominguez	06-MAR-2016	Senior Financial Officer and Treasurer	NA	true		
0000950123-17-002860	corporationPartnership	10	Charles B. Massey	06-JUN-2016	Assistant Vice President	NA	true		
0000950123-17-002860	corporationPartnership	6	Charles K. Craft	24-JUN-2010	Director and Vice President	NA	true		
0000798947-17-000003	corporationPartnership	1	Ronald P. Harrington	11-APR-1986	President	E	true		01-MAR-2017
0000798947-17-000003	corporationPartnership	4	Greg L. Popp	01-MAR-2017	Director, Treasure and Secretary	NA	false		
0000798947-17-000003	corporationPartnership	3	Daniel W. Jackson	01-MAR-2017	Director	NA	false		
0000798947-17-000003	corporationPartnership	2	Amy J. Merrill	01-DEC-2007	President	NA	false		
0001073944-17-000003	corporationPartnership	1	UMB Financial Corporation	17-APR-2011	Shareholder	E	true		
0001073944-17-000003	corporationPartnership	2	J. Mariner Kemper	12-JUL-2012	Director	NA	true		
0001073944-17-000003	corporationPartnership	3	Michael D. Hagedorn	08-NOV-2005	Director	NA	false		24-JAN-2017
0001073944-17-000003	corporationPartnership	4	Anthony Fischer	11-FEB-2008	President	NA	true		
0001073944-17-000003	corporationPartnership	5	Maureen Quill	11-MAR-1996	COO	NA	true		
0001073944-17-000003	corporationPartnership	6	Constance Dye Shannon	06-FEB-1995	EVP and General Counsel	NA	false		
0001073944-17-000003	corporationPartnership	13	Ram Shankar	24-JAN-2017	Director	NA	true		
0001073944-17-000003	corporationPartnership	8	Christine L. Mortensen	03-APR-1995	Vice President	NA	false		
0001073944-17-000003	corporationPartnership	9	Sharon L. Rose	30-OCT-2000	SVP	NA	false		
0001073944-17-000003	corporationPartnership	10	Shannon Johnson	21-DEC-2015	Director	NA	true		
0001073944-17-000003	corporationPartnership	11	Kevin Macke	21-DEC-2015	Director	NA	true		
0001073944-17-000003	corporationPartnership	12	Jennifer Payne	19-JAN-2016	Director	NA	true		
0001073944-17-000003	corporationPartnership	7	Terrance P. Gallagher	12-MAR-2007	EVP	NA	false		
0000929638-17-000277	corporationPartnership	1	Brenda Lee Smith	01-JUL-2006	Sr Vice President	NA	true		
0000929638-17-000277	corporationPartnership	5	AUSA Holding COmpany	31-DEC-2004	Owner	D	true		
0000929638-17-000277	corporationPartnership	4	Tane T. Tyler	01-AUG-2014	Director, VP, CLO, Secretary	NA	true		
0000929638-17-000277	corporationPartnership	3	Marijn P. Smit	01-AUG-2014	Director, President, CEO	NA	true		
0000929638-17-000277	corporationPartnership	2	Christpher Alan Staples	28-JAN-2005	Director	NA	true		
0000929638-17-000277	corporationPartnership	6	Transamerica Premier Life Insurance Company	01-OCT-2014	Owner	C	true		
0001261763-17-000004	corporationPartnership	5	Adams, Michael	01-SEP-2016	Director	NA	true		
0001261763-17-000004	corporationPartnership	4	O'Brien, Kevin T	14-JAN-2013	Chief Executive Officer	NA	true		
0001261763-17-000004	corporationPartnership	3	Smith, Christopher	01-JUN-2010	Director	NA	true		
0001261763-17-000004	corporationPartnership	2	Tischler, Warren L	12-MAY-2005	Director	NA	true		
0001261763-17-000004	corporationPartnership	1	Cole, John William	11-SEP-2002	Director	NA	true		
0001026006-17-000001	corporationPartnership	1	Kathleen Bogutski	26-DEC-1996	CEO	C	false		
0001026006-17-000001	corporationPartnership	4	Steven Test	01-JUN-2016	Vice President	NA	false		
0001026006-17-000001	corporationPartnership	3	Jason Bogutski	26-DEC-1996	President	C	false		
0001026006-17-000001	corporationPartnership	2	Denise Bogutski	26-DEC-1996	Vice President	C	false		
0000817712-17-000002	corporationPartnership	1	Russell W. Swansen	05-DEC-2008	Director	NA	true		
0000817712-17-000002	corporationPartnership	20	Ryan F. Conroy	20-JUN-2016	Assistant Operations Manager	NA	true		
0000817712-17-000002	corporationPartnership	3	Jody L. Bancroft	31-MAR-2009	Director of Investment Field Operations	NA	true		01-OCT-2014
0000817712-17-000002	corporationPartnership	4	Kurt S. Tureson	01-JUN-2004	Treasurer	NA	true		01-JAN-2015
0000817712-17-000002	corporationPartnership	5	Cynthia J. Nigbur	01-OCT-2002	Assistant Secretary	NA	false		
0000817712-17-000002	corporationPartnership	6	Rebecca A. Paulzine	21-JUN-2010	General Counsel and Secretary	NA	true		22-AUG-2014
0000817712-17-000002	corporationPartnership	7	Thrivent Financial Holdings, Inc.	01-JAN-2002	Parent company	E	true		
0000817712-17-000002	corporationPartnership	8	Karen L. Larson	08-DEC-2010	Director	NA	true		08-JUN-2015
0000817712-17-000002	corporationPartnership	9	Kathleen M. Koelling	27-JUN-2011	Privacy & Anti-Money Laundering Officer	NA	true		
0000817712-17-000002	corporationPartnership	10	Michael W. Kremenak	05-JUN-2013	Assistant Secretary	NA	false		
0000817712-17-000002	corporationPartnership	11	Bruce J. Kornaus	16-JUN-2014	Director	NA	true		08-JUN-2015
0000817712-17-000002	corporationPartnership	12	Kathryn A. Stelter	16-JUN-2014	Director; VP & Chief Operations Officer	NA	true		
0000817712-17-000002	corporationPartnership	13	Carolyn A. Tuohy	01-NOV-2014	General Counsel and Secretary	NA	true		06-JAN-2017
0000817712-17-000002	corporationPartnership	14	Jody A. Rose	01-NOV-2014	Assistant Secretary	NA	false		
0000817712-17-000002	corporationPartnership	15	David S. Royal	12-DEC-2014	Director and President	NA	true		
0000817712-17-000002	corporationPartnership	16	Edward S. Dryden	20-MAR-2015	Chief Compliance Officer	NA	true		
0000817712-17-000002	corporationPartnership	17	Gerard V. Vaillancourt	01-JAN-2015	Chief Financial Officer	NA	true		
0000817712-17-000002	corporationPartnership	18	Jason D. Sterling	02-JUN-2015	Assistant Operations Officer	NA	true		
0000817712-17-000002	corporationPartnership	19	Shannon M. Delise	02-JUN-2015	Assistant Operations Manager	NA	true		
0000817712-17-000002	corporationPartnership	2	Randall L. Boushek	05-DEC-2008	Director	NA	true		12-DEC-2014
0001144204-17-011235	corporationPartnership	1	Michael B. Ajzenman	28-MAR-1996	President	E	true		
0001227021-17-000004	corporationPartnership	28	Kevin W. Stone	01-JAN-2009	Partner	NA	true		
0001227021-17-000004	corporationPartnership	27	Jeffrey A. Schoenfeld	01-JAN-1996	Partner	A	true		
0001227021-17-000004	corporationPartnership	30	Andrew J.F. Tucker	01-JAN-1998	Partner	A	true		
0001227021-17-000004	corporationPartnership	31	William B. Tyree	01-JAN-2001	Partner	A	true		
0001227021-17-000004	corporationPartnership	32	Maroa C. Velez	01-JAN-2008	Partner	NA	true		
0001227021-17-000004	corporationPartnership	33	William J. Whelan, Jr.	01-JAN-2000	Partner	NA	true		
