ACCESSION_NUMBER	CORP_PARTNER_TYPE	CORP_PARTNER_ID	ENTITYNAME	RELATIONSHIPSTARTDATE	TITLEORSTATUS	OWNERSHIPCODE	CONTROLPERSON	AUTHORITYDESCRIPTION	RELATIONSHIPENDDATE
0000810704-16-000014	corporationPartnership	1	William A. Kelly	21-JAN-1997	Chief Executive Officer and President	NA	true		
0000810704-16-000014	corporationPartnership	2	Cynthia K. Mitchell	17-JAN-1995	Executive Vice President	NA	true		
0000810704-16-000014	corporationPartnership	3	Melanie J. Mitchell	19-DEC-2008	Executive Vice President	NA	true		
0000810704-16-000014	corporationPartnership	4	Alison S. Rand	31-DEC-1998	Executive Vice President	NA	true		
0000810704-16-000014	corporationPartnership	5	John S. Watts, III	01-JAN-2001	Sr Vice President & Chief Legal Counsel	NA	false		
0000810704-16-000014	corporationPartnership	6	Jimmie B. Barnhill	01-SEP-2006	Vice President	NA	false		
0000810704-16-000014	corporationPartnership	7	Janet Kelly	15-OCT-2014	Vice President & Assistant Secretary	NA	false		
0000810704-16-000014	corporationPartnership	8	Daniel A. Woodring	01-SEP-2005	SVP & Chief Compliance Officer	NA	false		
0000810704-16-000014	corporationPartnership	9	Sharon Grubenhoff	01-SEP-2011	Chief Financial Officer & Treasurer	NA	false		
0000810704-16-000014	corporationPartnership	10	Kurt J. Simmons	11-MAR-2009	Assistant Secretary	NA	false		
0000810704-16-000014	corporationPartnership	11	Judy R. Trollinger	01-JAN-1999	Assistant Secretary	NA	false		
0000810704-16-000014	corporationPartnership	12	Primerica Finance Corporation	20-DEC-1994	Parent Company	E	true		
0000810704-16-000014	corporationPartnership	13	Primerica, Inc.	01-APR-2010	Indirect Parent Company	E	true		
0000810704-16-000014	corporationPartnership	14	Stacey K. Geer	01-AUG-2012	Secretary	NA	false		
0000810704-16-000014	corporationPartnership	15	Todd M. Cooperider	15-AUG-2013	Assistant Secretary	NA	false		
0000950123-16-017873	corporationPartnership	5	Peter Breen	18-JUL-2011	General Manager	NA	true		
0000950123-16-017873	corporationPartnership	4	James Young	28-JUL-2014	Director, Vice President and CFO	NA	true		
0000950123-16-017873	corporationPartnership	2	Adam D. Amsterdam	08-MAR-2010	Director and President	NA	true		
0000950123-16-017873	corporationPartnership	1	Broadridge Financial Solutions, Inc.	08-MAR-2010	Owner	E	true		
0000950123-16-017873	corporationPartnership	6	James O Regan	19-MAR-2012	Head of Operations	NA	true		
0000950123-16-017873	corporationPartnership	3	Steven Rosenthal	28-SEP-2012	Director and Treasurer	NA	true		
0001288777-16-000013	corporationPartnership	3	Eric Laflamme	01-APR-2013	Director	NA	true		
0001288777-16-000013	corporationPartnership	4	Brian Mitchell Pukier	29-FEB-2000	Director	NA	true		
0001288777-16-000013	corporationPartnership	5	Edward (Ted) P. Nash	01-FEB-2015	Director	NA	true		
0001288777-16-000013	corporationPartnership	6	Stuart Swartz	18-NOV-2008	CEO, President, Director	NA	true		
0001288777-16-000013	corporationPartnership	7	Lindsay Ann Horwood	20-NOV-2000	SVP, GC, Secretary, Director	NA	true		
0001288777-16-000013	corporationPartnership	8	Matthew John Cox	23-JUL-2008	SVP, Chief Financial Officer	NA	true		
0001288777-16-000013	corporationPartnership	9	Antonietta De Luca	01-OCT-2014	Senior Vice President	NA	true		
0001288777-16-000013	corporationPartnership	10	Mark Jacobs	18-NOV-2008	Senior Vice President	NA	true		
0001288777-16-000013	corporationPartnership	11	Dennis Massicotte	18-NOV-2008	Senior Vice President	NA	true		
0001288777-16-000013	corporationPartnership	12	Jason Murray	01-JUL-2010	Senior Vice President	NA	true		24-FEB-2016
0001288777-16-000013	corporationPartnership	13	David Nugent	18-NOV-2008	Senior Vice President	NA	true		
0001288777-16-000013	corporationPartnership	14	Mark McDougall	01-JUL-2014	Chief Information Officer	NA	true		11-NOV-2015
0001288777-16-000013	corporationPartnership	15	Irvin Steltz	12-NOV-2014	CIO - North America	NA	true		11-NOV-2015
0001288777-16-000013	corporationPartnership	16	Claude Baksh	25-MAY-2015	CCO, CRO	NA	true		
0001288777-16-000013	corporationPartnership	17	Richard Barber	20-JUL-2015	Senior Vice President	NA	true		
0001288777-16-000013	corporationPartnership	18	Computershare Canada Inc.	31-DEC-2002	Parent Company	E	true		
0001288777-16-000013	corporationPartnership	19	ACN 081 035 752 Pty. Ltd.	27-FEB-2004	Parent Company (Indirect)	E	true		
0001288777-16-000013	corporationPartnership	2	Mary (Lib) Elizabeth Gibson	01-OCT-2013	Director	NA	true		24-MAY-2016
0001288777-16-000013	corporationPartnership	1	William James Braithwaite	03-MAR-2000	Chairman of the Board	NA	true		
0001288777-16-000013	corporationPartnership	24	Bryan Boyd	24-MAY-2016	Director	NA	true		
0001288777-16-000013	corporationPartnership	23	Diane Medeiros	24-FEB-2016	Senior Vice President	NA	true		
0001288777-16-000013	corporationPartnership	22	Carl Teasdale	12-NOV-2014	Head of Vendor Management	NA	true		
0001288777-16-000013	corporationPartnership	20	Computershare Limited	09-JAN-2001	Parent Company (Indirect)	E	true		
0001288777-16-000013	corporationPartnership	21	Carlos Leira	11-NOV-2015	Chief Information Officer - NA	NA	true		
0000740583-16-000456	soleProprietorship	33	Janet Dulohery	02-MAY-2016	VP, Head of Human Resources			Officer	
0000740583-16-000456	soleProprietorship	29	Uday M. Tembulkar	18-SEP-2015	Vice President			Officer	
0000740583-16-000456	soleProprietorship	31	Edward J. Miller	18-SEP-2015	Vice President			Officer	
0000740583-16-000456	soleProprietorship	30	Thirunavukarasu Sivasubramanian	18-SEP-2015	Vice President			Officer	
0000740583-16-000456	soleProprietorship	1	Security Benefit Corporation	14-FEB-2005	Sole Member se2 Holdco, LLC			Sole Member	
0000740583-16-000456	soleProprietorship	2	Gautam Thakkar (a/k/a Thakkar)	18-MAR-2015	CEO			Officer	
0000740583-16-000456	soleProprietorship	3	Eric F. Rea	30-SEP-2010	President & Chief Marketing Officer			Officer	
0000740583-16-000456	soleProprietorship	4	John F. Guyot	30-SEP-2010	Sr. VP & General Counsel			Officer	
0000740583-16-000456	soleProprietorship	5	James R. Schmank	30-SEP-2010	Sr. Vice President & CFO			Officer	
0000740583-16-000456	soleProprietorship	6	Guggenheim SBC Holdings, LLC	30-JUL-2010	Shareholder of Security Benefit Corp.			Indirect Owner	
0000740583-16-000456	soleProprietorship	7	Frank J. Rosa	30-SEP-2010	Sr. Vice President & COO			Officer	
0000740583-16-000456	soleProprietorship	8	Mary Ann Durall	05-JUN-2012	Sr. Vice President			Officer	
0000740583-16-000456	soleProprietorship	9	Thomas M. Spencer	30-SEP-2010	Sr. Vice President, Business Development			Officer	
0000740583-16-000456	soleProprietorship	10	Lisa Young	30-SEP-2010	Assistant Treasurer			Officer	
0000740583-16-000456	soleProprietorship	11	Brenda Kramer	30-SEP-2010	Sr. Legal Analyst & Assistant Secretary			Officer	
0000740583-16-000456	soleProprietorship	12	Eldridge Investors, LLC	30-JUL-2010	Membership Interest Guggenheim SBC Hldgs			Indirect Interest	
0000740583-16-000456	soleProprietorship	13	Guggenheim Knights of Security, LLC	30-JUL-2010	Sole Manager-Guggenheim SBC Holdings			Indirect Interest	
0000740583-16-000456	soleProprietorship	14	Guggenheim Lawrence, LLC	30-JUL-2010	Membership Interest-Eldridge Investors			Indirect Interest	
0000740583-16-000456	soleProprietorship	15	SB Kansas Investors, LLC	30-JUL-2010	Membership Interest-Eldridge Investors			Indirect Interest	
0000740583-16-000456	soleProprietorship	16	Robert Patton	30-JUL-2010	Member SB Kansas Investors			Indirect Interest	
0000740583-16-000456	soleProprietorship	17	Paula K. Dell	05-JUN-2012	Vice President			Officer	
0000740583-16-000456	soleProprietorship	18	Claudine Sirgant	15-MAR-2013	Vice President			Officer	
0000740583-16-000456	soleProprietorship	19	se2 Holdings, Inc.	21-OCT-2013	Sole Member in se2, LLC			Member	
0000740583-16-000456	soleProprietorship	20	se2 Holdco, LLC	21-OCT-2013	Shareholder se2 Holdings, Inc.			Indirect Interest	
0000740583-16-000456	soleProprietorship	21	Barry G. Ward	22-NOV-2013	SVP & Treasurer			Officer	
0000740583-16-000456	soleProprietorship	22	Greg L. Herrs	22-NOV-2013	Vice President			Officer	
0000740583-16-000456	soleProprietorship	23	Michael Masters	13-AUG-2014	Vice President			Officer	
0000740583-16-000456	soleProprietorship	24	NTT DATA, Inc.	26-NOV-2014	Shareholder of se2 Holdings, Inc.			Indirect Interest	
0000740583-16-000456	soleProprietorship	25	Vinod Kachroo	15-JUN-2015	Sr. VP and Chief Information Officer			Officer	
0000740583-16-000456	soleProprietorship	26	Ashish Jha	29-FEB-2016	Vice President			Officer	
0000740583-16-000456	soleProprietorship	27	Kevin Nelson	01-JAN-2016	Vice President			Officer	15-APR-2016
0000740583-16-000456	soleProprietorship	28	Zachary Wilson	01-JAN-2016	Vice President			Officer	
0000740583-16-000456	soleProprietorship	32	Amy Cline	02-MAY-2016	VP, Assoc. General Counsel & Secretary			Officer	
0001077223-16-000026	soleProprietorship	5	Michael Guarasci	01-SEP-2015	Treasurer & Manager			N/A	
0001077223-16-000026	soleProprietorship	4	David Tanguay	15-JUN-2015	Manager			N/A	
0001077223-16-000026	soleProprietorship	1	Robert Schultze	19-FEB-2015	President & Principal Manager			N/A	
0001077223-16-000026	soleProprietorship	2	Angela Montez	31-MAR-2015	Secretary			N/A	
0001077223-16-000026	soleProprietorship	3	Gregory Dyson	01-DEC-2006	Manager			N/A	
0001077223-16-000025	soleProprietorship	2	Angela Montez	31-MAR-2015	Secretary			N/A	
0001077223-16-000025	soleProprietorship	3	Gregory Dyson	01-DEC-2006	Manager			N/A	
0001077223-16-000025	soleProprietorship	4	David Tanguay	15-JUN-2015	Manager			N/A	
0001077223-16-000025	soleProprietorship	5	Michael Guarasci	01-SEP-2015	Treasurer & Manager			N/A	
0001077223-16-000025	soleProprietorship	1	Robert Schultze	19-FEB-2015	President & Principal Manager			N/A	
0001007444-16-000056	soleProprietorship	1	LPL Holdings, Inc.	01-APR-1989	Managing Member			Parent Company	
0001007444-16-000056	soleProprietorship	2	Mark Robert Helliker	01-AUG-2008	Managing Director			Client Support Services	01-AUG-2015
0001007444-16-000056	soleProprietorship	3	Robert Joseph Moore	01-MAY-2012	President and Director			Advisor & Institution Solutions	16-MAR-2015
0001007444-16-000056	soleProprietorship	4	Sharyn J. Handelsman	01-JAN-2014	Managing Director			Chief Compliance Officer, Brokerage	12-JUN-2015
0001007444-16-000056	soleProprietorship	5	George Burton White	01-NOV-2007	Managing Director			Chief Investment Officer	
0001007444-16-000056	soleProprietorship	6	Dan Hogan Arnold, Jr.	01-MAY-2012	President			President	
0001007444-16-000056	soleProprietorship	7	David Paul Bergers	01-AUG-2013	Managing Director			Legal and Government Relations	
0001007444-16-000056	soleProprietorship	8	Michelle Oroschakoff	01-SEP-2013	Managing Director			Chief Risk Officer	
0001007444-16-000056	soleProprietorship	9	Paul Middlemiss	01-MAY-2011	Executive Vice President			Chief Compliance Officer, Advisory	
0001007444-16-000056	soleProprietorship	10	John Andrew Kalbaugh	01-MAR-2010	Managing Director & Divisional President			Institution Services	
0001007444-16-000056	soleProprietorship	11	Joan Dominy Khoury	01-MAY-2012	Managing Director			Chief Marketing Officer	01-JUN-2014
0001007444-16-000056	soleProprietorship	12	Sallie Rebecca Larsen	01-MAY-2012	Managing Director			Chief Human Capital Officer	
0001007444-16-000056	soleProprietorship	13	Victor Peter Fetter, III	01-DEC-2012	Managing Director			Chief Information Officer	
0001007444-16-000056	soleProprietorship	14	Mark Stephen Casady	01-DEC-2005	Chairman of the Board and CEO			Chief Executive Officer	
0001007444-16-000056	soleProprietorship	15	William P. Morrissey, Jr.	01-APR-2014	Managing Director & Divisional President			Independent Advisor Services	
0001007444-16-000056	soleProprietorship	16	Stephanie Leigh Brown	01-MAR-2004	Managing Director			General Counsel	19-AUG-2013
0001007444-16-000056	soleProprietorship	17	Esther Marion Stearns	01-MAR-2007	Chief Operating Officer			President	01-MAY-2012
0001007444-16-000056	soleProprietorship	18	William Edward Dwyer III	01-JAN-2004	Managing Director			National Sales	01-MAR-2013
0001007444-16-000056	soleProprietorship	19	Denise Abood	01-JAN-2008	Managing Director			Human Capital	30-JUN-2012
0001007444-16-000056	soleProprietorship	20	Jonathan Eaton	01-JAN-2008	Managing Director			Retirement Planning	30-JUN-2012
0001007444-16-000056	soleProprietorship	21	Christopher F. Feeney	28-JAN-2008	Managing Director			Chief Information Officer	31-DEC-2012
0001007444-16-000056	soleProprietorship	22	Kathy VanNoy-Pineda	21-MAY-2009	EVP			Chief Compliance Officer, Brokerage	01-JAN-2014
0001007444-16-000056	soleProprietorship	23	John J. McDermott Jr.	27-JUL-2009	Managing Director			Chief Risk Officer	13-SEP-2013
0001007444-16-000056	soleProprietorship	24	Abdiel Alan Valenzuela	21-MAY-2009	VP - Advisory			Chief Compliance Officer, Advisory	01-MAY-2011
0001007444-16-000056	soleProprietorship	25	Derek Bruton	01-MAR-2010	Managing Director			National Sales	04-APR-2014
0001007444-16-000056	soleProprietorship	26	Becky Shulman	06-JUN-2011	Managing Director			Deputy CFO	21-NOV-2011
0001007444-16-000056	soleProprietorship	27	Mary Frances Schott	01-JUN-2014	Managing Director			Client Experience and Training	29-MAR-2016
0001007444-16-000056	soleProprietorship	28	Ryan Christopher Parker	01-JUN-2014	Managing Director			Investment and Planning Solutions	
0001007444-16-000056	soleProprietorship	32	Suzanne Elizabeth Auletta	18-SEP-2015	Executive Vice President			Chief Compliance Officer, Brokerage	
0001007444-16-000056	soleProprietorship	29	Thomas Dominic Lux	16-MAR-2015	Executive Vice President			Chief Financial Officer	28-SEP-2015
0001007444-16-000056	soleProprietorship	30	Thomas Andrew Gooley	10-JUL-2015	Managing Director			Service, Trading and Operations	
0001007444-16-000056	soleProprietorship	31	Matthew Jon Audette	28-SEP-2015	Chief Financial Officer			Chief Financial Officer	
0001007444-16-000056	soleProprietorship	33	Tracy Ellen Calder	25-JAN-2016	Managing Director			Deputy Chief Risk Officer	
0000275143-16-000024	corporationPartnership	8	Gunjan Kedia	26-FEB-2015	Director	NA	true		
0000275143-16-000024	corporationPartnership	7	Steven Jeffery Towle	18-SEP-2014	Director	NA	false		31-MAR-2016
0000275143-16-000024	corporationPartnership	6	Tracy Wayne Shelby	15-APR-2014	Chief Relationship Officer	NA	false		
0000275143-16-000024	corporationPartnership	5	Craig Barnes Hollis	28-FEB-2014	Chief Compliance Officer	NA	false		
0000275143-16-000024	corporationPartnership	9	Patricia Louise Crockan	10-JUL-2015	Chief Operations Officer	NA	false		
0000275143-16-000024	corporationPartnership	3	Jay Alan Shuman	01-APR-2001	Treasurer and Chief Financial Officer	NA	true		
0000275143-16-000024	corporationPartnership	2	Terrence Lester Metzger	01-JAN-2004	President and Chief Executive Officer	NA	true		
0000275143-16-000024	corporationPartnership	1	Boston Financial Data Services, Inc.	12-MAY-1982	Shareholder	E	true		
0000275143-16-000024	corporationPartnership	4	Sharon Leigh James	01-JUL-2001	Chief Legal Officer/DVP/Secretary	NA	false		
0000275143-16-000023	corporationPartnership	11	Alison Ann Quirk	01-JUL-2009	Director	NA	true		
0000275143-16-000023	corporationPartnership	12	Edmond Joseph Burke	26-MAR-2013	Director	NA	true		
0000275143-16-000023	corporationPartnership	13	Craig Barnes Hollis	28-FEB-2014	Chief Compliance Officer	NA	false		
0000275143-16-000023	corporationPartnership	14	Gunjan Kedia	01-JAN-2015	Director	NA	true		
0000275143-16-000023	corporationPartnership	15	Tracy Wayne Shelby	10-JUL-2015	Chief Relationship Officer	NA	false		
0000275143-16-000023	corporationPartnership	16	Patricia Louise Crockan	10-JUL-2015	Chief Operations Officer	NA	false		
0000275143-16-000023	corporationPartnership	10	Robert Kaplan	14-JAN-2009	Director	NA	true		
0000275143-16-000023	corporationPartnership	9	Steven Jeffery Towle	13-DEC-2000	Chairman and Director	NA	false		31-MAR-2016
0000275143-16-000023	corporationPartnership	8	Sharon Leigh James	01-JUL-2001	Chief Legal Officer / Secretary	NA	false		
0000275143-16-000023	corporationPartnership	7	Jay Alan Shuman	01-APR-2001	Treasurer and Chief Financial Officer	NA	true		
0000275143-16-000023	corporationPartnership	6	Thomas Austin McCullough	01-JUN-1987	Director	NA	true		
0000275143-16-000023	corporationPartnership	5	James Scott Phalen	11-MAR-2005	Director	NA	true		
0000275143-16-000023	corporationPartnership	4	Terrence Lester Metzger	01-JAN-2004	President and CEO	NA	true		
0000275143-16-000023	corporationPartnership	3	Stephen Clifford Hooley	01-JAN-2004	Director	NA	true		
0000275143-16-000023	corporationPartnership	1	State Street Corporation	05-SEP-1973	Co-shareholder	D	true		
0000275143-16-000023	corporationPartnership	2	DST Systems, Inc.	05-SEP-1973	Co-shareholder	D	true		
0001285911-16-000031	corporationPartnership	2	J. David Officer	01-FEB-2002	Director	NA	false		29-MAY-2009
0001285911-16-000031	corporationPartnership	1	The Dreyfus Corporation	23-JUN-1995	Parent Company	E	true		
0001285911-16-000031	corporationPartnership	3	Prasanna Dhore	28-FEB-2003	Director, Chairman	NA	false		11-JUL-2007
0001285911-16-000031	corporationPartnership	4	Patrick Synan	21-MAY-1998	Director, President	NA	false		16-NOV-2012
