ACCESSION_NUMBER	REGULATORYAGENCY	ENTITYNAME	PREVIOUSENTITYNAME	FINSNUMBER	DIFFERENTMAILINGADDRESS	TELEPHONENUMBER	CONDUCTBUSINESSINOTHERLOCATION	SELFTRANSFERAGENT	ENGAGEDSERVICECOMPANY	ENGAGEDASSERVICECOMPANY	REGISTRANTTYPE	REGISTRANTTYPEDESCRIPTION	OTHERCONTROLMANAGEMENT	OTHERCONTROLFINANCE	FELONYORMISDEMEANOR	OTHERFELONY	ENJOINEDINVESTRELATEDACTIVITY	VIOLATIONINVRELATEDREGULATION	FALSESTATEMENTOROMISSION	VIOLATIONOFREGULATIONS	AUTHORIZATIONDENIEDORSUSPENDED	REGISTRATIONDENIEDORSUSPENDED	FSRFALSESTATEMENTOROMISSION	FSRVIOLATEINVRELATEDREGULATION	FSRAUTHORIZEDENIEDORSUSPENDED	FSRFOUNDORDERAGAINSTAPPLICANT	FSRREGISTRATIONDENIEDSUSPENDED	FSRREVOKEDSUSPENDEDLICENSE	SRAFALSESTATEMENTOROMISSION	SRAVIOLATIONOFRULES	SRAAUTHORIZEDENIEDORSUSPENDED	SRAREVOKEDSUSPENDEDLICENSE	FOREIGNAGENCY	SUBJECTOFPROCEEDINGS	REVOKEDBOND	UNSATISFIEDJUDGEMENTSORLIENS
0002000978-23-000002	SEC	Templum Transfer Solutions LLC/TA		374025	N	(646) 956-1499	N	N	N	N	Other	Limited Liability Company	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
0000734700-23-000010	SEC	GOLDMAN SACHS & CO. LLC /TA	GOLDMAN SACHS & CO /TA	900050	N	312-655-4400	N	N	Y	N	Corporation		N	N	Y	Y	Y	Y	Y	Y	N	Y	Y	Y	N	Y	Y	N	N	Y	N	N	Y	Y	N	N
0001808525-23-000003	SEC	Invesco (India) Private Ltd		365833	N	91 40 6748 0000	N	N	N	Y	Corporation		N	N	N	N	N	N	Y	Y	N	N	Y	Y	N	N	N	N	N	Y	N	N	Y	Y	N	N
0000842657-23-000026	SEC	DWS Service Co	Deutsche AM Service Co	417949	N	212-250-2500	N	Y	Y	N	Corporation		N	N	Y	Y	Y	Y	Y	Y	N	Y	Y	Y	N	Y	N	N	Y	Y	N	N	Y	Y	N	N
0001018490-23-000033	SEC	DB SERVICES AMERICAS INC /TA	DB SERVICES TENNESSEE INC /TA	955203	N	(800) 735-7777	N	N	N	Y	Corporation		Y	Y	Y	Y	Y	Y	Y	Y	N	Y	Y	Y	N	Y	N	N	Y	Y	N	N	Y	Y	N	N
0001718015-23-000011	SEC	Odyssey Trust Co		354050	N	587-885-0960	Y	N	Y	Y	Corporation		N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
0001718015-23-000010	SEC	Odyssey Trust Co		354050	N	587-885-0960	Y	N	Y	Y	Corporation		N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
0001998958-23-000003	SEC	Odyssey Transfer & Trust Co	Odyssey Transfer & Trust Co / TA	373761	N	651-392-1654	N	N	Y	Y	Corporation		N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
0000005076-23-000007	SEC	AMERICAN FUNDS SERVICE Co	AMERICAN FUNDS SERVICE CO /TA	403444	Y	949-975-5000	Y	N	Y	N	Corporation		N	N	N	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	N
0001999670-23-000001	SEC	Vex Registry, LLC		373894	N	4156954458	N	N	N	N	Corporation		N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
0001452780-23-000008	SEC	SS&C FinTech Services India Private Ltd	DST Worldwide Services India Private Limited- TA	339358	N	914066125521	Y	N	N	Y	Corporation		N	N	N	N	N	N	N	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
0001846640-23-000006	SEC	WisdomTree Transfers, Inc.	Securrency Transfers, Inc./ta	003681	N	2128012080	N	N	N	N	Corporation		N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
0000734700-23-000009	SEC	GOLDMAN SACHS & CO. LLC /TA	GOLDMAN SACHS & CO /TA	900050	N	312-655-4400	N	N	Y	N	Corporation		N	N	Y	Y	Y	Y	Y	Y	N	Y	Y	Y	N	Y	Y	N	N	Y	N	N	Y	Y	N	N
0000810704-23-000006	SEC	PRIMERICA SHAREHOLDER SERVICES, INC.	PRIMERICA SHAREHOLDER SERVICES /TA	409573	N	470-564-5256	N	N	N	Y	Corporation		N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
0001253179-23-000006	SEC	ULTIMUS FUND SOLUTIONS LLC                              /TA		510388	N	513-587-3400	Y	N	Y	Y	Other	Limited Liability Company	N	N	N	N	N	N	Y	Y	N	N	N	Y	Y	N	Y	N	N	Y	N	N	N	N	N	N
0001170078-23-000006	SEC	JANUS HENDERSON SERVICES US LLC	JANUS SERVICES LLC	265660	N	3033333863	N	N	Y	N	Other	Limited Liability Company	N	N	N	N	N	N	N	Y	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	N	N
0001448300-23-000004	SEC	Putnam Investor Services, Inc.	Putnam Investor Services Inc	338483	Y	617-292-1000	N	N	N	N	Corporation		Y	N	N	N	N	N	Y	Y	N	N	Y	Y	N	Y	N	N	N	Y	N	N	Y	N	Y	N
0001550840-23-000009	SEC	SS&C (Canada) Ltd	CACEIS (Canada) Ltd	347419	N	905-281-0001	N	N	N	Y	Corporation		Y	N	N	N	N	N	N	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
0001493152-23-037221	SEC	Equity Stock Transfer, LLC		347104	N	212-575-5757	N	N	N	N	Other	Limited Liability Company	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
0001794142-23-000002	SEC	INX Transfer Agent, LLC	Tokensoft Transfer Agent LLC	003653	N	240-404-8254	N	Y	N	N	Other	LLC	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
0001062993-23-019324	SEC	TSX Trust Co	AST Trust Co (Canada)	283580	N	4166077947	Y	N	Y	Y	Corporation		N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
0001062993-23-019323	SEC	TMX Investor Solutions Inc.	AST Investor Services Inc. (Canada)	343616	N	6472066164	Y	N	N	N	Corporation		N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
0000950123-23-008817	SEC	TRANSAMERICA FUND SERVICES, INC	BMW Financial Services NA, LLC	410654	N	720-482-1500	N	N	Y	N	Corporation		N	N	N	N	N	N	Y	Y	Y	Y	Y	Y	N	Y	Y	N	N	Y	N	N	Y	N	Y	N
0000810417-23-000005	SEC	EDWARD D JONES & CO LP /TA		000570	N	314-515-2000	Y	N	N	N	Partnership		Y	N	N	N	N	N	Y	Y	N	Y	Y	Y	N	Y	Y	N	Y	Y	N	N	N	N	N	N
0001049169-23-000013	SEC	ALPS FUND SERVICES, INC.	ALPS FUNDS SERVICES INC /CO/ /TA	332981	N	303-623-2577	N	N	N	N	Corporation		Y	N	N	N	N	N	N	Y	N	N	N	Y	N	N	Y	N	N	Y	N	N	N	N	N	N
0000005076-23-000006	SEC	AMERICAN FUNDS SERVICE Co	AMERICAN FUNDS SERVICE CO /TA	403444	Y	949-975-5000	Y	N	Y	N	Corporation		N	N	N	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	N
0001559963-23-000005	SEC	BNY Mellon International Operations (India) Private Ltd		347971	N	412-234-6365	Y	N	N	Y	Corporation		N	N	Y	N	Y	N	Y	Y	Y	Y	N	Y	N	Y	Y	N	Y	Y	N	N	Y	Y	N	N
0001995706-23-000001	SEC	Keystone Stock Transfer LLC		003737	N	9177701880	N	N	N	N	Other	Limited Liability Company	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
0001568437-23-000003	SEC	ESHARES INC DBA Carta INC	ESHARES INC	355289	N	201-320-9916	Y	N	N	N	Corporation		N	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
