ACCESSION_NUMBER	REGULATORYAGENCY	ENTITYNAME	PREVIOUSENTITYNAME	FINSNUMBER	DIFFERENTMAILINGADDRESS	TELEPHONENUMBER	CONDUCTBUSINESSINOTHERLOCATION	SELFTRANSFERAGENT	ENGAGEDSERVICECOMPANY	ENGAGEDASSERVICECOMPANY	REGISTRANTTYPE	REGISTRANTTYPEDESCRIPTION	OTHERCONTROLMANAGEMENT	OTHERCONTROLFINANCE	FELONYORMISDEMEANOR	OTHERFELONY	ENJOINEDINVESTRELATEDACTIVITY	VIOLATIONINVRELATEDREGULATION	FALSESTATEMENTOROMISSION	VIOLATIONOFREGULATIONS	AUTHORIZATIONDENIEDORSUSPENDED	REGISTRATIONDENIEDORSUSPENDED	FSRFALSESTATEMENTOROMISSION	FSRVIOLATEINVRELATEDREGULATION	FSRAUTHORIZEDENIEDORSUSPENDED	FSRFOUNDORDERAGAINSTAPPLICANT	FSRREGISTRATIONDENIEDSUSPENDED	FSRREVOKEDSUSPENDEDLICENSE	SRAFALSESTATEMENTOROMISSION	SRAVIOLATIONOFRULES	SRAAUTHORIZEDENIEDORSUSPENDED	SRAREVOKEDSUSPENDEDLICENSE	FOREIGNAGENCY	SUBJECTOFPROCEEDINGS	REVOKEDBOND	UNSATISFIEDJUDGEMENTSORLIENS
0001833582-20-000003	SEC	VALXCHANGE INC.		367813	N	6472704466	N	N	N	N	Corporation		N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
0001807695-20-000002	SEC	Otis Secure LLC		365791	Y	9177251494	N	N	N	N	Other	LLC	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
0001830271-20-000002	SEC	BlockQuake Transfer Agent, LLC		003678	N	646-657-1712	N	N	N	N	Other	Limited Liability Company	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
0000896852-20-000013	SEC	INVESCO CANADA LTD. (FORMERLY INVESCO TRIMARK LTD.)	INVESCO CANADA LTD. (FORMERLY INVESCO TRIMARK LTD)	331819	Y	1-800-874-6275	Y	N	N	Y	Corporation		N	N	N	N	N	N	Y	Y	N	N	Y	Y	N	N	N	N	N	Y	N	N	Y	Y	N	N
0000849542-20-000005	SEC	BNY Mellon Investment Servicing (US) Inc.	PNC Global Investment Servicing (U.S.) Inc.	418772	N	508-871-8500	Y	N	Y	Y	Corporation		N	N	Y	N	Y	N	Y	Y	Y	Y	N	Y	N	Y	Y	N	Y	Y	N	N	Y	Y	N	N
0001833891-20-000001	SEC	Onwuka Afame		358408	N	9292154028	N	Y	N	N	Not Applicable		N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
0001787835-20-000007	SEC	Financial Data Services, LLC		436998	N	609-274-6537	N	N	N	N	Other	Limited Liability Company	N	N	N	N	Y	Y	Y	Y	N	Y	Y	Y	N	Y	Y	N	Y	Y	N	Y	Y	Y	N	N
0001419454-20-000009	SEC	Fidelity Business Services India Private Ltd	Fidelity Business Services India Private LTD	334318	Y	617-563-1492	Y	N	N	Y	Corporation		Y	Y	N	N	N	N	Y	Y	N	N	N	Y	N	N	N	N	N	Y	N	N	Y	N	N	N
0001133702-20-000013	SEC	NATIONAL FINANCIAL SERVICES LLC /TA		061671	Y	617-563-1492	Y	N	N	Y	Corporation		N	N	N	N	N	N	Y	Y	N	N	N	Y	N	N	N	N	N	Y	N	N	Y	N	N	N
0000862124-20-000014	SEC	FIDELITY INVESTMENTS INSTITUTIONAL OPERATIONS CO LLC	FIDELITY INVESTMENTS WESTERN SERVICES CO INC            /TA	428219	Y	6175631492	Y	N	Y	N	Corporation		N	N	N	N	N	N	Y	Y	N	N	N	Y	N	N	N	N	N	Y	N	N	Y	N	N	N
0001831005-20-000015	SEC	Cameron Ahad Nazermoussavi Living Estate Trust RE 026 796 737 US		367193	Y	781 910 4848	Y	Y	N	N	Other	Trust	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
0001654954-20-012584	SEC	DIRECT TRANSFER LLC		339440	N	919-481-4000	Y	N	N	Y	Corporation		N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
0001018490-20-000008	SEC	DB SERVICES AMERICAS INC /TA	DB SERVICES TENNESSEE INC /TA	955203	N	(800) 735-7777	N	N	N	Y	Corporation		Y	Y	Y	Y	Y	Y	Y	Y	N	Y	Y	Y	N	Y	N	N	Y	Y	N	N	Y	Y	N	N
0000842657-20-000009	SEC	DWS Service Co	Deutsche AM Service Co	417949	N	212-250-2500	N	Y	Y	N	Corporation		N	N	Y	Y	Y	Y	Y	Y	N	Y	Y	Y	N	Y	N	N	Y	Y	N	N	Y	Y	N	N
0000810704-20-000005	SEC	PRIMERICA SHAREHOLDER SERVICES, INC.	PRIMERICA SHAREHOLDER SERVICES /TA	409573	N	470-564-5256	N	N	N	Y	Corporation		N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
0000080255-20-001682	SEC	PRICE ROWE T RETIREMENT PLAN SERVICES INC               /TA		436873	Y	(410) 345-4882	Y	Y	N	N	Not Applicable		N	N	N	N	N	N	N	Y	N	N	N	Y	N	N	N	N	N	Y	N	N	N	N	N	N
0001831429-20-000001	SEC	IHSAN DARIUSH IBRAHIM GHOLIZADEH INC.		367573	N	3025819435	N	Y	N	N	Corporation		N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
0001676177-20-000007	SEC	Dynamic Stock Transfer,Inc.		352922	N	818-465-3422	N	N	N	Y	Corporation		N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
0001718015-20-000006	SEC	Odyssey Trust Co		354050	N	778-819-1184	Y	N	Y	Y	Corporation		N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
0000849542-20-000004	SEC	BNY Mellon Investment Servicing (US) Inc.	PNC Global Investment Servicing (U.S.) Inc.	418772	N	508-871-8500	Y	N	Y	Y	Corporation		N	N	Y	N	Y	N	Y	Y	Y	Y	N	Y	N	Y	Y	N	Y	Y	N	N	Y	Y	N	N
0000735286-20-000007	SEC	VANGUARD GROUP INC		385385	N	610-669-1000	Y	N	N	Y	Corporation		N	N	N	N	N	N	N	N	N	N	N	Y	N	N	N	N	N	Y	N	N	Y	N	N	N
0001140361-20-024340	SEC	BROADRIDGE CORPORATE ISSUER SOLUTIONS, INC.	STOCKTRANS INC                                          /TA	404400	N	631-254-1816	Y	N	N	Y	Corporation		N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
0001829807-20-000002	SEC	CERES Coin LLC TA		366807	N	7733542301	N	Y	N	N	Not Applicable				N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N		N	N	N	N
0001776449-20-000008	SEC	Liberty Stock Transfer Inc		363325	N	732-372-0707	N	N	Y	N	Corporation		N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
0001654954-20-011432	SEC	MANHATTAN TRANSFER REGISTRAR CO /TA	MANHATTAN TRANSFER REGISTRAR CO /NY/                    /TA	432708	N	631-928-7655	N	N	N	Y	Corporation		N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
0001285911-20-000006	SEC	BNY MELLON TRANSFER INC	BNY Mellon Transfer, Inc.	482448	Y	212-922-7075	N	N	Y	N	Corporation		N	N	Y	N	Y	N	Y	Y	Y	Y	N	Y	N	Y	Y	N	Y	Y	N	N	Y	Y	N	N
0000735286-20-000005	SEC	VANGUARD GROUP INC		385385	N	610-669-1000	Y	N	N	Y	Corporation		N	N	N	N	N	N	N	N	N	N	N	Y	N	N	N	N	N	Y	N	N	Y	N	N	N
0001676177-20-000004	SEC	Dynamic Stock Transfer,Inc.		352922	N	818-465-3422	N	N	N	Y	Corporation		N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
0000080255-20-001681	SEC	PRICE ROWE T SERVICES INC                               /TA		408005	Y	410-345-4882	Y	Y	N	N	Not Applicable		N	N	N	N	N	N	N	Y	N	N	N	Y	N	N	N	N	N	Y	N	N	N	N	N	N
0001049169-20-000015	SEC	ALPS FUND SERVICES, INC.	ALPS FUNDS SERVICES INC /CO/ /TA	332981	N	303-623-2577	N	N	N	N	Corporation		Y	N	N	N	N	N	N	Y	N	N	N	Y	N	N	Y	N	N	Y	N	N	N	N	N	N
0001398344-20-020288	SEC	ULTIMUS FUND SOLUTIONS LLC                              /TA		510388	N	513-587-3400	Y	N	Y	Y	Other	Limited Liability Company	N	N	N	N	N	N	Y	Y	N	N	N	Y	Y	N	Y	N	N	Y	N	N	N	N	N	N
0000950123-20-010112	SEC	TRANSAMERICA FUND SERVICES, INC	BMW Financial Services NA, LLC	410654	N	720-482-1500	N	N	Y	N	Corporation		N	N	N	N	N	N	Y	Y	Y	Y	Y	Y	N	Y	Y	N	N	Y	N	N	Y	N	Y	N
0001146230-20-000008	SEC	Computershare Inc /TA	Computershare Shareholder Services Inc /TA	260539	N	781-575-2000	Y	N	Y	Y	Corporation		N	N	N	N	N	N	N	Y	N	Y	N	N	N	N	Y	N	N	Y	N	N	N	Y	N	N
0001718015-20-000005	SEC	Odyssey Trust Co		354050	N	778-819-1184	Y	N	Y	Y	Corporation		N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
0001826710-20-000001	SEC	NATASHA MICHELLE BOYLAND TRUST		367003	N	888-292-6697	N	N	N	N	Other	Trust	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
